Date,Team 1,FT,Team 2
Fri Aug 10 2018,Sl Benfica,3-2,Vitoria Guimaraes
Sat Aug 11 2018,Vitoria Setubal,2-0,CD Aves
Sat Aug 11 2018,CD Tondela,0-1,Os Belenenses
Sat Aug 11 2018,FC Porto,5-0,GD Chaves
Sun Aug 12 2018,CS Maritimo,1-0,CD Santa Clara
Sun Aug 12 2018,Cd Feirense,2-0,Rio Ave FC
Sun Aug 12 2018,Moreirense FC,1-3,Sporting CP
Sun Aug 12 2018,Sporting Braga,4-2,CD Nacional
Mon Aug 13 2018,Portimonense SC,0-2,Boavista Porto
Fri Aug 17 2018,CD Aves,2-2,CD Tondela
Sat Aug 18 2018,GD Chaves,2-0,Portimonense SC
Sat Aug 18 2018,Boavista Porto,0-2,Sl Benfica
Sat Aug 18 2018,Sporting CP,2-1,Vitoria Setubal
Sun Aug 19 2018,Rio Ave FC,3-1,CS Maritimo
Sun Aug 19 2018,CD Nacional,1-2,Moreirense FC
Sun Aug 19 2018,Os Belenenses,2-3,FC Porto
Sun Aug 19 2018,CD Santa Clara,3-3,Sporting Braga
Mon Aug 20 2018,Vitoria Guimaraes,0-1,Cd Feirense
Fri Aug 24 2018,CS Maritimo,2-1,GD Chaves
Sat Aug 25 2018,Portimonense SC,2-2,CD Santa Clara
Sat Aug 25 2018,Sl Benfica,1-1,Sporting CP
Sat Aug 25 2018,FC Porto,2-3,Vitoria Guimaraes
Sun Aug 26 2018,Vitoria Setubal,1-2,CD Nacional
Sun Aug 26 2018,Cd Feirense,1-1,Boavista Porto
Sun Aug 26 2018,CD Tondela,1-1,Rio Ave FC
Sun Aug 26 2018,Sporting Braga,3-1,CD Aves
Mon Aug 27 2018,Moreirense FC,1-1,Os Belenenses
Fri Aug 31 2018,GD Chaves,0-1,Sporting Braga
Fri Aug 31 2018,Vitoria Guimaraes,1-0,CD Tondela
Sat Sep 1 2018,Os Belenenses,0-0,Vitoria Setubal
Sat Sep 1 2018,CD Santa Clara,4-2,Boavista Porto
Sat Sep 1 2018,Sporting CP,1-0,Cd Feirense
Sun Sep 2 2018,Rio Ave FC,2-1,Portimonense SC
Sun Sep 2 2018,CD Aves,0-1,CS Maritimo
Sun Sep 2 2018,CD Nacional,0-4,Sl Benfica
Sun Sep 2 2018,FC Porto,3-0,Moreirense FC
Fri Sep 21 2018,Boavista Porto,1-2,GD Chaves
Sat Sep 22 2018,CD Santa Clara,1-3,Rio Ave FC
Sat Sep 22 2018,CS Maritimo,0-0,Os Belenenses
Sat Sep 22 2018,Vitoria Setubal,0-2,FC Porto
Sun Sep 23 2018,CD Tondela,2-0,Moreirense FC
Sun Sep 23 2018,Cd Feirense,0-0,CD Nacional
Sun Sep 23 2018,Sl Benfica,2-0,CD Aves
Sun Sep 23 2018,Portimonense SC,3-2,Vitoria Guimaraes
Mon Sep 24 2018,Sporting Braga,1-0,Sporting CP
Thu Sep 27 2018,GD Chaves,2-2,Sl Benfica
Fri Sep 28 2018,FC Porto,1-0,CD Tondela
Sat Sep 29 2018,Moreirense FC,1-0,Cd Feirense
Sat Sep 29 2018,Rio Ave FC,2-1,Boavista Porto
Sat Sep 29 2018,Sporting CP,2-0,CS Maritimo
Sun Sep 30 2018,CD Nacional,0-3,CD Santa Clara
Sun Sep 30 2018,Vitoria Guimaraes,1-1,Vitoria Setubal
Sun Sep 30 2018,Os Belenenses,0-3,Sporting Braga
Mon Oct 1 2018,CD Aves,3-0,Portimonense SC
Fri Oct 5 2018,CD Tondela,1-1,CD Nacional
Fri Oct 5 2018,CD Santa Clara,1-0,GD Chaves
Fri Oct 5 2018,Cd Feirense,0-0,Os Belenenses
Sat Oct 6 2018,Vitoria Setubal,3-0,Moreirense FC
Sat Oct 6 2018,CS Maritimo,1-3,Vitoria Guimaraes
Sat Oct 6 2018,Sporting Braga,1-1,Rio Ave FC
Sun Oct 7 2018,Boavista Porto,1-0,CD Aves
Sun Oct 7 2018,Sl Benfica,1-0,FC Porto
Sun Oct 7 2018,Portimonense SC,4-2,Sporting CP
Fri Oct 26 2018,CD Nacional,0-1,Portimonense SC
Fri Oct 26 2018,Vitoria Guimaraes,1-1,Sporting Braga
Sat Oct 27 2018,CD Aves,1-2,CD Santa Clara
Sat Oct 27 2018,Rio Ave FC,1-0,GD Chaves
Sat Oct 27 2018,Os Belenenses,2-0,Sl Benfica
Sun Oct 28 2018,Moreirense FC,1-0,CS Maritimo
Sun Oct 28 2018,CD Tondela,1-2,Vitoria Setubal
Sun Oct 28 2018,FC Porto,2-0,Cd Feirense
Sun Oct 28 2018,Sporting CP,3-0,Boavista Porto
Fri Nov 2 2018,Sl Benfica,1-3,Moreirense FC
Sat Nov 3 2018,Portimonense SC,1-1,Os Belenenses
Sat Nov 3 2018,CS Maritimo,0-2,FC Porto
Sat Nov 3 2018,Boavista Porto,0-0,Vitoria Guimaraes
Sun Nov 4 2018,Cd Feirense,2-4,CD Tondela
Sun Nov 4 2018,CD Santa Clara,1-2,Sporting CP
Sun Nov 4 2018,Sporting Braga,2-1,Vitoria Setubal
Mon Nov 5 2018,Rio Ave FC,3-3,CD Nacional
Mon Nov 5 2018,GD Chaves,1-2,CD Aves
Fri Nov 9 2018,Moreirense FC,2-0,Portimonense SC
Fri Nov 9 2018,Vitoria Setubal,2-1,Cd Feirense
Sat Nov 10 2018,Os Belenenses,0-0,Boavista Porto
Sat Nov 10 2018,CD Aves,2-1,Rio Ave FC
Sat Nov 10 2018,CD Nacional,1-0,CS Maritimo
Sat Nov 10 2018,FC Porto,1-0,Sporting Braga
Sun Nov 11 2018,Vitoria Guimaraes,2-0,CD Santa Clara
Sun Nov 11 2018,CD Tondela,1-3,Sl Benfica
Sun Nov 11 2018,Sporting CP,2-1,GD Chaves
Fri Nov 30 2018,CD Santa Clara,2-3,Os Belenenses
Sat Dec 1 2018,CS Maritimo,0-1,Vitoria Setubal
Sat Dec 1 2018,Sl Benfica,4-0,Cd Feirense
Sat Dec 1 2018,Sporting Braga,2-0,Moreirense FC
Sun Dec 2 2018,Portimonense SC,3-2,CD Tondela
Sun Dec 2 2018,CD Aves,2-3,CD Nacional
Sun Dec 2 2018,GD Chaves,0-1,Vitoria Guimaraes
Sun Dec 2 2018,Boavista Porto,0-1,FC Porto
