Date,Team 1,FT,Team 2
Sat Aug 18 2018,Chievo Verona,2-3,Juventus
Sat Aug 18 2018,Lazio Roma,1-2,Ssc Napoli
Sun Aug 19 2018,Torino FC,0-1,As Roma
Sun Aug 19 2018,Bologna FC,0-1,SPAL Ferrara
Sun Aug 19 2018,Empoli FC,2-0,Cagliari Calcio
Sun Aug 19 2018,Parma FC,2-2,Udinese Calcio
Sun Aug 19 2018,Sassuolo Calcio,1-0,Inter
Mon Aug 20 2018,Atalanta,4-0,Frosinone Calcio
Sat Aug 25 2018,Juventus,2-0,Lazio Roma
Sat Aug 25 2018,Ssc Napoli,3-2,AC Milan
Sun Aug 26 2018,SPAL Ferrara,1-0,Parma FC
Sun Aug 26 2018,Cagliari Calcio,2-2,Sassuolo Calcio
Sun Aug 26 2018,Acf Fiorentina,6-1,Chievo Verona
Sun Aug 26 2018,Frosinone Calcio,0-0,Bologna FC
Sun Aug 26 2018,Genoa CFc,2-1,Empoli FC
Sun Aug 26 2018,Inter,2-2,Torino FC
Sun Aug 26 2018,Udinese Calcio,1-0,Sampdoria
Mon Aug 27 2018,As Roma,3-3,Atalanta
Fri Aug 31 2018,AC Milan,2-1,As Roma
Sat Sep 1 2018,Bologna FC,0-3,Inter
Sat Sep 1 2018,Parma FC,1-2,Juventus
Sun Sep 2 2018,Acf Fiorentina,1-0,Udinese Calcio
Sun Sep 2 2018,Atalanta,0-1,Cagliari Calcio
Sun Sep 2 2018,Chievo Verona,0-0,Empoli FC
Sun Sep 2 2018,Lazio Roma,1-0,Frosinone Calcio
Sun Sep 2 2018,Sampdoria,3-0,Ssc Napoli
Sun Sep 2 2018,Sassuolo Calcio,5-3,Genoa CFc
Sun Sep 2 2018,Torino FC,1-0,SPAL Ferrara
Sat Sep 15 2018,Inter,0-1,Parma FC
Sat Sep 15 2018,Ssc Napoli,1-0,Acf Fiorentina
Sat Sep 15 2018,Frosinone Calcio,0-5,Sampdoria
Sun Sep 16 2018,As Roma,2-2,Chievo Verona
Sun Sep 16 2018,Genoa CFc,1-0,Bologna FC
Sun Sep 16 2018,Juventus,2-1,Sassuolo Calcio
