Date,Team 1,FT,Team 2
Sun Nov 11 2018,RB Leipzig,3-0,Bayer Leverkusen
Sun Nov 11 2018,Eintracht Frankfurt,3-0,FC Schalke 04
Fri Nov 23 2018,Bayer Leverkusen,2-0,Vfb Stuttgart
Sat Nov 24 2018,Bayern Muenchen,3-3,Fortuna Duesseldorf
Sat Nov 24 2018,Hertha BSC Berlin,3-3,1899 Hoffenheim
Sat Nov 24 2018,FC Augsburg,1-3,Eintracht Frankfurt
Sat Nov 24 2018,1 Fsv Mainz 05,1-2,Borussia Dortmund
Sat Nov 24 2018,Vfl Wolfsburg,1-0,RB Leipzig
Sat Nov 24 2018,FC Schalke 04,5-2,1 FC Nuernberg
Sun Nov 25 2018,SC Freiburg,1-1,Werder Bremen
Sun Nov 25 2018,Bor Moenchengladbach,4-1,Hannover 96
Fri Nov 30 2018,Fortuna Duesseldorf,0-1,1 Fsv Mainz 05
Sat Dec 1 2018,Borussia Dortmund,2-0,SC Freiburg
Sat Dec 1 2018,Vfb Stuttgart,1-0,FC Augsburg
Sat Dec 1 2018,Werder Bremen,1-2,Bayern Muenchen
Sat Dec 1 2018,Hannover 96,0-2,Hertha BSC Berlin
Sat Dec 1 2018,1899 Hoffenheim,1-1,FC Schalke 04
Sun Dec 2 2018,RB Leipzig,2-0,Bor Moenchengladbach
Sun Dec 2 2018,Eintracht Frankfurt,1-2,Vfl Wolfsburg
Mon Dec 3 2018,1 FC Nuernberg,1-1,Bayer Leverkusen
Fri Dec 7 2018,Werder Bremen,3-1,Fortuna Duesseldorf
Sat Dec 8 2018,Bayern Muenchen,3-0,1 FC Nuernberg
Sat Dec 8 2018,FC Schalke 04,1-2,Borussia Dortmund
Sat Dec 8 2018,Bayer Leverkusen,1-0,FC Augsburg
Sat Dec 8 2018,SC Freiburg,3-0,RB Leipzig
Sat Dec 8 2018,Vfl Wolfsburg,2-2,1899 Hoffenheim
Sat Dec 8 2018,Hertha BSC Berlin,1-0,Eintracht Frankfurt
Sun Dec 9 2018,1 Fsv Mainz 05,1-1,Hannover 96
Sun Dec 9 2018,Bor Moenchengladbach,3-0,Vfb Stuttgart
Fri Dec 14 2018,1 FC Nuernberg,0-2,Vfl Wolfsburg
Sat Dec 15 2018,1899 Hoffenheim,0-0,Bor Moenchengladbach
Sat Dec 15 2018,Vfb Stuttgart,2-1,Hertha BSC Berlin
Sat Dec 15 2018,FC Augsburg,1-1,FC Schalke 04
Sat Dec 15 2018,Hannover 96,0-4,Bayern Muenchen
Sat Dec 15 2018,Fortuna Duesseldorf,2-0,SC Freiburg
Sat Dec 15 2018,Borussia Dortmund,2-1,Werder Bremen
Sun Dec 16 2018,RB Leipzig,4-1,1 Fsv Mainz 05
Sun Dec 16 2018,Eintracht Frankfurt,2-1,Bayer Leverkusen
Tue Dec 18 2018,Bor Moenchengladbach,2-0,1 FC Nuernberg
Tue Dec 18 2018,Hertha BSC Berlin,2-2,FC Augsburg
Tue Dec 18 2018,Vfl Wolfsburg,2-0,Vfb Stuttgart
Tue Dec 18 2018,Fortuna Duesseldorf,2-1,Borussia Dortmund
Wed Dec 19 2018,FC Schalke 04,1-2,Bayer Leverkusen
Wed Dec 19 2018,Bayern Muenchen,1-0,RB Leipzig
Wed Dec 19 2018,Werder Bremen,1-1,1899 Hoffenheim
Wed Dec 19 2018,SC Freiburg,1-1,Hannover 96
Wed Dec 19 2018,1 Fsv Mainz 05,2-2,Eintracht Frankfurt
Fri Dec 21 2018,Borussia Dortmund,2-1,Bor Moenchengladbach
Sat Dec 22 2018,Bayer Leverkusen,3-1,Hertha BSC Berlin
Sat Dec 22 2018,RB Leipzig,3-2,Werder Bremen
Sat Dec 22 2018,Vfb Stuttgart,1-3,FC Schalke 04
Sat Dec 22 2018,Hannover 96,0-1,Fortuna Duesseldorf
Sat Dec 22 2018,1 FC Nuernberg,0-1,SC Freiburg
Sat Dec 22 2018,Eintracht Frankfurt,0-3,Bayern Muenchen
Sun Dec 23 2018,FC Augsburg,2-3,Vfl Wolfsburg
Sun Dec 23 2018,1899 Hoffenheim,1-1,1 Fsv Mainz 05
Fri Jan 18 2019,1899 Hoffenheim,1-3,Bayern Muenchen
Sat Jan 19 2019,Bayer Leverkusen,0-1,Bor Moenchengladbach
Sat Jan 19 2019,Vfb Stuttgart,2-3,1 Fsv Mainz 05
Sat Jan 19 2019,Eintracht Frankfurt,3-1,SC Freiburg
Sat Jan 19 2019,FC Augsburg,1-2,Fortuna Duesseldorf
Sat Jan 19 2019,Hannover 96,0-1,Werder Bremen
Sat Jan 19 2019,RB Leipzig,0-1,Borussia Dortmund
Sun Jan 20 2019,1 FC Nuernberg,1-3,Hertha BSC Berlin
Sun Jan 20 2019,FC Schalke 04,2-1,Vfl Wolfsburg
Fri Jan 25 2019,Hertha BSC Berlin,2-2,FC Schalke 04
Sat Jan 26 2019,Borussia Dortmund,5-1,Hannover 96
Sat Jan 26 2019,Bor Moenchengladbach,2-0,FC Augsburg
Sat Jan 26 2019,SC Freiburg,2-4,1899 Hoffenheim
Sat Jan 26 2019,1 Fsv Mainz 05,2-1,1 FC Nuernberg
Sat Jan 26 2019,Vfl Wolfsburg,0-3,Bayer Leverkusen
Sat Jan 26 2019,Werder Bremen,2-2,Eintracht Frankfurt
Sun Jan 27 2019,Bayern Muenchen,4-1,Vfb Stuttgart
Sun Jan 27 2019,Fortuna Duesseldorf,0-4,RB Leipzig
Fri Feb 1 2019,Hannover 96,0-3,RB Leipzig
Sat Feb 2 2019,1899 Hoffenheim,1-1,Fortuna Duesseldorf
Sat Feb 2 2019,Bayer Leverkusen,3-1,Bayern Muenchen
Sat Feb 2 2019,Eintracht Frankfurt,1-1,Borussia Dortmund
Sat Feb 2 2019,Hertha BSC Berlin,0-1,Vfl Wolfsburg
Sat Feb 2 2019,1 FC Nuernberg,1-1,Werder Bremen
Sat Feb 2 2019,FC Schalke 04,0-2,Bor Moenchengladbach
Sun Feb 3 2019,FC Augsburg,3-0,1 Fsv Mainz 05
Sun Feb 3 2019,Vfb Stuttgart,2-2,SC Freiburg
Fri Feb 8 2019,1 Fsv Mainz 05,1-5,Bayer Leverkusen
Sat Feb 9 2019,Borussia Dortmund,3-3,1899 Hoffenheim
Sat Feb 9 2019,RB Leipzig,0-0,Eintracht Frankfurt
Sat Feb 9 2019,Bor Moenchengladbach,0-3,Hertha BSC Berlin
Sat Feb 9 2019,Hannover 96,2-0,1 FC Nuernberg
Sat Feb 9 2019,SC Freiburg,3-3,Vfl Wolfsburg
Sat Feb 9 2019,Bayern Muenchen,3-1,FC Schalke 04
Sun Feb 10 2019,Werder Bremen,4-0,FC Augsburg
Sun Feb 10 2019,Fortuna Duesseldorf,3-0,Vfb Stuttgart
Fri Feb 15 2019,FC Augsburg,2-3,Bayern Muenchen
Sat Feb 16 2019,FC Schalke 04,0-0,SC Freiburg
Sat Feb 16 2019,1899 Hoffenheim,3-0,Hannover 96
Sat Feb 16 2019,Vfb Stuttgart,1-3,RB Leipzig
Sat Feb 16 2019,Vfl Wolfsburg,3-0,1 Fsv Mainz 05
Sat Feb 16 2019,Hertha BSC Berlin,1-1,Werder Bremen
Sun Feb 17 2019,Eintracht Frankfurt,1-1,Bor Moenchengladbach
Sun Feb 17 2019,Bayer Leverkusen,2-0,Fortuna Duesseldorf
Mon Feb 18 2019,1 FC Nuernberg,0-0,Borussia Dortmund
Fri Feb 22 2019,Werder Bremen,1-1,Vfb Stuttgart
Sat Feb 23 2019,Bayern Muenchen,1-0,Hertha BSC Berlin
Sat Feb 23 2019,Bor Moenchengladbach,0-3,Vfl Wolfsburg
Sat Feb 23 2019,SC Freiburg,5-1,FC Augsburg
Sat Feb 23 2019,1 Fsv Mainz 05,3-0,FC Schalke 04
Sat Feb 23 2019,Fortuna Duesseldorf,2-1,1 FC Nuernberg
Sun Feb 24 2019,Hannover 96,0-3,Eintracht Frankfurt
Sun Feb 24 2019,Borussia Dortmund,3-2,Bayer Leverkusen
Mon Feb 25 2019,RB Leipzig,1-1,1899 Hoffenheim
Fri Mar 1 2019,FC Augsburg,2-1,Borussia Dortmund
Sat Mar 2 2019,FC Schalke 04,0-4,Fortuna Duesseldorf
Sat Mar 2 2019,Bayer Leverkusen,2-0,SC Freiburg
Sat Mar 2 2019,Eintracht Frankfurt,3-2,1899 Hoffenheim
Sat Mar 2 2019,Hertha BSC Berlin,2-1,1 Fsv Mainz 05
Sat Mar 2 2019,1 FC Nuernberg,0-1,RB Leipzig
Sat Mar 2 2019,Bor Moenchengladbach,1-5,Bayern Muenchen
Sun Mar 3 2019,Vfb Stuttgart,5-1,Hannover 96
Sun Mar 3 2019,Vfl Wolfsburg,1-1,Werder Bremen
Fri Mar 8 2019,Werder Bremen,4-2,FC Schalke 04
Sat Mar 9 2019,Bayern Muenchen,6-0,Vfl Wolfsburg
Sat Mar 9 2019,Borussia Dortmund,3-1,Vfb Stuttgart
Sat Mar 9 2019,RB Leipzig,0-0,FC Augsburg
Sat Mar 9 2019,SC Freiburg,2-1,Hertha BSC Berlin
Sat Mar 9 2019,1 Fsv Mainz 05,0-1,Bor Moenchengladbach
Sun Mar 10 2019,1899 Hoffenheim,2-1,1 FC Nuernberg
Sun Mar 10 2019,Hannover 96,2-3,Bayer Leverkusen
Mon Mar 11 2019,Fortuna Duesseldorf,0-3,Eintracht Frankfurt
Fri Mar 15 2019,Bor Moenchengladbach,1-1,SC Freiburg
Sat Mar 16 2019,FC Schalke 04,0-1,RB Leipzig
Sat Mar 16 2019,Vfb Stuttgart,1-1,1899 Hoffenheim
Sat Mar 16 2019,FC Augsburg,3-1,Hannover 96
Sat Mar 16 2019,Vfl Wolfsburg,5-2,Fortuna Duesseldorf
Sat Mar 16 2019,Hertha BSC Berlin,2-3,Borussia Dortmund
Sun Mar 17 2019,Bayer Leverkusen,1-3,Werder Bremen
Sun Mar 17 2019,Eintracht Frankfurt,1-0,1 FC Nuernberg
Sun Mar 17 2019,Bayern Muenchen,6-0,1 Fsv Mainz 05
Fri Mar 29 2019,1899 Hoffenheim,4-1,Bayer Leverkusen
Sat Mar 30 2019,Borussia Dortmund,2-0,Vfl Wolfsburg
Sat Mar 30 2019,Werder Bremen,3-1,1 Fsv Mainz 05
Sat Mar 30 2019,SC Freiburg,1-1,Bayern Muenchen
Sat Mar 30 2019,Fortuna Duesseldorf,3-1,Bor Moenchengladbach
Sat Mar 30 2019,1 FC Nuernberg,3-0,FC Augsburg
Sat Mar 30 2019,RB Leipzig,5-0,Hertha BSC Berlin
Sun Mar 31 2019,Hannover 96,0-1,FC Schalke 04
Sun Mar 31 2019,Eintracht Frankfurt,3-0,Vfb Stuttgart
Fri Apr 5 2019,1 Fsv Mainz 05,5-0,SC Freiburg
Sat Apr 6 2019,FC Schalke 04,1-2,Eintracht Frankfurt
Sat Apr 6 2019,Bayer Leverkusen,2-4,RB Leipzig
Sat Apr 6 2019,Vfb Stuttgart,1-1,1 FC Nuernberg
Sat Apr 6 2019,Hertha BSC Berlin,1-2,Fortuna Duesseldorf
Sat Apr 6 2019,Vfl Wolfsburg,3-1,Hannover 96
Sat Apr 6 2019,Bayern Muenchen,5-0,Borussia Dortmund
Sun Apr 7 2019,FC Augsburg,0-4,1899 Hoffenheim
Sun Apr 7 2019,Bor Moenchengladbach,1-1,Werder Bremen
Fri Apr 12 2019,1 FC Nuernberg,1-1,FC Schalke 04
Sat Apr 13 2019,RB Leipzig,2-0,Vfl Wolfsburg
Sat Apr 13 2019,Vfb Stuttgart,0-1,Bayer Leverkusen
Sat Apr 13 2019,Werder Bremen,2-1,SC Freiburg
Sat Apr 13 2019,Hannover 96,0-1,Bor Moenchengladbach
Sat Apr 13 2019,Borussia Dortmund,2-1,1 Fsv Mainz 05
Sun Apr 14 2019,1899 Hoffenheim,2-0,Hertha BSC Berlin
Sun Apr 14 2019,Fortuna Duesseldorf,1-4,Bayern Muenchen
Sun Apr 14 2019,Eintracht Frankfurt,1-3,FC Augsburg
Sat Apr 20 2019,Bayern Muenchen,1-0,Werder Bremen
Sat Apr 20 2019,Bayer Leverkusen,2-0,1 FC Nuernberg
Sat Apr 20 2019,FC Augsburg,6-0,Vfb Stuttgart
Sat Apr 20 2019,1 Fsv Mainz 05,3-1,Fortuna Duesseldorf
Sat Apr 20 2019,Bor Moenchengladbach,1-2,RB Leipzig
Sat Apr 20 2019,FC Schalke 04,2-5,1899 Hoffenheim
Sun Apr 21 2019,SC Freiburg,0-4,Borussia Dortmund
Sun Apr 21 2019,Hertha BSC Berlin,0-0,Hannover 96
Mon Apr 22 2019,Vfl Wolfsburg,1-1,Eintracht Frankfurt
Fri Apr 26 2019,FC Augsburg,1-4,Bayer Leverkusen
Sat Apr 27 2019,Borussia Dortmund,2-4,FC Schalke 04
Sat Apr 27 2019,RB Leipzig,2-1,SC Freiburg
Sat Apr 27 2019,Eintracht Frankfurt,0-0,Hertha BSC Berlin
Sat Apr 27 2019,Hannover 96,1-0,1 Fsv Mainz 05
Sat Apr 27 2019,Fortuna Duesseldorf,4-1,Werder Bremen
Sat Apr 27 2019,Vfb Stuttgart,1-0,Bor Moenchengladbach
Sun Apr 28 2019,1899 Hoffenheim,1-4,Vfl Wolfsburg
Sun Apr 28 2019,1 FC Nuernberg,1-1,Bayern Muenchen
Fri May 3 2019,1 Fsv Mainz 05,3-3,RB Leipzig
Sat May 4 2019,Bayern Muenchen,3-1,Hannover 96
Sat May 4 2019,Bor Moenchengladbach,2-2,1899 Hoffenheim
Sat May 4 2019,Hertha BSC Berlin,3-1,Vfb Stuttgart
Sat May 4 2019,Vfl Wolfsburg,2-0,1 FC Nuernberg
Sat May 4 2019,Werder Bremen,2-2,Borussia Dortmund
Sun May 5 2019,FC Schalke 04,0-0,FC Augsburg
Sun May 5 2019,SC Freiburg,1-1,Fortuna Duesseldorf
Sun May 5 2019,Bayer Leverkusen,6-1,Eintracht Frankfurt
Sat May 11 2019,1899 Hoffenheim,0-1,Werder Bremen
Sat May 11 2019,Borussia Dortmund,3-2,Fortuna Duesseldorf
Sat May 11 2019,Bayer Leverkusen,1-1,FC Schalke 04
Sat May 11 2019,RB Leipzig,0-0,Bayern Muenchen
Sat May 11 2019,Vfb Stuttgart,3-0,Vfl Wolfsburg
Sat May 11 2019,FC Augsburg,3-4,Hertha BSC Berlin
Sat May 11 2019,Hannover 96,3-0,SC Freiburg
Sat May 11 2019,1 FC Nuernberg,0-4,Bor Moenchengladbach
Sun May 12 2019,Eintracht Frankfurt,0-2,1 Fsv Mainz 05
Sat May 18 2019,Bayern Muenchen,5-1,Eintracht Frankfurt
Sat May 18 2019,FC Schalke 04,0-0,Vfb Stuttgart
Sat May 18 2019,Bor Moenchengladbach,0-2,Borussia Dortmund
Sat May 18 2019,Hertha BSC Berlin,1-5,Bayer Leverkusen
Sat May 18 2019,Werder Bremen,2-1,RB Leipzig
Sat May 18 2019,SC Freiburg,5-1,1 FC Nuernberg
Sat May 18 2019,1 Fsv Mainz 05,4-2,1899 Hoffenheim
Sat May 18 2019,Vfl Wolfsburg,8-1,FC Augsburg
Sat May 18 2019,Fortuna Duesseldorf,2-1,Hannover 96
