Date,Team 1,FT,Team 2
Sat Sep 4 1993,Guarani FC,1-1,Se Palmeiras
Sat Sep 4 1993,Gremio Porto Alegre,3-2,Fluminense RJ
Sat Sep 4 1993,Clube Nautico,2-1,Santa Cruz FC
Sat Sep 4 1993,Goias EC,0-3,EC Vitoria Ba
Sat Sep 4 1993,Portuguesa,5-2,Criciuma EC
Sat Sep 4 1993,Parana Clube,1-3,America MG
Sat Sep 4 1993,Atletico Paranaense,0-3,Uniao Sao Joao Esporte Clube
Sat Sep 4 1993,Desportiva Capixaba,0-1,Coritiba FC
Sun Sep 5 1993,Vasco Da Gama,1-0,Atletico Mineiro
Mon Sep 6 1993,Sao Paulo FC,3-2,Internacional
Mon Sep 6 1993,Bragantino,0-0,Botafogo RJ
Tue Sep 7 1993,Cruzeiro EC,0-2,Corinthians SP
Tue Sep 7 1993,EC Bahia,1-1,Flamengo RJ
Tue Sep 7 1993,Sport Club Recife,0-2,Santos FC
Tue Sep 7 1993,Ceara SC,3-1,Fortaleza
Tue Sep 7 1993,Clube do Remo,2-1,Paysandu SC
Sat Sep 11 1993,Internacional,1-0,Botafogo RJ
Sat Sep 11 1993,EC Vitoria Ba,0-0,Fortaleza
Sat Sep 11 1993,Santa Cruz FC,0-1,Paysandu SC
Sat Sep 11 1993,Uniao Sao Joao Esporte Clube,2-1,Portuguesa
Sun Sep 12 1993,Sao Paulo FC,1-1,Corinthians SP
Sun Sep 12 1993,Flamengo RJ,1-1,Bragantino
Sun Sep 12 1993,EC Bahia,1-3,Cruzeiro EC
Sun Sep 12 1993,Se Palmeiras,3-0,Sport Club Recife
Sun Sep 12 1993,Ceara SC,3-1,Goias EC
Sun Sep 12 1993,Clube do Remo,2-1,Clube Nautico
Sun Sep 12 1993,Parana Clube,6-1,Desportiva Capixaba
Sun Sep 12 1993,America MG,0-0,Atletico Paranaense
Sun Sep 12 1993,Criciuma EC,1-0,Coritiba FC
Mon Sep 13 1993,Guarani FC,2-2,Gremio Porto Alegre
Wed Sep 15 1993,EC Bahia,1-0,Botafogo RJ
Wed Sep 15 1993,Goias EC,1-2,Clube do Remo
Wed Sep 15 1993,Paysandu SC,1-1,Clube Nautico
Wed Sep 15 1993,Fortaleza,1-2,Santa Cruz FC
Wed Sep 15 1993,Ceara SC,0-3,EC Vitoria Ba
Wed Sep 15 1993,Portuguesa,1-2,America MG
Wed Sep 15 1993,Coritiba FC,1-1,Uniao Sao Joao Esporte Clube
Wed Sep 15 1993,Criciuma EC,2-1,Desportiva Capixaba
Thu Sep 16 1993,Atletico Paranaense,0-0,Parana Clube
Sat Sep 18 1993,Sao Paulo FC,2-0,EC Bahia
Sat Sep 18 1993,Cruzeiro EC,1-2,Flamengo RJ
Sat Sep 18 1993,Santos FC,0-2,Fluminense RJ
Sat Sep 18 1993,Gremio Porto Alegre,1-1,Se Palmeiras
Sat Sep 18 1993,EC Vitoria Ba,2-1,Clube do Remo
Sat Sep 18 1993,Fortaleza,1-1,Clube Nautico
Sat Sep 18 1993,Ceara SC,0-1,Santa Cruz FC
Sat Sep 18 1993,Paysandu SC,1-1,Goias EC
Sat Sep 18 1993,Uniao Sao Joao Esporte Clube,5-1,Criciuma EC
Sat Sep 18 1993,America MG,0-0,Coritiba FC
Sat Sep 18 1993,Parana Clube,1-0,Portuguesa
Sat Sep 18 1993,Desportiva Capixaba,1-1,Atletico Paranaense
Mon Sep 20 1993,Botafogo RJ,0-1,Corinthians SP
Mon Sep 20 1993,Internacional,1-1,Bragantino
Mon Sep 20 1993,Vasco Da Gama,0-0,Guarani FC
Wed Sep 22 1993,Flamengo RJ,2-0,Sao Paulo FC
Wed Sep 22 1993,Guarani FC,2-1,Santos FC
Wed Sep 22 1993,Fluminense RJ,2-0,Atletico Mineiro
Wed Sep 22 1993,Sport Club Recife,1-0,Gremio Porto Alegre
Wed Sep 22 1993,Santa Cruz FC,5-1,Clube do Remo
Wed Sep 22 1993,Ceara SC,1-0,Clube Nautico
Wed Sep 22 1993,Paysandu SC,2-0,EC Vitoria Ba
Wed Sep 22 1993,Fortaleza,1-1,Goias EC
Wed Sep 22 1993,Desportiva Capixaba,1-0,Uniao Sao Joao Esporte Clube
Wed Sep 22 1993,Portuguesa,2-0,Atletico Paranaense
Wed Sep 22 1993,Criciuma EC,3-1,America MG
Wed Sep 22 1993,Coritiba FC,0-0,Parana Clube
Sat Sep 25 1993,Bragantino,0-0,Corinthians SP
Sat Sep 25 1993,Sport Club Recife,1-1,Fluminense RJ
Sun Sep 26 1993,Botafogo RJ,0-1,Flamengo RJ
Sun Sep 26 1993,Sao Paulo FC,0-0,Cruzeiro EC
Sun Sep 26 1993,Internacional,1-0,EC Bahia
Sun Sep 26 1993,Vasco Da Gama,2-4,Gremio Porto Alegre
Sun Sep 26 1993,Santos FC,3-1,Se Palmeiras
Sun Sep 26 1993,Clube Nautico,0-2,EC Vitoria Ba
Sun Sep 26 1993,Clube do Remo,2-0,Ceara SC
Sun Sep 26 1993,Fortaleza,0-2,Paysandu SC
Sun Sep 26 1993,Goias EC,1-0,Santa Cruz FC
Sun Sep 26 1993,Parana Clube,2-0,Criciuma EC
Sun Sep 26 1993,America MG,1-3,Uniao Sao Joao Esporte Clube
Sun Sep 26 1993,Atletico Paranaense,1-3,Coritiba FC
Sun Sep 26 1993,Portuguesa,3-1,Desportiva Capixaba
Wed Sep 29 1993,Flamengo RJ,3-0,Internacional
Wed Sep 29 1993,EC Bahia,1-3,Corinthians SP
Wed Sep 29 1993,Guarani FC,3-1,Fluminense RJ
Wed Sep 29 1993,Gremio Porto Alegre,0-1,Santos FC
Wed Sep 29 1993,Vasco Da Gama,0-1,Sport Club Recife
Wed Sep 29 1993,Clube do Remo,6-0,Fortaleza
Wed Sep 29 1993,Ceara SC,2-0,Paysandu SC
Wed Sep 29 1993,Clube Nautico,0-0,Goias EC
Wed Sep 29 1993,Uniao Sao Joao Esporte Clube,0-0,Parana Clube
Wed Sep 29 1993,Coritiba FC,2-2,Portuguesa
Wed Sep 29 1993,Criciuma EC,3-0,Atletico Paranaense
Wed Sep 29 1993,Desportiva Capixaba,1-4,America MG
Thu Sep 30 1993,Se Palmeiras,1-0,Atletico Mineiro
Thu Sep 30 1993,EC Vitoria Ba,2-1,Santa Cruz FC
Sat Oct 2 1993,Santos FC,1-1,Vasco Da Gama
Sun Oct 3 1993,Corinthians SP,1-0,Flamengo RJ
Sun Oct 3 1993,Botafogo RJ,0-4,Sao Paulo FC
Sun Oct 3 1993,Internacional,3-0,Cruzeiro EC
Sun Oct 3 1993,EC Bahia,1-0,Bragantino
Sun Oct 3 1993,Fluminense RJ,2-4,Se Palmeiras
Mon Oct 4 1993,Sport Club Recife,0-0,Guarani FC
Wed Oct 6 1993,Bragantino,1-0,Cruzeiro EC
Wed Oct 6 1993,Fluminense RJ,1-3,Vasco Da Gama
Wed Oct 6 1993,Santa Cruz FC,1-2,Clube Nautico
Wed Oct 6 1993,Paysandu SC,1-1,Clube do Remo
Wed Oct 6 1993,Fortaleza,0-1,Ceara SC
Wed Oct 6 1993,Uniao Sao Joao Esporte Clube,0-1,Atletico Paranaense
Wed Oct 6 1993,Coritiba FC,0-0,Desportiva Capixaba
Wed Oct 6 1993,Criciuma EC,1-2,Portuguesa
Wed Oct 6 1993,America MG,2-2,Parana Clube
Thu Oct 7 1993,EC Vitoria Ba,3-1,Goias EC
Sat Oct 9 1993,Corinthians SP,2-0,Internacional
