Date,Team 1,FT,Team 2
Sat Sep 14 1968,FC Barcelona,0-0,Real Sociedad
Sun Sep 15 1968,Real Zaragoza,0-2,Athletic Bilbao
Sun Sep 15 1968,Real Madrid,3-1,Espanyol Barcelona
Sun Sep 15 1968,Pontevedra CF,2-0,Valencia CF
Sun Sep 15 1968,Ud Las Palmas,2-1,Atletico Madrid
Sun Sep 15 1968,Malaga CF,3-1,Deportivo La Coruna
Sun Sep 15 1968,Granada CF,0-1,Ce Sabadell
Sun Sep 15 1968,Elche CF,4-1,Cordoba CF
Sat Sep 21 1968,Atletico Madrid,0-1,FC Barcelona
Sat Sep 21 1968,Espanyol Barcelona,1-2,Ud Las Palmas
Sun Sep 22 1968,Cordoba CF,2-2,Malaga CF
Sun Sep 22 1968,Real Sociedad,0-0,Pontevedra CF
Sun Sep 22 1968,Athletic Bilbao,1-1,Elche CF
Sun Sep 22 1968,Deportivo La Coruna,2-4,Real Madrid
Sun Sep 22 1968,Ce Sabadell,1-0,Real Zaragoza
Sun Sep 22 1968,Valencia CF,4-1,Granada CF
Sat Sep 28 1968,Granada CF,0-0,Real Sociedad
Sat Sep 28 1968,Malaga CF,4-0,Athletic Bilbao
Sun Sep 29 1968,Ud Las Palmas,0-0,FC Barcelona
Sun Sep 29 1968,Real Madrid,2-0,Cordoba CF
Sun Sep 29 1968,Elche CF,3-0,Ce Sabadell
Sun Sep 29 1968,Espanyol Barcelona,4-0,Deportivo La Coruna
Sun Sep 29 1968,Real Zaragoza,3-1,Valencia CF
Sun Sep 29 1968,Pontevedra CF,0-0,Atletico Madrid
Sun Oct 6 1968,Ce Sabadell,2-1,Malaga CF
Sun Oct 6 1968,Valencia CF,1-0,Elche CF
Sun Oct 6 1968,Atletico Madrid,1-0,Granada CF
Sun Oct 6 1968,Real Sociedad,2-1,Real Zaragoza
Sun Oct 6 1968,Athletic Bilbao,0-1,Real Madrid
Sun Oct 6 1968,Cordoba CF,5-0,Espanyol Barcelona
Sun Oct 6 1968,Ud Las Palmas,2-1,Deportivo La Coruna
Sun Oct 6 1968,FC Barcelona,1-0,Pontevedra CF
Sun Oct 13 1968,Malaga CF,4-1,Valencia CF
Sun Oct 13 1968,Deportivo La Coruna,1-0,Cordoba CF
Sun Oct 13 1968,Real Madrid,5-3,Ce Sabadell
Sun Oct 13 1968,Pontevedra CF,3-0,Ud Las Palmas
Sun Oct 13 1968,Real Zaragoza,2-0,Atletico Madrid
Sun Oct 13 1968,Espanyol Barcelona,2-0,Athletic Bilbao
Sun Oct 13 1968,Granada CF,1-0,FC Barcelona
Sun Oct 13 1968,Elche CF,0-0,Real Sociedad
Sun Oct 20 1968,FC Barcelona,4-0,Real Zaragoza
Sun Oct 20 1968,Atletico Madrid,0-0,Elche CF
Sun Oct 20 1968,Real Sociedad,1-0,Malaga CF
Sun Oct 20 1968,Pontevedra CF,1-0,Granada CF
Sun Oct 20 1968,Ce Sabadell,1-0,Espanyol Barcelona
Sun Oct 20 1968,Valencia CF,0-1,Real Madrid
Sun Oct 20 1968,Athletic Bilbao,2-3,Deportivo La Coruna
Sun Oct 20 1968,Cordoba CF,3-4,Ud Las Palmas
Sun Nov 3 1968,Malaga CF,0-0,Atletico Madrid
Sun Nov 3 1968,Real Zaragoza,2-2,Pontevedra CF
Sun Nov 3 1968,Deportivo La Coruna,1-1,Ce Sabadell
Sun Nov 3 1968,Real Madrid,2-1,Real Sociedad
Sun Nov 3 1968,Espanyol Barcelona,0-1,Valencia CF
Sun Nov 3 1968,Cordoba CF,1-1,Athletic Bilbao
Sun Nov 3 1968,Elche CF,1-2,FC Barcelona
Sun Nov 3 1968,Ud Las Palmas,1-0,Granada CF
Sun Nov 10 1968,Valencia CF,2-1,Deportivo La Coruna
Sun Nov 10 1968,Granada CF,1-0,Real Zaragoza
Sun Nov 10 1968,Ce Sabadell,4-0,Cordoba CF
Sun Nov 10 1968,Pontevedra CF,0-1,Elche CF
Sun Nov 10 1968,Atletico Madrid,0-1,Real Madrid
Sun Nov 10 1968,Real Sociedad,2-1,Espanyol Barcelona
Sun Nov 10 1968,Ud Las Palmas,1-1,Athletic Bilbao
Sun Nov 10 1968,FC Barcelona,1-0,Malaga CF
Sat Nov 16 1968,Athletic Bilbao,2-1,Ce Sabadell
Sat Nov 16 1968,Real Madrid,2-1,FC Barcelona
Sun Nov 17 1968,Espanyol Barcelona,3-2,Atletico Madrid
Sun Nov 17 1968,Malaga CF,2-1,Pontevedra CF
Sun Nov 17 1968,Elche CF,0-1,Granada CF
Sun Nov 17 1968,Deportivo La Coruna,1-1,Real Sociedad
Sun Nov 17 1968,Cordoba CF,2-0,Valencia CF
Sun Nov 17 1968,Real Zaragoza,2-3,Ud Las Palmas
Sun Nov 24 1968,Atletico Madrid,5-1,Deportivo La Coruna
Sun Nov 24 1968,Granada CF,2-0,Malaga CF
Sun Nov 24 1968,Real Sociedad,5-1,Cordoba CF
Sun Nov 24 1968,Ud Las Palmas,3-1,Ce Sabadell
Sun Nov 24 1968,FC Barcelona,1-0,Espanyol Barcelona
Sun Nov 24 1968,Valencia CF,5-1,Athletic Bilbao
Sun Nov 24 1968,Pontevedra CF,0-0,Real Madrid
Sun Nov 24 1968,Real Zaragoza,0-2,Elche CF
Sat Nov 30 1968,Real Madrid,2-1,Granada CF
Sun Dec 1 1968,Cordoba CF,0-3,Atletico Madrid
Sun Dec 1 1968,Espanyol Barcelona,2-1,Pontevedra CF
Sun Dec 1 1968,Ud Las Palmas,1-1,Elche CF
Sun Dec 1 1968,Athletic Bilbao,3-1,Real Sociedad
Sun Dec 1 1968,Ce Sabadell,2-1,Valencia CF
Sun Dec 1 1968,Deportivo La Coruna,1-0,FC Barcelona
Sun Dec 1 1968,Malaga CF,1-1,Real Zaragoza
Sun Dec 8 1968,Elche CF,0-0,Malaga CF
Sun Dec 8 1968,Real Sociedad,1-1,Ce Sabadell
Sun Dec 8 1968,Pontevedra CF,0-0,Deportivo La Coruna
Sun Dec 15 1968,Espanyol Barcelona,3-1,Real Zaragoza
Sun Dec 15 1968,Cordoba CF,3-1,Pontevedra CF
Sun Dec 15 1968,Deportivo La Coruna,4-0,Granada CF
Sun Dec 15 1968,Malaga CF,2-0,Ud Las Palmas
Sun Dec 15 1968,Valencia CF,2-1,Real Sociedad
Sun Dec 15 1968,Ce Sabadell,0-1,Atletico Madrid
Sun Dec 15 1968,Athletic Bilbao,1-1,FC Barcelona
Sun Dec 15 1968,Real Madrid,1-1,Elche CF
Wed Dec 18 1968,FC Barcelona,4-0,Cordoba CF
Wed Dec 18 1968,Valencia CF,2-2,Ud Las Palmas
Wed Dec 18 1968,Granada CF,1-0,Espanyol Barcelona
Wed Dec 18 1968,Atletico Madrid,4-4,Athletic Bilbao
Wed Dec 18 1968,Real Zaragoza,1-1,Real Madrid
Sun Dec 22 1968,Pontevedra CF,1-0,Athletic Bilbao
Sun Dec 22 1968,FC Barcelona,2-0,Ce Sabadell
Sun Dec 22 1968,Granada CF,3-0,Cordoba CF
Sun Dec 22 1968,Real Zaragoza,3-1,Deportivo La Coruna
Sun Dec 22 1968,Ud Las Palmas,4-0,Real Sociedad
Sun Dec 22 1968,Elche CF,1-0,Espanyol Barcelona
Sun Dec 22 1968,Malaga CF,1-2,Real Madrid
Sun Dec 22 1968,Atletico Madrid,2-2,Valencia CF
Sun Dec 29 1968,Ce Sabadell,1-1,Pontevedra CF
Sun Dec 29 1968,Valencia CF,0-0,FC Barcelona
Sun Dec 29 1968,Real Sociedad,2-2,Atletico Madrid
Sun Dec 29 1968,Cordoba CF,0-1,Real Zaragoza
Sun Dec 29 1968,Real Madrid,2-0,Ud Las Palmas
Sun Dec 29 1968,Espanyol Barcelona,2-1,Malaga CF
Sun Dec 29 1968,Deportivo La Coruna,4-2,Elche CF
Sun Dec 29 1968,Athletic Bilbao,4-2,Granada CF
