Date,Team 1,FT,Team 2
Fri Aug 16 1968,Austria Wien,2-1,Sportclub
Sat Aug 17 1968,Austria Salzburg,1-1,Rapid Wien
Sat Aug 17 1968,Grazer Ak,3-1,FC Wacker Innsbruck
Sat Aug 17 1968,SC Eisenstadt,2-0,Austria Klagenfurt
Sat Aug 17 1968,SC Wacker Wien,1-0,LASK Linz
Sat Aug 17 1968,WSG Wattens,0-0,WSV Donawitz
Sun Aug 18 1968,Schwarz Weiss Bregenz,0-1,SK Admira Vienna
Sat Aug 24 1968,Austria Klagenfurt,2-0,SC Wacker Wien
Sat Aug 24 1968,LASK Linz,0-2,Austria Wien
Sat Aug 24 1968,Sturm Graz,3-1,WSG Wattens
Sat Aug 24 1968,WSV Donawitz,1-2,SC Eisenstadt
Sun Aug 25 1968,SK Admira Vienna,3-0,Grazer Ak
Sun Aug 25 1968,Rapid Wien,4-1,Schwarz Weiss Bregenz
Sun Aug 25 1968,Sportclub,1-0,Austria Salzburg
Sat Aug 31 1968,Austria Salzburg,2-0,LASK Linz
Sat Aug 31 1968,Austria Wien,2-2,Austria Klagenfurt
Sat Aug 31 1968,Grazer Ak,1-2,Rapid Wien
Sat Aug 31 1968,SC Eisenstadt,0-1,Sturm Graz
Sat Aug 31 1968,FC Wacker Innsbruck,3-1,SK Admira Vienna
Sat Aug 31 1968,SC Wacker Wien,4-1,WSV Donawitz
Sun Sep 1 1968,Schwarz Weiss Bregenz,0-0,Sportclub
Sat Sep 7 1968,SK Admira Vienna,1-5,Rapid Wien
Sat Sep 7 1968,Austria Salzburg,4-2,WSV Donawitz
Sat Sep 7 1968,Grazer Ak,0-0,LASK Linz
Sat Sep 7 1968,Schwarz Weiss Bregenz,3-2,Austria Klagenfurt
Sat Sep 7 1968,FC Wacker Innsbruck,3-3,Sportclub
Sun Sep 8 1968,Austria Wien,1-1,Sturm Graz
Sun Sep 8 1968,SC Wacker Wien,1-1,WSG Wattens
Sat Sep 14 1968,Austria Klagenfurt,1-1,Austria Salzburg
Sat Sep 14 1968,LASK Linz,2-1,Schwarz Weiss Bregenz
Sat Sep 14 1968,Rapid Wien,2-0,FC Wacker Innsbruck
Sat Sep 14 1968,Sturm Graz,1-0,SC Wacker Wien
Sat Sep 14 1968,WSG Wattens,1-0,SC Eisenstadt
Sat Sep 14 1968,WSV Donawitz,2-3,Austria Wien
Sun Sep 15 1968,Sportclub,6-0,Grazer Ak
Fri Sep 27 1968,LASK Linz,4-2,FC Wacker Innsbruck
Sat Sep 28 1968,Austria Klagenfurt,2-2,Grazer Ak
Sat Sep 28 1968,SC Eisenstadt,3-3,SC Wacker Wien
Sat Sep 28 1968,Sturm Graz,2-1,Austria Salzburg
Sat Sep 28 1968,Sportclub,0-1,SK Admira Vienna
Sat Sep 28 1968,WSG Wattens,0-4,Austria Wien
Sat Sep 28 1968,WSV Donawitz,2-1,Schwarz Weiss Bregenz
Sat Oct 5 1968,SK Admira Vienna,1-0,LASK Linz
Sat Oct 5 1968,Austria Salzburg,1-1,WSG Wattens
Sat Oct 5 1968,Rapid Wien,0-3,Sportclub
Sat Oct 5 1968,FC Wacker Innsbruck,1-2,Austria Klagenfurt
