Date,Team 1,FT,Team 2
Sun Aug 22 1948,Olympique Marseille,7-2,Sr Colmar
Sun Aug 22 1948,FC Metz,1-6,Stade Rennes
Sun Aug 22 1948,FC Sochaux,3-0,Toulouse FC
Sun Aug 22 1948,RC Strasbourg,4-2,As Nancy
Sun Aug 22 1948,As Saint Etienne,2-3,Stade Reims
Sun Aug 22 1948,RC Roubaix,2-3,Montpellier HSC
Sun Aug 22 1948,As Cannes,2-1,Racing Club De France
Sun Aug 22 1948,FC Sete,1-0,Lille OSC
Sun Aug 22 1948,Stade Red Star,1-1,OGC Nice
Sun Aug 29 1948,Olympique Marseille,4-2,RC Roubaix
Sun Aug 29 1948,RC Strasbourg,0-3,FC Sochaux
Sun Aug 29 1948,OGC Nice,5-2,FC Metz
Sun Aug 29 1948,Sr Colmar,3-3,Stade Reims
Sun Aug 29 1948,Stade Red Star,2-2,FC Sete
Sun Aug 29 1948,Toulouse FC,2-1,Stade Rennes
Sun Aug 29 1948,Lille OSC,5-0,As Saint Etienne
Sun Aug 29 1948,Montpellier HSC,0-4,Racing Club De France
Sun Aug 29 1948,As Nancy,1-0,As Cannes
Sat Sep 4 1948,Racing Club De France,5-4,Olympique Marseille
Sat Sep 4 1948,Stade Rennes,1-1,RC Strasbourg
Sat Sep 4 1948,As Saint Etienne,2-2,Stade Red Star
Sun Sep 5 1948,FC Sochaux,4-0,As Cannes
Sun Sep 5 1948,OGC Nice,2-1,Toulouse FC
Sun Sep 5 1948,Stade Reims,2-4,Lille OSC
Sun Sep 5 1948,FC Sete,1-1,FC Metz
Sun Sep 5 1948,As Nancy,1-0,Montpellier HSC
Sun Sep 5 1948,RC Roubaix,3-2,Sr Colmar
Thu Sep 9 1948,Montpellier HSC,2-1,FC Sochaux
Thu Sep 9 1948,Olympique Marseille,3-1,As Nancy
Thu Sep 9 1948,Toulouse FC,0-2,FC Sete
Thu Sep 9 1948,Sr Colmar,2-2,Lille OSC
Thu Sep 9 1948,RC Roubaix,2-2,Racing Club De France
Thu Sep 9 1948,RC Strasbourg,3-1,OGC Nice
Thu Sep 9 1948,Stade Red Star,3-5,Stade Reims
Thu Sep 9 1948,As Cannes,1-1,Stade Rennes
Thu Sep 9 1948,FC Metz,2-0,As Saint Etienne
Sun Sep 12 1948,FC Sochaux,1-1,Olympique Marseille
Sun Sep 12 1948,Lille OSC,2-1,Stade Red Star
Sun Sep 12 1948,Stade Reims,6-1,FC Metz
Sun Sep 12 1948,OGC Nice,2-0,As Cannes
Sun Sep 12 1948,FC Sete,0-1,RC Strasbourg
Sun Sep 12 1948,Stade Rennes,3-0,Montpellier HSC
Sun Sep 12 1948,Racing Club De France,3-3,Sr Colmar
Sun Sep 12 1948,As Nancy,1-2,RC Roubaix
Sun Sep 12 1948,As Saint Etienne,4-2,Toulouse FC
Sat Sep 18 1948,Stade Red Star,2-6,FC Metz
Sun Sep 19 1948,OGC Nice,0-5,Olympique Marseille
Sun Sep 19 1948,Stade Reims,3-0,RC Strasbourg
Sun Sep 19 1948,Stade Rennes,3-1,RC Roubaix
Sun Sep 19 1948,Lille OSC,1-1,Toulouse FC
Sun Sep 19 1948,FC Sochaux,1-2,Racing Club De France
Sun Sep 19 1948,FC Sete,2-1,Montpellier HSC
Sun Sep 19 1948,As Saint Etienne,3-1,As Cannes
Sun Sep 19 1948,As Nancy,1-2,Sr Colmar
Thu Sep 23 1948,Olympique Marseille,1-3,Stade Rennes
Thu Sep 23 1948,Racing Club De France,5-1,As Nancy
Thu Sep 23 1948,As Cannes,0-2,FC Sete
Thu Sep 23 1948,Toulouse FC,2-0,Stade Reims
Thu Sep 23 1948,FC Metz,3-1,Lille OSC
Thu Sep 23 1948,Montpellier HSC,1-1,OGC Nice
Thu Sep 23 1948,RC Roubaix,5-1,FC Sochaux
Thu Sep 23 1948,Sr Colmar,3-0,Stade Red Star
Thu Sep 23 1948,RC Strasbourg,1-2,As Saint Etienne
Sun Sep 26 1948,Racing Club De France,2-3,Stade Rennes
Sun Sep 26 1948,As Cannes,1-3,Stade Reims
Sun Sep 26 1948,RC Strasbourg,0-6,Lille OSC
Sun Sep 26 1948,Sr Colmar,5-1,FC Metz
Sun Sep 26 1948,RC Roubaix,2-1,OGC Nice
Sun Sep 26 1948,Olympique Marseille,3-1,FC Sete
Sun Sep 26 1948,As Nancy,2-2,FC Sochaux
Sun Sep 26 1948,Montpellier HSC,2-2,As Saint Etienne
Sun Sep 26 1948,Toulouse FC,4-1,Stade Red Star
Sun Oct 3 1948,Stade Rennes,4-0,As Nancy
Sun Oct 3 1948,Stade Reims,6-4,Montpellier HSC
Sun Oct 3 1948,Lille OSC,2-0,As Cannes
Sun Oct 3 1948,As Saint Etienne,4-1,Olympique Marseille
Sun Oct 3 1948,FC Sete,0-0,RC Roubaix
Sun Oct 3 1948,FC Sochaux,2-0,Sr Colmar
Sun Oct 3 1948,OGC Nice,3-0,Racing Club De France
Sun Oct 3 1948,FC Metz,2-1,Toulouse FC
Sun Oct 3 1948,Stade Red Star,1-1,RC Strasbourg
Thu Oct 7 1948,As Nancy,0-1,Lille OSC
Thu Oct 7 1948,Olympique Marseille,4-0,Toulouse FC
Thu Oct 7 1948,FC Sochaux,3-0,Stade Reims
Thu Oct 7 1948,Racing Club De France,4-0,Stade Red Star
Thu Oct 7 1948,OGC Nice,4-1,FC Sete
Thu Oct 7 1948,RC Roubaix,2-2,FC Metz
Thu Oct 7 1948,Sr Colmar,1-1,As Cannes
