Date,Team 1,FT,Team 2
Sun Sep 20 1931,Genoa CFc,3-0,As Bari
Sun Sep 20 1931,Torino FC,3-1,Lazio Roma
Sun Sep 20 1931,As Roma,4-2,Modena FC
Sun Sep 20 1931,Pro Patria,1-1,Juventus
Sun Sep 20 1931,Bologna FC,1-0,Pro Vercelli
Sun Sep 20 1931,AC Milan,1-1,Acf Fiorentina
Sun Sep 20 1931,Casale,3-1,Inter
Sun Sep 20 1931,Brescia Calcio,1-0,US Alessandria 1912
Sun Sep 20 1931,Ssc Napoli,4-2,Unione Triestina
Sun Sep 27 1931,Pro Vercelli,0-1,Casale
Sun Sep 27 1931,Unione Triestina,2-0,As Roma
Sun Sep 27 1931,Lazio Roma,0-0,AC Milan
Sun Sep 27 1931,Modena FC,1-1,Pro Patria
Sun Sep 27 1931,Acf Fiorentina,2-1,Brescia Calcio
Sun Sep 27 1931,As Bari,1-2,Bologna FC
Sun Sep 27 1931,Inter,1-1,Torino FC
Sun Sep 27 1931,US Alessandria 1912,2-2,Genoa CFc
Sun Sep 27 1931,Juventus,5-3,Ssc Napoli
Sun Oct 4 1931,As Roma,2-1,Pro Vercelli
Sun Oct 4 1931,Torino FC,6-0,Modena FC
Sun Oct 4 1931,Pro Patria,0-2,Unione Triestina
Sun Oct 4 1931,Ssc Napoli,3-0,As Bari
Sun Oct 4 1931,Genoa CFc,1-1,Acf Fiorentina
Sun Oct 4 1931,Casale,1-1,Juventus
Sun Oct 4 1931,Bologna FC,5-1,Lazio Roma
Sun Oct 4 1931,Brescia Calcio,0-2,Inter
Sun Oct 4 1931,AC Milan,1-1,US Alessandria 1912
Sun Oct 11 1931,Acf Fiorentina,1-3,Bologna FC
Sun Oct 11 1931,Unione Triestina,0-0,Genoa CFc
Sun Oct 11 1931,Pro Vercelli,2-0,Torino FC
Sun Oct 11 1931,Modena FC,2-2,Brescia Calcio
Sun Oct 11 1931,US Alessandria 1912,0-1,As Roma
Sun Oct 11 1931,Juventus,2-0,AC Milan
Sun Oct 11 1931,As Bari,0-1,Casale
Sun Oct 11 1931,Inter,6-1,Ssc Napoli
Sun Oct 11 1931,Lazio Roma,1-2,Pro Patria
Sun Oct 18 1931,Pro Vercelli,1-0,Pro Patria
Sun Oct 18 1931,Unione Triestina,2-1,Acf Fiorentina
Sun Oct 18 1931,Torino FC,1-1,Bologna FC
Sun Oct 18 1931,As Roma,2-0,Juventus
Sun Oct 18 1931,AC Milan,2-3,Inter
Sun Oct 18 1931,Genoa CFc,3-0,Modena FC
Sun Oct 18 1931,Casale,0-1,Lazio Roma
Sun Oct 18 1931,As Bari,1-1,Brescia Calcio
Sun Oct 18 1931,Ssc Napoli,1-1,US Alessandria 1912
Sun Oct 25 1931,Casale,2-1,Brescia Calcio
Sun Oct 25 1931,US Alessandria 1912,3-0,As Bari
Sun Oct 25 1931,Pro Patria,2-2,As Roma
Sun Oct 25 1931,Modena FC,1-1,Unione Triestina
Sun Oct 25 1931,Lazio Roma,0-2,Ssc Napoli
Sun Oct 25 1931,Acf Fiorentina,4-2,Torino FC
Sun Oct 25 1931,Bologna FC,3-0,AC Milan
Sun Oct 25 1931,Inter,4-1,Pro Vercelli
Sun Oct 25 1931,Juventus,2-1,Genoa CFc
Sun Nov 1 1931,Genoa CFc,3-1,Casale
Sun Nov 1 1931,As Roma,1-1,Bologna FC
Sun Nov 1 1931,Modena FC,3-1,Inter
Sun Nov 1 1931,Unione Triestina,1-1,Pro Vercelli
Sun Nov 1 1931,Acf Fiorentina,2-0,Lazio Roma
Sun Nov 1 1931,Brescia Calcio,1-2,Torino FC
Sun Nov 1 1931,As Bari,2-1,Pro Patria
Sun Nov 1 1931,AC Milan,3-1,Ssc Napoli
Sun Nov 1 1931,Juventus,3-0,US Alessandria 1912
Sun Nov 8 1931,Brescia Calcio,2-3,AC Milan
Sun Nov 8 1931,Torino FC,3-1,Pro Patria
Sun Nov 8 1931,Pro Vercelli,2-1,Modena FC
Sun Nov 8 1931,Ssc Napoli,0-2,Acf Fiorentina
Sun Nov 8 1931,Casale,1-0,As Roma
Sun Nov 8 1931,Bologna FC,2-0,Genoa CFc
Sun Nov 8 1931,As Bari,0-1,Juventus
Sun Nov 8 1931,Inter,4-0,US Alessandria 1912
