Date,Team 1,FT,Team 2
Sat Aug 9 2008,Aj Auxerre,2-1,FC Nantes
Sat Aug 9 2008,Girondins Bordeaux,2-1,SM Caen
Sat Aug 9 2008,Le Havre Ac,1-0,OGC Nice
Sat Aug 9 2008,Le Mans FC,0-1,FC Lorient
Sat Aug 9 2008,As Monaco,1-0,Paris Saint Germain
Sat Aug 9 2008,As Nancy,0-0,Lille OSC
Sat Aug 9 2008,Stade Rennes,4-4,Olympique Marseille
Sat Aug 9 2008,FC Sochaux,1-2,Grenoble Foot 38
Sat Aug 9 2008,Valenciennes FC,1-0,As Saint Etienne
Sun Aug 10 2008,Olympique Lyon,3-0,Toulouse FC
Sat Aug 16 2008,SM Caen,3-1,Valenciennes FC
Sat Aug 16 2008,Lille OSC,1-3,Le Mans FC
Sat Aug 16 2008,FC Nantes,1-1,As Monaco
Sat Aug 16 2008,OGC Nice,2-1,As Nancy
Sat Aug 16 2008,As Saint Etienne,2-1,FC Sochaux
Sat Aug 16 2008,Toulouse FC,2-1,Le Havre Ac
Sat Aug 16 2008,Paris Saint Germain,1-0,Girondins Bordeaux
Sun Aug 17 2008,Grenoble Foot 38,1-0,Stade Rennes
Sun Aug 17 2008,FC Lorient,0-0,Olympique Lyon
Sun Aug 17 2008,Olympique Marseille,4-0,Aj Auxerre
Sat Aug 23 2008,Le Havre Ac,0-1,Olympique Marseille
Sat Aug 23 2008,Le Mans FC,1-0,As Saint Etienne
Sat Aug 23 2008,As Monaco,1-1,SM Caen
Sat Aug 23 2008,As Nancy,0-0,Toulouse FC
Sat Aug 23 2008,FC Sochaux,1-1,Paris Saint Germain
Sat Aug 23 2008,Valenciennes FC,3-1,FC Lorient
Sat Aug 23 2008,Olympique Lyon,2-0,Grenoble Foot 38
Sun Aug 24 2008,Aj Auxerre,0-1,OGC Nice
Sun Aug 24 2008,Stade Rennes,2-1,Lille OSC
Sun Aug 24 2008,Girondins Bordeaux,2-0,FC Nantes
Sat Aug 30 2008,SM Caen,0-1,Paris Saint Germain
Sat Aug 30 2008,Grenoble Foot 38,1-0,As Monaco
Sat Aug 30 2008,FC Lorient,0-2,Aj Auxerre
Sat Aug 30 2008,As Nancy,2-1,Le Havre Ac
Sat Aug 30 2008,FC Nantes,1-4,Le Mans FC
Sat Aug 30 2008,OGC Nice,2-0,Valenciennes FC
Sat Aug 30 2008,Olympique Marseille,2-1,FC Sochaux
Sun Aug 31 2008,Lille OSC,2-1,Girondins Bordeaux
Sun Aug 31 2008,Toulouse FC,0-0,Stade Rennes
Sun Aug 31 2008,As Saint Etienne,0-1,Olympique Lyon
Sat Sep 13 2008,Aj Auxerre,1-1,As Nancy
Sat Sep 13 2008,Le Mans FC,1-2,Toulouse FC
Sat Sep 13 2008,Olympique Lyon,3-2,OGC Nice
Sat Sep 13 2008,As Monaco,2-0,FC Lorient
Sat Sep 13 2008,Stade Rennes,1-1,Le Havre Ac
Sat Sep 13 2008,Valenciennes FC,1-1,Grenoble Foot 38
Sat Sep 13 2008,Girondins Bordeaux,1-1,Olympique Marseille
Sun Sep 14 2008,SM Caen,2-0,As Saint Etienne
Sun Sep 14 2008,FC Sochaux,1-1,Lille OSC
Sun Sep 14 2008,Paris Saint Germain,1-0,FC Nantes
