Date,Team 1,FT,Team 2
Tue Jul 8 2008,Sturm Graz,3-1,Rapid Wien
Wed Jul 9 2008,SV Ried,3-0,Scr Altach
Wed Jul 9 2008,Kapfenberger SV 1919,0-1,LASK Linz
Wed Jul 9 2008,RB Salzburg,6-0,SV Mattersburg
Wed Jul 9 2008,Austria Wien,1-1,Sk Austria Kaernten
Sat Jul 12 2008,Scr Altach,1-3,LASK Linz
Sat Jul 12 2008,Rapid Wien,2-2,RB Salzburg
Sat Jul 12 2008,SV Mattersburg,2-1,SV Ried
Sun Jul 13 2008,Kapfenberger SV 1919,2-2,Austria Wien
Fri Jul 18 2008,SV Ried,2-1,Kapfenberger SV 1919
Sat Jul 19 2008,Rapid Wien,1-0,Sk Austria Kaernten
Sun Jul 20 2008,LASK Linz,0-1,Austria Wien
Sun Jul 20 2008,RB Salzburg,3-0,Scr Altach
Wed Jul 23 2008,Sturm Graz,3-0,SV Mattersburg
Fri Jul 25 2008,LASK Linz,3-2,Sk Austria Kaernten
Sat Jul 26 2008,Austria Wien,3-1,SV Ried
Sat Jul 26 2008,SV Mattersburg,0-1,Rapid Wien
Sun Jul 27 2008,Kapfenberger SV 1919,1-1,RB Salzburg
Tue Jul 29 2008,Scr Altach,1-0,Sturm Graz
Fri Aug 1 2008,SV Mattersburg,3-1,Scr Altach
Sat Aug 2 2008,Rapid Wien,3-1,Kapfenberger SV 1919
Sun Aug 3 2008,Sturm Graz,0-0,Austria Wien
Sun Aug 3 2008,SV Ried,0-0,Sk Austria Kaernten
Sun Aug 3 2008,RB Salzburg,1-0,LASK Linz
Wed Aug 6 2008,Sk Austria Kaernten,0-2,Sturm Graz
Fri Aug 8 2008,LASK Linz,2-1,SV Ried
Sat Aug 9 2008,Scr Altach,2-7,Rapid Wien
Sat Aug 9 2008,Kapfenberger SV 1919,1-3,Sturm Graz
Sat Aug 9 2008,Sk Austria Kaernten,2-0,SV Mattersburg
Sun Aug 10 2008,Austria Wien,3-2,RB Salzburg
Sat Aug 23 2008,Scr Altach,0-3,Sk Austria Kaernten
Sat Aug 23 2008,RB Salzburg,2-1,SV Ried
