Date,Team 1,FT,Team 2
Fri Aug 10 2007,Vfb Stuttgart,2-2,FC Schalke 04
Sat Aug 11 2007,Bayern Muenchen,3-0,Hansa Rostock
Sat Aug 11 2007,Bayer Leverkusen,0-0,Energie Cottbus
Sat Aug 11 2007,Vfl Bochum,2-2,Werder Bremen
Sat Aug 11 2007,Hannover 96,0-1,Hamburger SV
Sat Aug 11 2007,Eintracht Frankfurt,1-0,Hertha BSC Berlin
Sat Aug 11 2007,Vfl Wolfsburg,1-3,Arminia Bielefeld
Sun Aug 12 2007,1 FC Nuernberg,0-2,Karlsruher SC
Sun Aug 12 2007,Borussia Dortmund,1-3,MSV Duisburg
Fri Aug 17 2007,Karlsruher SC,1-2,Hannover 96
Sat Aug 18 2007,FC Schalke 04,4-1,Borussia Dortmund
Sat Aug 18 2007,Werder Bremen,0-4,Bayern Muenchen
Sat Aug 18 2007,Hertha BSC Berlin,3-1,Vfb Stuttgart
Sat Aug 18 2007,Arminia Bielefeld,2-2,Eintracht Frankfurt
Sat Aug 18 2007,Hansa Rostock,1-2,1 FC Nuernberg
Sat Aug 18 2007,MSV Duisburg,1-3,Vfl Wolfsburg
Sun Aug 19 2007,Hamburger SV,1-0,Bayer Leverkusen
Sun Aug 19 2007,Energie Cottbus,1-2,Vfl Bochum
Fri Aug 24 2007,Vfl Bochum,2-1,Hamburger SV
Sat Aug 25 2007,Vfb Stuttgart,1-0,MSV Duisburg
Sat Aug 25 2007,Bayern Muenchen,3-0,Hannover 96
Sat Aug 25 2007,Bayer Leverkusen,3-0,Karlsruher SC
Sat Aug 25 2007,1 FC Nuernberg,0-1,Werder Bremen
Sat Aug 25 2007,Borussia Dortmund,3-0,Energie Cottbus
Sat Aug 25 2007,Arminia Bielefeld,2-0,Hertha BSC Berlin
Sun Aug 26 2007,Eintracht Frankfurt,1-0,Hansa Rostock
Sun Aug 26 2007,Vfl Wolfsburg,1-1,FC Schalke 04
Fri Aug 31 2007,FC Schalke 04,1-1,Bayer Leverkusen
Sat Sep 1 2007,Werder Bremen,2-1,Eintracht Frankfurt
Sat Sep 1 2007,Hertha BSC Berlin,2-1,Vfl Wolfsburg
Sat Sep 1 2007,Hannover 96,3-2,Vfl Bochum
Sat Sep 1 2007,Energie Cottbus,1-1,1 FC Nuernberg
Sat Sep 1 2007,Hansa Rostock,0-1,Borussia Dortmund
Sat Sep 1 2007,MSV Duisburg,3-0,Arminia Bielefeld
Sun Sep 2 2007,Hamburger SV,1-1,Bayern Muenchen
Sun Sep 2 2007,Karlsruher SC,1-0,Vfb Stuttgart
Fri Sep 14 2007,Borussia Dortmund,3-0,Werder Bremen
Sat Sep 15 2007,Vfb Stuttgart,3-0,Energie Cottbus
Sat Sep 15 2007,Bayern Muenchen,1-1,FC Schalke 04
Sat Sep 15 2007,Bayer Leverkusen,2-0,Vfl Bochum
Sat Sep 15 2007,1 FC Nuernberg,2-2,Hannover 96
Sat Sep 15 2007,Arminia Bielefeld,4-2,Hansa Rostock
Sat Sep 15 2007,Eintracht Frankfurt,2-1,Hamburger SV
Sun Sep 16 2007,Vfl Wolfsburg,1-2,Karlsruher SC
Sun Sep 16 2007,MSV Duisburg,1-2,Hertha BSC Berlin
Fri Sep 21 2007,Vfl Bochum,0-0,Eintracht Frankfurt
Sat Sep 22 2007,FC Schalke 04,3-0,Arminia Bielefeld
Sat Sep 22 2007,Werder Bremen,4-1,Vfb Stuttgart
Sat Sep 22 2007,Hamburger SV,1-0,1 FC Nuernberg
Sat Sep 22 2007,Hertha BSC Berlin,3-2,Borussia Dortmund
Sat Sep 22 2007,Energie Cottbus,1-2,Vfl Wolfsburg
Sat Sep 22 2007,Hansa Rostock,2-0,MSV Duisburg
Sun Sep 23 2007,Hannover 96,0-3,Bayer Leverkusen
Sun Sep 23 2007,Karlsruher SC,1-4,Bayern Muenchen
Tue Sep 25 2007,Borussia Dortmund,0-3,Hamburger SV
Tue Sep 25 2007,Hertha BSC Berlin,1-3,Hansa Rostock
Tue Sep 25 2007,Vfl Wolfsburg,1-1,Werder Bremen
Tue Sep 25 2007,MSV Duisburg,0-2,FC Schalke 04
Wed Sep 26 2007,Vfb Stuttgart,1-0,Vfl Bochum
Wed Sep 26 2007,Bayern Muenchen,5-0,Energie Cottbus
Wed Sep 26 2007,1 FC Nuernberg,1-2,Bayer Leverkusen
Wed Sep 26 2007,Arminia Bielefeld,0-2,Hannover 96
Wed Sep 26 2007,Eintracht Frankfurt,0-1,Karlsruher SC
Fri Sep 28 2007,FC Schalke 04,1-0,Hertha BSC Berlin
Sat Sep 29 2007,Werder Bremen,8-1,Arminia Bielefeld
Sat Sep 29 2007,Bayer Leverkusen,0-1,Bayern Muenchen
Sat Sep 29 2007,Hamburger SV,2-2,Vfl Wolfsburg
Sat Sep 29 2007,Vfl Bochum,3-3,1 FC Nuernberg
Sat Sep 29 2007,Karlsruher SC,3-1,Borussia Dortmund
Sat Sep 29 2007,Hansa Rostock,2-1,Vfb Stuttgart
Sun Sep 30 2007,Hannover 96,2-1,MSV Duisburg
Sun Sep 30 2007,Energie Cottbus,2-2,Eintracht Frankfurt
Fri Oct 5 2007,Borussia Dortmund,2-1,Vfl Bochum
Sat Oct 6 2007,Vfb Stuttgart,0-2,Hannover 96
Sat Oct 6 2007,FC Schalke 04,0-2,Karlsruher SC
Sat Oct 6 2007,Hertha BSC Berlin,0-0,Energie Cottbus
Sat Oct 6 2007,Arminia Bielefeld,0-1,Hamburger SV
Sat Oct 6 2007,Vfl Wolfsburg,1-0,Hansa Rostock
Sat Oct 6 2007,MSV Duisburg,1-3,Werder Bremen
Sun Oct 7 2007,Bayern Muenchen,3-0,1 FC Nuernberg
Sun Oct 7 2007,Eintracht Frankfurt,2-1,Bayer Leverkusen
Fri Oct 19 2007,Energie Cottbus,1-2,MSV Duisburg
Sat Oct 20 2007,Werder Bremen,3-2,Hertha BSC Berlin
Sat Oct 20 2007,Bayer Leverkusen,2-2,Borussia Dortmund
Sat Oct 20 2007,1 FC Nuernberg,5-1,Eintracht Frankfurt
Sat Oct 20 2007,Hamburger SV,4-1,Vfb Stuttgart
Sat Oct 20 2007,Vfl Bochum,1-2,Bayern Muenchen
Sat Oct 20 2007,Hansa Rostock,1-1,FC Schalke 04
Sun Oct 21 2007,Hannover 96,2-2,Vfl Wolfsburg
Sun Oct 21 2007,Karlsruher SC,0-0,Arminia Bielefeld
Fri Oct 26 2007,Eintracht Frankfurt,0-0,Hannover 96
Sat Oct 27 2007,Vfb Stuttgart,1-0,Bayer Leverkusen
Sat Oct 27 2007,FC Schalke 04,1-1,Werder Bremen
Sat Oct 27 2007,Hertha BSC Berlin,2-0,Vfl Bochum
Sat Oct 27 2007,Arminia Bielefeld,1-1,Energie Cottbus
Sat Oct 27 2007,Vfl Wolfsburg,3-1,1 FC Nuernberg
Sat Oct 27 2007,Hansa Rostock,0-0,Karlsruher SC
Sun Oct 28 2007,Borussia Dortmund,0-0,Bayern Muenchen
Sun Oct 28 2007,MSV Duisburg,0-1,Hamburger SV
Fri Nov 2 2007,Energie Cottbus,1-0,FC Schalke 04
Sat Nov 3 2007,Werder Bremen,1-0,Hansa Rostock
Sat Nov 3 2007,Bayern Muenchen,0-0,Eintracht Frankfurt
Sat Nov 3 2007,Bayer Leverkusen,4-0,Arminia Bielefeld
Sat Nov 3 2007,1 FC Nuernberg,0-1,Vfb Stuttgart
Sat Nov 3 2007,Hamburger SV,2-1,Hertha BSC Berlin
Sat Nov 3 2007,Hannover 96,2-1,Borussia Dortmund
Sun Nov 4 2007,Vfl Bochum,5-3,Vfl Wolfsburg
Sun Nov 4 2007,Karlsruher SC,1-0,MSV Duisburg
Fri Nov 9 2007,MSV Duisburg,0-2,Vfl Bochum
Sat Nov 10 2007,Vfb Stuttgart,3-1,Bayern Muenchen
Sat Nov 10 2007,FC Schalke 04,1-1,Hamburger SV
Sat Nov 10 2007,Werder Bremen,4-0,Karlsruher SC
Sat Nov 10 2007,Borussia Dortmund,1-1,Eintracht Frankfurt
Sat Nov 10 2007,Hertha BSC Berlin,1-0,Hannover 96
Sat Nov 10 2007,Hansa Rostock,3-2,Energie Cottbus
Sun Nov 11 2007,Arminia Bielefeld,3-1,1 FC Nuernberg
Sun Nov 11 2007,Vfl Wolfsburg,1-2,Bayer Leverkusen
Fri Nov 23 2007,Karlsruher SC,2-1,Hertha BSC Berlin
Sat Nov 24 2007,Bayern Muenchen,2-1,Vfl Wolfsburg
Sat Nov 24 2007,Bayer Leverkusen,4-1,MSV Duisburg
Sat Nov 24 2007,Vfl Bochum,3-0,Arminia Bielefeld
Sat Nov 24 2007,Hannover 96,2-3,FC Schalke 04
Sat Nov 24 2007,Energie Cottbus,0-2,Werder Bremen
Sat Nov 24 2007,Eintracht Frankfurt,1-4,Vfb Stuttgart
Sun Nov 25 2007,1 FC Nuernberg,2-0,Borussia Dortmund
Sun Nov 25 2007,Hamburger SV,2-0,Hansa Rostock
Fri Nov 30 2007,Hansa Rostock,0-3,Hannover 96
Sat Dec 1 2007,Vfb Stuttgart,1-2,Borussia Dortmund
Sat Dec 1 2007,FC Schalke 04,1-0,Vfl Bochum
Sat Dec 1 2007,Werder Bremen,2-1,Hamburger SV
Sat Dec 1 2007,Hertha BSC Berlin,0-3,Bayer Leverkusen
Sat Dec 1 2007,Energie Cottbus,2-0,Karlsruher SC
Sat Dec 1 2007,Vfl Wolfsburg,2-2,Eintracht Frankfurt
Sun Dec 2 2007,Arminia Bielefeld,0-1,Bayern Muenchen
Sun Dec 2 2007,MSV Duisburg,1-0,1 FC Nuernberg
Fri Dec 7 2007,Borussia Dortmund,6-1,Arminia Bielefeld
Sat Dec 8 2007,Vfb Stuttgart,3-1,Vfl Wolfsburg
Sat Dec 8 2007,Bayern Muenchen,0-0,MSV Duisburg
Sat Dec 8 2007,Hamburger SV,0-0,Energie Cottbus
Sat Dec 8 2007,Vfl Bochum,2-2,Karlsruher SC
Sat Dec 8 2007,Hannover 96,4-3,Werder Bremen
Sat Dec 8 2007,Eintracht Frankfurt,2-2,FC Schalke 04
Sun Dec 9 2007,Bayer Leverkusen,3-0,Hansa Rostock
Sun Dec 9 2007,1 FC Nuernberg,2-1,Hertha BSC Berlin
Fri Dec 14 2007,Energie Cottbus,5-1,Hannover 96
Sat Dec 15 2007,FC Schalke 04,2-1,1 FC Nuernberg
Sat Dec 15 2007,Werder Bremen,5-2,Bayer Leverkusen
Sat Dec 15 2007,Hertha BSC Berlin,0-0,Bayern Muenchen
Sat Dec 15 2007,Arminia Bielefeld,2-0,Vfb Stuttgart
Sat Dec 15 2007,Vfl Wolfsburg,4-0,Borussia Dortmund
Sat Dec 15 2007,Karlsruher SC,1-1,Hamburger SV
Sun Dec 16 2007,Hansa Rostock,2-0,Vfl Bochum
Sun Dec 16 2007,MSV Duisburg,0-1,Eintracht Frankfurt
Fri Feb 1 2008,Hansa Rostock,1-2,Bayern Muenchen
Sat Feb 2 2008,Energie Cottbus,2-3,Bayer Leverkusen
Sat Feb 2 2008,Karlsruher SC,2-0,1 FC Nuernberg
Sat Feb 2 2008,MSV Duisburg,3-3,Borussia Dortmund
Sat Feb 2 2008,Hamburger SV,1-1,Hannover 96
Sat Feb 2 2008,Hertha BSC Berlin,0-3,Eintracht Frankfurt
Sat Feb 2 2008,Arminia Bielefeld,0-1,Vfl Wolfsburg
Sun Feb 3 2008,FC Schalke 04,4-1,Vfb Stuttgart
Sun Feb 3 2008,Werder Bremen,1-2,Vfl Bochum
Fri Feb 8 2008,Eintracht Frankfurt,2-1,Arminia Bielefeld
Sat Feb 9 2008,Bayer Leverkusen,1-1,Hamburger SV
Sat Feb 9 2008,Vfb Stuttgart,1-3,Hertha BSC Berlin
Sat Feb 9 2008,Vfl Bochum,3-3,Energie Cottbus
Sat Feb 9 2008,Hannover 96,2-2,Karlsruher SC
Sat Feb 9 2008,1 FC Nuernberg,1-1,Hansa Rostock
Sat Feb 9 2008,Vfl Wolfsburg,2-1,MSV Duisburg
Sun Feb 10 2008,Borussia Dortmund,2-3,FC Schalke 04
Sun Feb 10 2008,Bayern Muenchen,1-1,Werder Bremen
Fri Feb 15 2008,FC Schalke 04,1-2,Vfl Wolfsburg
Sat Feb 16 2008,MSV Duisburg,2-3,Vfb Stuttgart
Sat Feb 16 2008,Karlsruher SC,2-2,Bayer Leverkusen
Sat Feb 16 2008,Werder Bremen,2-0,1 FC Nuernberg
Sat Feb 16 2008,Energie Cottbus,0-2,Borussia Dortmund
Sat Feb 16 2008,Hertha BSC Berlin,1-0,Arminia Bielefeld
Sat Feb 16 2008,Hansa Rostock,1-0,Eintracht Frankfurt
Sun Feb 17 2008,Hannover 96,0-3,Bayern Muenchen
Sun Feb 17 2008,Hamburger SV,3-0,Vfl Bochum
Fri Feb 22 2008,Vfl Bochum,2-1,Hannover 96
Sat Feb 23 2008,Bayer Leverkusen,1-0,FC Schalke 04
Sat Feb 23 2008,Eintracht Frankfurt,1-0,Werder Bremen
Sat Feb 23 2008,Vfl Wolfsburg,0-0,Hertha BSC Berlin
Sat Feb 23 2008,Vfb Stuttgart,3-1,Karlsruher SC
Sat Feb 23 2008,Borussia Dortmund,1-0,Hansa Rostock
Sat Feb 23 2008,Arminia Bielefeld,0-2,MSV Duisburg
Sun Feb 24 2008,Bayern Muenchen,1-1,Hamburger SV
Sun Feb 24 2008,1 FC Nuernberg,1-1,Energie Cottbus
Fri Feb 29 2008,Hertha BSC Berlin,2-0,MSV Duisburg
Sat Mar 1 2008,FC Schalke 04,0-1,Bayern Muenchen
Sat Mar 1 2008,Hannover 96,2-1,1 FC Nuernberg
Sat Mar 1 2008,Werder Bremen,2-0,Borussia Dortmund
Sat Mar 1 2008,Hansa Rostock,1-1,Arminia Bielefeld
Sat Mar 1 2008,Karlsruher SC,3-1,Vfl Wolfsburg
Sun Mar 2 2008,Vfl Bochum,2-0,Bayer Leverkusen
Sun Mar 2 2008,Hamburger SV,4-1,Eintracht Frankfurt
Fri Mar 7 2008,Borussia Dortmund,1-1,Hertha BSC Berlin
Sat Mar 8 2008,Arminia Bielefeld,0-2,FC Schalke 04
Sat Mar 8 2008,Vfb Stuttgart,6-3,Werder Bremen
Sat Mar 8 2008,Eintracht Frankfurt,1-1,Vfl Bochum
Sat Mar 8 2008,Vfl Wolfsburg,3-0,Energie Cottbus
Sat Mar 8 2008,Bayern Muenchen,2-0,Karlsruher SC
Sat Mar 8 2008,MSV Duisburg,1-1,Hansa Rostock
Sun Mar 9 2008,1 FC Nuernberg,0-0,Hamburger SV
Sun Mar 9 2008,Bayer Leverkusen,2-0,Hannover 96
Tue Mar 11 2008,Energie Cottbus,0-1,Vfb Stuttgart
Fri Mar 14 2008,FC Schalke 04,2-1,MSV Duisburg
Sat Mar 15 2008,Vfl Bochum,1-1,Vfb Stuttgart
Sat Mar 15 2008,Energie Cottbus,2-0,Bayern Muenchen
Sat Mar 15 2008,Hamburger SV,1-0,Borussia Dortmund
Sat Mar 15 2008,Hansa Rostock,0-0,Hertha BSC Berlin
Sat Mar 15 2008,Hannover 96,2-2,Arminia Bielefeld
Sat Mar 15 2008,Karlsruher SC,0-1,Eintracht Frankfurt
Sun Mar 16 2008,Bayer Leverkusen,4-1,1 FC Nuernberg
Sun Mar 16 2008,Werder Bremen,0-1,Vfl Wolfsburg
Thu Mar 20 2008,Eintracht Frankfurt,2-1,Energie Cottbus
Sat Mar 22 2008,Bayern Muenchen,2-1,Bayer Leverkusen
Sat Mar 22 2008,Vfl Wolfsburg,1-1,Hamburger SV
Sat Mar 22 2008,1 FC Nuernberg,1-1,Vfl Bochum
Sat Mar 22 2008,MSV Duisburg,1-1,Hannover 96
Sat Mar 22 2008,Borussia Dortmund,1-1,Karlsruher SC
Sat Mar 22 2008,Vfb Stuttgart,4-1,Hansa Rostock
Sun Mar 23 2008,Hertha BSC Berlin,1-2,FC Schalke 04
Sun Mar 23 2008,Arminia Bielefeld,1-1,Werder Bremen
Fri Mar 28 2008,Hansa Rostock,0-1,Vfl Wolfsburg
Sat Mar 29 2008,Karlsruher SC,0-0,FC Schalke 04
Sat Mar 29 2008,1 FC Nuernberg,1-1,Bayern Muenchen
Sat Mar 29 2008,Vfl Bochum,3-3,Borussia Dortmund
Sat Mar 29 2008,Hamburger SV,1-1,Arminia Bielefeld
Sat Mar 29 2008,Bayer Leverkusen,0-2,Eintracht Frankfurt
Sat Mar 29 2008,Werder Bremen,1-2,MSV Duisburg
Sun Mar 30 2008,Hannover 96,0-0,Vfb Stuttgart
Sun Mar 30 2008,Energie Cottbus,2-1,Hertha BSC Berlin
Fri Apr 4 2008,MSV Duisburg,0-1,Energie Cottbus
Sat Apr 5 2008,Hertha BSC Berlin,1-2,Werder Bremen
Sat Apr 5 2008,Eintracht Frankfurt,1-3,1 FC Nuernberg
Sat Apr 5 2008,Vfb Stuttgart,1-0,Hamburger SV
Sat Apr 5 2008,Vfl Wolfsburg,3-2,Hannover 96
Sat Apr 5 2008,Arminia Bielefeld,1-0,Karlsruher SC
Sat Apr 5 2008,FC Schalke 04,1-0,Hansa Rostock
Sun Apr 6 2008,Borussia Dortmund,2-1,Bayer Leverkusen
Sun Apr 6 2008,Bayern Muenchen,3-1,Vfl Bochum
Sat Apr 12 2008,Werder Bremen,5-1,FC Schalke 04
Sat Apr 12 2008,Vfl Bochum,1-1,Hertha BSC Berlin
Sat Apr 12 2008,Energie Cottbus,1-0,Arminia Bielefeld
Sat Apr 12 2008,Hannover 96,2-1,Eintracht Frankfurt
Sat Apr 12 2008,Karlsruher SC,1-2,Hansa Rostock
Sat Apr 12 2008,Hamburger SV,0-1,MSV Duisburg
Sun Apr 13 2008,Bayer Leverkusen,3-0,Vfb Stuttgart
Sun Apr 13 2008,Bayern Muenchen,5-0,Borussia Dortmund
Tue Apr 15 2008,Hansa Rostock,1-2,Werder Bremen
Tue Apr 15 2008,Hertha BSC Berlin,0-0,Hamburger SV
Tue Apr 15 2008,Vfl Wolfsburg,0-1,Vfl Bochum
Tue Apr 15 2008,FC Schalke 04,5-0,Energie Cottbus
Wed Apr 16 2008,Eintracht Frankfurt,1-3,Bayern Muenchen
Wed Apr 16 2008,Arminia Bielefeld,1-0,Bayer Leverkusen
Wed Apr 16 2008,Vfb Stuttgart,3-0,1 FC Nuernberg
Wed Apr 16 2008,Borussia Dortmund,1-3,Hannover 96
Wed Apr 16 2008,MSV Duisburg,0-1,Karlsruher SC
Sun Apr 20 2008,1 FC Nuernberg,1-0,Vfl Wolfsburg
Fri Apr 25 2008,Eintracht Frankfurt,1-1,Borussia Dortmund
Sat Apr 26 2008,Hamburger SV,0-1,FC Schalke 04
Sat Apr 26 2008,Karlsruher SC,3-3,Werder Bremen
Sat Apr 26 2008,Hannover 96,2-2,Hertha BSC Berlin
Sat Apr 26 2008,1 FC Nuernberg,2-2,Arminia Bielefeld
Sat Apr 26 2008,Energie Cottbus,2-1,Hansa Rostock
Sat Apr 26 2008,Vfl Bochum,1-1,MSV Duisburg
Sun Apr 27 2008,Bayern Muenchen,4-1,Vfb Stuttgart
Sun Apr 27 2008,Bayer Leverkusen,2-2,Vfl Wolfsburg
Fri May 2 2008,Borussia Dortmund,0-0,1 FC Nuernberg
Sat May 3 2008,Hansa Rostock,1-3,Hamburger SV
Sat May 3 2008,Arminia Bielefeld,2-0,Vfl Bochum
Sat May 3 2008,FC Schalke 04,1-1,Hannover 96
Sat May 3 2008,Werder Bremen,2-0,Energie Cottbus
Sat May 3 2008,Vfb Stuttgart,4-1,Eintracht Frankfurt
Sat May 3 2008,Hertha BSC Berlin,3-1,Karlsruher SC
Sun May 4 2008,Vfl Wolfsburg,0-0,Bayern Muenchen
Sun May 4 2008,MSV Duisburg,3-2,Bayer Leverkusen
Tue May 6 2008,Borussia Dortmund,3-2,Vfb Stuttgart
Tue May 6 2008,Vfl Bochum,0-3,FC Schalke 04
Tue May 6 2008,Karlsruher SC,1-1,Energie Cottbus
Tue May 6 2008,Hannover 96,3-0,Hansa Rostock
Wed May 7 2008,Hamburger SV,0-1,Werder Bremen
Wed May 7 2008,Bayer Leverkusen,1-2,Hertha BSC Berlin
Wed May 7 2008,Bayern Muenchen,2-0,Arminia Bielefeld
Wed May 7 2008,Eintracht Frankfurt,2-3,Vfl Wolfsburg
Wed May 7 2008,1 FC Nuernberg,2-0,MSV Duisburg
Sat May 10 2008,Vfl Wolfsburg,4-0,Vfb Stuttgart
Sat May 10 2008,MSV Duisburg,2-3,Bayern Muenchen
Sat May 10 2008,Hansa Rostock,1-2,Bayer Leverkusen
Sat May 10 2008,Hertha BSC Berlin,1-0,1 FC Nuernberg
Sat May 10 2008,Energie Cottbus,2-0,Hamburger SV
Sat May 10 2008,Karlsruher SC,1-3,Vfl Bochum
Sat May 10 2008,Arminia Bielefeld,2-2,Borussia Dortmund
Sat May 10 2008,Werder Bremen,6-1,Hannover 96
Sat May 10 2008,FC Schalke 04,1-0,Eintracht Frankfurt
Sat May 17 2008,1 FC Nuernberg,0-2,FC Schalke 04
Sat May 17 2008,Bayer Leverkusen,0-1,Werder Bremen
Sat May 17 2008,Bayern Muenchen,4-1,Hertha BSC Berlin
Sat May 17 2008,Vfb Stuttgart,2-2,Arminia Bielefeld
Sat May 17 2008,Hannover 96,4-0,Energie Cottbus
Sat May 17 2008,Borussia Dortmund,2-4,Vfl Wolfsburg
Sat May 17 2008,Hamburger SV,7-0,Karlsruher SC
Sat May 17 2008,Vfl Bochum,1-2,Hansa Rostock
Sat May 17 2008,Eintracht Frankfurt,4-2,MSV Duisburg
