Date,Team 1,FT,Team 2
Sat Aug 4 2007,RC Strasbourg,0-0,Olympique Marseille
Sat Aug 4 2007,Girondins Bordeaux,1-0,RC Lens
Sat Aug 4 2007,SM Caen,1-0,OGC Nice
Sat Aug 4 2007,Lille OSC,0-0,FC Lorient
Sat Aug 4 2007,As Monaco,1-1,As Saint Etienne
Sat Aug 4 2007,Paris Saint Germain,0-0,FC Sochaux
Sat Aug 4 2007,Stade Rennes,0-2,As Nancy
Sat Aug 4 2007,Valenciennes FC,3-1,Toulouse FC
Sun Aug 5 2007,Le Mans FC,1-0,FC Metz
Sun Aug 5 2007,Olympique Lyon,2-0,Aj Auxerre
Sat Aug 11 2007,Toulouse FC,1-0,Olympique Lyon
Sat Aug 11 2007,Aj Auxerre,0-2,Girondins Bordeaux
Sat Aug 11 2007,FC Lorient,2-1,As Monaco
Sat Aug 11 2007,Olympique Marseille,0-0,Stade Rennes
Sat Aug 11 2007,As Nancy,1-0,SM Caen
Sat Aug 11 2007,OGC Nice,1-0,RC Strasbourg
Sat Aug 11 2007,As Saint Etienne,3-1,Valenciennes FC
Sat Aug 11 2007,FC Sochaux,1-3,Le Mans FC
Sun Aug 12 2007,FC Metz,1-2,Lille OSC
Sun Aug 12 2007,RC Lens,0-0,Paris Saint Germain
Wed Aug 15 2007,Valenciennes FC,2-1,Olympique Marseille
Wed Aug 15 2007,Girondins Bordeaux,1-2,Le Mans FC
Wed Aug 15 2007,Lille OSC,1-1,FC Sochaux
Wed Aug 15 2007,As Monaco,2-0,FC Metz
Wed Aug 15 2007,Paris Saint Germain,1-3,FC Lorient
Wed Aug 15 2007,RC Strasbourg,3-0,Aj Auxerre
Wed Aug 15 2007,Stade Rennes,1-0,As Saint Etienne
Thu Aug 16 2007,As Nancy,2-1,OGC Nice
Sat Aug 18 2007,FC Sochaux,0-3,As Monaco
Sat Aug 18 2007,Aj Auxerre,1-0,SM Caen
Sat Aug 18 2007,Le Mans FC,1-1,Lille OSC
Sat Aug 18 2007,FC Lorient,2-1,Olympique Lyon
Sat Aug 18 2007,FC Metz,0-0,Paris Saint Germain
Sat Aug 18 2007,As Saint Etienne,0-0,Girondins Bordeaux
Sat Aug 18 2007,Toulouse FC,1-3,RC Strasbourg
Sun Aug 19 2007,RC Lens,0-0,Valenciennes FC
Sun Aug 19 2007,OGC Nice,1-1,Stade Rennes
Sun Aug 19 2007,Olympique Marseille,2-2,As Nancy
Sat Aug 25 2007,SM Caen,1-2,Olympique Marseille
Sat Aug 25 2007,Girondins Bordeaux,2-2,FC Lorient
Sat Aug 25 2007,As Monaco,3-1,Le Mans FC
Sat Aug 25 2007,As Nancy,4-1,Aj Auxerre
Sat Aug 25 2007,OGC Nice,1-1,Toulouse FC
