Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 27 Jul 2007 (W30),SC Bastia (1),0-2,0-1,Le Havre AC (1)
?,(Fri) 27 Jul 2007 (W30),Stade Brestois 29 (1),1-0,0-0,Angers SCO (1)
?,(Fri) 27 Jul 2007 (W30),Clermont Foot 63 (1),0-0,0-0,LB Châteauroux (1)
?,(Fri) 27 Jul 2007 (W30),Dijon FCO (1),1-1,1-1,AC Ajaccio (1)
?,(Fri) 27 Jul 2007 (W30),Grenoble Foot 38 (1),0-0,0-0,CS Sedan-Ardennes (1)
?,(Fri) 27 Jul 2007 (W30),FC Gueugnon (1),1-2,0-1,Amiens SC (1)
?,(Fri) 27 Jul 2007 (W30),FC Libourne-Saint-Seurin (1),1-3,0-2,Montpellier HSC (1)
?,(Fri) 27 Jul 2007 (W30),Chamois Niortais FC (1),2-1,1-1,US Boulogne (1)
?,(Fri) 27 Jul 2007 (W30),ES Troyes AC (1),1-0,0-0,EA Guingamp (1)
?,(Mon) 30 Jul 2007 (W31),FC Nantes (1),5-0,2-0,Stade de Reims (1)
?,(Fri) 3 Aug 2007 (W31),AC Ajaccio (2),2-2,1-1,US Boulogne (2)
?,(Fri) 3 Aug 2007 (W31),Angers SCO (2),0-2,0-1,Grenoble Foot 38 (2)
?,(Fri) 3 Aug 2007 (W31),LB Châteauroux (2),1-2,1-1,FC Nantes (2)
?,(Fri) 3 Aug 2007 (W31),Clermont Foot 63 (2),2-3,1-0,SC Bastia (2)
?,(Fri) 3 Aug 2007 (W31),EA Guingamp (2),0-0,0-0,Chamois Niortais FC (2)
?,(Fri) 3 Aug 2007 (W31),Le Havre AC (2),1-1,1-0,Stade Brestois 29 (2)
?,(Fri) 3 Aug 2007 (W31),Montpellier HSC (2),1-1,1-1,Dijon FCO (2)
?,(Fri) 3 Aug 2007 (W31),Stade de Reims (2),2-1,2-1,FC Libourne-Saint-Seurin (2)
?,(Fri) 3 Aug 2007 (W31),CS Sedan-Ardennes (2),3-1,0-0,FC Gueugnon (2)
?,(Mon) 6 Aug 2007 (W32),Amiens SC (2),0-0,0-0,ES Troyes AC (2)
?,(Fri) 10 Aug 2007 (W32),AC Ajaccio (3),1-1,1-0,EA Guingamp (3)
?,(Fri) 10 Aug 2007 (W32),US Boulogne (3),2-0,1-0,Montpellier HSC (3)
?,(Fri) 10 Aug 2007 (W32),Dijon FCO (3),1-0,0-0,Amiens SC (3)
?,(Fri) 10 Aug 2007 (W32),Grenoble Foot 38 (3),2-0,2-0,Stade de Reims (3)
?,(Fri) 10 Aug 2007 (W32),FC Gueugnon (3),3-1,0-0,LB Châteauroux (3)
?,(Fri) 10 Aug 2007 (W32),FC Libourne-Saint-Seurin (3),3-1,1-0,Le Havre AC (3)
?,(Fri) 10 Aug 2007 (W32),FC Nantes (3),2-2,2-1,Clermont Foot 63 (3)
?,(Fri) 10 Aug 2007 (W32),Chamois Niortais FC (3),0-1,0-1,CS Sedan-Ardennes (3)
?,(Fri) 10 Aug 2007 (W32),ES Troyes AC (3),2-2,2-2,Angers SCO (3)
