Date,Team 1,FT,Team 2
Tue Jul 10 2007,LASK Linz,1-0,Sk Austria Kaernten
Wed Jul 11 2007,Rapid Wien,3-1,FC Wacker Innsbruck
Wed Jul 11 2007,RB Salzburg,4-1,Scr Altach
Wed Jul 11 2007,SV Ried,1-2,SV Mattersburg
Wed Jul 11 2007,Sturm Graz,2-2,Austria Wien
Sat Jul 14 2007,FC Wacker Innsbruck,0-0,Sturm Graz
Sat Jul 14 2007,Scr Altach,2-3,SV Ried
Sat Jul 14 2007,Austria Wien,1-1,LASK Linz
Sun Jul 15 2007,Sk Austria Kaernten,1-0,RB Salzburg
Fri Jul 20 2007,Sturm Graz,4-0,LASK Linz
Sun Jul 22 2007,Austria Wien,2-2,RB Salzburg
Sun Jul 22 2007,FC Wacker Innsbruck,2-2,SV Mattersburg
Sun Jul 22 2007,Sk Austria Kaernten,0-3,SV Ried
Wed Jul 25 2007,SV Mattersburg,3-2,Rapid Wien
Fri Jul 27 2007,SV Ried,0-1,Austria Wien
Sat Jul 28 2007,SV Mattersburg,2-2,Sturm Graz
Sat Jul 28 2007,RB Salzburg,2-1,LASK Linz
Sun Jul 29 2007,Scr Altach,2-1,FC Wacker Innsbruck
Wed Aug 1 2007,Scr Altach,0-1,Rapid Wien
Fri Aug 3 2007,FC Wacker Innsbruck,1-1,Sk Austria Kaernten
Sat Aug 4 2007,Sturm Graz,0-0,RB Salzburg
Sun Aug 5 2007,Rapid Wien,0-0,Austria Wien
Sun Aug 5 2007,SV Mattersburg,4-1,Scr Altach
Sun Aug 5 2007,LASK Linz,1-0,SV Ried
Wed Aug 8 2007,Rapid Wien,4-0,Sk Austria Kaernten
Fri Aug 10 2007,Austria Wien,6-1,FC Wacker Innsbruck
Sat Aug 11 2007,Sturm Graz,3-1,Scr Altach
Sat Aug 11 2007,Sk Austria Kaernten,1-1,SV Mattersburg
Sat Aug 11 2007,RB Salzburg,2-0,SV Ried
Sun Aug 12 2007,LASK Linz,2-0,Rapid Wien
Fri Aug 17 2007,Scr Altach,4-1,Sk Austria Kaernten
Sat Aug 18 2007,FC Wacker Innsbruck,1-2,LASK Linz
Sun Aug 19 2007,Rapid Wien,1-0,RB Salzburg
Sun Aug 19 2007,SV Mattersburg,0-1,Austria Wien
Sun Aug 19 2007,SV Ried,5-3,Sturm Graz
Sat Aug 25 2007,Austria Wien,1-0,Scr Altach
Sat Aug 25 2007,LASK Linz,0-2,SV Mattersburg
Sat Aug 25 2007,RB Salzburg,3-1,FC Wacker Innsbruck
Sat Aug 25 2007,SV Ried,0-3,Rapid Wien
Sun Aug 26 2007,Sturm Graz,1-3,Sk Austria Kaernten
Fri Aug 31 2007,Scr Altach,2-2,LASK Linz
Sun Sep 2 2007,SV Mattersburg,1-1,RB Salzburg
Sun Sep 2 2007,Sturm Graz,1-0,Rapid Wien
Sun Sep 2 2007,FC Wacker Innsbruck,0-1,SV Ried
Sun Sep 2 2007,Austria Wien,1-0,Sk Austria Kaernten
Sat Sep 15 2007,Rapid Wien,1-5,Sturm Graz
Sat Sep 15 2007,SV Ried,0-0,FC Wacker Innsbruck
Sat Sep 15 2007,RB Salzburg,2-1,SV Mattersburg
Sat Sep 15 2007,LASK Linz,2-0,Scr Altach
Sun Sep 16 2007,Sk Austria Kaernten,2-1,Austria Wien
Fri Sep 21 2007,SV Mattersburg,5-1,SV Ried
Sat Sep 22 2007,Sk Austria Kaernten,1-4,LASK Linz
Sun Sep 23 2007,Austria Wien,1-0,Sturm Graz
Sun Sep 23 2007,FC Wacker Innsbruck,1-1,Rapid Wien
Sun Sep 23 2007,Scr Altach,1-1,RB Salzburg
Wed Sep 26 2007,LASK Linz,1-1,Austria Wien
Wed Sep 26 2007,Sturm Graz,3-0,FC Wacker Innsbruck
Wed Sep 26 2007,Rapid Wien,1-0,SV Mattersburg
Wed Sep 26 2007,SV Ried,3-0,Scr Altach
Wed Sep 26 2007,RB Salzburg,3-0,Sk Austria Kaernten
Sat Sep 29 2007,Rapid Wien,0-2,Scr Altach
Sat Sep 29 2007,SV Mattersburg,3-1,FC Wacker Innsbruck
Sat Sep 29 2007,SV Ried,3-1,Sk Austria Kaernten
Sat Sep 29 2007,LASK Linz,2-2,Sturm Graz
Sun Sep 30 2007,RB Salzburg,0-1,Austria Wien
Fri Oct 5 2007,Sturm Graz,0-0,SV Mattersburg
Sun Oct 7 2007,Austria Wien,2-1,SV Ried
Sun Oct 7 2007,Sk Austria Kaernten,1-2,Rapid Wien
Sun Oct 7 2007,LASK Linz,4-1,RB Salzburg
Sat Oct 20 2007,Sk Austria Kaernten,2-0,FC Wacker Innsbruck
Sat Oct 20 2007,Scr Altach,0-0,SV Mattersburg
Sat Oct 20 2007,SV Ried,3-0,LASK Linz
Sat Oct 20 2007,RB Salzburg,4-1,Sturm Graz
Sun Oct 21 2007,Austria Wien,2-2,Rapid Wien
Wed Oct 24 2007,FC Wacker Innsbruck,0-1,Scr Altach
Fri Oct 26 2007,Rapid Wien,4-4,LASK Linz
Sat Oct 27 2007,Scr Altach,0-0,Sturm Graz
Sat Oct 27 2007,SV Mattersburg,5-2,Sk Austria Kaernten
Sat Oct 27 2007,SV Ried,2-0,RB Salzburg
Sun Oct 28 2007,FC Wacker Innsbruck,2-0,Austria Wien
Tue Oct 30 2007,RB Salzburg,2-1,Rapid Wien
Wed Oct 31 2007,LASK Linz,5-0,FC Wacker Innsbruck
Wed Oct 31 2007,Austria Wien,2-2,SV Mattersburg
Wed Oct 31 2007,Sk Austria Kaernten,1-1,Scr Altach
Wed Oct 31 2007,Sturm Graz,5-0,SV Ried
Sat Nov 3 2007,Sk Austria Kaernten,0-0,Sturm Graz
Sat Nov 3 2007,Scr Altach,1-0,Austria Wien
Sat Nov 3 2007,FC Wacker Innsbruck,3-1,RB Salzburg
Sat Nov 3 2007,Rapid Wien,4-0,SV Ried
Sun Nov 4 2007,SV Mattersburg,0-0,LASK Linz
Fri Nov 9 2007,LASK Linz,1-1,RB Salzburg
Sat Nov 10 2007,SV Ried,0-0,Sturm Graz
Sat Nov 10 2007,Rapid Wien,3-1,SV Mattersburg
Sat Nov 10 2007,Scr Altach,1-1,FC Wacker Innsbruck
Sun Nov 11 2007,Sk Austria Kaernten,0-1,Austria Wien
Sat Nov 24 2007,Sturm Graz,6-1,Scr Altach
Sat Nov 24 2007,SV Mattersburg,1-1,SV Ried
Sat Nov 24 2007,RB Salzburg,1-1,Sk Austria Kaernten
Sat Nov 24 2007,FC Wacker Innsbruck,2-0,LASK Linz
Sun Nov 25 2007,Austria Wien,0-0,Rapid Wien
Fri Nov 30 2007,Sk Austria Kaernten,0-2,FC Wacker Innsbruck
Sat Dec 1 2007,Sturm Graz,2-1,SV Mattersburg
Sat Dec 1 2007,Rapid Wien,1-3,RB Salzburg
Sat Dec 1 2007,Scr Altach,0-0,LASK Linz
Sun Dec 2 2007,SV Ried,1-1,Austria Wien
Fri Dec 7 2007,RB Salzburg,2-0,SV Ried
Sat Dec 8 2007,SV Mattersburg,3-3,Scr Altach
Sat Dec 8 2007,FC Wacker Innsbruck,1-1,Rapid Wien
Sat Dec 8 2007,LASK Linz,4-0,Sk Austria Kaernten
Sun Dec 9 2007,Austria Wien,1-2,Sturm Graz
Fri Dec 14 2007,SV Mattersburg,1-1,Austria Wien
Sat Dec 15 2007,SV Ried,0-0,FC Wacker Innsbruck
Sat Dec 15 2007,Sturm Graz,1-1,RB Salzburg
Sat Dec 15 2007,Scr Altach,0-1,Sk Austria Kaernten
Sun Dec 16 2007,Rapid Wien,2-0,LASK Linz
Fri Feb 15 2008,RB Salzburg,4-0,SV Mattersburg
Sat Feb 16 2008,Austria Wien,1-1,Scr Altach
Sat Feb 16 2008,FC Wacker Innsbruck,1-0,Sturm Graz
Sat Feb 16 2008,Sk Austria Kaernten,0-2,Rapid Wien
Sun Feb 17 2008,LASK Linz,1-0,SV Ried
Fri Feb 22 2008,Sturm Graz,1-2,LASK Linz
Sat Feb 23 2008,SV Ried,3-0,Sk Austria Kaernten
Sat Feb 23 2008,SV Mattersburg,2-1,FC Wacker Innsbruck
Sat Feb 23 2008,Austria Wien,3-1,RB Salzburg
Sun Feb 24 2008,Scr Altach,2-1,Rapid Wien
Tue Feb 26 2008,Sk Austria Kaernten,0-2,Sturm Graz
Wed Feb 27 2008,RB Salzburg,4-0,Scr Altach
Wed Feb 27 2008,FC Wacker Innsbruck,1-2,Austria Wien
Wed Feb 27 2008,LASK Linz,2-1,SV Mattersburg
Wed Feb 27 2008,Rapid Wien,4-0,SV Ried
Sat Mar 1 2008,SV Ried,3-1,Scr Altach
Sat Mar 1 2008,SV Mattersburg,1-0,Sk Austria Kaernten
Sun Mar 2 2008,Sturm Graz,0-2,Rapid Wien
Wed Mar 5 2008,Austria Wien,0-0,LASK Linz
Wed Mar 5 2008,RB Salzburg,2-0,FC Wacker Innsbruck
Fri Mar 7 2008,Rapid Wien,2-1,Sturm Graz
Sat Mar 8 2008,Scr Altach,3-2,SV Ried
Sat Mar 8 2008,Sk Austria Kaernten,1-0,SV Mattersburg
Sat Mar 8 2008,LASK Linz,2-1,Austria Wien
Sun Mar 9 2008,FC Wacker Innsbruck,1-2,RB Salzburg
Fri Mar 14 2008,SV Mattersburg,1-0,Rapid Wien
Sat Mar 15 2008,Sturm Graz,2-0,SV Ried
Sat Mar 15 2008,Austria Wien,0-1,Sk Austria Kaernten
Sat Mar 15 2008,FC Wacker Innsbruck,1-1,Scr Altach
Sun Mar 16 2008,RB Salzburg,4-0,LASK Linz
Tue Mar 18 2008,Rapid Wien,2-0,Austria Wien
Wed Mar 19 2008,Scr Altach,1-2,Sturm Graz
Wed Mar 19 2008,SV Ried,0-0,SV Mattersburg
Wed Mar 19 2008,Sk Austria Kaernten,0-0,RB Salzburg
Wed Mar 19 2008,LASK Linz,3-3,FC Wacker Innsbruck
Sat Mar 22 2008,Austria Wien,2-0,SV Ried
Sat Mar 22 2008,SV Mattersburg,1-1,Sturm Graz
Sat Mar 22 2008,FC Wacker Innsbruck,0-0,Sk Austria Kaernten
Sat Mar 22 2008,LASK Linz,3-0,Scr Altach
Sun Mar 23 2008,RB Salzburg,0-7,Rapid Wien
Sat Mar 29 2008,Scr Altach,2-0,SV Mattersburg
Sat Mar 29 2008,Sturm Graz,1-2,Austria Wien
Sat Mar 29 2008,Rapid Wien,4-1,FC Wacker Innsbruck
Sat Mar 29 2008,Sk Austria Kaernten,2-1,LASK Linz
Sun Mar 30 2008,SV Ried,1-2,RB Salzburg
Fri Apr 4 2008,Sk Austria Kaernten,1-1,Scr Altach
Sat Apr 5 2008,FC Wacker Innsbruck,1-0,SV Ried
Sat Apr 5 2008,RB Salzburg,3-0,Sturm Graz
Sat Apr 5 2008,Austria Wien,0-0,SV Mattersburg
Sun Apr 6 2008,LASK Linz,1-2,Rapid Wien
Fri Apr 11 2008,Rapid Wien,2-1,Sk Austria Kaernten
Sat Apr 12 2008,SV Mattersburg,3-2,RB Salzburg
Sat Apr 12 2008,Sturm Graz,2-0,FC Wacker Innsbruck
Sat Apr 12 2008,SV Ried,1-1,LASK Linz
Sun Apr 13 2008,Scr Altach,0-4,Austria Wien
Sun Apr 20 2008,Sk Austria Kaernten,0-0,SV Ried
Sun Apr 20 2008,LASK Linz,1-2,Sturm Graz
Sun Apr 20 2008,FC Wacker Innsbruck,0-5,SV Mattersburg
Sun Apr 20 2008,RB Salzburg,2-0,Austria Wien
Sun Apr 20 2008,Rapid Wien,3-0,Scr Altach
Sat Apr 26 2008,Scr Altach,1-1,RB Salzburg
Sat Apr 26 2008,Austria Wien,2-1,FC Wacker Innsbruck
Sat Apr 26 2008,SV Mattersburg,1-0,LASK Linz
Sat Apr 26 2008,Sturm Graz,3-1,Sk Austria Kaernten
Sat Apr 26 2008,SV Ried,0-1,Rapid Wien
