Date,Team 1,FT,Team 2
Sat Aug 28 1999,Bologna FC,0-0,Torino FC
Sun Aug 29 1999,Juventus,1-1,Reggina Calcio
Sun Aug 29 1999,Inter,3-0,Hellas Verona
Sun Aug 29 1999,US Lecce,2-2,AC Milan
Sun Aug 29 1999,Acf Fiorentina,1-0,As Bari
Sun Aug 29 1999,Ac Perugia Calcio,1-1,Parma FC
Sun Aug 29 1999,Piacenza Calcio,1-1,As Roma
Sun Aug 29 1999,Fbc Unione Venezia,1-1,Udinese Calcio
Mon Aug 30 1999,Lazio Roma,2-1,Cagliari Calcio
Sat Sep 11 1999,Udinese Calcio,3-0,Piacenza Calcio
Sat Sep 11 1999,Reggina Calcio,2-2,Acf Fiorentina
Sat Sep 11 1999,As Bari,0-0,Lazio Roma
Sun Sep 12 1999,AC Milan,3-1,Ac Perugia Calcio
Sun Sep 12 1999,As Roma,0-0,Inter
Sun Sep 12 1999,Parma FC,1-1,Bologna FC
Sun Sep 12 1999,Cagliari Calcio,0-1,Juventus
Sun Sep 12 1999,Torino FC,2-1,Fbc Unione Venezia
Sun Sep 12 1999,Hellas Verona,2-0,US Lecce
Sat Sep 18 1999,Ac Perugia Calcio,3-0,Cagliari Calcio
Sat Sep 18 1999,As Bari,1-1,AC Milan
Sun Sep 19 1999,Juventus,4-1,Udinese Calcio
Sun Sep 19 1999,Inter,5-1,Parma FC
Sun Sep 19 1999,Lazio Roma,3-0,Torino FC
Sun Sep 19 1999,Bologna FC,0-1,Reggina Calcio
Sun Sep 19 1999,Acf Fiorentina,4-1,Hellas Verona
Sun Sep 19 1999,Piacenza Calcio,1-1,US Lecce
Sun Sep 19 1999,Fbc Unione Venezia,1-3,As Roma
Sat Sep 25 1999,AC Milan,4-0,Bologna FC
Sat Sep 25 1999,US Lecce,2-0,Juventus
Sun Sep 26 1999,As Roma,3-1,Ac Perugia Calcio
Sun Sep 26 1999,Parma FC,1-2,Lazio Roma
Sun Sep 26 1999,Udinese Calcio,1-1,Acf Fiorentina
Sun Sep 26 1999,Reggina Calcio,1-0,Piacenza Calcio
Sun Sep 26 1999,Cagliari Calcio,1-1,Fbc Unione Venezia
Sun Sep 26 1999,Torino FC,0-1,Inter
Sun Sep 26 1999,Hellas Verona,0-1,As Bari
Sat Oct 2 1999,Inter,2-1,Piacenza Calcio
Sat Oct 2 1999,Cagliari Calcio,1-1,Torino FC
Sun Oct 3 1999,Juventus,1-0,Fbc Unione Venezia
Sun Oct 3 1999,Parma FC,3-0,Hellas Verona
Sun Oct 3 1999,Lazio Roma,4-4,AC Milan
Sun Oct 3 1999,Bologna FC,2-0,US Lecce
Sun Oct 3 1999,Acf Fiorentina,1-3,As Roma
Sun Oct 3 1999,Ac Perugia Calcio,2-1,Reggina Calcio
Sun Oct 3 1999,As Bari,1-1,Udinese Calcio
Sat Oct 16 1999,Udinese Calcio,0-3,Lazio Roma
Sat Oct 16 1999,Acf Fiorentina,0-2,Parma FC
Sun Oct 17 1999,AC Milan,2-2,Cagliari Calcio
Sun Oct 17 1999,As Roma,0-1,Juventus
Sun Oct 17 1999,US Lecce,2-1,Reggina Calcio
Sun Oct 17 1999,Piacenza Calcio,0-0,Bologna FC
Sun Oct 17 1999,Torino FC,3-1,As Bari
Sun Oct 17 1999,Fbc Unione Venezia,1-0,Inter
Sun Oct 17 1999,Hellas Verona,2-0,Ac Perugia Calcio
Sat Oct 23 1999,Inter,1-2,AC Milan
Sat Oct 23 1999,Ac Perugia Calcio,2-1,Fbc Unione Venezia
Sun Oct 24 1999,Lazio Roma,4-2,US Lecce
Sun Oct 24 1999,Bologna FC,0-0,Hellas Verona
Sun Oct 24 1999,Reggina Calcio,2-2,Parma FC
Sun Oct 24 1999,Cagliari Calcio,0-3,Udinese Calcio
Sun Oct 24 1999,Piacenza Calcio,2-0,Acf Fiorentina
Sun Oct 24 1999,Torino FC,1-1,As Roma
Sun Oct 24 1999,As Bari,1-1,Juventus
Sat Oct 30 1999,Inter,1-1,Lazio Roma
Sat Oct 30 1999,Acf Fiorentina,1-1,Torino FC
Sat Oct 30 1999,Fbc Unione Venezia,0-1,Bologna FC
Sun Oct 31 1999,As Roma,2-2,Cagliari Calcio
Sun Oct 31 1999,Juventus,1-0,Piacenza Calcio
Sun Oct 31 1999,Parma FC,2-1,As Bari
Sun Oct 31 1999,Udinese Calcio,3-2,Reggina Calcio
Sun Oct 31 1999,US Lecce,0-1,Ac Perugia Calcio
Sun Oct 31 1999,Hellas Verona,0-0,AC Milan
Sat Nov 6 1999,Cagliari Calcio,1-1,Acf Fiorentina
Sat Nov 6 1999,Ac Perugia Calcio,1-2,As Bari
Sun Nov 7 1999,AC Milan,3-0,Fbc Unione Venezia
Sun Nov 7 1999,Lazio Roma,4-0,Hellas Verona
Sun Nov 7 1999,Bologna FC,3-0,Inter
Sun Nov 7 1999,US Lecce,1-0,Udinese Calcio
Sun Nov 7 1999,Reggina Calcio,0-4,As Roma
Sun Nov 7 1999,Piacenza Calcio,1-2,Parma FC
Sun Nov 7 1999,Torino FC,0-0,Juventus
Sat Nov 20 1999,Udinese Calcio,2-1,Bologna FC
Sat Nov 20 1999,Acf Fiorentina,1-0,Ac Perugia Calcio
Sun Nov 21 1999,As Roma,4-1,Lazio Roma
Sun Nov 21 1999,Juventus,3-1,AC Milan
Sun Nov 21 1999,Parma FC,3-1,Cagliari Calcio
Sun Nov 21 1999,Inter,6-0,US Lecce
Sun Nov 21 1999,Fbc Unione Venezia,0-0,Piacenza Calcio
Sun Nov 21 1999,Hellas Verona,0-1,Torino FC
Sun Nov 21 1999,As Bari,1-1,Reggina Calcio
Sat Nov 27 1999,Bologna FC,0-0,Acf Fiorentina
Sat Nov 27 1999,Piacenza Calcio,1-0,Hellas Verona
Sun Nov 28 1999,AC Milan,2-1,Parma FC
Sun Nov 28 1999,Lazio Roma,0-0,Juventus
Sun Nov 28 1999,Udinese Calcio,0-2,As Roma
Sun Nov 28 1999,US Lecce,2-1,Fbc Unione Venezia
Sun Nov 28 1999,Reggina Calcio,0-1,Inter
Sun Nov 28 1999,Cagliari Calcio,2-3,As Bari
Sun Nov 28 1999,Torino FC,0-1,Ac Perugia Calcio
Sat Dec 4 1999,Juventus,2-0,Bologna FC
Sat Dec 4 1999,Ac Perugia Calcio,0-2,Lazio Roma
Sun Dec 5 1999,As Roma,3-2,US Lecce
Sun Dec 5 1999,Parma FC,4-1,Torino FC
Sun Dec 5 1999,Inter,3-0,Udinese Calcio
Sun Dec 5 1999,Acf Fiorentina,2-1,AC Milan
Sun Dec 5 1999,Fbc Unione Venezia,2-0,Reggina Calcio
Sun Dec 5 1999,Hellas Verona,2-0,Cagliari Calcio
Sun Dec 5 1999,As Bari,3-2,Piacenza Calcio
Sat Dec 11 1999,AC Milan,2-0,Torino FC
Sat Dec 11 1999,US Lecce,1-0,As Bari
Sun Dec 12 1999,Juventus,1-0,Inter
Sun Dec 12 1999,Lazio Roma,2-0,Acf Fiorentina
Sun Dec 12 1999,Udinese Calcio,3-3,Hellas Verona
Sun Dec 12 1999,Bologna FC,1-0,As Roma
Sun Dec 12 1999,Reggina Calcio,1-1,Cagliari Calcio
Sun Dec 12 1999,Piacenza Calcio,0-0,Ac Perugia Calcio
Sun Dec 12 1999,Fbc Unione Venezia,0-2,Parma FC
Sat Dec 18 1999,Hellas Verona,1-0,Fbc Unione Venezia
Sat Dec 18 1999,As Bari,2-1,Inter
Sun Dec 19 1999,AC Milan,2-2,Reggina Calcio
Sun Dec 19 1999,Parma FC,2-0,As Roma
Sun Dec 19 1999,Lazio Roma,2-0,Piacenza Calcio
Sun Dec 19 1999,Cagliari Calcio,0-0,US Lecce
Sun Dec 19 1999,Acf Fiorentina,1-1,Juventus
Sun Dec 19 1999,Ac Perugia Calcio,3-2,Bologna FC
Sun Dec 19 1999,Torino FC,0-1,Udinese Calcio
Wed Jan 5 2000,Fbc Unione Venezia,2-0,Lazio Roma
Thu Jan 6 2000,As Roma,3-1,As Bari
Thu Jan 6 2000,Juventus,1-0,Hellas Verona
Thu Jan 6 2000,Inter,5-0,Ac Perugia Calcio
Thu Jan 6 2000,Udinese Calcio,0-1,Parma FC
Thu Jan 6 2000,Bologna FC,1-0,Cagliari Calcio
Thu Jan 6 2000,US Lecce,0-0,Acf Fiorentina
Thu Jan 6 2000,Reggina Calcio,2-1,Torino FC
Thu Jan 6 2000,Piacenza Calcio,0-1,AC Milan
Sun Jan 9 2000,AC Milan,2-2,As Roma
Sun Jan 9 2000,Parma FC,1-1,Juventus
Sun Jan 9 2000,Lazio Roma,3-1,Bologna FC
Sun Jan 9 2000,Cagliari Calcio,3-0,Piacenza Calcio
Sun Jan 9 2000,Acf Fiorentina,2-1,Inter
Sun Jan 9 2000,Ac Perugia Calcio,0-5,Udinese Calcio
Sun Jan 9 2000,Torino FC,1-2,US Lecce
Sun Jan 9 2000,Hellas Verona,1-1,Reggina Calcio
Sun Jan 9 2000,As Bari,3-0,Fbc Unione Venezia
Sat Jan 15 2000,Bologna FC,1-0,As Bari
Sat Jan 15 2000,Fbc Unione Venezia,2-1,Acf Fiorentina
Sun Jan 16 2000,As Roma,3-1,Hellas Verona
Sun Jan 16 2000,Juventus,3-0,Ac Perugia Calcio
Sun Jan 16 2000,Inter,2-1,Cagliari Calcio
Sun Jan 16 2000,Udinese Calcio,1-2,AC Milan
