Date,Team 1,Team 2,FT,HT
1999-11-12,Lorient,Nice,0-1,0-0
1999-11-12,Niort,Wasquehal,0-0,0-0
1999-11-12,Sochaux,Laval,0-2,0-2
1999-11-12,Valence,Ajaccio,1-2,0-2
1999-11-20,Ajaccio,Gueugnon,0-0,0-0
1999-11-20,Chateauroux,Lorient,1-0,1-0
1999-11-20,Creteil,Guingamp,1-3,1-2
1999-11-20,Laval,Amiens,1-0,0-0
1999-11-20,Louhans-Cuis.,Valence,3-2,1-0
1999-11-20,Nice,Sochaux,2-1,0-0
1999-11-20,Niort,Le Mans,4-3,3-1
1999-11-20,Toulouse,Cannes,2-1,0-1
1999-11-20,Wasquehal,Caen,0-0,0-0
1999-11-21,Nimes,Lille,3-3,1-0
1999-12-04,Amiens,Nimes,0-0,0-0
1999-12-04,Caen,Niort,2-1,2-1
1999-12-04,Cannes,Wasquehal,0-0,0-0
1999-12-04,Gueugnon,Chateauroux,1-1,1-1
1999-12-04,Guingamp,Laval,2-2,2-0
1999-12-04,Le Mans,Creteil,2-0,1-0
1999-12-04,Lille,Nice,1-0,0-0
1999-12-04,Lorient,Louhans-Cuis.,5-1,2-0
1999-12-04,Sochaux,Ajaccio,1-2,1-1
1999-12-04,Valence,Toulouse,0-2,0-1
1999-12-11,Ajaccio,Lille,0-1,0-0
1999-12-11,Chateauroux,Sochaux,1-1,1-1
1999-12-11,Creteil,Laval,2-0,0-0
1999-12-11,Le Mans,Caen,0-0,0-0
1999-12-11,Louhans-Cuis.,Gueugnon,1-1,0-1
1999-12-11,Nice,Amiens,0-0,0-0
1999-12-11,Nimes,Guingamp,2-0,0-0
1999-12-11,Niort,Cannes,1-1,0-1
1999-12-11,Toulouse,Lorient,5-0,1-0
1999-12-11,Wasquehal,Valence,3-3,0-2
2000-01-14,Guingamp,Nice,5-0,4-0
2000-01-15,Amiens,Ajaccio,0-1,0-0
2000-01-15,Caen,Creteil,1-1,0-1
2000-01-15,Cannes,Le Mans,2-1,1-1
2000-01-15,Gueugnon,Toulouse,0-0,0-0
2000-01-15,Laval,Nimes,1-1,0-1
2000-01-15,Lille,Chateauroux,1-0,0-0
2000-01-15,Lorient,Wasquehal,0-0,0-0
2000-01-15,Sochaux,Louhans-Cuis.,1-1,0-0
2000-01-15,Valence,Niort,0-0,0-0
2000-01-26,Ajaccio,Guingamp,1-0,1-0
2000-01-26,Caen,Cannes,1-1,1-1
2000-01-26,Chateauroux,Amiens,0-0,0-0
2000-01-26,Creteil,Nimes,3-2,2-0
2000-01-26,Le Mans,Valence,4-0,2-0
2000-01-26,Louhans-Cuis.,Lille,1-2,1-1
2000-01-26,Nice,Laval,2-2,1-0
2000-01-26,Niort,Lorient,1-0,0-0
2000-01-26,Toulouse,Sochaux,3-0,3-0
2000-01-26,Wasquehal,Gueugnon,1-0,0-0
2000-02-02,Amiens,Louhans-Cuis.,1-1,1-0
2000-02-02,Cannes,Creteil,1-0,0-0
2000-02-02,Gueugnon,Niort,2-2,0-1
2000-02-02,Guingamp,Chateauroux,3-2,1-2
2000-02-02,Laval,Ajaccio,1-0,0-0
2000-02-02,Lille,Toulouse,2-0,1-0
2000-02-02,Lorient,Le Mans,0-0,0-0
2000-02-02,Nimes,Nice,1-1,1-1
2000-02-02,Sochaux,Wasquehal,2-1,0-0
2000-02-02,Valence,Caen,0-0,0-0
2000-02-05,Ajaccio,Nimes,2-1,1-1
2000-02-05,Caen,Lorient,1-2,1-0
2000-02-05,Cannes,Valence,0-0,0-0
2000-02-05,Chateauroux,Laval,3-1,3-1
2000-02-05,Creteil,Nice,0-0,0-0
2000-02-05,Le Mans,Gueugnon,1-1,0-1
2000-02-05,Louhans-Cuis.,Guingamp,0-0,0-0
2000-02-05,Niort,Sochaux,2-1,1-1
2000-02-05,Toulouse,Amiens,2-0,1-0
2000-02-05,Wasquehal,Lille,2-1,0-1
2000-02-16,Amiens,Wasquehal,4-1,1-0
2000-02-16,Laval,Louhans-Cuis.,1-0,0-0
2000-02-16,Lille,Niort,1-0,0-0
2000-02-16,Lorient,Cannes,1-1,0-0
2000-02-16,Nice,Ajaccio,0-1,0-0
2000-02-16,Nimes,Chateauroux,1-1,0-1
2000-02-16,Sochaux,Le Mans,3-1,1-0
2000-02-16,Valence,Creteil,3-1,0-0
2000-02-17,Guingamp,Toulouse,2-0,2-0
2000-02-24,Caen,Sochaux,1-2,1-0
2000-02-26,Cannes,Gueugnon,1-1,1-1
2000-02-26,Chateauroux,Nice,3-0,1-0
2000-02-26,Creteil,Ajaccio,1-1,0-1
2000-02-26,Le Mans,Lille,1-1,1-0
2000-02-26,Louhans-Cuis.,Nimes,1-0,0-0
2000-02-26,Niort,Amiens,1-2,0-0
2000-02-26,Toulouse,Laval,0-2,0-1
2000-02-26,Valence,Lorient,0-1,0-1
2000-02-26,Wasquehal,Guingamp,2-3,2-2
2000-03-10,Lille,Caen,3-2,2-1
2000-03-11,Ajaccio,Chateauroux,1-0,0-0
2000-03-11,Amiens,Le Mans,2-0,1-0
2000-03-11,Gueugnon,Valence,0-0,0-0
2000-03-11,Guingamp,Niort,1-1,0-0
2000-03-11,Laval,Wasquehal,0-1,0-1
2000-03-11,Lorient,Creteil,3-0,2-0
2000-03-11,Nice,Louhans-Cuis.,2-0,0-0
2000-03-11,Nimes,Toulouse,3-0,2-0
2000-03-11,Sochaux,Cannes,1-0,1-0
2000-03-17,Gueugnon,Caen,4-0,2-0
2000-03-24,Caen,Amiens,4-1,2-1
2000-03-24,Creteil,Chateauroux,0-1,0-1
2000-03-24,Le Mans,Guingamp,1-1,0-1
2000-03-24,Lorient,Gueugnon,0-3,0-1
2000-03-24,Louhans-Cuis.,Ajaccio,1-1,1-1
2000-03-24,Niort,Laval,3-2,2-0
2000-03-24,Valence,Sochaux,2-1,0-0
2000-03-24,Wasquehal,Nimes,0-0,0-0
2000-03-25,Cannes,Lille,2-2,0-1
2000-03-25,Toulouse,Nice,0-0,0-0
2000-03-28,Gueugnon,Creteil,1-0,0-0
2000-03-29,Ajaccio,Toulouse,0-1,0-0
2000-03-29,Amiens,Cannes,0-2,0-0
2000-03-29,Chateauroux,Louhans-Cuis.,3-2,0-1
2000-03-29,Laval,Le Mans,2-1,2-0
2000-03-29,Lille,Valence,4-1,1-0
2000-03-29,Nice,Wasquehal,1-1,0-0
2000-03-29,Sochaux,Lorient,1-1,1-0
2000-03-30,Guingamp,Caen,3-1,0-1
2000-04-01,Nimes,Niort,1-4,0-2
2000-04-08,Caen,Laval,1-1,1-0
2000-04-08,Cannes,Guingamp,0-2,0-1
2000-04-08,Creteil,Louhans-Cuis.,2-1,2-1
2000-04-08,Gueugnon,Sochaux,1-2,1-0
2000-04-08,Le Mans,Nimes,1-0,0-0
2000-04-08,Lorient,Lille,0-0,0-0
2000-04-08,Niort,Nice,1-2,0-1
2000-04-08,Toulouse,Chateauroux,0-1,0-1
2000-04-08,Valence,Amiens,2-1,0-1
2000-04-08,Wasquehal,Ajaccio,3-1,2-1
2000-04-15,Ajaccio,Niort,2-2,0-1
2000-04-15,Amiens,Lorient,0-0,0-0
2000-04-15,Chateauroux,Wasquehal,1-1,0-1
2000-04-15,Guingamp,Valence,1-0,0-0
2000-04-15,Laval,Cannes,2-1,0-1
2000-04-15,Lille,Gueugnon,1-1,0-0
2000-04-15,Louhans-Cuis.,Toulouse,1-2,1-1
2000-04-15,Nice,Le Mans,1-1,0-1
2000-04-15,Nimes,Caen,0-0,0-0
2000-04-15,Sochaux,Creteil,5-1,4-0
2000-04-21,Caen,Nice,1-1,1-1
2000-04-21,Cannes,Nimes,2-0,1-0
2000-04-21,Creteil,Toulouse,3-1,2-1
2000-04-21,Le Mans,Ajaccio,1-1,0-0
2000-04-21,Lorient,Guingamp,0-2,0-0
2000-04-21,Niort,Chateauroux,1-0,0-0
2000-04-21,Sochaux,Lille,2-0,1-0
2000-04-21,Valence,Laval,1-1,0-0
2000-04-21,Wasquehal,Louhans-Cuis.,2-1,2-0
2000-04-27,Amiens,Sochaux,0-2,0-0
2000-04-28,Ajaccio,Caen,1-0,0-0
2000-04-28,Chateauroux,Le Mans,3-2,1-1
2000-04-28,Guingamp,Gueugnon,0-2,0-1
2000-04-28,Laval,Lorient,1-1,1-1
2000-04-28,Lille,Creteil,5-0,1-0
2000-04-28,Louhans-Cuis.,Niort,2-3,2-0
2000-04-28,Nice,Cannes,2-0,1-0
2000-04-28,Nimes,Valence,3-2,0-0
2000-04-28,Toulouse,Wasquehal,2-0,1-0
2000-05-03,Gueugnon,Amiens,2-0,1-0
2000-05-05,Caen,Chateauroux,4-1,0-1
2000-05-05,Cannes,Ajaccio,2-0,1-0
2000-05-05,Creteil,Wasquehal,1-1,1-0
2000-05-05,Gueugnon,Laval,1-1,1-0
2000-05-05,Le Mans,Louhans-Cuis.,2-1,0-0
2000-05-05,Lille,Amiens,1-0,0-0
2000-05-05,Lorient,Nimes,0-1,0-1
2000-05-05,Niort,Toulouse,1-1,0-0
2000-05-05,Sochaux,Guingamp,1-1,0-0
2000-05-05,Valence,Nice,2-0,1-0
2000-05-12,Ajaccio,Valence,2-0,2-0
2000-05-12,Amiens,Creteil,0-0,0-0
2000-05-12,Chateauroux,Cannes,3-0,1-0
2000-05-12,Guingamp,Lille,1-1,0-1
2000-05-12,Laval,Sochaux,1-2,0-1
2000-05-12,Louhans-Cuis.,Caen,0-4,0-1
2000-05-12,Nice,Lorient,3-1,2-0
2000-05-12,Nimes,Gueugnon,0-1,0-1
2000-05-12,Toulouse,Le Mans,3-0,2-0
2000-05-12,Wasquehal,Niort,2-0,1-0
2000-05-20,Amiens,Guingamp,0-0,0-0
2000-05-20,Caen,Toulouse,1-1,0-0
2000-05-20,Cannes,Louhans-Cuis.,2-1,0-1
2000-05-20,Gueugnon,Nice,0-4,0-1
2000-05-20,Le Mans,Wasquehal,0-0,0-0
2000-05-20,Lille,Laval,1-0,0-0
2000-05-20,Lorient,Ajaccio,1-0,0-0
2000-05-20,Niort,Creteil,1-3,1-0
2000-05-20,Sochaux,Nimes,2-0,0-0
2000-05-20,Valence,Chateauroux,2-2,1-1
