Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 31 Jul 1999 (30),AC Ajaccio (1),0-1,0-1,FC Lorient (1)
?,(Sat) 31 Jul 1999 (30),LB Châteauroux (1),3-3,0-2,ASOA Valence (1)
?,(Sat) 31 Jul 1999 (30),US Créteil (1),1-1,1-0,Chamois Niortais FC (1)
?,(Sat) 31 Jul 1999 (30),EA Guingamp (1),2-3,2-0,Amiens SC (1)
?,(Sat) 31 Jul 1999 (30),Stade Lavallois (1),0-1,0-1,Lille OSC (1)
?,(Sat) 31 Jul 1999 (30),CS Louhans-Cuiseaux (1),0-1,0-0,AS Cannes (1)
?,(Sat) 31 Jul 1999 (30),OGC Nice (1),1-1,0-0,FC Gueugnon (1)
?,(Sat) 31 Jul 1999 (30),Nîmes Olympique (1),2-1,1-0,FC Sochaux-Montbéliard (1)
?,(Sat) 31 Jul 1999 (30),Toulouse FC (1),0-1,0-1,Stade Malherbe Caen (1)
?,(Sat) 31 Jul 1999 (30),Wasquehal Foot (1),1-2,0-1,Le Mans FC (1)
?,(Thu) 5 Aug 1999 (31),FC Lorient (2),1-1,1-0,LB Châteauroux (2)
?,(Sat) 7 Aug 1999 (31),Amiens SC (2),1-1,0-0,Stade Lavallois (2)
?,(Sat) 7 Aug 1999 (31),Stade Malherbe Caen (2),0-0,0-0,Wasquehal Foot (2)
?,(Sat) 7 Aug 1999 (31),AS Cannes (2),0-2,0-1,Toulouse FC (2)
?,(Sat) 7 Aug 1999 (31),FC Gueugnon (2),2-2,1-2,AC Ajaccio (2)
?,(Sat) 7 Aug 1999 (31),EA Guingamp (2),0-2,0-1,US Créteil (2)
?,(Sat) 7 Aug 1999 (31),Le Mans FC (2),2-2,2-1,Chamois Niortais FC (2)
?,(Sat) 7 Aug 1999 (31),Lille OSC (2),1-0,0-0,Nîmes Olympique (2)
?,(Sat) 7 Aug 1999 (31),FC Sochaux-Montbéliard (2),2-1,1-1,OGC Nice (2)
?,(Sat) 7 Aug 1999 (31),ASOA Valence (2),3-0,0-0,CS Louhans-Cuiseaux (2)
