Date,Team 1,FT,Team 2
Tue Jul 6 1999,Austria Wien,2-0,RB Salzburg
Wed Jul 7 1999,Rapid Wien,2-0,Schwarz Weiss Bregenz
Wed Jul 7 1999,Sturm Graz,0-1,FC Wacker Innsbruck
Wed Jul 7 1999,Austria Lustenau,1-1,LASK Linz
Wed Jul 7 1999,SV Ried,0-1,Grazer Ak
Mon Jul 12 1999,Rapid Wien,1-0,RB Salzburg
Tue Jul 13 1999,Grazer Ak,2-3,Austria Lustenau
Tue Jul 13 1999,Schwarz Weiss Bregenz,1-4,Sturm Graz
Tue Jul 13 1999,FC Wacker Innsbruck,1-0,SV Ried
Tue Jul 13 1999,LASK Linz,1-1,Austria Wien
Sat Jul 17 1999,Rapid Wien,0-0,Sturm Graz
Sat Jul 17 1999,RB Salzburg,2-1,LASK Linz
Wed Jul 21 1999,Austria Wien,0-2,FC Wacker Innsbruck
Wed Jul 21 1999,Sturm Graz,5-0,Grazer Ak
Wed Jul 21 1999,Austria Lustenau,3-0,Schwarz Weiss Bregenz
Wed Jul 21 1999,SV Ried,1-2,Rapid Wien
Tue Jul 27 1999,Grazer Ak,0-0,RB Salzburg
Tue Jul 27 1999,FC Wacker Innsbruck,5-0,LASK Linz
Tue Jul 27 1999,SV Ried,1-1,Austria Lustenau
Sat Jul 31 1999,Austria Wien,0-3,Rapid Wien
Tue Aug 3 1999,Sturm Graz,2-1,SV Ried
Tue Aug 3 1999,RB Salzburg,0-1,Schwarz Weiss Bregenz
Tue Aug 3 1999,Austria Lustenau,1-3,FC Wacker Innsbruck
Tue Aug 3 1999,LASK Linz,1-3,Grazer Ak
Fri Aug 6 1999,FC Wacker Innsbruck,1-0,Grazer Ak
Sat Aug 7 1999,Rapid Wien,2-0,Austria Lustenau
Sat Aug 7 1999,Schwarz Weiss Bregenz,2-1,LASK Linz
Sat Aug 7 1999,Sturm Graz,2-2,Austria Wien
Sat Aug 7 1999,SV Ried,3-0,RB Salzburg
Sat Aug 14 1999,Austria Wien,0-2,SV Ried
Sat Aug 14 1999,RB Salzburg,1-0,FC Wacker Innsbruck
