Date,Team 1,FT,Team 2
Fri Aug 6 1976,Valenciennes FC,1-1,As Saint Etienne
Fri Aug 6 1976,Paris Saint Germain,2-4,Olympique Lyon
Fri Aug 6 1976,Angers Sco,3-1,As Nancy
Fri Aug 6 1976,SC Bastia,3-1,Stade Laval
Fri Aug 6 1976,FC Sochaux,1-2,OGC Nice
Fri Aug 6 1976,FC Metz,1-2,FC Nantes
Fri Aug 6 1976,Lille OSC,2-1,Stade Reims
Fri Aug 6 1976,Stade Rennes,0-1,Nimes Olympique
Fri Aug 6 1976,Estac Troyes,0-1,Girondins Bordeaux
Fri Aug 6 1976,Olympique Marseille,2-2,RC Lens
Fri Aug 13 1976,FC Nantes,3-0,Olympique Marseille
Fri Aug 13 1976,Nimes Olympique,3-1,Angers Sco
Fri Aug 13 1976,OGC Nice,1-0,Paris Saint Germain
Fri Aug 13 1976,Girondins Bordeaux,2-1,Lille OSC
Fri Aug 13 1976,As Nancy,0-0,Olympique Lyon
Fri Aug 13 1976,RC Lens,4-3,SC Bastia
Fri Aug 13 1976,Stade Reims,3-0,Stade Rennes
Fri Aug 13 1976,Stade Laval,0-2,FC Sochaux
Fri Aug 13 1976,Valenciennes FC,1-2,Estac Troyes
Fri Aug 13 1976,As Saint Etienne,0-0,FC Metz
Wed Aug 18 1976,Lille OSC,0-2,OGC Nice
Wed Aug 18 1976,Olympique Lyon,4-0,Nimes Olympique
Wed Aug 18 1976,SC Bastia,3-0,FC Nantes
Wed Aug 18 1976,Angers Sco,1-2,Stade Reims
Wed Aug 18 1976,FC Sochaux,1-0,Girondins Bordeaux
Wed Aug 18 1976,Estac Troyes,2-1,Stade Laval
Wed Aug 18 1976,Stade Rennes,2-1,RC Lens
Wed Aug 18 1976,Olympique Marseille,1-0,As Saint Etienne
Wed Aug 18 1976,Paris Saint Germain,2-0,As Nancy
Wed Aug 18 1976,FC Metz,2-2,Valenciennes FC
Fri Aug 27 1976,OGC Nice,4-1,Angers Sco
Fri Aug 27 1976,Stade Reims,1-1,Olympique Lyon
Fri Aug 27 1976,FC Nantes,2-1,Estac Troyes
Fri Aug 27 1976,Girondins Bordeaux,2-1,Stade Rennes
Fri Aug 27 1976,SC Bastia,1-1,As Saint Etienne
Fri Aug 27 1976,RC Lens,2-1,FC Sochaux
Fri Aug 27 1976,Nimes Olympique,2-2,As Nancy
Fri Aug 27 1976,Valenciennes FC,3-1,Olympique Marseille
Fri Aug 27 1976,FC Metz,3-1,Lille OSC
Fri Aug 27 1976,Stade Laval,2-1,Paris Saint Germain
Tue Sep 7 1976,Stade Rennes,0-0,OGC Nice
Tue Sep 7 1976,FC Sochaux,2-6,FC Nantes
Tue Sep 7 1976,SC Bastia,4-0,Valenciennes FC
Tue Sep 7 1976,Olympique Lyon,3-3,RC Lens
Tue Sep 7 1976,Nimes Olympique,3-0,Paris Saint Germain
Tue Sep 7 1976,Angers Sco,0-0,Girondins Bordeaux
Tue Sep 7 1976,As Nancy,4-2,Stade Reims
Tue Sep 7 1976,Estac Troyes,0-0,As Saint Etienne
Tue Sep 7 1976,Olympique Marseille,3-1,FC Metz
Tue Sep 7 1976,Lille OSC,3-3,Stade Laval
Fri Sep 10 1976,OGC Nice,2-0,As Nancy
Fri Sep 10 1976,FC Nantes,3-0,Angers Sco
Fri Sep 10 1976,Girondins Bordeaux,1-2,Olympique Lyon
Fri Sep 10 1976,Paris Saint Germain,2-2,SC Bastia
Fri Sep 10 1976,RC Lens,4-2,Lille OSC
Fri Sep 10 1976,Stade Reims,2-0,Nimes Olympique
Fri Sep 10 1976,As Saint Etienne,2-0,FC Sochaux
Fri Sep 10 1976,FC Metz,2-1,Estac Troyes
Fri Sep 10 1976,Valenciennes FC,2-0,Stade Rennes
Fri Sep 10 1976,Stade Laval,2-1,Olympique Marseille
Sat Sep 18 1976,Olympique Lyon,4-1,OGC Nice
Sat Sep 18 1976,SC Bastia,2-0,FC Metz
Sat Sep 18 1976,Stade Rennes,2-1,FC Nantes
Sat Sep 18 1976,Nimes Olympique,0-2,RC Lens
Sat Sep 18 1976,Paris Saint Germain,2-1,Stade Reims
Sat Sep 18 1976,As Nancy,7-3,Girondins Bordeaux
Sat Sep 18 1976,Lille OSC,1-0,As Saint Etienne
Sat Sep 18 1976,Estac Troyes,0-0,Olympique Marseille
Sat Sep 18 1976,FC Sochaux,2-1,Valenciennes FC
Sat Sep 18 1976,Angers Sco,1-1,Stade Laval
Fri Sep 24 1976,FC Nantes,3-1,As Nancy
Fri Sep 24 1976,Stade Laval,3-0,Olympique Lyon
Fri Sep 24 1976,RC Lens,3-3,Paris Saint Germain
Fri Sep 24 1976,OGC Nice,2-3,Stade Reims
Fri Sep 24 1976,Olympique Marseille,4-1,SC Bastia
Fri Sep 24 1976,As Saint Etienne,4-0,Stade Rennes
Fri Sep 24 1976,FC Metz,2-0,FC Sochaux
Fri Sep 24 1976,Valenciennes FC,1-0,Lille OSC
Fri Sep 24 1976,Girondins Bordeaux,0-0,Nimes Olympique
Fri Sep 24 1976,Estac Troyes,1-1,Angers Sco
