Date,Team 1,FT,Team 2
Sat Aug 8 2009,Aj Auxerre,0-1,FC Sochaux
Sat Aug 8 2009,Grenoble Foot 38,0-2,Olympique Marseille
Sat Aug 8 2009,Le Mans FC,2-2,Olympique Lyon
Sat Aug 8 2009,As Monaco,1-0,Toulouse FC
Sat Aug 8 2009,Montpellier HSC,1-1,Paris Saint Germain
Sat Aug 8 2009,Stade Rennes,3-0,US Boulogne
Sat Aug 8 2009,As Saint Etienne,0-2,OGC Nice
Sat Aug 8 2009,Valenciennes FC,1-3,As Nancy
Sun Aug 9 2009,Lille OSC,1-2,FC Lorient
Sun Aug 9 2009,Girondins Bordeaux,4-1,RC Lens
Sat Aug 15 2009,RC Lens,2-0,Aj Auxerre
Sat Aug 15 2009,FC Lorient,2-2,Montpellier HSC
Sat Aug 15 2009,Olympique Lyon,1-0,Valenciennes FC
Sat Aug 15 2009,As Nancy,4-0,As Monaco
Sat Aug 15 2009,Paris Saint Germain,3-1,Le Mans FC
Sat Aug 15 2009,FC Sochaux,2-3,Girondins Bordeaux
Sat Aug 15 2009,Toulouse FC,3-1,As Saint Etienne
Sun Aug 16 2009,US Boulogne,2-1,Grenoble Foot 38
Sun Aug 16 2009,OGC Nice,1-1,Stade Rennes
Sun Aug 16 2009,Olympique Marseille,1-0,Lille OSC
Sat Aug 22 2009,Aj Auxerre,0-3,Olympique Lyon
Sat Aug 22 2009,Le Mans FC,2-1,As Nancy
Sat Aug 22 2009,As Monaco,2-0,FC Lorient
Sat Aug 22 2009,Montpellier HSC,2-0,FC Sochaux
Sat Aug 22 2009,As Saint Etienne,0-1,US Boulogne
Sat Aug 22 2009,Valenciennes FC,2-3,Paris Saint Germain
Sat Aug 22 2009,Stade Rennes,1-1,Olympique Marseille
Sun Aug 23 2009,Girondins Bordeaux,4-0,OGC Nice
Sun Aug 23 2009,Grenoble Foot 38,1-2,RC Lens
Sun Aug 23 2009,Lille OSC,1-1,Toulouse FC
Sat Aug 29 2009,US Boulogne,0-0,Aj Auxerre
Sat Aug 29 2009,RC Lens,2-2,Stade Rennes
Sat Aug 29 2009,FC Lorient,1-0,Le Mans FC
Sat Aug 29 2009,OGC Nice,0-3,Montpellier HSC
Sat Aug 29 2009,As Saint Etienne,1-0,Grenoble Foot 38
Sat Aug 29 2009,FC Sochaux,1-0,As Monaco
Sat Aug 29 2009,Olympique Lyon,3-1,As Nancy
Sun Aug 30 2009,Paris Saint Germain,3-0,Lille OSC
Sun Aug 30 2009,Toulouse FC,0-1,Valenciennes FC
Sun Aug 30 2009,Olympique Marseille,0-0,Girondins Bordeaux
Sat Sep 12 2009,Le Mans FC,1-2,Olympique Marseille
Sat Sep 12 2009,Lille OSC,1-0,FC Sochaux
