Date,Team 1,FT,Team 2
Sat Aug 29 2009,Real Madrid,3-2,Deportivo La Coruna
Sat Aug 29 2009,Real Zaragoza,1-0,CD Tenerife
Sun Aug 30 2009,Athletic Bilbao,1-0,Espanyol Barcelona
Sun Aug 30 2009,RCD Mallorca,2-0,Xerez Cd
Sun Aug 30 2009,CA Osasuna,1-1,Villarreal CF
Sun Aug 30 2009,Racing Santander,1-4,Getafe CF
Sun Aug 30 2009,Malaga CF,3-0,Atletico Madrid
Sun Aug 30 2009,Valencia CF,2-0,Sevilla FC
Sun Aug 30 2009,Ud Almeria,0-0,Real Valladolid
Mon Aug 31 2009,FC Barcelona,3-0,Sporting Gijon
Sat Sep 12 2009,Getafe CF,0-2,FC Barcelona
Sat Sep 12 2009,Atletico Madrid,1-1,Racing Santander
Sat Sep 12 2009,Espanyol Barcelona,0-3,Real Madrid
Sat Sep 12 2009,Sevilla FC,4-1,Real Zaragoza
Sun Sep 13 2009,Deportivo La Coruna,1-0,Malaga CF
Sun Sep 13 2009,Villarreal CF,1-1,RCD Mallorca
Sun Sep 13 2009,CD Tenerife,2-1,CA Osasuna
Sun Sep 13 2009,Sporting Gijon,1-0,Ud Almeria
Sun Sep 13 2009,Real Valladolid,2-4,Valencia CF
Sun Sep 13 2009,Xerez Cd,0-1,Athletic Bilbao
Sat Sep 19 2009,Deportivo La Coruna,2-3,Espanyol Barcelona
Sat Sep 19 2009,RCD Mallorca,4-0,CD Tenerife
Sat Sep 19 2009,CA Osasuna,0-2,Sevilla FC
Sat Sep 19 2009,Malaga CF,1-2,Racing Santander
Sat Sep 19 2009,FC Barcelona,5-2,Atletico Madrid
Sun Sep 20 2009,Athletic Bilbao,3-2,Villarreal CF
Sun Sep 20 2009,Real Zaragoza,1-2,Real Valladolid
Sun Sep 20 2009,Ud Almeria,1-0,Getafe CF
Sun Sep 20 2009,Real Madrid,5-0,Xerez Cd
Sun Sep 20 2009,Valencia CF,2-2,Sporting Gijon
Tue Sep 22 2009,Sevilla FC,2-0,RCD Mallorca
Tue Sep 22 2009,Racing Santander,1-4,FC Barcelona
Wed Sep 23 2009,Espanyol Barcelona,2-1,Malaga CF
Wed Sep 23 2009,Xerez Cd,0-3,Deportivo La Coruna
Wed Sep 23 2009,Villarreal CF,0-2,Real Madrid
Wed Sep 23 2009,Real Valladolid,1-2,CA Osasuna
Wed Sep 23 2009,Atletico Madrid,2-2,Ud Almeria
Wed Sep 23 2009,CD Tenerife,1-0,Athletic Bilbao
Wed Sep 23 2009,Getafe CF,3-1,Valencia CF
Thu Sep 24 2009,Sporting Gijon,1-1,Real Zaragoza
Sat Sep 26 2009,Real Madrid,3-0,CD Tenerife
Sat Sep 26 2009,Athletic Bilbao,0-4,Sevilla FC
Sat Sep 26 2009,Malaga CF,0-2,FC Barcelona
Sat Sep 26 2009,Valencia CF,2-2,Atletico Madrid
Sun Sep 27 2009,Espanyol Barcelona,0-0,Xerez Cd
Sun Sep 27 2009,RCD Mallorca,3-0,Real Valladolid
Sun Sep 27 2009,CA Osasuna,1-0,Sporting Gijon
Sun Sep 27 2009,Ud Almeria,2-2,Racing Santander
Sun Sep 27 2009,Real Zaragoza,3-0,Getafe CF
Sun Sep 27 2009,Deportivo La Coruna,1-0,Villarreal CF
Sat Oct 3 2009,CD Tenerife,0-1,Deportivo La Coruna
Sat Oct 3 2009,FC Barcelona,1-0,Ud Almeria
Sat Oct 3 2009,Atletico Madrid,2-1,Real Zaragoza
Sun Oct 4 2009,Xerez Cd,1-1,Malaga CF
Sun Oct 4 2009,Villarreal CF,0-0,Espanyol Barcelona
Sun Oct 4 2009,Real Valladolid,2-2,Athletic Bilbao
Sun Oct 4 2009,Sporting Gijon,4-1,RCD Mallorca
Sun Oct 4 2009,Getafe CF,2-1,CA Osasuna
Sun Oct 4 2009,Racing Santander,0-1,Valencia CF
Sun Oct 4 2009,Sevilla FC,2-1,Real Madrid
Sat Oct 17 2009,Deportivo La Coruna,1-0,Sevilla FC
Sat Oct 17 2009,Real Madrid,4-2,Real Valladolid
Sat Oct 17 2009,Valencia CF,0-0,FC Barcelona
Sun Oct 18 2009,Xerez Cd,2-1,Villarreal CF
Sun Oct 18 2009,Espanyol Barcelona,2-1,CD Tenerife
Sun Oct 18 2009,RCD Mallorca,3-1,Getafe CF
Sun Oct 18 2009,Real Zaragoza,2-2,Racing Santander
Sun Oct 18 2009,Malaga CF,1-2,Ud Almeria
Sun Oct 18 2009,Athletic Bilbao,1-2,Sporting Gijon
Sun Oct 18 2009,CA Osasuna,3-0,Atletico Madrid
Sat Oct 24 2009,Atletico Madrid,1-1,RCD Mallorca
Sat Oct 24 2009,Sporting Gijon,0-0,Real Madrid
Sat Oct 24 2009,Sevilla FC,0-0,Espanyol Barcelona
Sun Oct 25 2009,Villarreal CF,2-1,Malaga CF
Sun Oct 25 2009,CD Tenerife,1-0,Xerez Cd
Sun Oct 25 2009,Real Valladolid,4-0,Deportivo La Coruna
Sun Oct 25 2009,Getafe CF,2-0,Athletic Bilbao
Sun Oct 25 2009,Racing Santander,1-1,CA Osasuna
Sun Oct 25 2009,Ud Almeria,0-3,Valencia CF
Sun Oct 25 2009,FC Barcelona,6-1,Real Zaragoza
Sat Oct 31 2009,Real Madrid,2-0,Getafe CF
Sat Oct 31 2009,Xerez Cd,0-2,Sevilla FC
Sat Oct 31 2009,CA Osasuna,1-1,FC Barcelona
Sat Oct 31 2009,Athletic Bilbao,1-0,Atletico Madrid
Sun Nov 1 2009,Villarreal CF,5-0,CD Tenerife
Sun Nov 1 2009,Espanyol Barcelona,1-1,Real Valladolid
Sun Nov 1 2009,RCD Mallorca,1-0,Racing Santander
Sun Nov 1 2009,Real Zaragoza,2-1,Ud Almeria
Sun Nov 1 2009,Malaga CF,0-1,Valencia CF
Sun Nov 1 2009,Deportivo La Coruna,1-1,Sporting Gijon
Sat Nov 7 2009,CD Tenerife,2-2,Malaga CF
Sat Nov 7 2009,Getafe CF,0-2,Deportivo La Coruna
Sat Nov 7 2009,FC Barcelona,4-2,RCD Mallorca
Sat Nov 7 2009,Atletico Madrid,2-3,Real Madrid
Sun Nov 8 2009,Real Valladolid,0-0,Xerez Cd
Sun Nov 8 2009,Sporting Gijon,1-0,Espanyol Barcelona
Sun Nov 8 2009,Racing Santander,0-2,Athletic Bilbao
Sun Nov 8 2009,Ud Almeria,2-0,CA Osasuna
Sun Nov 8 2009,Valencia CF,3-1,Real Zaragoza
Sun Nov 8 2009,Sevilla FC,3-2,Villarreal CF
Sat Nov 21 2009,CD Tenerife,1-2,Sevilla FC
Sat Nov 21 2009,Deportivo La Coruna,2-1,Atletico Madrid
Sat Nov 21 2009,Real Madrid,1-0,Racing Santander
Sat Nov 21 2009,Athletic Bilbao,1-1,FC Barcelona
Sun Nov 22 2009,Villarreal CF,3-1,Real Valladolid
Sun Nov 22 2009,Xerez Cd,0-0,Sporting Gijon
Sun Nov 22 2009,Espanyol Barcelona,0-2,Getafe CF
Sun Nov 22 2009,RCD Mallorca,3-1,Ud Almeria
Sun Nov 22 2009,Malaga CF,1-1,Real Zaragoza
Sun Nov 22 2009,CA Osasuna,1-3,Valencia CF
Sat Nov 28 2009,Sporting Gijon,1-0,Villarreal CF
Sat Nov 28 2009,Valencia CF,1-1,RCD Mallorca
Sat Nov 28 2009,Sevilla FC,2-2,Malaga CF
Sun Nov 29 2009,Real Valladolid,3-3,CD Tenerife
Sun Nov 29 2009,Getafe CF,5-1,Xerez Cd
Sun Nov 29 2009,Racing Santander,0-1,Deportivo La Coruna
Sun Nov 29 2009,Ud Almeria,1-4,Athletic Bilbao
Sun Nov 29 2009,Real Zaragoza,0-1,CA Osasuna
Sun Nov 29 2009,FC Barcelona,1-0,Real Madrid
Sun Nov 29 2009,Atletico Madrid,4-0,Espanyol Barcelona
Wed Dec 2 2009,Xerez Cd,0-2,FC Barcelona
Sat Dec 5 2009,Sevilla FC,1-1,Real Valladolid
Sat Dec 5 2009,Xerez Cd,0-2,Atletico Madrid
Sat Dec 5 2009,Real Madrid,4-2,Ud Almeria
Sat Dec 5 2009,Deportivo La Coruna,1-3,FC Barcelona
Sun Dec 6 2009,CD Tenerife,2-1,Sporting Gijon
Sun Dec 6 2009,Espanyol Barcelona,0-4,Racing Santander
Sun Dec 6 2009,RCD Mallorca,4-1,Real Zaragoza
Sun Dec 6 2009,Malaga CF,1-1,CA Osasuna
Sun Dec 6 2009,Villarreal CF,3-2,Getafe CF
Sun Dec 6 2009,Athletic Bilbao,1-2,Valencia CF
Sat Dec 12 2009,Real Zaragoza,1-2,Athletic Bilbao
Sat Dec 12 2009,FC Barcelona,1-0,Espanyol Barcelona
Sat Dec 12 2009,Valencia CF,2-3,Real Madrid
Sun Dec 13 2009,Real Valladolid,1-1,Malaga CF
Sun Dec 13 2009,Getafe CF,2-1,CD Tenerife
Sun Dec 13 2009,Racing Santander,3-2,Xerez Cd
Sun Dec 13 2009,Ud Almeria,1-1,Deportivo La Coruna
Sun Dec 13 2009,CA Osasuna,0-1,RCD Mallorca
Sun Dec 13 2009,Atletico Madrid,1-2,Villarreal CF
Sun Dec 13 2009,Sporting Gijon,0-1,Sevilla FC
Sat Dec 19 2009,Athletic Bilbao,2-0,CA Osasuna
Sat Dec 19 2009,Sevilla FC,1-2,Getafe CF
Sat Dec 19 2009,Real Madrid,6-0,Real Zaragoza
Sun Dec 20 2009,Real Valladolid,2-1,Sporting Gijon
Sun Dec 20 2009,Villarreal CF,2-0,Racing Santander
Sun Dec 20 2009,Espanyol Barcelona,2-0,Ud Almeria
Sun Dec 20 2009,Malaga CF,2-1,RCD Mallorca
Sun Dec 20 2009,CD Tenerife,1-1,Atletico Madrid
Sun Dec 20 2009,Deportivo La Coruna,0-0,Valencia CF
Sat Jan 2 2010,Valencia CF,1-0,Espanyol Barcelona
Sat Jan 2 2010,FC Barcelona,1-1,Villarreal CF
Sat Jan 2 2010,Atletico Madrid,2-1,Sevilla FC
Sun Jan 3 2010,Sporting Gijon,2-2,Malaga CF
Sun Jan 3 2010,Getafe CF,1-0,Real Valladolid
Sun Jan 3 2010,Racing Santander,2-0,CD Tenerife
Sun Jan 3 2010,Ud Almeria,1-0,Xerez Cd
Sun Jan 3 2010,Real Zaragoza,0-0,Deportivo La Coruna
Sun Jan 3 2010,RCD Mallorca,2-0,Athletic Bilbao
Sun Jan 3 2010,CA Osasuna,0-0,Real Madrid
Sat Jan 9 2010,Real Valladolid,0-4,Atletico Madrid
Sat Jan 9 2010,Sevilla FC,1-2,Racing Santander
Sat Jan 9 2010,Villarreal CF,1-1,Ud Almeria
Sun Jan 10 2010,Sporting Gijon,1-0,Getafe CF
Sun Jan 10 2010,Xerez Cd,1-3,Valencia CF
Sun Jan 10 2010,Espanyol Barcelona,2-1,Real Zaragoza
Sun Jan 10 2010,Deportivo La Coruna,1-0,CA Osasuna
Sun Jan 10 2010,Malaga CF,1-1,Athletic Bilbao
Sun Jan 10 2010,Real Madrid,2-0,RCD Mallorca
Sun Jan 10 2010,CD Tenerife,0-5,FC Barcelona
Sat Jan 16 2010,CA Osasuna,2-0,Espanyol Barcelona
Sat Jan 16 2010,Athletic Bilbao,1-0,Real Madrid
Sat Jan 16 2010,FC Barcelona,4-0,Sevilla FC
Sun Jan 17 2010,Malaga CF,1-0,Getafe CF
Sun Jan 17 2010,Racing Santander,1-1,Real Valladolid
Sun Jan 17 2010,Ud Almeria,1-1,CD Tenerife
Sun Jan 17 2010,Real Zaragoza,0-0,Xerez Cd
Sun Jan 17 2010,RCD Mallorca,2-0,Deportivo La Coruna
Sun Jan 17 2010,Atletico Madrid,3-2,Sporting Gijon
Sun Jan 17 2010,Valencia CF,4-1,Villarreal CF
Sat Jan 23 2010,Sevilla FC,1-0,Ud Almeria
Sat Jan 23 2010,Real Valladolid,0-3,FC Barcelona
Sat Jan 23 2010,Deportivo La Coruna,3-1,Athletic Bilbao
Sun Jan 24 2010,Sporting Gijon,0-1,Racing Santander
Sun Jan 24 2010,CD Tenerife,0-0,Valencia CF
Sun Jan 24 2010,Villarreal CF,4-2,Real Zaragoza
Sun Jan 24 2010,Xerez Cd,1-2,CA Osasuna
Sun Jan 24 2010,Espanyol Barcelona,1-1,RCD Mallorca
Sun Jan 24 2010,Getafe CF,1-0,Atletico Madrid
Sun Jan 24 2010,Real Madrid,2-0,Malaga CF
Sat Jan 30 2010,Espanyol Barcelona,1-0,Athletic Bilbao
Sat Jan 30 2010,Sporting Gijon,0-1,FC Barcelona
Sat Jan 30 2010,Deportivo La Coruna,1-3,Real Madrid
Sun Jan 31 2010,Xerez Cd,2-1,RCD Mallorca
Sun Jan 31 2010,Villarreal CF,0-2,CA Osasuna
Sun Jan 31 2010,CD Tenerife,1-3,Real Zaragoza
Sun Jan 31 2010,Real Valladolid,1-1,Ud Almeria
Sun Jan 31 2010,Getafe CF,0-0,Racing Santander
Sun Jan 31 2010,Atletico Madrid,0-2,Malaga CF
Sun Jan 31 2010,Sevilla FC,2-1,Valencia CF
Sat Feb 6 2010,Valencia CF,2-0,Real Valladolid
Sat Feb 6 2010,FC Barcelona,2-1,Getafe CF
Sat Feb 6 2010,Real Madrid,3-0,Espanyol Barcelona
Sun Feb 7 2010,Malaga CF,0-0,Deportivo La Coruna
Sun Feb 7 2010,Athletic Bilbao,3-2,Xerez Cd
Sun Feb 7 2010,RCD Mallorca,1-0,Villarreal CF
Sun Feb 7 2010,CA Osasuna,1-0,CD Tenerife
Sun Feb 7 2010,Ud Almeria,3-1,Sporting Gijon
Sun Feb 7 2010,Real Zaragoza,2-1,Sevilla FC
Sun Feb 7 2010,Racing Santander,1-1,Atletico Madrid
Sat Feb 13 2010,Sporting Gijon,1-1,Valencia CF
Sat Feb 13 2010,Xerez Cd,0-3,Real Madrid
Sat Feb 13 2010,Villarreal CF,2-1,Athletic Bilbao
Sun Feb 14 2010,Espanyol Barcelona,2-0,Deportivo La Coruna
Sun Feb 14 2010,Real Valladolid,1-1,Real Zaragoza
Sun Feb 14 2010,Getafe CF,2-2,Ud Almeria
Sun Feb 14 2010,Racing Santander,0-3,Malaga CF
Sun Feb 14 2010,Sevilla FC,1-0,CA Osasuna
Sun Feb 14 2010,Atletico Madrid,2-1,FC Barcelona
Mon Feb 15 2010,CD Tenerife,1-0,RCD Mallorca
Sat Feb 20 2010,Deportivo La Coruna,2-1,Xerez Cd
Sat Feb 20 2010,FC Barcelona,4-0,Racing Santander
Sat Feb 20 2010,RCD Mallorca,1-3,Sevilla FC
Sun Feb 21 2010,Malaga CF,2-1,Espanyol Barcelona
Sun Feb 21 2010,Athletic Bilbao,4-1,CD Tenerife
Sun Feb 21 2010,CA Osasuna,1-1,Real Valladolid
Sun Feb 21 2010,Real Zaragoza,1-3,Sporting Gijon
Sun Feb 21 2010,Ud Almeria,1-0,Atletico Madrid
Sun Feb 21 2010,Real Madrid,6-2,Villarreal CF
Mon Feb 22 2010,Valencia CF,2-1,Getafe CF
Sat Feb 27 2010,Getafe CF,0-2,Real Zaragoza
Sat Feb 27 2010,CD Tenerife,1-5,Real Madrid
Sat Feb 27 2010,FC Barcelona,2-1,Malaga CF
Sun Feb 28 2010,Xerez Cd,1-1,Espanyol Barcelona
Sun Feb 28 2010,Villarreal CF,1-0,Deportivo La Coruna
Sun Feb 28 2010,Real Valladolid,1-2,RCD Mallorca
Sun Feb 28 2010,Sporting Gijon,3-2,CA Osasuna
Sun Feb 28 2010,Racing Santander,0-2,Ud Almeria
Sun Feb 28 2010,Sevilla FC,0-0,Athletic Bilbao
Sun Feb 28 2010,Atletico Madrid,4-1,Valencia CF
Sat Mar 6 2010,Deportivo La Coruna,3-1,CD Tenerife
Sat Mar 6 2010,Ud Almeria,2-2,FC Barcelona
Sat Mar 6 2010,Real Madrid,3-2,Sevilla FC
Sun Mar 7 2010,Malaga CF,2-4,Xerez Cd
