Date,Team 1,FT,Team 2
Sat Aug 22 2009,Bologna FC,1-1,Acf Fiorentina
Sat Aug 22 2009,AC Siena,1-2,AC Milan
Sun Aug 23 2009,Inter,1-1,As Bari
Sun Aug 23 2009,Calcio Catania,1-2,Sampdoria
Sun Aug 23 2009,Genoa CFc,3-2,As Roma
Sun Aug 23 2009,Juventus,1-0,Chievo Verona
Sun Aug 23 2009,Lazio Roma,1-0,Atalanta
Sun Aug 23 2009,As Livorno,0-0,Cagliari Calcio
Sun Aug 23 2009,US Palermo,2-1,Ssc Napoli
Sun Aug 23 2009,Udinese Calcio,2-2,Parma FC
Sat Aug 29 2009,As Bari,0-0,Bologna FC
Sat Aug 29 2009,AC Milan,0-4,Inter
Sun Aug 30 2009,As Roma,1-3,Juventus
Sun Aug 30 2009,Atalanta,0-1,Genoa CFc
Sun Aug 30 2009,Cagliari Calcio,1-3,AC Siena
Sun Aug 30 2009,Chievo Verona,1-2,Lazio Roma
Sun Aug 30 2009,Acf Fiorentina,1-0,US Palermo
Sun Aug 30 2009,Ssc Napoli,3-1,As Livorno
Sun Aug 30 2009,Parma FC,2-1,Calcio Catania
Sun Aug 30 2009,Sampdoria,3-1,Udinese Calcio
Sat Sep 12 2009,As Livorno,0-0,AC Milan
Sat Sep 12 2009,Lazio Roma,0-2,Juventus
Sun Sep 13 2009,Atalanta,0-1,Sampdoria
Sun Sep 13 2009,Bologna FC,0-2,Chievo Verona
Sun Sep 13 2009,Acf Fiorentina,1-0,Cagliari Calcio
Sun Sep 13 2009,Inter,2-0,Parma FC
Sun Sep 13 2009,US Palermo,1-1,As Bari
Sun Sep 13 2009,AC Siena,1-2,As Roma
Sun Sep 13 2009,Udinese Calcio,4-2,Calcio Catania
Sun Sep 13 2009,Genoa CFc,4-1,Ssc Napoli
Sat Sep 19 2009,Ssc Napoli,0-0,Udinese Calcio
Sat Sep 19 2009,Juventus,2-0,As Livorno
Sun Sep 20 2009,As Bari,4-1,Atalanta
Sun Sep 20 2009,Cagliari Calcio,1-2,Inter
Sun Sep 20 2009,Calcio Catania,1-1,Lazio Roma
Sun Sep 20 2009,Chievo Verona,3-1,Genoa CFc
Sun Sep 20 2009,AC Milan,1-0,Bologna FC
Sun Sep 20 2009,Parma FC,1-0,US Palermo
Sun Sep 20 2009,Sampdoria,4-1,AC Siena
Sun Sep 20 2009,As Roma,3-1,Acf Fiorentina
Wed Sep 23 2009,Atalanta,0-0,Calcio Catania
Wed Sep 23 2009,As Bari,0-1,Cagliari Calcio
Wed Sep 23 2009,Bologna FC,2-0,As Livorno
Wed Sep 23 2009,Acf Fiorentina,2-0,Sampdoria
Wed Sep 23 2009,Inter,3-1,Ssc Napoli
Wed Sep 23 2009,Lazio Roma,1-2,Parma FC
Wed Sep 23 2009,US Palermo,3-3,As Roma
Wed Sep 23 2009,AC Siena,0-0,Chievo Verona
Wed Sep 23 2009,Udinese Calcio,1-0,AC Milan
Thu Sep 24 2009,Genoa CFc,2-2,Juventus
Sat Sep 26 2009,Sampdoria,1-0,Inter
Sat Sep 26 2009,As Livorno,0-1,Acf Fiorentina
Sun Sep 27 2009,Calcio Catania,1-1,As Roma
Sun Sep 27 2009,Chievo Verona,1-1,Atalanta
Sun Sep 27 2009,Juventus,1-1,Bologna FC
Sun Sep 27 2009,Lazio Roma,1-1,US Palermo
Sun Sep 27 2009,Ssc Napoli,2-1,AC Siena
Sun Sep 27 2009,Parma FC,0-2,Cagliari Calcio
Sun Sep 27 2009,Udinese Calcio,2-0,Genoa CFc
Sun Sep 27 2009,AC Milan,0-0,As Bari
Sat Oct 3 2009,As Bari,0-0,Calcio Catania
Sat Oct 3 2009,Inter,2-1,Udinese Calcio
Sun Oct 4 2009,Atalanta,1-1,AC Milan
Sun Oct 4 2009,Bologna FC,1-3,Genoa CFc
Sun Oct 4 2009,Cagliari Calcio,1-2,Chievo Verona
Sun Oct 4 2009,Acf Fiorentina,0-0,Lazio Roma
Sun Oct 4 2009,As Roma,2-1,Ssc Napoli
Sun Oct 4 2009,Sampdoria,1-1,Parma FC
Sun Oct 4 2009,AC Siena,0-0,As Livorno
Sun Oct 4 2009,US Palermo,2-0,Juventus
Sat Oct 17 2009,Juventus,1-1,Acf Fiorentina
Sat Oct 17 2009,Genoa CFc,0-5,Inter
Sun Oct 18 2009,Calcio Catania,2-1,Cagliari Calcio
Sun Oct 18 2009,Chievo Verona,1-2,As Bari
Sun Oct 18 2009,Lazio Roma,1-1,Sampdoria
Sun Oct 18 2009,As Livorno,1-2,US Palermo
Sun Oct 18 2009,Ssc Napoli,2-1,Bologna FC
Sun Oct 18 2009,Parma FC,1-0,AC Siena
Sun Oct 18 2009,Udinese Calcio,1-3,Atalanta
Sun Oct 18 2009,AC Milan,2-1,As Roma
Sat Oct 24 2009,Sampdoria,4-1,Bologna FC
Sat Oct 24 2009,Inter,2-1,Calcio Catania
Sun Oct 25 2009,Atalanta,3-1,Parma FC
Sun Oct 25 2009,As Bari,2-0,Lazio Roma
Sun Oct 25 2009,Cagliari Calcio,3-2,Genoa CFc
Sun Oct 25 2009,Acf Fiorentina,0-1,Ssc Napoli
Sun Oct 25 2009,US Palermo,1-0,Udinese Calcio
Sun Oct 25 2009,As Roma,0-1,As Livorno
Sun Oct 25 2009,AC Siena,0-1,Juventus
Sun Oct 25 2009,Chievo Verona,1-2,AC Milan
Wed Oct 28 2009,Bologna FC,2-1,AC Siena
Wed Oct 28 2009,Calcio Catania,1-2,Chievo Verona
Wed Oct 28 2009,Genoa CFc,2-1,Acf Fiorentina
Wed Oct 28 2009,Juventus,5-1,Sampdoria
Wed Oct 28 2009,Lazio Roma,0-1,Cagliari Calcio
Wed Oct 28 2009,As Livorno,1-0,Atalanta
Wed Oct 28 2009,Ssc Napoli,2-2,AC Milan
Wed Oct 28 2009,Parma FC,2-0,As Bari
Wed Oct 28 2009,Udinese Calcio,2-1,As Roma
Thu Oct 29 2009,Inter,5-3,US Palermo
Sat Oct 31 2009,Juventus,2-3,Ssc Napoli
Sat Oct 31 2009,AC Milan,2-0,Parma FC
Sun Nov 1 2009,Cagliari Calcio,3-0,Atalanta
Sun Nov 1 2009,Chievo Verona,1-1,Udinese Calcio
Sun Nov 1 2009,Acf Fiorentina,3-1,Calcio Catania
Sun Nov 1 2009,As Livorno,0-2,Inter
Sun Nov 1 2009,As Roma,2-1,Bologna FC
Sun Nov 1 2009,Sampdoria,0-0,As Bari
Sun Nov 1 2009,AC Siena,1-1,Lazio Roma
Sun Nov 1 2009,US Palermo,0-0,Genoa CFc
Sat Nov 7 2009,Calcio Catania,0-0,Ssc Napoli
Sat Nov 7 2009,Atalanta,2-5,Juventus
Sun Nov 8 2009,As Bari,1-0,As Livorno
Sun Nov 8 2009,Bologna FC,3-1,US Palermo
Sun Nov 8 2009,Cagliari Calcio,2-0,Sampdoria
Sun Nov 8 2009,Genoa CFc,4-2,AC Siena
Sun Nov 8 2009,Lazio Roma,1-2,AC Milan
Sun Nov 8 2009,Parma FC,2-0,Chievo Verona
Sun Nov 8 2009,Udinese Calcio,0-1,Acf Fiorentina
Sun Nov 8 2009,Inter,1-1,As Roma
Sat Nov 21 2009,Bologna FC,1-3,Inter
Sat Nov 21 2009,Acf Fiorentina,2-3,Parma FC
Sun Nov 22 2009,As Livorno,2-1,Genoa CFc
