Date,Team 1,FT,Team 2
Wed Aug 12 1970,AC Ajaccio,5-0,As Nancy
Wed Aug 12 1970,CS Sedan,6-2,Angers Sco
Wed Aug 12 1970,Nimes Olympique,3-1,Angouleme CFc
Wed Aug 12 1970,OGC Nice,2-0,Olympique Lyon
Wed Aug 12 1970,As Saint Etienne,2-3,FC Nantes
Wed Aug 12 1970,Red Star Olympique,3-2,Valenciennes FC
Wed Aug 12 1970,RC Strasbourg,1-2,Olympique Marseille
Wed Aug 12 1970,Girondins Bordeaux,1-2,FC Sochaux
Wed Aug 12 1970,FC Metz,1-0,SC Bastia
Wed Aug 12 1970,Stade Rennes,0-0,Stade Reims
Wed Aug 19 1970,FC Nantes,2-0,CS Sedan
Wed Aug 19 1970,FC Sochaux,2-1,Red Star Olympique
Wed Aug 19 1970,Olympique Marseille,1-0,AC Ajaccio
Wed Aug 19 1970,Stade Reims,3-0,Girondins Bordeaux
Wed Aug 19 1970,FC Metz,0-0,OGC Nice
Wed Aug 19 1970,Valenciennes FC,3-1,Nimes Olympique
Wed Aug 19 1970,SC Bastia,2-2,Stade Rennes
Wed Aug 19 1970,Angers Sco,2-1,As Nancy
Wed Aug 19 1970,Angouleme CFc,1-1,As Saint Etienne
Wed Aug 19 1970,Olympique Lyon,2-2,RC Strasbourg
Sat Aug 22 1970,As Nancy,1-2,FC Nantes
Sat Aug 22 1970,OGC Nice,2-0,SC Bastia
Sat Aug 22 1970,Nimes Olympique,3-0,Olympique Marseille
Sat Aug 22 1970,As Saint Etienne,1-0,FC Sochaux
Sat Aug 22 1970,Stade Rennes,0-0,FC Metz
Sat Aug 22 1970,AC Ajaccio,0-0,Angers Sco
Sat Aug 22 1970,CS Sedan,1-1,Angouleme CFc
Sat Aug 22 1970,RC Strasbourg,0-0,Valenciennes FC
Sat Aug 22 1970,Girondins Bordeaux,3-0,Olympique Lyon
Sun Aug 23 1970,Red Star Olympique,2-1,Stade Reims
Wed Aug 26 1970,FC Nantes,1-0,Angers Sco
Wed Aug 26 1970,Olympique Marseille,5-0,CS Sedan
Wed Aug 26 1970,Stade Reims,1-1,OGC Nice
Wed Aug 26 1970,FC Sochaux,1-0,RC Strasbourg
Wed Aug 26 1970,FC Metz,1-0,Girondins Bordeaux
Wed Aug 26 1970,Stade Rennes,2-0,Nimes Olympique
Wed Aug 26 1970,Valenciennes FC,0-1,As Saint Etienne
Wed Aug 26 1970,SC Bastia,2-1,Red Star Olympique
Wed Aug 26 1970,Angouleme CFc,1-0,As Nancy
Wed Aug 26 1970,Olympique Lyon,3-0,AC Ajaccio
