Date,Team 1,FT,Team 2
Sat Sep 12 1970,Real Madrid,2-0,Valencia CF
Sat Sep 12 1970,Ud Las Palmas,1-1,Atletico Madrid
Sat Sep 12 1970,Athletic Bilbao,1-1,FC Barcelona
Sun Sep 13 1970,Espanyol Barcelona,0-1,Sevilla FC
Sun Sep 13 1970,Ce Sabadell,0-0,Real Sociedad
Sun Sep 13 1970,Celta Vigo,2-0,Sporting Gijon
Sun Sep 13 1970,Real Zaragoza,0-0,Malaga CF
Sun Sep 13 1970,Elche CF,1-1,Granada CF
Sat Sep 19 1970,Valencia CF,5-1,Ud Las Palmas
Sun Sep 20 1970,FC Barcelona,5-2,Real Zaragoza
Sun Sep 20 1970,Sporting Gijon,3-2,Ce Sabadell
Sun Sep 20 1970,Malaga CF,2-1,Celta Vigo
Sun Sep 20 1970,Atletico Madrid,2-0,Athletic Bilbao
Sun Sep 20 1970,Sevilla FC,3-1,Real Madrid
Sun Sep 20 1970,Granada CF,1-0,Espanyol Barcelona
Sun Sep 20 1970,Real Sociedad,2-0,Elche CF
Sat Sep 26 1970,Real Madrid,3-2,Granada CF
Sat Sep 26 1970,Valencia CF,0-1,Sevilla FC
Sat Sep 26 1970,Ud Las Palmas,1-1,Athletic Bilbao
Sun Sep 27 1970,Ce Sabadell,5-2,Malaga CF
Sun Sep 27 1970,Elche CF,5-0,Sporting Gijon
Sun Sep 27 1970,Espanyol Barcelona,0-0,Real Sociedad
Sun Sep 27 1970,Celta Vigo,1-1,FC Barcelona
Sun Sep 27 1970,Real Zaragoza,0-1,Atletico Madrid
Sun Oct 4 1970,Athletic Bilbao,3-0,Real Zaragoza
Sun Oct 4 1970,Atletico Madrid,3-1,Celta Vigo
Sun Oct 4 1970,Malaga CF,1-0,Elche CF
Sun Oct 4 1970,Granada CF,2-2,Valencia CF
Sun Oct 4 1970,Real Sociedad,0-0,Real Madrid
Sun Oct 4 1970,Sporting Gijon,0-1,Espanyol Barcelona
Sun Oct 4 1970,Ud Las Palmas,0-0,Sevilla FC
Sun Oct 4 1970,FC Barcelona,4-1,Ce Sabadell
Sun Oct 11 1970,Ce Sabadell,0-2,Atletico Madrid
Sun Oct 11 1970,Sevilla FC,1-0,Granada CF
Sun Oct 11 1970,Espanyol Barcelona,1-1,Malaga CF
Sun Oct 11 1970,Real Madrid,1-1,Sporting Gijon
Sun Oct 11 1970,Valencia CF,0-0,Real Sociedad
Sun Oct 11 1970,Celta Vigo,2-1,Athletic Bilbao
Sun Oct 11 1970,Elche CF,0-1,FC Barcelona
Sun Oct 11 1970,Real Zaragoza,1-1,Ud Las Palmas
Sat Oct 17 1970,Atletico Madrid,3-1,Elche CF
Sat Oct 17 1970,Sporting Gijon,0-1,Valencia CF
Sat Oct 17 1970,FC Barcelona,3-0,Espanyol Barcelona
Sat Oct 17 1970,Athletic Bilbao,1-0,Ce Sabadell
Sun Oct 18 1970,Real Zaragoza,0-0,Celta Vigo
Sun Oct 18 1970,Real Sociedad,1-0,Sevilla FC
Sun Oct 18 1970,Granada CF,1-0,Ud Las Palmas
Sun Oct 18 1970,Malaga CF,0-2,Real Madrid
Sun Oct 25 1970,Granada CF,2-0,Real Sociedad
Sun Oct 25 1970,Valencia CF,1-0,Malaga CF
Sun Oct 25 1970,Sevilla FC,1-1,Sporting Gijon
Sun Oct 25 1970,Ce Sabadell,2-1,Real Zaragoza
Sun Oct 25 1970,Espanyol Barcelona,0-0,Atletico Madrid
Sun Oct 25 1970,Elche CF,1-1,Athletic Bilbao
Sun Oct 25 1970,Real Madrid,0-1,FC Barcelona
Sun Oct 25 1970,Ud Las Palmas,1-2,Celta Vigo
Sat Oct 31 1970,FC Barcelona,0-2,Valencia CF
Sun Nov 1 1970,Ud Las Palmas,4-2,Real Sociedad
Sun Nov 1 1970,Malaga CF,1-1,Sevilla FC
Sun Nov 1 1970,Celta Vigo,1-0,Ce Sabadell
Sun Nov 1 1970,Sporting Gijon,3-2,Granada CF
Sun Nov 1 1970,Athletic Bilbao,2-0,Espanyol Barcelona
Sun Nov 1 1970,Atletico Madrid,2-2,Real Madrid
Sun Nov 1 1970,Real Zaragoza,1-1,Elche CF
Sun Nov 15 1970,Espanyol Barcelona,0-0,Real Zaragoza
Sun Nov 15 1970,Granada CF,1-1,Malaga CF
Sun Nov 15 1970,Real Sociedad,3-1,Sporting Gijon
Sun Nov 15 1970,Elche CF,1-1,Celta Vigo
