Date,Team 1,FT,Team 2
Sat Sep 4 1982,Espanyol Barcelona,1-0,Racing Santander
Sat Sep 4 1982,Malaga CF,1-1,Sporting Gijon
Sat Sep 4 1982,Real Sociedad,1-1,Ud Las Palmas
Sat Sep 4 1982,Valencia CF,2-1,FC Barcelona
Sun Sep 5 1982,Atletico Madrid,1-0,Ud Salamanca
Sun Sep 5 1982,Sevilla FC,1-0,Celta Vigo
Sun Sep 5 1982,Real Zaragoza,2-0,Real Betis
Sun Sep 5 1982,Real Valladolid,2-2,Real Madrid
Sun Sep 5 1982,CA Osasuna,2-2,Athletic Bilbao
Sat Sep 11 1982,FC Barcelona,3-0,Real Valladolid
Sat Sep 11 1982,Ud Las Palmas,2-1,CA Osasuna
Sat Sep 11 1982,Real Madrid,1-0,Sevilla FC
Sat Sep 11 1982,Real Betis,1-3,Atletico Madrid
Sat Sep 11 1982,Athletic Bilbao,2-1,Valencia CF
Sat Sep 11 1982,Sporting Gijon,0-0,Real Sociedad
Sun Sep 12 1982,Ud Salamanca,1-0,Espanyol Barcelona
Sun Sep 12 1982,Racing Santander,0-0,Malaga CF
Sun Sep 12 1982,Celta Vigo,0-2,Real Zaragoza
Sat Sep 18 1982,Real Zaragoza,0-1,Real Madrid
Sun Sep 19 1982,Valencia CF,0-0,Ud Las Palmas
Sun Sep 19 1982,Malaga CF,2-3,Ud Salamanca
Sun Sep 19 1982,Sporting Gijon,2-1,Racing Santander
Sun Sep 19 1982,Atletico Madrid,5-2,Celta Vigo
Sun Sep 19 1982,Espanyol Barcelona,0-2,Real Betis
Sun Sep 19 1982,Real Valladolid,0-2,Athletic Bilbao
Sun Sep 19 1982,Sevilla FC,0-0,FC Barcelona
Sun Sep 19 1982,Real Sociedad,2-0,CA Osasuna
Sat Sep 25 1982,Celta Vigo,2-2,Espanyol Barcelona
Sat Sep 25 1982,Athletic Bilbao,2-1,Sevilla FC
Sat Sep 25 1982,FC Barcelona,1-1,Real Zaragoza
Sat Sep 25 1982,Ud Las Palmas,2-2,Real Valladolid
Sat Sep 25 1982,Real Betis,1-1,Malaga CF
Sun Sep 26 1982,Ud Salamanca,0-2,Sporting Gijon
Sun Sep 26 1982,CA Osasuna,2-1,Valencia CF
Sun Sep 26 1982,Real Madrid,3-1,Atletico Madrid
Sun Sep 26 1982,Racing Santander,1-1,Real Sociedad
Sat Oct 2 1982,Atletico Madrid,1-1,FC Barcelona
Sun Oct 3 1982,Real Sociedad,2-0,Valencia CF
Sun Oct 3 1982,Racing Santander,1-1,Ud Salamanca
Sun Oct 3 1982,Real Valladolid,1-1,CA Osasuna
Sun Oct 3 1982,Sevilla FC,2-0,Ud Las Palmas
Sun Oct 3 1982,Sporting Gijon,2-2,Real Betis
Sun Oct 3 1982,Real Zaragoza,2-1,Athletic Bilbao
Sun Oct 3 1982,Espanyol Barcelona,1-1,Real Madrid
Sun Oct 3 1982,Malaga CF,1-0,Celta Vigo
Sat Oct 9 1982,Ud Las Palmas,1-0,Real Zaragoza
Sat Oct 9 1982,FC Barcelona,1-0,Espanyol Barcelona
Sun Oct 10 1982,CA Osasuna,0-1,Sevilla FC
Sun Oct 10 1982,Real Madrid,1-0,Malaga CF
Sun Oct 10 1982,Valencia CF,1-1,Real Valladolid
Sun Oct 10 1982,Real Betis,2-1,Racing Santander
Sun Oct 10 1982,Ud Salamanca,0-0,Real Sociedad
Sun Oct 10 1982,Athletic Bilbao,4-1,Atletico Madrid
Sun Oct 10 1982,Celta Vigo,0-0,Sporting Gijon
Sat Oct 16 1982,Sevilla FC,3-1,Valencia CF
Sun Oct 17 1982,Atletico Madrid,1-0,Ud Las Palmas
Sun Oct 17 1982,Espanyol Barcelona,3-2,Athletic Bilbao
Sun Oct 17 1982,Real Zaragoza,4-0,CA Osasuna
Sun Oct 17 1982,Real Sociedad,2-1,Real Valladolid
Sun Oct 17 1982,Malaga CF,1-4,FC Barcelona
Sun Oct 17 1982,Sporting Gijon,1-1,Real Madrid
Sun Oct 17 1982,Racing Santander,2-0,Celta Vigo
Sun Oct 17 1982,Ud Salamanca,2-1,Real Betis
Sat Oct 23 1982,Ud Las Palmas,0-0,Espanyol Barcelona
Sun Oct 24 1982,Real Betis,1-1,Real Sociedad
Sun Oct 24 1982,Celta Vigo,2-0,Ud Salamanca
Sun Oct 24 1982,Athletic Bilbao,3-2,Malaga CF
Sun Oct 24 1982,Real Madrid,5-1,Racing Santander
Sun Oct 24 1982,Valencia CF,1-2,Real Zaragoza
Sun Oct 24 1982,Real Valladolid,1-4,Sevilla FC
Sun Oct 24 1982,CA Osasuna,4-2,Atletico Madrid
Sun Oct 24 1982,FC Barcelona,1-1,Sporting Gijon
Sat Oct 30 1982,Real Sociedad,0-0,Sevilla FC
Sat Oct 30 1982,Racing Santander,0-4,FC Barcelona
Sun Oct 31 1982,Real Betis,0-1,Celta Vigo
