Date,Team 1,FT,Team 2
Tue Aug 17 1982,Hertha BSC Berlin,1-3,Borussia Dortmund
Fri Aug 20 1982,Borussia Dortmund,1-1,Vfb Stuttgart
Fri Aug 20 1982,1 FC Kaiserslautern,2-2,Hertha BSC Berlin
Sat Aug 21 1982,Bayer Leverkusen,0-1,Arminia Bielefeld
Sat Aug 21 1982,Karlsruher SC,1-0,Eintracht Frankfurt
Sat Aug 21 1982,Fortuna Duesseldorf,2-0,Vfl Bochum
Sat Aug 21 1982,Werder Bremen,1-0,Bayern Muenchen
Sat Aug 21 1982,1 FC Nuernberg,2-2,Hamburger SV
Sat Aug 21 1982,FC Schalke 04,2-4,Bor Moenchengladbach
Sat Aug 21 1982,Eintracht Braunschweig,2-2,1 FC Koeln
Tue Aug 24 1982,Vfb Stuttgart,2-1,FC Schalke 04
Tue Aug 24 1982,Bayern Muenchen,1-0,Fortuna Duesseldorf
Tue Aug 24 1982,Vfl Bochum,0-1,Karlsruher SC
Tue Aug 24 1982,Eintracht Frankfurt,5-0,Bayer Leverkusen
Wed Aug 25 1982,Bor Moenchengladbach,1-2,1 FC Nuernberg
Wed Aug 25 1982,Hamburger SV,1-1,Werder Bremen
Wed Aug 25 1982,Arminia Bielefeld,2-0,Eintracht Braunschweig
Tue Aug 31 1982,Werder Bremen,2-0,Bor Moenchengladbach
Tue Aug 31 1982,FC Schalke 04,2-0,Hertha BSC Berlin
Wed Sep 1 1982,Bayer Leverkusen,1-0,Vfl Bochum
Wed Sep 1 1982,Borussia Dortmund,2-0,1 FC Koeln
Wed Sep 1 1982,Arminia Bielefeld,2-1,Eintracht Frankfurt
Wed Sep 1 1982,Karlsruher SC,0-4,Bayern Muenchen
Wed Sep 1 1982,1 FC Nuernberg,0-5,Vfb Stuttgart
Sat Sep 4 1982,1 FC Koeln,2-1,FC Schalke 04
Sat Sep 4 1982,Vfb Stuttgart,4-1,Werder Bremen
Sat Sep 4 1982,Bor Moenchengladbach,5-0,Fortuna Duesseldorf
Sat Sep 4 1982,Hamburger SV,4-0,Karlsruher SC
Sat Sep 4 1982,Bayern Muenchen,5-0,Bayer Leverkusen
Sat Sep 4 1982,Vfl Bochum,1-1,Arminia Bielefeld
Sat Sep 4 1982,Eintracht Frankfurt,0-1,Eintracht Braunschweig
Sat Sep 4 1982,1 FC Kaiserslautern,0-2,Borussia Dortmund
Sat Sep 4 1982,Hertha BSC Berlin,5-1,1 FC Nuernberg
Tue Sep 7 1982,1 FC Koeln,3-0,1 FC Kaiserslautern
Tue Sep 7 1982,Fortuna Duesseldorf,0-6,Hamburger SV
Fri Sep 10 1982,Bayer Leverkusen,0-1,Hamburger SV
Fri Sep 10 1982,Karlsruher SC,2-0,Bor Moenchengladbach
Sat Sep 11 1982,Fortuna Duesseldorf,1-1,Vfb Stuttgart
Sat Sep 11 1982,Werder Bremen,3-1,Hertha BSC Berlin
Sat Sep 11 1982,1 FC Nuernberg,2-1,1 FC Koeln
Sat Sep 11 1982,FC Schalke 04,0-0,1 FC Kaiserslautern
Sat Sep 11 1982,Eintracht Frankfurt,0-1,Vfl Bochum
Sat Sep 11 1982,Arminia Bielefeld,2-4,Bayern Muenchen
Sat Sep 11 1982,Eintracht Braunschweig,0-0,Borussia Dortmund
Fri Sep 17 1982,Bor Moenchengladbach,3-1,Bayer Leverkusen
Fri Sep 17 1982,Vfl Bochum,0-2,Eintracht Braunschweig
Sat Sep 18 1982,1 FC Koeln,2-1,Werder Bremen
Sat Sep 18 1982,Vfb Stuttgart,4-1,Karlsruher SC
Sat Sep 18 1982,Hamburger SV,3-1,Arminia Bielefeld
Sat Sep 18 1982,Bayern Muenchen,4-0,Eintracht Frankfurt
Sat Sep 18 1982,Borussia Dortmund,2-0,FC Schalke 04
Sat Sep 18 1982,1 FC Kaiserslautern,2-1,1 FC Nuernberg
Sat Sep 18 1982,Hertha BSC Berlin,1-1,Fortuna Duesseldorf
Fri Sep 24 1982,1 FC Nuernberg,3-2,Borussia Dortmund
Sat Sep 25 1982,Bayer Leverkusen,0-3,Vfb Stuttgart
Sat Sep 25 1982,Karlsruher SC,1-1,Hertha BSC Berlin
Sat Sep 25 1982,Fortuna Duesseldorf,2-6,1 FC Koeln
Sat Sep 25 1982,Werder Bremen,3-0,1 FC Kaiserslautern
Sat Sep 25 1982,Vfl Bochum,0-0,Bayern Muenchen
Sat Sep 25 1982,Eintracht Frankfurt,1-1,Hamburger SV
Sat Sep 25 1982,Arminia Bielefeld,4-2,Bor Moenchengladbach
Sat Sep 25 1982,Eintracht Braunschweig,1-1,FC Schalke 04
Fri Oct 1 1982,Bor Moenchengladbach,3-1,Eintracht Frankfurt
Fri Oct 1 1982,FC Schalke 04,0-1,1 FC Nuernberg
Fri Oct 1 1982,Hertha BSC Berlin,3-3,Bayer Leverkusen
Sat Oct 2 1982,1 FC Koeln,4-1,Karlsruher SC
Sat Oct 2 1982,Vfb Stuttgart,2-2,Arminia Bielefeld
Sat Oct 2 1982,Hamburger SV,0-0,Vfl Bochum
Sat Oct 2 1982,Bayern Muenchen,1-1,Eintracht Braunschweig
Sat Oct 2 1982,Borussia Dortmund,0-0,Werder Bremen
