Date,Team 1,FT,Team 2
Fri Aug 20 1982,Grazer Ak,0-0,1. Simmeringer SC
Fri Aug 20 1982,SC Eisenstadt,3-1,LASK Linz
Fri Aug 20 1982,FC Blau Weiss Linz,0-0,SC Neusiedl See 1919
Sat Aug 21 1982,FC Admira Wacker,4-0,Sturm Graz
Sat Aug 21 1982,FC Kaernten,1-3,Rapid Wien
Sat Aug 21 1982,Union Wels,3-1,First Vienna FC
Sat Aug 21 1982,Wiener Sportklub,1-1,RB Salzburg
Sun Aug 22 1982,Austria Wien,6-1,FC Wacker Innsbruck
Fri Aug 27 1982,LASK Linz,1-1,FC Kaernten
Fri Aug 27 1982,Rapid Wien,0-0,Austria Wien
Fri Aug 27 1982,RB Salzburg,3-0,FC Admira Wacker
Sat Aug 28 1982,1. Simmeringer SC,0-2,Sturm Graz
Sat Aug 28 1982,Grazer Ak,1-0,Union Wels
Sat Aug 28 1982,SC Neusiedl See 1919,2-1,Wiener Sportklub
Sat Aug 28 1982,First Vienna FC,0-0,SC Eisenstadt
Sat Aug 28 1982,FC Wacker Innsbruck,3-1,FC Blau Weiss Linz
Fri Sep 3 1982,FC Admira Wacker,1-0,SC Neusiedl See 1919
Fri Sep 3 1982,FC Kaernten,2-1,First Vienna FC
Fri Sep 3 1982,SC Eisenstadt,1-0,Grazer Ak
Sat Sep 4 1982,Sturm Graz,4-1,RB Salzburg
Sat Sep 4 1982,Union Wels,1-1,1. Simmeringer SC
Sat Sep 4 1982,FC Blau Weiss Linz,0-3,Rapid Wien
Sat Sep 4 1982,Wiener Sportklub,2-1,FC Wacker Innsbruck
Sun Sep 5 1982,Austria Wien,1-0,LASK Linz
Fri Sep 10 1982,LASK Linz,4-0,FC Blau Weiss Linz
Fri Sep 10 1982,Rapid Wien,5-1,Wiener Sportklub
Sat Sep 11 1982,1. Simmeringer SC,1-0,RB Salzburg
Sat Sep 11 1982,Grazer Ak,2-4,FC Kaernten
Sat Sep 11 1982,SC Neusiedl See 1919,0-4,Sturm Graz
Sat Sep 11 1982,Union Wels,0-0,SC Eisenstadt
Sat Sep 11 1982,First Vienna FC,1-3,Austria Wien
Sat Sep 11 1982,FC Wacker Innsbruck,0-0,FC Admira Wacker
Fri Sep 17 1982,FC Kaernten,2-0,Union Wels
Fri Sep 17 1982,SC Eisenstadt,3-1,1. Simmeringer SC
Fri Sep 17 1982,RB Salzburg,3-0,SC Neusiedl See 1919
Fri Sep 17 1982,FC Blau Weiss Linz,3-1,First Vienna FC
Sat Sep 18 1982,FC Admira Wacker,0-0,Rapid Wien
Sat Sep 18 1982,Sturm Graz,1-1,FC Wacker Innsbruck
Sat Sep 18 1982,Wiener Sportklub,2-1,LASK Linz
Sun Sep 19 1982,Austria Wien,1-0,Grazer Ak
Fri Sep 24 1982,Grazer Ak,1-0,FC Blau Weiss Linz
Fri Sep 24 1982,LASK Linz,3-0,FC Admira Wacker
Fri Sep 24 1982,First Vienna FC,2-1,Wiener Sportklub
Sat Sep 25 1982,1. Simmeringer SC,1-0,SC Neusiedl See 1919
Sat Sep 25 1982,Rapid Wien,2-1,Sturm Graz
Sat Sep 25 1982,SC Eisenstadt,2-3,FC Kaernten
Sat Sep 25 1982,Union Wels,1-2,Austria Wien
Sat Sep 25 1982,FC Wacker Innsbruck,3-1,RB Salzburg
Fri Oct 1 1982,FC Admira Wacker,3-0,First Vienna FC
Fri Oct 1 1982,RB Salzburg,0-0,Rapid Wien
Fri Oct 1 1982,FC Blau Weiss Linz,3-0,Union Wels
Sat Oct 2 1982,FC Kaernten,4-0,1. Simmeringer SC
Sat Oct 2 1982,Austria Wien,2-2,SC Eisenstadt
Sat Oct 2 1982,SC Neusiedl See 1919,1-1,FC Wacker Innsbruck
Sat Oct 2 1982,Sturm Graz,1-0,LASK Linz
Sun Oct 3 1982,Wiener Sportklub,7-1,Grazer Ak
Fri Oct 8 1982,Grazer Ak,3-2,FC Admira Wacker
Fri Oct 8 1982,SC Eisenstadt,0-0,FC Blau Weiss Linz
Fri Oct 8 1982,First Vienna FC,1-4,Sturm Graz
Sat Oct 9 1982,FC Kaernten,1-2,Austria Wien
Sat Oct 9 1982,LASK Linz,1-0,RB Salzburg
Sat Oct 9 1982,Rapid Wien,4-0,SC Neusiedl See 1919
Sat Oct 9 1982,Union Wels,2-0,Wiener Sportklub
Sun Oct 10 1982,1. Simmeringer SC,1-2,FC Wacker Innsbruck
Fri Oct 15 1982,FC Admira Wacker,4-2,Union Wels
Fri Oct 15 1982,RB Salzburg,1-0,First Vienna FC
Sat Oct 16 1982,SC Neusiedl See 1919,2-2,LASK Linz
Sat Oct 16 1982,Sturm Graz,1-0,Grazer Ak
Sat Oct 16 1982,FC Blau Weiss Linz,3-1,FC Kaernten
Sat Oct 16 1982,FC Wacker Innsbruck,2-2,Rapid Wien
Sat Oct 16 1982,Wiener Sportklub,2-5,SC Eisenstadt
Sun Oct 17 1982,Austria Wien,2-2,1. Simmeringer SC
Fri Oct 22 1982,Grazer Ak,2-0,RB Salzburg
Fri Oct 22 1982,SC Eisenstadt,1-1,FC Admira Wacker
Sat Oct 23 1982,1. Simmeringer SC,1-4,Rapid Wien
Sat Oct 23 1982,FC Kaernten,5-0,Wiener Sportklub
Sat Oct 23 1982,LASK Linz,1-2,FC Wacker Innsbruck
Sat Oct 23 1982,Union Wels,0-1,Sturm Graz
Sat Oct 23 1982,First Vienna FC,2-1,SC Neusiedl See 1919
Sun Oct 24 1982,Austria Wien,5-1,FC Blau Weiss Linz
Fri Oct 29 1982,Rapid Wien,0-0,LASK Linz
Sat Oct 30 1982,FC Admira Wacker,1-1,FC Kaernten
Sat Oct 30 1982,SC Neusiedl See 1919,1-2,Grazer Ak
Sat Oct 30 1982,Sturm Graz,4-0,SC Eisenstadt
Sat Oct 30 1982,RB Salzburg,0-0,Union Wels
Sat Oct 30 1982,FC Blau Weiss Linz,4-1,1. Simmeringer SC
Sat Oct 30 1982,FC Wacker Innsbruck,3-0,First Vienna FC
Sun Oct 31 1982,Wiener Sportklub,2-1,Austria Wien
Sat Nov 6 1982,1. Simmeringer SC,1-1,LASK Linz
Sat Nov 6 1982,FC Kaernten,3-2,Sturm Graz
Sat Nov 6 1982,Austria Wien,4-1,FC Admira Wacker
Sat Nov 6 1982,Grazer Ak,0-0,FC Wacker Innsbruck
Sat Nov 6 1982,SC Eisenstadt,0-0,RB Salzburg
Sat Nov 6 1982,Union Wels,1-0,SC Neusiedl See 1919
