Date,Team 1,FT,Team 2
Sun Aug 19 1956,TSV Schwaben Augsburg,1-0,1 FC Schweinfurt 05
Sun Aug 19 1956,Spvgg Greuther Fuerth,6-3,Jahn Regensburg
Sun Aug 19 1956,Stuttgarter Kickers,0-0,Freiburger FC
Sun Aug 19 1956,Bayern Muenchen,0-1,Kickers Offenbach
Sun Aug 19 1956,VFR Mannheim,0-2,Vfb Stuttgart
Sun Aug 19 1956,FSV Frankfurt,1-1,1 FC Nuernberg
Sun Aug 19 1956,Karlsruher SC,3-3,FC Augsburg
Sun Aug 19 1956,Viktoria Aschaffenburg,1-3,Eintracht Frankfurt
Sun Aug 19 1956,Sportfreunde Saarbruecken,1-4,1 FC Kaiserslautern
Sun Aug 19 1956,Eintracht Bad Kreuznach,3-1,Saar 05 Saarbruecken
Sun Aug 19 1956,1 Fsv Mainz 05,2-0,Eintracht Trier
Sun Aug 19 1956,VFR Frankenthal,0-3,Phoenix Ludwigshafen
Sun Aug 19 1956,FK Pirmasens,2-1,Borussia Neunkirchen
Sun Aug 19 1956,FV Speyer,1-0,SG 99 Andernach
Sun Aug 19 1956,VFR Kaiserslautern,2-2,Tus Koblenz
Sun Aug 19 1956,1 FC Saarbruecken,5-1,Wormatia Worms
Sun Aug 19 1956,1 FC Koeln,1-4,Rot Weiss Essen
Sun Aug 19 1956,Preussen Munster,0-2,MSV Duisburg
Sun Aug 19 1956,Schwarz Weiss Essen,0-0,Vfl Bochum
Sun Aug 19 1956,Fortuna Duesseldorf,3-2,Preussen Dellbrueck
Sun Aug 19 1956,Duisburger SV,4-0,Bor Moenchengladbach
Sun Aug 19 1956,Alemannia Aachen,4-1,Wuppertaler SV
Sun Aug 19 1956,SV Sodingen,1-1,Borussia Dortmund
Sun Aug 19 1956,FC Schalke 04,1-2,Westfalia Herne
Sat Aug 25 1956,Kickers Offenbach,1-1,FSV Frankfurt
Sun Aug 26 1956,Jahn Regensburg,2-0,Viktoria Aschaffenburg
Sun Aug 26 1956,Eintracht Frankfurt,1-2,Karlsruher SC
Sun Aug 26 1956,Freiburger FC,2-1,Bayern Muenchen
Sun Aug 26 1956,FC Augsburg,1-3,VFR Mannheim
Sun Aug 26 1956,1 FC Schweinfurt 05,2-1,Stuttgarter Kickers
Sun Aug 26 1956,Vfb Stuttgart,4-2,Spvgg Greuther Fuerth
Sun Aug 26 1956,1 FC Nuernberg,5-0,TSV Schwaben Augsburg
Sun Aug 26 1956,Borussia Neunkirchen,1-1,VFR Kaiserslautern
Sun Aug 26 1956,Tus Koblenz,2-4,Sportfreunde Saarbruecken
Sun Aug 26 1956,Eintracht Trier,2-2,FV Speyer
Sun Aug 26 1956,1 FC Kaiserslautern,6-0,Eintracht Bad Kreuznach
Sun Aug 26 1956,Phoenix Ludwigshafen,4-1,1 Fsv Mainz 05
Sun Aug 26 1956,Saar 05 Saarbruecken,1-1,1 FC Saarbruecken
Sun Aug 26 1956,Wormatia Worms,1-3,VFR Frankenthal
Sun Aug 26 1956,SG 99 Andernach,3-2,FK Pirmasens
Sun Aug 26 1956,MSV Duisburg,1-3,1 FC Koeln
Sun Aug 26 1956,Vfl Bochum,1-2,Duisburger SV
Sun Aug 26 1956,Borussia Dortmund,3-2,FC Schalke 04
Sun Aug 26 1956,Wuppertaler SV,2-1,Preussen Munster
Sun Aug 26 1956,Westfalia Herne,3-0,Schwarz Weiss Essen
Sun Aug 26 1956,Preussen Dellbrueck,2-2,Alemannia Aachen
Sun Aug 26 1956,Rot Weiss Essen,0-0,SV Sodingen
Sun Aug 26 1956,Bor Moenchengladbach,2-5,Fortuna Duesseldorf
Sun Sep 2 1956,Bayern Muenchen,1-0,1 FC Schweinfurt 05
Sun Sep 2 1956,FSV Frankfurt,1-0,Freiburger FC
Sun Sep 2 1956,TSV Schwaben Augsburg,0-1,Kickers Offenbach
Sun Sep 2 1956,Stuttgarter Kickers,0-1,1 FC Nuernberg
Sun Sep 2 1956,VFR Mannheim,2-4,Eintracht Frankfurt
Sun Sep 2 1956,Karlsruher SC,7-1,Jahn Regensburg
Sun Sep 2 1956,Viktoria Aschaffenburg,3-2,Vfb Stuttgart
Sun Sep 2 1956,FV Speyer,2-3,Saar 05 Saarbruecken
Sun Sep 2 1956,VFR Frankenthal,2-1,Tus Koblenz
Sun Sep 2 1956,VFR Kaiserslautern,2-1,Phoenix Ludwigshafen
Sun Sep 2 1956,Eintracht Bad Kreuznach,2-2,SG 99 Andernach
Sun Sep 2 1956,FK Pirmasens,5-1,Wormatia Worms
Sun Sep 2 1956,Sportfreunde Saarbruecken,4-2,Eintracht Trier
Sun Sep 2 1956,1 FC Saarbruecken,2-0,Borussia Neunkirchen
Sun Sep 2 1956,1 Fsv Mainz 05,0-7,1 FC Kaiserslautern
Sun Sep 2 1956,Schwarz Weiss Essen,5-1,Bor Moenchengladbach
Sun Sep 2 1956,FC Schalke 04,2-4,Vfl Bochum
Sun Sep 2 1956,Alemannia Aachen,2-2,MSV Duisburg
Sun Sep 2 1956,SV Sodingen,0-0,Westfalia Herne
Sun Sep 2 1956,Fortuna Duesseldorf,1-0,Wuppertaler SV
Sun Sep 2 1956,Duisburger SV,5-1,Preussen Dellbrueck
Sun Sep 2 1956,Preussen Munster,3-2,Rot Weiss Essen
Wed Sep 5 1956,1 FC Koeln,3-4,Borussia Dortmund
Sat Sep 8 1956,1 FC Schweinfurt 05,2-2,FSV Frankfurt
Sun Sep 9 1956,Jahn Regensburg,3-2,VFR Mannheim
Sun Sep 9 1956,Kickers Offenbach,4-1,Stuttgarter Kickers
Sun Sep 9 1956,Eintracht Frankfurt,1-2,Spvgg Greuther Fuerth
Sun Sep 9 1956,Freiburger FC,2-1,TSV Schwaben Augsburg
Sun Sep 9 1956,FC Augsburg,1-0,Viktoria Aschaffenburg
Sun Sep 9 1956,Vfb Stuttgart,0-1,Karlsruher SC
Sun Sep 9 1956,1 FC Nuernberg,3-1,Bayern Muenchen
Sun Sep 9 1956,Wormatia Worms,5-0,Eintracht Bad Kreuznach
Sun Sep 9 1956,SG 99 Andernach,2-0,1 Fsv Mainz 05
Sun Sep 9 1956,Eintracht Trier,1-1,VFR Frankenthal
Sun Sep 9 1956,Borussia Neunkirchen,2-1,FV Speyer
Sun Sep 9 1956,1 FC Kaiserslautern,9-0,VFR Kaiserslautern
Sun Sep 9 1956,Phoenix Ludwigshafen,3-1,1 FC Saarbruecken
Sun Sep 9 1956,Tus Koblenz,2-2,FK Pirmasens
Sun Sep 9 1956,Saar 05 Saarbruecken,4-3,Sportfreunde Saarbruecken
Sun Sep 9 1956,Bor Moenchengladbach,0-3,Alemannia Aachen
Sun Sep 9 1956,Borussia Dortmund,2-0,Schwarz Weiss Essen
Sun Sep 9 1956,Preussen Dellbrueck,1-0,Preussen Munster
Sun Sep 9 1956,Vfl Bochum,4-3,Fortuna Duesseldorf
Sun Sep 9 1956,MSV Duisburg,3-1,SV Sodingen
Sun Sep 9 1956,Rot Weiss Essen,2-3,FC Schalke 04
Sun Sep 9 1956,Westfalia Herne,2-4,Duisburger SV
Sun Sep 9 1956,Wuppertaler SV,1-3,1 FC Koeln
