Date,Team 1,FT,Team 2
Sun Sep 16 1956,Udinese Calcio,2-5,Acf Fiorentina
Sun Sep 16 1956,Torino FC,1-1,Bologna FC
Sun Sep 16 1956,US Palermo,3-1,Vicenza Calcio
Sun Sep 16 1956,SPAL Ferrara,1-0,Inter
Sun Sep 16 1956,Ssc Napoli,2-0,Atalanta
Sun Sep 16 1956,AC Milan,2-1,Unione Triestina
Sun Sep 16 1956,Genoa CFc,1-1,As Roma
Sun Sep 16 1956,Lazio Roma,0-3,Juventus
Sun Sep 16 1956,Calcio Padova,2-6,Sampdoria
Sun Sep 23 1956,Inter,2-0,Calcio Padova
Sun Sep 23 1956,Unione Triestina,1-2,Ssc Napoli
Sun Sep 23 1956,Sampdoria,1-0,Torino FC
Sun Sep 23 1956,As Roma,2-1,US Palermo
Sun Sep 23 1956,Juventus,2-0,SPAL Ferrara
Sun Sep 23 1956,Acf Fiorentina,0-0,Lazio Roma
Sun Sep 23 1956,Bologna FC,1-2,AC Milan
Sun Sep 23 1956,Atalanta,0-1,Genoa CFc
Sun Sep 23 1956,Vicenza Calcio,1-1,Udinese Calcio
Sun Sep 30 1956,SPAL Ferrara,0-3,Sampdoria
Sun Sep 30 1956,AC Milan,1-0,US Palermo
Sun Sep 30 1956,Udinese Calcio,2-2,As Roma
Sun Sep 30 1956,Torino FC,2-1,Acf Fiorentina
Sun Sep 30 1956,Atalanta,3-2,Bologna FC
Sun Sep 30 1956,Lazio Roma,2-0,Vicenza Calcio
Sun Sep 30 1956,Genoa CFc,1-1,Juventus
Sun Sep 30 1956,Calcio Padova,1-1,Unione Triestina
Sun Sep 30 1956,Ssc Napoli,1-1,Inter
Sun Oct 7 1956,Juventus,1-1,Sampdoria
Sun Oct 7 1956,Unione Triestina,1-0,Torino FC
Sun Oct 7 1956,As Roma,2-2,Calcio Padova
Sun Oct 7 1956,US Palermo,1-1,Inter
Sun Oct 7 1956,Vicenza Calcio,2-0,Atalanta
Sun Oct 7 1956,Genoa CFc,1-1,Udinese Calcio
Sun Oct 7 1956,Acf Fiorentina,2-0,SPAL Ferrara
Sun Oct 7 1956,Bologna FC,3-1,Lazio Roma
Sun Oct 7 1956,AC Milan,3-5,Ssc Napoli
Sun Oct 14 1956,Torino FC,2-1,Vicenza Calcio
Sun Oct 14 1956,Sampdoria,2-2,Acf Fiorentina
Sun Oct 14 1956,Udinese Calcio,0-1,Unione Triestina
Sun Oct 14 1956,SPAL Ferrara,0-0,Atalanta
Sun Oct 14 1956,Calcio Padova,2-0,AC Milan
Sun Oct 14 1956,Ssc Napoli,0-0,Bologna FC
Sun Oct 14 1956,Inter,1-1,Juventus
Sun Oct 14 1956,Lazio Roma,0-3,As Roma
Sun Oct 14 1956,US Palermo,1-0,Genoa CFc
Sun Oct 21 1956,Juventus,2-3,Udinese Calcio
Sun Oct 21 1956,Unione Triestina,1-1,Sampdoria
Sun Oct 21 1956,SPAL Ferrara,1-0,Lazio Roma
Sun Oct 21 1956,As Roma,0-2,Torino FC
Sun Oct 21 1956,Vicenza Calcio,0-0,Ssc Napoli
Sun Oct 21 1956,Genoa CFc,1-1,Calcio Padova
Sun Oct 21 1956,Acf Fiorentina,2-1,Bologna FC
Sun Oct 21 1956,Atalanta,1-0,US Palermo
Sun Oct 21 1956,AC Milan,1-1,Inter
Sun Oct 28 1956,Calcio Padova,1-1,Ssc Napoli
Sun Oct 28 1956,Unione Triestina,1-1,As Roma
Sun Oct 28 1956,Udinese Calcio,3-2,SPAL Ferrara
Sun Oct 28 1956,Sampdoria,3-2,Genoa CFc
Sun Oct 28 1956,Juventus,1-1,Torino FC
Sun Oct 28 1956,Inter,3-1,Vicenza Calcio
Sun Oct 28 1956,Acf Fiorentina,0-3,AC Milan
Sun Oct 28 1956,Bologna FC,1-1,US Palermo
Sun Oct 28 1956,Lazio Roma,2-2,Atalanta
Sun Nov 18 1956,As Roma,0-2,Acf Fiorentina
Sun Nov 18 1956,Atalanta,0-0,Juventus
Sun Nov 18 1956,Torino FC,1-1,Inter
Sun Nov 18 1956,US Palermo,1-1,Calcio Padova
Sun Nov 18 1956,Ssc Napoli,0-0,Lazio Roma
Sun Nov 18 1956,Vicenza Calcio,3-2,Sampdoria
Sun Nov 18 1956,Genoa CFc,0-1,Unione Triestina
Sun Nov 18 1956,Bologna FC,3-0,SPAL Ferrara
Sun Nov 18 1956,AC Milan,2-0,Udinese Calcio
Sun Nov 25 1956,Lazio Roma,2-1,Udinese Calcio
Sun Nov 25 1956,Unione Triestina,0-0,Bologna FC
Sun Nov 25 1956,SPAL Ferrara,2-0,Ssc Napoli
Sun Nov 25 1956,Sampdoria,2-2,Atalanta
Sun Nov 25 1956,Acf Fiorentina,1-0,Genoa CFc
Sun Nov 25 1956,Calcio Padova,1-1,Vicenza Calcio
Sun Nov 25 1956,Juventus,0-1,AC Milan
Sun Nov 25 1956,Inter,3-2,As Roma
Sun Nov 25 1956,US Palermo,1-0,Torino FC
Sun Dec 2 1956,As Roma,5-1,SPAL Ferrara
Sun Dec 2 1956,Udinese Calcio,2-0,US Palermo
Sun Dec 2 1956,Torino FC,2-2,Genoa CFc
Sun Dec 2 1956,Sampdoria,0-1,Lazio Roma
Sun Dec 2 1956,Vicenza Calcio,1-1,Juventus
Sun Dec 2 1956,Inter,1-0,Unione Triestina
Sun Dec 2 1956,Bologna FC,1-2,Calcio Padova
Sun Dec 2 1956,Atalanta,2-2,AC Milan
Sun Dec 2 1956,Ssc Napoli,1-1,Acf Fiorentina
