Date,Team 1,FT,Team 2
Sun Sep 9 1956,Deportivo La Coruna,0-4,Atletico Madrid
Sun Sep 9 1956,Real Sociedad,1-1,Sevilla FC
Sun Sep 9 1956,Real Zaragoza,2-0,Celta Vigo
Sun Sep 9 1956,Athletic Bilbao,4-0,Real Valladolid
Sun Sep 9 1956,FC Barcelona,2-0,CA Osasuna
Sun Sep 9 1956,Ud Las Palmas,2-0,Real Jaen
Sun Sep 9 1956,Real Madrid,6-0,CD Condal
Sun Sep 9 1956,Valencia CF,3-1,Espanyol Barcelona
Sat Sep 15 1956,CD Condal,0-0,Real Zaragoza
Sun Sep 16 1956,Sevilla FC,3-2,Valencia CF
Sun Sep 16 1956,Real Jaen,2-3,Deportivo La Coruna
Sun Sep 16 1956,CA Osasuna,1-2,Real Sociedad
Sun Sep 16 1956,Real Valladolid,2-1,FC Barcelona
Sun Sep 16 1956,Espanyol Barcelona,0-0,Real Madrid
Sun Sep 16 1956,Atletico Madrid,0-0,Athletic Bilbao
Sun Sep 16 1956,Celta Vigo,3-3,Ud Las Palmas
Sun Sep 23 1956,Real Madrid,1-1,Sevilla FC
Sun Sep 23 1956,Celta Vigo,2-2,CD Condal
Sun Sep 23 1956,Athletic Bilbao,3-1,Real Jaen
Sun Sep 23 1956,Valencia CF,4-1,CA Osasuna
Sun Sep 23 1956,Real Sociedad,2-3,Real Valladolid
Sun Sep 23 1956,FC Barcelona,7-3,Atletico Madrid
Sun Sep 23 1956,Real Zaragoza,2-0,Espanyol Barcelona
Sun Sep 23 1956,Ud Las Palmas,2-0,Deportivo La Coruna
Sun Sep 30 1956,Atletico Madrid,3-0,Real Sociedad
Sun Sep 30 1956,Sevilla FC,3-0,Real Zaragoza
Sun Sep 30 1956,Espanyol Barcelona,2-0,Celta Vigo
Sun Sep 30 1956,Deportivo La Coruna,1-2,Athletic Bilbao
Sun Sep 30 1956,CA Osasuna,2-0,Real Madrid
Sun Sep 30 1956,Real Jaen,1-2,FC Barcelona
Sun Sep 30 1956,Real Valladolid,4-0,Valencia CF
Sun Sep 30 1956,Ud Las Palmas,3-3,CD Condal
Sat Oct 6 1956,CD Condal,3-0,Espanyol Barcelona
Sun Oct 7 1956,Celta Vigo,3-3,Sevilla FC
Sun Oct 7 1956,Real Sociedad,2-0,Real Jaen
Sun Oct 7 1956,Real Zaragoza,0-2,CA Osasuna
Sun Oct 7 1956,FC Barcelona,3-1,Deportivo La Coruna
Sun Oct 7 1956,Athletic Bilbao,3-0,Ud Las Palmas
Sun Oct 7 1956,Valencia CF,2-2,Atletico Madrid
Sun Oct 7 1956,Real Madrid,3-1,Real Valladolid
Sun Oct 14 1956,Real Jaen,2-2,Valencia CF
Sun Oct 14 1956,Espanyol Barcelona,2-0,Ud Las Palmas
Sun Oct 14 1956,CA Osasuna,2-1,Celta Vigo
Sun Oct 14 1956,Sevilla FC,2-1,CD Condal
Sun Oct 14 1956,Athletic Bilbao,1-1,FC Barcelona
Sun Oct 14 1956,Atletico Madrid,2-4,Real Madrid
Sun Oct 14 1956,Real Valladolid,4-1,Real Zaragoza
Sun Oct 14 1956,Deportivo La Coruna,4-0,Real Sociedad
Sat Oct 20 1956,CD Condal,0-0,CA Osasuna
Sun Oct 21 1956,Real Zaragoza,2-1,Atletico Madrid
Sun Oct 21 1956,Real Madrid,7-1,Real Jaen
Sun Oct 21 1956,Valencia CF,3-0,Deportivo La Coruna
Sun Oct 21 1956,Espanyol Barcelona,2-2,Sevilla FC
Sun Oct 21 1956,Real Sociedad,3-4,Athletic Bilbao
Sun Oct 21 1956,Ud Las Palmas,1-0,FC Barcelona
Sun Oct 21 1956,Celta Vigo,1-1,Real Valladolid
Sun Oct 28 1956,FC Barcelona,1-0,Real Sociedad
Sun Oct 28 1956,Ud Las Palmas,2-1,Sevilla FC
Sun Oct 28 1956,Real Valladolid,3-0,CD Condal
Sun Oct 28 1956,Atletico Madrid,1-0,Celta Vigo
Sun Oct 28 1956,Deportivo La Coruna,1-2,Real Madrid
Sun Oct 28 1956,Athletic Bilbao,3-1,Valencia CF
Sun Oct 28 1956,CA Osasuna,5-0,Espanyol Barcelona
Sun Oct 28 1956,Real Jaen,0-1,Real Zaragoza
Sat Nov 3 1956,CD Condal,1-2,Atletico Madrid
Sun Nov 4 1956,Real Sociedad,2-2,Ud Las Palmas
Sun Nov 4 1956,Celta Vigo,4-0,Real Jaen
Sun Nov 4 1956,Sevilla FC,3-1,CA Osasuna
Sun Nov 4 1956,Espanyol Barcelona,4-0,Real Valladolid
Sun Nov 4 1956,Real Madrid,3-0,Athletic Bilbao
Sun Nov 4 1956,Valencia CF,3-3,FC Barcelona
Sun Nov 4 1956,Real Zaragoza,2-2,Deportivo La Coruna
Sun Nov 11 1956,Real Valladolid,1-2,Sevilla FC
Sun Nov 11 1956,Athletic Bilbao,5-0,Real Zaragoza
Sun Nov 11 1956,Real Jaen,2-0,CD Condal
Sun Nov 11 1956,Ud Las Palmas,1-1,CA Osasuna
Sun Nov 11 1956,Real Sociedad,1-2,Valencia CF
Sun Nov 11 1956,Atletico Madrid,8-1,Espanyol Barcelona
Sun Nov 11 1956,FC Barcelona,1-0,Real Madrid
Sun Nov 11 1956,Deportivo La Coruna,0-3,Celta Vigo
