Date,Team 1,FT,Team 2
Sat Aug 14 1965,Eintracht Braunschweig,4-0,Borussia Dortmund
Sat Aug 14 1965,1 FC Koeln,0-1,Hannover 96
Sat Aug 14 1965,Borussia Neunkirchen,1-1,Bor Moenchengladbach
Sat Aug 14 1965,Tasmania 1900 Berlin,2-0,Karlsruher SC
Sat Aug 14 1965,Eintracht Frankfurt,2-0,Hamburger SV
Sat Aug 14 1965,Werder Bremen,1-0,1 FC Nuernberg
Sat Aug 14 1965,MSV Duisburg,2-2,1 FC Kaiserslautern
Sat Aug 14 1965,TSV 1860 Muenchen,1-0,Bayern Muenchen
Sat Aug 14 1965,Vfb Stuttgart,1-0,FC Schalke 04
Sat Aug 21 1965,Vfb Stuttgart,2-0,MSV Duisburg
Sat Aug 21 1965,Hannover 96,2-1,Werder Bremen
Sat Aug 21 1965,1 FC Kaiserslautern,3-2,1 FC Koeln
Sat Aug 21 1965,Bor Moenchengladbach,5-0,Tasmania 1900 Berlin
Sat Aug 21 1965,Hamburger SV,2-1,Eintracht Braunschweig
Sat Aug 21 1965,FC Schalke 04,0-0,Karlsruher SC
Sat Aug 21 1965,Bayern Muenchen,2-0,Eintracht Frankfurt
Sat Aug 21 1965,Borussia Dortmund,1-0,Borussia Neunkirchen
Sat Aug 21 1965,1 FC Nuernberg,1-4,TSV 1860 Muenchen
Fri Aug 27 1965,MSV Duisburg,5-1,FC Schalke 04
Sat Aug 28 1965,Tasmania 1900 Berlin,0-2,Borussia Dortmund
Sat Aug 28 1965,Karlsruher SC,3-3,Bor Moenchengladbach
Sat Aug 28 1965,Borussia Neunkirchen,1-1,Hamburger SV
Sat Aug 28 1965,Werder Bremen,4-1,1 FC Kaiserslautern
Sat Aug 28 1965,1 FC Koeln,3-1,Vfb Stuttgart
Sat Aug 28 1965,Eintracht Braunschweig,2-4,Bayern Muenchen
Sat Aug 28 1965,TSV 1860 Muenchen,5-0,Hannover 96
Fri Sep 3 1965,Eintracht Frankfurt,1-2,1 FC Nuernberg
Sat Sep 4 1965,Bayern Muenchen,6-0,Borussia Neunkirchen
Sat Sep 4 1965,Vfb Stuttgart,0-2,Werder Bremen
Sat Sep 4 1965,1 FC Kaiserslautern,3-0,TSV 1860 Muenchen
Sat Sep 4 1965,Borussia Dortmund,4-1,Karlsruher SC
Sat Sep 4 1965,Hannover 96,4-1,Eintracht Frankfurt
Sat Sep 4 1965,FC Schalke 04,0-0,Bor Moenchengladbach
Sat Sep 4 1965,Hamburger SV,5-1,Tasmania 1900 Berlin
Sat Sep 4 1965,MSV Duisburg,2-3,1 FC Koeln
Sat Sep 4 1965,1 FC Nuernberg,1-1,Eintracht Braunschweig
Sat Sep 11 1965,Borussia Neunkirchen,2-1,1 FC Nuernberg
Sat Sep 11 1965,Karlsruher SC,1-4,Hamburger SV
Sat Sep 11 1965,Bor Moenchengladbach,4-5,Borussia Dortmund
Sat Sep 11 1965,Tasmania 1900 Berlin,0-2,Bayern Muenchen
Sat Sep 11 1965,1 FC Koeln,2-1,FC Schalke 04
Sat Sep 11 1965,Eintracht Frankfurt,6-0,1 FC Kaiserslautern
Sat Sep 11 1965,Eintracht Braunschweig,2-1,Hannover 96
Sat Sep 11 1965,Werder Bremen,2-0,MSV Duisburg
Fri Sep 17 1965,TSV 1860 Muenchen,0-0,Vfb Stuttgart
Sat Sep 18 1965,1 FC Kaiserslautern,1-1,Eintracht Braunschweig
Sat Sep 18 1965,Bayern Muenchen,5-1,Karlsruher SC
Sat Sep 18 1965,1 FC Koeln,2-0,Werder Bremen
Sat Sep 18 1965,Hannover 96,6-0,Borussia Neunkirchen
Sat Sep 18 1965,FC Schalke 04,2-3,Borussia Dortmund
Sat Sep 18 1965,Vfb Stuttgart,0-0,Eintracht Frankfurt
Sat Sep 18 1965,Hamburger SV,5-0,Bor Moenchengladbach
Sat Sep 18 1965,MSV Duisburg,2-3,TSV 1860 Muenchen
Sat Sep 18 1965,1 FC Nuernberg,7-2,Tasmania 1900 Berlin
Sat Oct 2 1965,Bor Moenchengladbach,1-2,Bayern Muenchen
Sat Oct 2 1965,TSV 1860 Muenchen,2-1,1 FC Koeln
Sat Oct 2 1965,Borussia Dortmund,2-2,Hamburger SV
Sat Oct 2 1965,Werder Bremen,2-0,FC Schalke 04
Sat Oct 2 1965,Tasmania 1900 Berlin,1-5,Hannover 96
Sat Oct 2 1965,Borussia Neunkirchen,1-4,1 FC Kaiserslautern
Sat Oct 2 1965,Eintracht Frankfurt,2-0,MSV Duisburg
Sat Oct 2 1965,Eintracht Braunschweig,1-1,Vfb Stuttgart
Sat Oct 2 1965,Karlsruher SC,1-2,1 FC Nuernberg
Sat Oct 16 1965,1 FC Nuernberg,2-2,Bor Moenchengladbach
Sat Oct 16 1965,Vfb Stuttgart,2-0,Borussia Neunkirchen
Sat Oct 16 1965,1 FC Koeln,1-0,Eintracht Frankfurt
Sat Oct 16 1965,Werder Bremen,0-2,TSV 1860 Muenchen
Sat Oct 16 1965,1 FC Kaiserslautern,0-0,Tasmania 1900 Berlin
Sat Oct 16 1965,FC Schalke 04,2-1,Hamburger SV
Sat Oct 16 1965,Hannover 96,5-2,Karlsruher SC
Sat Oct 16 1965,Bayern Muenchen,0-2,Borussia Dortmund
Sat Oct 16 1965,MSV Duisburg,4-1,Eintracht Braunschweig
Wed Oct 20 1965,Bor Moenchengladbach,2-0,Hannover 96
Wed Oct 20 1965,Tasmania 1900 Berlin,0-2,Vfb Stuttgart
Wed Oct 20 1965,Borussia Neunkirchen,0-1,MSV Duisburg
Wed Oct 20 1965,Borussia Dortmund,2-0,1 FC Nuernberg
Wed Oct 20 1965,Karlsruher SC,1-0,1 FC Kaiserslautern
Wed Oct 20 1965,Eintracht Braunschweig,1-2,1 FC Koeln
Wed Oct 20 1965,TSV 1860 Muenchen,3-0,FC Schalke 04
Wed Oct 20 1965,Hamburger SV,0-4,Bayern Muenchen
Wed Oct 20 1965,Eintracht Frankfurt,1-0,Werder Bremen
Sat Oct 23 1965,FC Schalke 04,1-1,Bayern Muenchen
Sat Oct 23 1965,Vfb Stuttgart,1-0,Karlsruher SC
Sat Oct 23 1965,TSV 1860 Muenchen,4-2,Eintracht Frankfurt
Sat Oct 23 1965,Hannover 96,1-1,Borussia Dortmund
Sat Oct 23 1965,1 FC Kaiserslautern,1-2,Bor Moenchengladbach
Sat Oct 23 1965,1 FC Koeln,4-2,Borussia Neunkirchen
Sat Oct 23 1965,MSV Duisburg,3-0,Tasmania 1900 Berlin
Sat Oct 23 1965,1 FC Nuernberg,5-0,Hamburger SV
Sat Oct 23 1965,Werder Bremen,4-0,Eintracht Braunschweig
Sat Oct 30 1965,Bayern Muenchen,0-0,1 FC Nuernberg
Sat Oct 30 1965,Borussia Dortmund,4-0,1 FC Kaiserslautern
Sat Oct 30 1965,Eintracht Frankfurt,4-1,FC Schalke 04
Sat Oct 30 1965,Eintracht Braunschweig,2-2,TSV 1860 Muenchen
Sat Oct 30 1965,Hamburger SV,2-1,Hannover 96
Sat Oct 30 1965,Bor Moenchengladbach,1-0,Vfb Stuttgart
Sat Oct 30 1965,Karlsruher SC,0-4,MSV Duisburg
Sat Oct 30 1965,Tasmania 1900 Berlin,0-6,1 FC Koeln
Fri Nov 5 1965,Borussia Neunkirchen,1-2,Werder Bremen
Sat Nov 6 1965,Hannover 96,3-4,Bayern Muenchen
Sat Nov 6 1965,FC Schalke 04,1-0,1 FC Nuernberg
Sat Nov 6 1965,Vfb Stuttgart,1-1,Borussia Dortmund
Sat Nov 6 1965,Werder Bremen,5-0,Tasmania 1900 Berlin
Sat Nov 6 1965,1 FC Koeln,2-0,Karlsruher SC
Sat Nov 6 1965,MSV Duisburg,3-2,Bor Moenchengladbach
Sat Nov 6 1965,1 FC Kaiserslautern,2-1,Hamburger SV
Sat Nov 6 1965,TSV 1860 Muenchen,4-1,Borussia Neunkirchen
Sat Nov 6 1965,Eintracht Frankfurt,4-1,Eintracht Braunschweig
Sat Nov 20 1965,Bor Moenchengladbach,2-3,1 FC Koeln
Sat Nov 20 1965,Borussia Neunkirchen,1-6,Eintracht Frankfurt
Sat Nov 20 1965,Karlsruher SC,3-2,Werder Bremen
Sat Nov 20 1965,Borussia Dortmund,1-1,MSV Duisburg
Sat Nov 20 1965,Tasmania 1900 Berlin,0-5,TSV 1860 Muenchen
Sat Nov 20 1965,1 FC Nuernberg,2-1,Hannover 96
Sat Nov 20 1965,Hamburger SV,4-1,Vfb Stuttgart
Sat Nov 20 1965,Bayern Muenchen,3-0,1 FC Kaiserslautern
Sat Nov 20 1965,Eintracht Braunschweig,3-0,FC Schalke 04
Sat Nov 27 1965,1 FC Koeln,1-2,Borussia Dortmund
Sat Nov 27 1965,Vfb Stuttgart,0-1,Bayern Muenchen
Sat Nov 27 1965,MSV Duisburg,3-1,Hamburger SV
Sat Nov 27 1965,FC Schalke 04,1-0,Hannover 96
Sat Nov 27 1965,Eintracht Braunschweig,1-2,Borussia Neunkirchen
Sat Nov 27 1965,Werder Bremen,2-0,Bor Moenchengladbach
Sat Nov 27 1965,TSV 1860 Muenchen,2-0,Karlsruher SC
Sat Nov 27 1965,Eintracht Frankfurt,4-0,Tasmania 1900 Berlin
Fri Dec 3 1965,1 FC Kaiserslautern,0-0,1 FC Nuernberg
Sat Dec 4 1965,Hannover 96,4-0,1 FC Kaiserslautern
Sat Dec 4 1965,Borussia Neunkirchen,1-0,FC Schalke 04
Sat Dec 4 1965,Hamburger SV,2-2,1 FC Koeln
Sat Dec 4 1965,Borussia Dortmund,2-1,Werder Bremen
Sat Dec 4 1965,Bayern Muenchen,3-0,MSV Duisburg
Sat Dec 4 1965,Karlsruher SC,4-0,Eintracht Frankfurt
Sat Dec 4 1965,1 FC Nuernberg,1-1,Vfb Stuttgart
Sat Dec 11 1965,Borussia Neunkirchen,3-1,Tasmania 1900 Berlin
Sat Dec 11 1965,1 FC Koeln,6-1,Bayern Muenchen
Sat Dec 11 1965,TSV 1860 Muenchen,2-1,Borussia Dortmund
Sat Dec 11 1965,Eintracht Braunschweig,2-0,Karlsruher SC
Sat Dec 11 1965,FC Schalke 04,2-1,1 FC Kaiserslautern
Sat Dec 11 1965,Vfb Stuttgart,4-2,Hannover 96
Sat Dec 11 1965,Werder Bremen,2-0,Hamburger SV
Sat Dec 11 1965,Eintracht Frankfurt,3-1,Bor Moenchengladbach
Sat Dec 18 1965,Tasmania 1900 Berlin,1-2,FC Schalke 04
