Date,Team 1,FT,Team 2
Sat Sep 4 1965,Sevilla FC,1-1,Valencia CF
Sat Sep 4 1965,Real Madrid,1-0,Ce Sabadell
Sat Sep 4 1965,Malaga CF,0-0,Pontevedra CF
Sun Sep 5 1965,Ud Las Palmas,1-1,Espanyol Barcelona
Sun Sep 5 1965,Real Zaragoza,2-2,Atletico Madrid
Sun Sep 5 1965,Athletic Bilbao,6-1,Real Betis
Sun Sep 5 1965,FC Barcelona,3-1,RCD Mallorca
Sun Sep 5 1965,Elche CF,2-0,Cordoba CF
Sun Sep 12 1965,RCD Mallorca,4-1,Ud Las Palmas
Sun Sep 12 1965,Valencia CF,1-0,Malaga CF
Sun Sep 12 1965,Espanyol Barcelona,1-1,Real Zaragoza
Sun Sep 12 1965,Cordoba CF,0-0,Sevilla FC
Sun Sep 12 1965,Ce Sabadell,1-3,FC Barcelona
Sun Sep 12 1965,Real Betis,1-2,Real Madrid
Sun Sep 12 1965,Atletico Madrid,3-0,Elche CF
Sun Sep 12 1965,Pontevedra CF,3-0,Athletic Bilbao
Sat Sep 18 1965,Real Madrid,1-0,Pontevedra CF
Sun Sep 19 1965,Sevilla FC,1-1,Atletico Madrid
Sun Sep 19 1965,Malaga CF,1-3,Cordoba CF
Sun Sep 19 1965,RCD Mallorca,0-1,Ce Sabadell
Sun Sep 19 1965,Ud Las Palmas,2-1,Real Zaragoza
Sun Sep 19 1965,Athletic Bilbao,1-0,Valencia CF
Sun Sep 19 1965,Elche CF,3-0,Espanyol Barcelona
Sun Sep 19 1965,FC Barcelona,4-1,Real Betis
Sun Sep 26 1965,Real Betis,1-2,RCD Mallorca
Sun Sep 26 1965,Espanyol Barcelona,1-0,Sevilla FC
Sun Sep 26 1965,Valencia CF,3-0,Real Madrid
Sun Sep 26 1965,Cordoba CF,1-0,Athletic Bilbao
Sun Sep 26 1965,Atletico Madrid,1-0,Malaga CF
Sun Sep 26 1965,Real Zaragoza,6-1,Elche CF
Sun Sep 26 1965,Ud Las Palmas,1-0,Ce Sabadell
