Date,Team 1,FT,Team 2
Wed Jul 2 1947,1 FC Nuernberg,5-1,TSV 1860 Muenchen
Sun Jul 6 1947,Eintracht Bamberg,1-2,1 FC Nuernberg
Sun Jul 6 1947,Spvgg Greuther Fuerth,1-1,1 FC Schweinfurt 05
Sun Jul 6 1947,Karlsruher SC,2-1,TSV 1860 Muenchen
Sun Jul 6 1947,Vfb Stuttgart,3-3,Karlsruher FV
Sun Jul 6 1947,Stuttgarter Kickers,3-0,VFL Neckarau
Sun Jul 6 1947,Eintracht Frankfurt,3-0,SSV Ulm 1846
Sun Jul 6 1947,VFR Mannheim,1-0,TSV Schwaben Augsburg
Sun Jul 6 1947,Waldhof Mannheim,0-4,FC Augsburg
Sat Jul 12 1947,Kickers Offenbach,3-3,Karlsruher SC
Sun Jul 13 1947,Karlsruher FV,2-5,Spvgg Greuther Fuerth
Sun Jul 13 1947,Vfb Stuttgart,1-1,Eintracht Bamberg
Sun Jul 13 1947,SSV Ulm 1846,2-1,Stuttgarter Kickers
Sun Jul 13 1947,TSV 1860 Muenchen,2-3,VFL Neckarau
Sun Jul 13 1947,VFR Mannheim,1-1,Bayern Muenchen
Sun Jul 13 1947,1 FC Schweinfurt 05,0-2,FSV Frankfurt
Sat Jul 19 1947,Spvgg Greuther Fuerth,2-0,VFL Neckarau
Sat Jul 19 1947,Eintracht Frankfurt,1-2,Viktoria Aschaffenburg
Sat Sep 6 1947,VFB Muehlburg,0-3,Stuttgarter Kickers
Sat Sep 6 1947,Sportfreunde Stuttgart,1-0,TSV Schwaben Augsburg
Sat Sep 6 1947,Wacker Muenchen,1-6,1 FC Nuernberg
Sun Sep 7 1947,FSV Frankfurt,1-0,Rot Weiss Frankfurt
Sun Sep 7 1947,TSV 1860 Muenchen,4-2,1 FC Schweinfurt 05
Sun Sep 7 1947,Spvgg Greuther Fuerth,0-2,Bayern Muenchen
Sun Sep 7 1947,SSV Ulm 1846,2-2,Vfb Stuttgart
Sun Sep 7 1947,Waldhof Mannheim,3-0,Viktoria Aschaffenburg
Sun Sep 7 1947,Kickers Offenbach,0-0,VFR Mannheim
Sat Sep 13 1947,Vfb Stuttgart,3-1,Sportfreunde Stuttgart
Sat Sep 13 1947,Rot Weiss Frankfurt,5-1,Viktoria Aschaffenburg
Sun Sep 14 1947,1 FC Schweinfurt 05,1-3,Waldhof Mannheim
Sun Sep 14 1947,Eintracht Frankfurt,2-3,TSV 1860 Muenchen
Sun Sep 14 1947,1 FC Nuernberg,4-1,Kickers Offenbach
Sun Sep 14 1947,Bayern Muenchen,0-0,FSV Frankfurt
Sun Sep 14 1947,TSV Schwaben Augsburg,3-1,VFL Neckarau
Sun Sep 14 1947,Stuttgarter Kickers,5-0,Spvgg Greuther Fuerth
Sun Sep 14 1947,VFR Mannheim,3-0,SSV Ulm 1846
Sun Sep 14 1947,VFB Muehlburg,3-1,Wacker Muenchen
Sun Sep 14 1947,Alemannia Aachen,0-5,Spvgg Erkenschwick
Sun Sep 14 1947,STV Horst Emscher,2-5,Rot Weiss Oberhausen
Sun Sep 14 1947,Fortuna Duesseldorf,4-2,Preussen Dellbrueck
Sun Sep 14 1947,Borussia Dortmund,3-0,Sportfreunde Katernberg
Sun Sep 14 1947,Viktoria Koeln,1-1,VFL Witten
Sun Sep 14 1947,Hamborn 07,2-2,FC Schalke 04
Sat Sep 20 1947,Waldhof Mannheim,3-1,1 FC Nuernberg
Sat Sep 20 1947,TSV 1860 Muenchen,3-4,TSV Schwaben Augsburg
Sat Sep 20 1947,FSV Frankfurt,4-0,VFR Mannheim
Sun Sep 21 1947,Sportfreunde Stuttgart,2-2,1 FC Schweinfurt 05
Sun Sep 21 1947,Spvgg Greuther Fuerth,2-1,Eintracht Frankfurt
Sun Sep 21 1947,Viktoria Aschaffenburg,2-1,VFB Muehlburg
Sun Sep 21 1947,Wacker Muenchen,3-0,Rot Weiss Frankfurt
Sun Sep 21 1947,SSV Ulm 1846,0-1,Stuttgarter Kickers
Sun Sep 21 1947,VFL Neckarau,2-2,Vfb Stuttgart
Sun Sep 21 1947,Kickers Offenbach,0-0,Bayern Muenchen
Sun Sep 21 1947,FC Schalke 04,1-1,Borussia Dortmund
Sun Sep 21 1947,Sportfreunde Katernberg,2-0,TSG Vohwinkel 80
Sun Sep 21 1947,Rot Weiss Oberhausen,2-0,Viktoria Koeln
Sun Sep 21 1947,Preussen Dellbrueck,2-2,Spvgg Erkenschwick
Sun Sep 21 1947,VFL Witten,1-6,STV Horst Emscher
Sun Sep 21 1947,Hamborn 07,2-1,Alemannia Aachen
Sat Sep 27 1947,Stuttgarter Kickers,4-0,TSV 1860 Muenchen
Sat Sep 27 1947,Eintracht Frankfurt,3-1,Sportfreunde Stuttgart
Sat Sep 27 1947,Alemannia Aachen,1-1,Fortuna Duesseldorf
Sun Sep 28 1947,Rot Weiss Frankfurt,2-1,Waldhof Mannheim
Sun Sep 28 1947,1 FC Schweinfurt 05,1-1,Kickers Offenbach
Sun Sep 28 1947,1 FC Nuernberg,4-2,VFL Neckarau
Sun Sep 28 1947,TSV Schwaben Augsburg,5-1,FSV Frankfurt
Sun Sep 28 1947,Bayern Muenchen,4-0,VFB Muehlburg
Sun Sep 28 1947,Viktoria Aschaffenburg,2-1,SSV Ulm 1846
Sun Sep 28 1947,Vfb Stuttgart,2-1,Wacker Muenchen
Sun Sep 28 1947,VFR Mannheim,5-1,Spvgg Greuther Fuerth
Sun Sep 28 1947,Spvgg Erkenschwick,1-5,Rot Weiss Oberhausen
Sun Sep 28 1947,TSG Vohwinkel 80,4-1,VFL Witten
Sun Sep 28 1947,STV Horst Emscher,2-2,Sportfreunde Katernberg
Sat Oct 4 1947,VFL Neckarau,3-1,Rot Weiss Frankfurt
Sat Oct 4 1947,Wacker Muenchen,2-3,VFR Mannheim
Sun Oct 5 1947,Waldhof Mannheim,4-2,Stuttgarter Kickers
Sun Oct 5 1947,VFB Muehlburg,0-1,1 FC Schweinfurt 05
Sun Oct 5 1947,FSV Frankfurt,0-1,1 FC Nuernberg
Sun Oct 5 1947,SSV Ulm 1846,0-2,TSV Schwaben Augsburg
Sun Oct 5 1947,Sportfreunde Stuttgart,0-1,Bayern Muenchen
Sun Oct 5 1947,Spvgg Greuther Fuerth,3-1,Viktoria Aschaffenburg
Sun Oct 5 1947,TSV 1860 Muenchen,2-1,Vfb Stuttgart
Sun Oct 5 1947,Kickers Offenbach,1-0,Eintracht Frankfurt
Sun Oct 5 1947,FC Schalke 04,1-2,Spvgg Erkenschwick
Sun Oct 5 1947,VFL Witten,1-2,Borussia Dortmund
Sun Oct 5 1947,Alemannia Aachen,2-1,TSG Vohwinkel 80
Sun Oct 5 1947,Preussen Dellbrueck,1-2,Viktoria Koeln
Sun Oct 5 1947,Fortuna Duesseldorf,2-2,Sportfreunde Katernberg
Sun Oct 5 1947,Rot Weiss Oberhausen,0-1,Hamborn 07
Sat Oct 11 1947,Vfb Stuttgart,4-2,FSV Frankfurt
Sat Oct 11 1947,Rot Weiss Frankfurt,3-1,SSV Ulm 1846
Sun Oct 12 1947,1 FC Nuernberg,1-1,TSV 1860 Muenchen
Sun Oct 12 1947,1 FC Schweinfurt 05,3-0,Spvgg Greuther Fuerth
Sun Oct 12 1947,TSV Schwaben Augsburg,2-1,Kickers Offenbach
Sun Oct 12 1947,Bayern Muenchen,3-1,VFL Neckarau
Sun Oct 12 1947,Stuttgarter Kickers,5-2,Sportfreunde Stuttgart
Sun Oct 12 1947,Viktoria Aschaffenburg,4-2,Wacker Muenchen
Sun Oct 12 1947,VFR Mannheim,1-0,VFB Muehlburg
Sun Oct 12 1947,Eintracht Frankfurt,0-0,Waldhof Mannheim
Sun Oct 12 1947,Fortuna Duesseldorf,3-1,Rot Weiss Oberhausen
Sun Oct 12 1947,Borussia Dortmund,2-1,Alemannia Aachen
Sun Oct 12 1947,STV Horst Emscher,5-1,TSG Vohwinkel 80
Sun Oct 12 1947,Spvgg Erkenschwick,3-0,VFL Witten
Sun Oct 12 1947,Viktoria Koeln,0-1,Sportfreunde Katernberg
Sun Oct 12 1947,Hamborn 07,3-1,Preussen Dellbrueck
Sat Oct 18 1947,Waldhof Mannheim,3-2,TSV Schwaben Augsburg
Sat Oct 18 1947,TSV 1860 Muenchen,2-0,Viktoria Aschaffenburg
Sun Oct 19 1947,SSV Ulm 1846,1-1,1 FC Schweinfurt 05
Sun Oct 19 1947,VFB Muehlburg,3-1,1 FC Nuernberg
Sun Oct 19 1947,Wacker Muenchen,1-3,Bayern Muenchen
Sun Oct 19 1947,Kickers Offenbach,3-1,Vfb Stuttgart
Sun Oct 19 1947,Sportfreunde Stuttgart,1-1,VFR Mannheim
Sun Oct 19 1947,Spvgg Greuther Fuerth,2-0,Rot Weiss Frankfurt
Sun Oct 19 1947,FSV Frankfurt,2-1,Stuttgarter Kickers
Sun Oct 19 1947,VFL Neckarau,1-3,Eintracht Frankfurt
Sun Oct 19 1947,FC Schalke 04,1-3,Fortuna Duesseldorf
Sun Oct 19 1947,Alemannia Aachen,3-2,Viktoria Koeln
Sun Oct 19 1947,Sportfreunde Katernberg,3-2,Spvgg Erkenschwick
Sun Oct 19 1947,Preussen Dellbrueck,1-8,STV Horst Emscher
Sun Oct 19 1947,Rot Weiss Oberhausen,1-0,Borussia Dortmund
Sun Oct 19 1947,TSG Vohwinkel 80,2-1,Hamborn 07
Sat Oct 25 1947,Stuttgarter Kickers,9-0,VFL Neckarau
Sat Oct 25 1947,Eintracht Frankfurt,3-0,Wacker Muenchen
Sun Oct 26 1947,TSV Schwaben Augsburg,2-1,Spvgg Greuther Fuerth
Sun Oct 26 1947,1 FC Nuernberg,3-1,SSV Ulm 1846
Sun Oct 26 1947,1 FC Schweinfurt 05,2-1,FSV Frankfurt
Sun Oct 26 1947,Bayern Muenchen,3-1,Waldhof Mannheim
Sun Oct 26 1947,Vfb Stuttgart,3-2,VFB Muehlburg
Sun Oct 26 1947,VFR Mannheim,0-1,TSV 1860 Muenchen
Sun Oct 26 1947,Rot Weiss Frankfurt,4-0,Sportfreunde Stuttgart
Sun Oct 26 1947,Viktoria Aschaffenburg,2-2,Kickers Offenbach
Sun Oct 26 1947,TSG Vohwinkel 80,2-1,FC Schalke 04
Sun Oct 26 1947,STV Horst Emscher,0-0,Viktoria Koeln
Sun Oct 26 1947,Borussia Dortmund,2-1,Spvgg Erkenschwick
Sun Oct 26 1947,Preussen Dellbrueck,0-2,Alemannia Aachen
Sun Oct 26 1947,Hamborn 07,2-1,Fortuna Duesseldorf
Sat Nov 1 1947,VFL Neckarau,2-1,VFR Mannheim
Sun Nov 2 1947,1 FC Nuernberg,3-0,1 FC Schweinfurt 05
Sun Nov 2 1947,Wacker Muenchen,2-0,TSV Schwaben Augsburg
Sun Nov 2 1947,Spvgg Greuther Fuerth,0-4,Vfb Stuttgart
Sun Nov 2 1947,Rot Weiss Frankfurt,1-3,TSV 1860 Muenchen
Sun Nov 2 1947,Sportfreunde Stuttgart,0-0,Viktoria Aschaffenburg
Sun Nov 2 1947,SSV Ulm 1846,2-1,Bayern Muenchen
Sun Nov 2 1947,VFB Muehlburg,6-0,Eintracht Frankfurt
Sun Nov 2 1947,Waldhof Mannheim,0-1,FSV Frankfurt
Sun Nov 2 1947,Alemannia Aachen,1-0,Rot Weiss Oberhausen
Sun Nov 2 1947,Viktoria Koeln,1-1,TSG Vohwinkel 80
Sun Nov 2 1947,FC Schalke 04,4-2,Preussen Dellbrueck
Sun Nov 2 1947,Fortuna Duesseldorf,1-1,STV Horst Emscher
Sun Nov 2 1947,Sportfreunde Katernberg,5-1,VFL Witten
Sun Nov 2 1947,Spvgg Erkenschwick,2-2,Hamborn 07
