Date,Team 1,FT,Team 2
Sun Sep 24 1944,Atletico Madrid,1-1,FC Barcelona
Sun Sep 24 1944,Espanyol Barcelona,0-0,Sporting Gijon
Sun Sep 24 1944,Sevilla FC,4-1,Granada CF
Sun Sep 24 1944,Deportivo La Coruna,3-1,Real Murcia
Sun Sep 24 1944,Valencia CF,1-1,Ce Sabadell
Sun Sep 24 1944,Athletic Bilbao,1-3,Cd Castellon
Sun Sep 24 1944,Real Oviedo,4-0,Real Madrid
Sun Oct 1 1944,Cd Castellon,2-2,Sevilla FC
Sun Oct 1 1944,FC Barcelona,0-1,Real Oviedo
Sun Oct 1 1944,Granada CF,2-1,Atletico Madrid
Sun Oct 1 1944,Real Murcia,2-1,Valencia CF
Sun Oct 1 1944,Real Madrid,3-0,Espanyol Barcelona
Sun Oct 1 1944,Ce Sabadell,1-2,Athletic Bilbao
Sun Oct 1 1944,Sporting Gijon,3-3,Deportivo La Coruna
Sun Oct 8 1944,Deportivo La Coruna,2-2,Real Madrid
Sun Oct 8 1944,Real Oviedo,1-0,Espanyol Barcelona
Sun Oct 8 1944,Valencia CF,4-1,Sporting Gijon
Sun Oct 8 1944,FC Barcelona,4-2,Granada CF
Sun Oct 8 1944,Athletic Bilbao,5-1,Real Murcia
Sun Oct 8 1944,Sevilla FC,4-0,Ce Sabadell
Sun Oct 8 1944,Atletico Madrid,4-0,Cd Castellon
Sun Oct 15 1944,Cd Castellon,0-1,FC Barcelona
Sun Oct 15 1944,Real Murcia,3-1,Sevilla FC
Sun Oct 15 1944,Espanyol Barcelona,7-1,Deportivo La Coruna
Sun Oct 15 1944,Granada CF,5-1,Real Oviedo
Sun Oct 15 1944,Sporting Gijon,0-2,Athletic Bilbao
Sun Oct 15 1944,Ce Sabadell,0-1,Atletico Madrid
Sun Oct 15 1944,Real Madrid,1-1,Valencia CF
Sun Oct 22 1944,Granada CF,0-2,Cd Castellon
Sun Oct 22 1944,Athletic Bilbao,2-1,Real Madrid
Sun Oct 22 1944,Valencia CF,2-0,Espanyol Barcelona
Sun Oct 22 1944,Sevilla FC,6-0,Sporting Gijon
Sun Oct 22 1944,Real Oviedo,2-2,Deportivo La Coruna
Sun Oct 22 1944,Atletico Madrid,4-3,Real Murcia
Sun Oct 22 1944,FC Barcelona,2-1,Ce Sabadell
Sun Oct 29 1944,Ce Sabadell,3-2,Granada CF
Sun Oct 29 1944,Cd Castellon,5-3,Real Oviedo
Sun Oct 29 1944,Real Madrid,5-0,Sevilla FC
Sun Oct 29 1944,Sporting Gijon,2-0,Atletico Madrid
Sun Oct 29 1944,Deportivo La Coruna,2-3,Valencia CF
Sun Oct 29 1944,Real Murcia,1-1,FC Barcelona
Sun Oct 29 1944,Espanyol Barcelona,2-3,Athletic Bilbao
Sun Nov 5 1944,Granada CF,1-1,Real Murcia
Sun Nov 5 1944,Real Oviedo,2-0,Valencia CF
Sun Nov 5 1944,Cd Castellon,8-0,Ce Sabadell
Sun Nov 5 1944,Atletico Madrid,0-1,Real Madrid
Sun Nov 5 1944,Athletic Bilbao,5-2,Deportivo La Coruna
Sun Nov 5 1944,Sevilla FC,1-1,Espanyol Barcelona
Sun Nov 5 1944,FC Barcelona,2-0,Sporting Gijon
Sun Nov 12 1944,Sporting Gijon,3-1,Granada CF
Sun Nov 12 1944,Real Murcia,2-0,Cd Castellon
Sun Nov 12 1944,Ce Sabadell,0-0,Real Oviedo
