Date,Team 1,FT,Team 2
Sat Aug 26 2006,Valencia CF,2-1,Real Betis
Sun Aug 27 2006,Deportivo La Coruna,3-2,Real Zaragoza
Sun Aug 27 2006,Recreativo Huelva,1-1,RCD Mallorca
Sun Aug 27 2006,Real Madrid,0-0,Villarreal CF
Sun Aug 27 2006,Racing Santander,0-1,Atletico Madrid
Sun Aug 27 2006,CA Osasuna,0-2,Getafe CF
Sun Aug 27 2006,Espanyol Barcelona,0-1,Gimnastic
Sun Aug 27 2006,Athletic Bilbao,1-1,Real Sociedad
Mon Aug 28 2006,Celta Vigo,2-3,FC Barcelona
Tue Aug 29 2006,Sevilla FC,4-0,Levante Ud
Sat Sep 9 2006,FC Barcelona,3-0,CA Osasuna
Sat Sep 9 2006,Atletico Madrid,0-1,Valencia CF
Sun Sep 10 2006,RCD Mallorca,0-0,Deportivo La Coruna
Sun Sep 10 2006,Villarreal CF,0-1,Recreativo Huelva
Sun Sep 10 2006,Levante Ud,1-4,Real Madrid
Sun Sep 10 2006,Real Sociedad,1-3,Sevilla FC
Sun Sep 10 2006,Real Betis,3-0,Athletic Bilbao
Sun Sep 10 2006,Getafe CF,1-0,Racing Santander
Sun Sep 10 2006,Gimnastic,1-2,Celta Vigo
Sun Sep 10 2006,Real Zaragoza,3-0,Espanyol Barcelona
Sat Sep 16 2006,Deportivo La Coruna,2-0,Villarreal CF
Sun Sep 17 2006,Sevilla FC,3-2,Real Betis
Sun Sep 17 2006,Real Zaragoza,2-0,RCD Mallorca
Sun Sep 17 2006,Recreativo Huelva,0-1,Levante Ud
Sun Sep 17 2006,Athletic Bilbao,1-4,Atletico Madrid
Sun Sep 17 2006,Valencia CF,2-0,Getafe CF
Sun Sep 17 2006,Racing Santander,0-3,FC Barcelona
Sun Sep 17 2006,CA Osasuna,2-0,Gimnastic
Sun Sep 17 2006,Espanyol Barcelona,2-1,Celta Vigo
Sun Sep 17 2006,Real Madrid,2-0,Real Sociedad
Sat Sep 23 2006,Real Betis,0-1,Real Madrid
Sun Sep 24 2006,Atletico Madrid,2-1,Sevilla FC
Sun Sep 24 2006,RCD Mallorca,1-0,Espanyol Barcelona
Sun Sep 24 2006,Villarreal CF,3-2,Real Zaragoza
Sun Sep 24 2006,Levante Ud,2-0,Deportivo La Coruna
Sun Sep 24 2006,Real Sociedad,2-3,Recreativo Huelva
Sun Sep 24 2006,Getafe CF,0-0,Athletic Bilbao
Sun Sep 24 2006,Gimnastic,2-2,Racing Santander
Sun Sep 24 2006,Celta Vigo,0-2,CA Osasuna
Sun Sep 24 2006,FC Barcelona,1-1,Valencia CF
Sat Sep 30 2006,Athletic Bilbao,1-3,FC Barcelona
Sun Oct 1 2006,RCD Mallorca,1-2,Villarreal CF
Sun Oct 1 2006,Real Zaragoza,2-2,Levante Ud
Sun Oct 1 2006,Deportivo La Coruna,2-0,Real Sociedad
Sun Oct 1 2006,Recreativo Huelva,2-0,Real Betis
Sun Oct 1 2006,Real Madrid,1-1,Atletico Madrid
Sun Oct 1 2006,Sevilla FC,1-0,Getafe CF
