Date,Team 1,FT,Team 2
Fri Aug 4 2006,FC Nantes,1-3,Olympique Lyon
Sat Aug 5 2006,Aj Auxerre,1-1,Valenciennes FC
Sat Aug 5 2006,Girondins Bordeaux,2-0,Toulouse FC
Sat Aug 5 2006,Le Mans FC,1-0,OGC Nice
Sat Aug 5 2006,RC Lens,1-0,Estac Troyes
Sat Aug 5 2006,As Nancy,1-0,As Monaco
Sat Aug 5 2006,Paris Saint Germain,2-3,FC Lorient
Sat Aug 5 2006,Stade Rennes,1-2,Lille OSC
Sat Aug 5 2006,As Saint Etienne,1-2,FC Sochaux
Sun Aug 6 2006,CS Sedan,0-0,Olympique Marseille
Sat Aug 12 2006,FC Lorient,0-1,Girondins Bordeaux
Sat Aug 12 2006,Olympique Lyon,1-1,Toulouse FC
Sat Aug 12 2006,As Monaco,1-2,As Saint Etienne
Sat Aug 12 2006,As Nancy,3-1,CS Sedan
Sat Aug 12 2006,OGC Nice,1-1,FC Nantes
Sat Aug 12 2006,FC Sochaux,1-1,Aj Auxerre
Sat Aug 12 2006,Estac Troyes,2-2,Le Mans FC
Sat Aug 12 2006,Valenciennes FC,0-0,Paris Saint Germain
Sun Aug 13 2006,Lille OSC,4-0,RC Lens
Sun Aug 13 2006,Olympique Marseille,2-0,Stade Rennes
Sat Aug 19 2006,Aj Auxerre,0-3,Olympique Marseille
Sat Aug 19 2006,Le Mans FC,3-2,Valenciennes FC
Sat Aug 19 2006,RC Lens,1-1,FC Lorient
Sat Aug 19 2006,FC Nantes,1-1,Estac Troyes
Sat Aug 19 2006,Paris Saint Germain,1-0,Lille OSC
Sat Aug 19 2006,Stade Rennes,1-1,As Monaco
Sat Aug 19 2006,As Saint Etienne,1-0,As Nancy
Sat Aug 19 2006,CS Sedan,1-1,FC Sochaux
Sun Aug 20 2006,Toulouse FC,1-0,OGC Nice
Sun Aug 20 2006,Girondins Bordeaux,1-2,Olympique Lyon
Sat Aug 26 2006,OGC Nice,1-4,Olympique Lyon
Sat Aug 26 2006,Lille OSC,3-0,Girondins Bordeaux
Sat Aug 26 2006,FC Lorient,3-1,FC Nantes
Sat Aug 26 2006,FC Sochaux,3-2,Paris Saint Germain
Sat Aug 26 2006,Estac Troyes,1-2,Toulouse FC
Sun Aug 27 2006,Olympique Marseille,2-0,Le Mans FC
Sun Aug 27 2006,As Monaco,2-1,CS Sedan
Sun Aug 27 2006,As Nancy,1-0,Aj Auxerre
Sun Aug 27 2006,Valenciennes FC,3-1,Stade Rennes
Sun Aug 27 2006,As Saint Etienne,3-2,RC Lens
Sat Sep 9 2006,Girondins Bordeaux,3-2,OGC Nice
Sat Sep 9 2006,Aj Auxerre,2-1,As Monaco
Sat Sep 9 2006,Le Mans FC,1-1,FC Lorient
Sat Sep 9 2006,RC Lens,3-0,Valenciennes FC
Sat Sep 9 2006,Olympique Lyon,2-0,Estac Troyes
Sat Sep 9 2006,FC Nantes,1-1,Lille OSC
Sat Sep 9 2006,Stade Rennes,2-1,FC Sochaux
Sat Sep 9 2006,CS Sedan,2-2,As Saint Etienne
Sun Sep 10 2006,Toulouse FC,2-2,As Nancy
Sun Sep 10 2006,Paris Saint Germain,1-3,Olympique Marseille
Sat Sep 16 2006,CS Sedan,1-2,Le Mans FC
Sat Sep 16 2006,Lille OSC,1-3,Toulouse FC
Sat Sep 16 2006,FC Lorient,1-3,Olympique Lyon
Sat Sep 16 2006,Estac Troyes,2-0,OGC Nice
Sat Sep 16 2006,Valenciennes FC,1-0,FC Nantes
Sun Sep 17 2006,As Monaco,1-2,Paris Saint Germain
Sun Sep 17 2006,As Nancy,0-0,Stade Rennes
Sun Sep 17 2006,As Saint Etienne,2-3,Aj Auxerre
Sun Sep 17 2006,FC Sochaux,0-3,RC Lens
Sun Sep 17 2006,Olympique Marseille,2-1,Girondins Bordeaux
Sat Sep 23 2006,Olympique Lyon,4-1,Lille OSC
Sat Sep 23 2006,Aj Auxerre,2-2,CS Sedan
Sat Sep 23 2006,Girondins Bordeaux,2-1,Estac Troyes
Sat Sep 23 2006,Le Mans FC,2-2,FC Sochaux
Sat Sep 23 2006,OGC Nice,2-0,Valenciennes FC
Sat Sep 23 2006,Paris Saint Germain,0-0,As Nancy
Sat Sep 23 2006,Stade Rennes,0-0,As Saint Etienne
Sat Sep 23 2006,Toulouse FC,0-0,FC Lorient
Sun Sep 24 2006,RC Lens,1-0,As Monaco
Sun Sep 24 2006,FC Nantes,2-1,Olympique Marseille
Sat Sep 30 2006,FC Sochaux,0-1,Olympique Lyon
Sat Sep 30 2006,Lille OSC,1-0,OGC Nice
Sat Sep 30 2006,FC Lorient,0-0,Estac Troyes
Sat Sep 30 2006,As Monaco,2-1,Le Mans FC
Sat Sep 30 2006,CS Sedan,1-0,Stade Rennes
Sat Sep 30 2006,Valenciennes FC,2-0,Girondins Bordeaux
Sun Oct 1 2006,Aj Auxerre,1-0,FC Nantes
Sun Oct 1 2006,Olympique Marseille,3-0,Toulouse FC
Sun Oct 1 2006,As Nancy,2-1,RC Lens
Sun Oct 1 2006,As Saint Etienne,1-0,Paris Saint Germain
Sat Oct 14 2006,Olympique Lyon,2-1,As Saint Etienne
Sat Oct 14 2006,Girondins Bordeaux,1-0,As Monaco
Sat Oct 14 2006,FC Nantes,0-2,FC Sochaux
Sat Oct 14 2006,OGC Nice,3-0,FC Lorient
Sat Oct 14 2006,Paris Saint Germain,4-2,CS Sedan
Sat Oct 14 2006,Stade Rennes,3-1,Aj Auxerre
Sat Oct 14 2006,Toulouse FC,3-0,Valenciennes FC
Sat Oct 14 2006,Estac Troyes,1-1,Lille OSC
Sun Oct 15 2006,Le Mans FC,0-0,As Nancy
Sun Oct 15 2006,RC Lens,1-1,Olympique Marseille
Sat Oct 21 2006,Lille OSC,1-0,FC Lorient
Sat Oct 21 2006,As Monaco,1-3,Toulouse FC
Sat Oct 21 2006,As Nancy,1-0,FC Nantes
Sat Oct 21 2006,Stade Rennes,1-0,OGC Nice
Sat Oct 21 2006,As Saint Etienne,2-0,Le Mans FC
Sat Oct 21 2006,CS Sedan,2-2,RC Lens
Sat Oct 21 2006,FC Sochaux,2-1,Girondins Bordeaux
Sat Oct 21 2006,Valenciennes FC,3-1,Estac Troyes
Sun Oct 22 2006,Aj Auxerre,0-0,Paris Saint Germain
Sun Oct 22 2006,Olympique Marseille,1-4,Olympique Lyon
Sat Oct 28 2006,RC Lens,1-0,Aj Auxerre
Sat Oct 28 2006,Girondins Bordeaux,3-1,CS Sedan
Sat Oct 28 2006,Le Mans FC,1-1,Lille OSC
Sat Oct 28 2006,FC Lorient,1-0,Valenciennes FC
Sat Oct 28 2006,FC Nantes,1-0,As Monaco
Sat Oct 28 2006,Paris Saint Germain,1-0,Stade Rennes
Sat Oct 28 2006,Toulouse FC,1-2,FC Sochaux
Sat Oct 28 2006,Estac Troyes,3-1,As Saint Etienne
Sun Oct 29 2006,OGC Nice,2-1,Olympique Marseille
Sun Oct 29 2006,Olympique Lyon,1-0,As Nancy
Sat Nov 4 2006,Stade Rennes,1-0,Olympique Lyon
Sat Nov 4 2006,Aj Auxerre,2-3,Le Mans FC
Sat Nov 4 2006,Olympique Marseille,0-1,FC Lorient
Sat Nov 4 2006,As Monaco,0-0,OGC Nice
Sat Nov 4 2006,As Saint Etienne,3-0,Toulouse FC
Sat Nov 4 2006,CS Sedan,1-1,FC Nantes
Sat Nov 4 2006,FC Sochaux,1-0,Estac Troyes
Sat Nov 4 2006,Valenciennes FC,0-3,Lille OSC
Sun Nov 5 2006,As Nancy,2-1,Girondins Bordeaux
Sun Nov 5 2006,Paris Saint Germain,1-3,RC Lens
Fri Nov 10 2006,Olympique Lyon,2-1,Valenciennes FC
Sat Nov 11 2006,Girondins Bordeaux,0-0,Aj Auxerre
Sat Nov 11 2006,Le Mans FC,1-1,Paris Saint Germain
