Date,Team 1,Team 2,FT,HT
2006-07-28,Ajaccio,Niort,1-1,0-1
2006-07-28,Caen,Libourne,2-1,1-0
2006-07-28,Chateauroux,Tours,3-1,1-1
2006-07-28,Creteil,Guingamp,0-0,0-0
2006-07-28,Grenoble,Montpellier,3-2,0-2
2006-07-28,Istres,Bastia,2-2,2-1
2006-07-28,Le Havre,Amiens,1-3,0-1
2006-07-28,Reims,Brest,2-0,1-0
2006-07-28,Strasbourg,Dijon,0-0,0-0
2006-07-29,Gueugnon,Metz,0-1,0-0
2006-08-03,Guingamp,Ajaccio,1-1,0-1
2006-08-04,Amiens,Strasbourg,1-0,1-0
2006-08-04,Bastia,Reims,1-0,1-0
2006-08-04,Brest,Libourne,2-2,0-1
2006-08-04,Chateauroux,Le Havre,2-2,1-0
2006-08-04,Dijon,Caen,0-2,0-2
2006-08-04,Metz,Istres,3-0,1-0
2006-08-04,Montpellier,Gueugnon,0-3,0-2
2006-08-04,Niort,Grenoble,2-1,1-1
2006-08-04,Tours,Creteil,1-1,1-0
2006-08-07,Libourne,Bastia,2-4,1-1
2006-08-08,Ajaccio,Amiens,3-1,1-0
2006-08-08,Caen,Brest,1-0,0-0
2006-08-08,Creteil,Chateauroux,1-3,0-0
2006-08-08,Grenoble,Guingamp,1-0,0-0
2006-08-08,Gueugnon,Niort,0-1,0-0
2006-08-08,Istres,Dijon,2-2,0-1
2006-08-08,Le Havre,Tours,3-0,2-0
2006-08-08,Reims,Metz,2-0,2-0
2006-08-08,Strasbourg,Montpellier,2-0,0-0
2006-08-11,Bastia,Brest,4-2,0-1
2006-08-11,Chateauroux,Grenoble,2-2,0-0
2006-08-11,Creteil,Gueugnon,0-0,0-0
2006-08-11,Dijon,Reims,1-0,0-0
2006-08-11,Guingamp,Le Havre,1-2,0-0
2006-08-11,Metz,Libourne,1-0,0-0
2006-08-11,Montpellier,Istres,4-0,0-0
2006-08-11,Niort,Strasbourg,2-2,2-2
2006-08-11,Tours,Ajaccio,1-0,1-0
2006-08-14,Amiens,Caen,2-2,0-1
2006-08-18,Ajaccio,Chateauroux,2-3,1-3
2006-08-18,Brest,Metz,0-1,0-1
2006-08-18,Caen,Bastia,2-0,0-0
2006-08-18,Grenoble,Tours,2-1,2-0
2006-08-18,Gueugnon,Amiens,2-1,2-1
2006-08-18,Istres,Niort,1-0,0-0
2006-08-18,Le Havre,Creteil,2-1,1-0
2006-08-18,Libourne,Dijon,0-1,0-1
2006-08-18,Reims,Montpellier,4-1,2-0
2006-08-18,Strasbourg,Guingamp,2-0,1-0
2006-08-25,Amiens,Grenoble,0-1,0-1
2006-08-25,Creteil,Ajaccio,0-0,0-0
2006-08-25,Dijon,Brest,1-1,1-0
2006-08-25,Guingamp,Gueugnon,6-1,2-0
2006-08-25,Le Havre,Caen,2-2,1-1
2006-08-25,Metz,Bastia,2-1,1-1
2006-08-25,Montpellier,Libourne,0-1,0-1
2006-08-25,Niort,Reims,0-0,0-0
2006-08-25,Tours,Strasbourg,0-0,0-0
2006-08-27,Chateauroux,Istres,0-0,0-0
2006-09-07,Caen,Metz,0-0,0-0
2006-09-08,Ajaccio,Le Havre,0-0,0-0
2006-09-08,Bastia,Dijon,1-1,1-1
2006-09-08,Brest,Montpellier,0-0,0-0
2006-09-08,Grenoble,Creteil,3-1,0-1
2006-09-08,Gueugnon,Tours,2-1,1-1
2006-09-08,Istres,Guingamp,1-0,1-0
2006-09-08,Libourne,Niort,3-1,3-0
2006-09-08,Reims,Amiens,1-0,1-0
2006-09-11,Strasbourg,Chateauroux,2-0,1-0
2006-09-15,Ajaccio,Reims,2-1,1-0
2006-09-15,Amiens,Libourne,1-1,1-1
2006-09-15,Chateauroux,Gueugnon,2-1,0-1
2006-09-15,Creteil,Strasbourg,0-2,0-1
2006-09-15,Dijon,Metz,0-3,0-1
2006-09-15,Le Havre,Grenoble,1-1,1-1
2006-09-15,Montpellier,Bastia,4-0,2-0
2006-09-15,Niort,Caen,2-2,0-1
2006-09-15,Tours,Istres,2-0,1-0
2006-09-18,Guingamp,Brest,1-1,0-1
2006-09-22,Bastia,Niort,4-1,2-0
2006-09-22,Caen,Tours,1-0,1-0
2006-09-22,Grenoble,Ajaccio,2-0,1-0
2006-09-22,Gueugnon,Dijon,0-2,0-1
2006-09-22,Istres,Amiens,1-3,0-1
2006-09-22,Reims,Guingamp,1-0,0-0
2006-09-23,Brest,Creteil,4-1,3-1
2006-09-23,Strasbourg,Le Havre,1-1,0-0
2006-09-24,Libourne,Chateauroux,0-1,0-1
2006-09-25,Metz,Montpellier,2-1,1-0
2006-09-29,Ajaccio,Strasbourg,2-2,0-1
