Date,Team 1,FT,Team 2
Fri Aug 11 2006,Bayern Muenchen,2-0,Borussia Dortmund
Sat Aug 12 2006,Hamburger SV,1-1,Arminia Bielefeld
Sat Aug 12 2006,FC Schalke 04,1-1,Eintracht Frankfurt
Sat Aug 12 2006,Bayer Leverkusen,3-0,Alemannia Aachen
Sat Aug 12 2006,Vfb Stuttgart,0-3,1 FC Nuernberg
Sat Aug 12 2006,Bor Moenchengladbach,2-0,Energie Cottbus
Sat Aug 12 2006,1 Fsv Mainz 05,2-1,Vfl Bochum
Sun Aug 13 2006,Hannover 96,2-4,Werder Bremen
Sun Aug 13 2006,Vfl Wolfsburg,0-0,Hertha BSC Berlin
Fri Aug 18 2006,1 FC Nuernberg,1-0,Bor Moenchengladbach
Sat Aug 19 2006,Werder Bremen,2-1,Bayer Leverkusen
Sat Aug 19 2006,Hertha BSC Berlin,4-0,Hannover 96
Sat Aug 19 2006,Borussia Dortmund,1-1,1 Fsv Mainz 05
Sat Aug 19 2006,Eintracht Frankfurt,0-0,Vfl Wolfsburg
Sat Aug 19 2006,Alemannia Aachen,0-1,FC Schalke 04
Sat Aug 19 2006,Energie Cottbus,2-2,Hamburger SV
Sun Aug 20 2006,Arminia Bielefeld,2-3,Vfb Stuttgart
Sun Aug 20 2006,Vfl Bochum,1-2,Bayern Muenchen
Fri Aug 25 2006,FC Schalke 04,2-0,Werder Bremen
Sat Aug 26 2006,Bayern Muenchen,0-0,1 FC Nuernberg
Sat Aug 26 2006,Bayer Leverkusen,1-1,Vfl Wolfsburg
Sat Aug 26 2006,Vfb Stuttgart,1-3,Borussia Dortmund
Sat Aug 26 2006,Bor Moenchengladbach,1-0,Arminia Bielefeld
Sat Aug 26 2006,Hannover 96,0-3,Alemannia Aachen
Sat Aug 26 2006,Vfl Bochum,0-1,Energie Cottbus
Sun Aug 27 2006,Hamburger SV,1-1,Hertha BSC Berlin
Sun Aug 27 2006,1 Fsv Mainz 05,1-1,Eintracht Frankfurt
Fri Sep 15 2006,Vfl Wolfsburg,1-2,Hannover 96
Sat Sep 16 2006,Werder Bremen,2-3,Vfb Stuttgart
Sat Sep 16 2006,Borussia Dortmund,1-0,Hamburger SV
Sat Sep 16 2006,1 FC Nuernberg,1-1,Vfl Bochum
Sat Sep 16 2006,Arminia Bielefeld,2-1,Bayern Muenchen
Sat Sep 16 2006,Alemannia Aachen,4-2,Bor Moenchengladbach
