Date,Team 1,FT,Team 2
Fri Aug 4 2006,Racing Club,2-0,Nueva Chicago
Sat Aug 5 2006,CA Colon,1-4,Independiente
Sat Aug 5 2006,Arsenal Sarandi,3-1,Gye La Plata
Sun Aug 6 2006,Gye Jujuy,0-1,San Lorenzo
Sun Aug 6 2006,Belgrano Cordoba,1-0,Rosario Central
Sun Aug 6 2006,Boca Juniors,3-0,CA Banfield
Sun Aug 6 2006,CA Lanus,0-2,River Plate
Sun Aug 6 2006,Newells Old Boys,3-0,Velez Sarsfield
Sun Aug 6 2006,Argentinos Juniors,1-0,CD Godoy Cruz
Sun Aug 6 2006,Quilmes Ac,0-1,Estudiantes
Fri Aug 11 2006,Nueva Chicago,3-2,Argentinos Juniors
Sat Aug 12 2006,Rosario Central,1-2,Boca Juniors
Sat Aug 12 2006,Independiente,3-1,Belgrano Cordoba
Sat Aug 12 2006,San Lorenzo,5-0,CA Colon
Sun Aug 13 2006,Velez Sarsfield,0-0,Racing Club
Sun Aug 13 2006,River Plate,3-3,Newells Old Boys
Sun Aug 13 2006,CA Banfield,1-1,CA Lanus
Sun Aug 13 2006,Estudiantes,1-0,Gye Jujuy
Sun Aug 13 2006,Gye La Plata,3-2,Quilmes Ac
Fri Aug 18 2006,Belgrano Cordoba,2-2,San Lorenzo
Fri Aug 18 2006,CA Banfield,1-1,Rosario Central
Sat Aug 19 2006,Boca Juniors,1-0,Independiente
Sat Aug 19 2006,Arsenal Sarandi,2-0,Nueva Chicago
Sun Aug 20 2006,Gye Jujuy,3-1,Gye La Plata
Sun Aug 20 2006,CA Colon,0-2,Estudiantes
Sun Aug 20 2006,Newells Old Boys,0-1,CA Lanus
Sun Aug 20 2006,Racing Club,3-1,River Plate
Sun Aug 20 2006,Argentinos Juniors,0-1,Velez Sarsfield
Sun Aug 20 2006,Quilmes Ac,0-0,CD Godoy Cruz
Fri Aug 25 2006,Velez Sarsfield,0-0,Arsenal Sarandi
Fri Aug 25 2006,CA Lanus,1-2,Rosario Central
Sat Aug 26 2006,CD Godoy Cruz,0-0,Gye Jujuy
Sat Aug 26 2006,Nueva Chicago,2-1,Quilmes Ac
Sat Aug 26 2006,Newells Old Boys,0-0,Racing Club
Sun Aug 27 2006,River Plate,2-0,Argentinos Juniors
Sun Aug 27 2006,Independiente,2-1,CA Banfield
Sun Aug 27 2006,San Lorenzo,1-7,Boca Juniors
Sun Aug 27 2006,Estudiantes,1-2,Belgrano Cordoba
Sun Aug 27 2006,Gye La Plata,3-2,CA Colon
Fri Sep 1 2006,Argentinos Juniors,0-0,Newells Old Boys
Sat Sep 2 2006,CA Banfield,1-2,San Lorenzo
Sat Sep 2 2006,Rosario Central,2-2,Independiente
Sun Sep 3 2006,Gye Jujuy,3-0,Nueva Chicago
Sun Sep 3 2006,CA Colon,2-0,CD Godoy Cruz
Sun Sep 3 2006,Belgrano Cordoba,1-0,Gye La Plata
Sun Sep 3 2006,Boca Juniors,2-0,Estudiantes
Sun Sep 3 2006,Racing Club,0-1,CA Lanus
Sun Sep 3 2006,Arsenal Sarandi,0-2,River Plate
Sun Sep 3 2006,Quilmes Ac,0-3,Velez Sarsfield
Fri Sep 8 2006,San Lorenzo,3-1,Rosario Central
Fri Sep 8 2006,Estudiantes,0-0,CA Banfield
Sat Sep 9 2006,CD Godoy Cruz,1-1,Belgrano Cordoba
Sat Sep 9 2006,Velez Sarsfield,2-0,Gye Jujuy
Sat Sep 9 2006,Racing Club,2-3,Argentinos Juniors
Sun Sep 10 2006,Nueva Chicago,1-0,CA Colon
Sun Sep 10 2006,River Plate,2-1,Quilmes Ac
Sun Sep 10 2006,CA Lanus,2-4,Independiente
Sun Sep 10 2006,Newells Old Boys,2-2,Arsenal Sarandi
Fri Sep 15 2006,Quilmes Ac,2-3,Newells Old Boys
Sat Sep 16 2006,Argentinos Juniors,1-3,CA Lanus
Sat Sep 16 2006,Arsenal Sarandi,3-2,Racing Club
Sun Sep 17 2006,Gye Jujuy,1-2,River Plate
Sun Sep 17 2006,Belgrano Cordoba,1-1,Nueva Chicago
Sun Sep 17 2006,Boca Juniors,0-0,CD Godoy Cruz
Sun Sep 17 2006,CA Banfield,0-0,Gye La Plata
Sun Sep 17 2006,Rosario Central,1-0,Estudiantes
Sun Sep 17 2006,Independiente,0-1,San Lorenzo
Fri Sep 22 2006,Estudiantes,2-1,Independiente
Sat Sep 23 2006,Velez Sarsfield,2-0,Belgrano Cordoba
Sat Sep 23 2006,CA Lanus,2-0,San Lorenzo
Sat Sep 23 2006,Argentinos Juniors,1-2,Arsenal Sarandi
Sun Sep 24 2006,CD Godoy Cruz,1-3,CA Banfield
Sun Sep 24 2006,Nueva Chicago,0-1,Boca Juniors
Sun Sep 24 2006,River Plate,1-1,CA Colon
Sun Sep 24 2006,Newells Old Boys,1-0,Gye Jujuy
Sun Sep 24 2006,Racing Club,1-0,Quilmes Ac
Sun Sep 24 2006,Gye La Plata,0-1,Rosario Central
Fri Sep 29 2006,CA Colon,1-1,Newells Old Boys
Sat Sep 30 2006,Gye Jujuy,0-3,Racing Club
Sat Sep 30 2006,CA Banfield,1-1,Nueva Chicago
Sat Sep 30 2006,San Lorenzo,0-1,Estudiantes
Sun Oct 1 2006,Belgrano Cordoba,1-1,River Plate
Sun Oct 1 2006,Boca Juniors,3-2,Velez Sarsfield
Sun Oct 1 2006,Rosario Central,1-1,CD Godoy Cruz
Sun Oct 1 2006,Independiente,3-0,Gye La Plata
Sun Oct 1 2006,Arsenal Sarandi,1-1,CA Lanus
Sun Oct 1 2006,Quilmes Ac,2-2,Argentinos Juniors
Fri Oct 6 2006,Nueva Chicago,0-3,Rosario Central
Fri Oct 6 2006,Gye La Plata,3-2,San Lorenzo
Sat Oct 7 2006,CD Godoy Cruz,3-1,Independiente
Sat Oct 7 2006,Velez Sarsfield,2-2,CA Banfield
Sat Oct 7 2006,CA Lanus,0-3,Estudiantes
Sat Oct 7 2006,Argentinos Juniors,2-1,Gye Jujuy
Sat Oct 7 2006,Arsenal Sarandi,2-1,Quilmes Ac
