Date,Team 1,FT,Team 2
Tue Jul 18 2006,Austria Wien,0-0,Grazer Ak
Wed Jul 19 2006,Sturm Graz,2-3,FC Wacker Innsbruck
Wed Jul 19 2006,SV Ried,0-3,RB Salzburg
Wed Jul 19 2006,Scr Altach,2-3,Sk Austria Kaernten
Wed Jul 19 2006,SV Mattersburg,1-0,Rapid Wien
Sat Jul 22 2006,Grazer Ak,0-2,SV Mattersburg
Sat Jul 22 2006,Sk Austria Kaernten,2-0,Austria Wien
Sat Jul 22 2006,Scr Altach,0-2,RB Salzburg
Sun Jul 23 2006,Rapid Wien,4-1,Sturm Graz
Wed Jul 26 2006,SV Ried,0-1,FC Wacker Innsbruck
Sat Jul 29 2006,Austria Wien,1-1,RB Salzburg
Sat Jul 29 2006,Grazer Ak,2-1,Sk Austria Kaernten
Sat Jul 29 2006,SV Ried,1-0,Rapid Wien
Sat Jul 29 2006,SV Mattersburg,1-4,Sturm Graz
Sun Jul 30 2006,Scr Altach,0-1,FC Wacker Innsbruck
Sat Aug 5 2006,Sk Austria Kaernten,1-2,SV Mattersburg
Sat Aug 5 2006,RB Salzburg,4-1,Grazer Ak
Sat Aug 5 2006,FC Wacker Innsbruck,1-1,Austria Wien
Sat Aug 5 2006,Sturm Graz,1-0,SV Ried
Sun Aug 6 2006,Rapid Wien,3-2,Scr Altach
Sat Aug 12 2006,Austria Wien,0-0,Rapid Wien
Sat Aug 12 2006,Sk Austria Kaernten,1-1,RB Salzburg
Sat Aug 12 2006,Scr Altach,4-1,Sturm Graz
Sun Aug 13 2006,SV Mattersburg,0-0,SV Ried
Sat Aug 19 2006,RB Salzburg,2-0,SV Mattersburg
Sat Aug 19 2006,FC Wacker Innsbruck,0-0,Sk Austria Kaernten
Sat Aug 19 2006,Sturm Graz,1-0,Austria Wien
Sat Aug 19 2006,SV Ried,1-2,Scr Altach
Sun Aug 20 2006,Rapid Wien,1-4,Grazer Ak
Wed Aug 23 2006,Grazer Ak,2-1,FC Wacker Innsbruck
Sat Aug 26 2006,Grazer Ak,0-0,Sturm Graz
Sat Aug 26 2006,Sk Austria Kaernten,1-0,Rapid Wien
Sat Aug 26 2006,RB Salzburg,4-0,FC Wacker Innsbruck
Sun Aug 27 2006,Austria Wien,1-1,SV Ried
Sun Aug 27 2006,SV Mattersburg,6-3,Scr Altach
Sat Sep 9 2006,FC Wacker Innsbruck,2-1,SV Mattersburg
Sat Sep 9 2006,Sturm Graz,0-0,Sk Austria Kaernten
Sat Sep 9 2006,SV Ried,1-1,Grazer Ak
Sat Sep 9 2006,Scr Altach,1-0,Austria Wien
Sun Sep 10 2006,Rapid Wien,1-1,RB Salzburg
Sat Sep 16 2006,FC Wacker Innsbruck,2-2,Rapid Wien
Sun Sep 17 2006,Austria Wien,3-1,SV Mattersburg
Sun Sep 17 2006,Grazer Ak,1-1,Scr Altach
Sun Sep 17 2006,Sk Austria Kaernten,0-0,SV Ried
Sun Sep 17 2006,RB Salzburg,2-0,Sturm Graz
Sat Sep 23 2006,Scr Altach,4-1,Grazer Ak
Sat Sep 23 2006,SV Ried,1-1,Sk Austria Kaernten
Sat Sep 23 2006,Sturm Graz,2-1,RB Salzburg
Sat Sep 23 2006,Rapid Wien,1-1,FC Wacker Innsbruck
Sun Sep 24 2006,SV Mattersburg,1-0,Austria Wien
Sat Sep 30 2006,Rapid Wien,4-1,SV Mattersburg
Sun Oct 1 2006,Grazer Ak,1-3,Austria Wien
Sun Oct 1 2006,FC Wacker Innsbruck,2-0,Sturm Graz
Sun Oct 1 2006,RB Salzburg,1-1,SV Ried
Sun Oct 1 2006,Sk Austria Kaernten,4-2,Scr Altach
Sat Oct 14 2006,SV Mattersburg,2-1,Grazer Ak
Sat Oct 14 2006,Austria Wien,1-1,Sk Austria Kaernten
Sat Oct 14 2006,RB Salzburg,3-0,Scr Altach
Sat Oct 14 2006,FC Wacker Innsbruck,1-2,SV Ried
Sun Oct 15 2006,Sturm Graz,2-0,Rapid Wien
Sat Oct 21 2006,Sk Austria Kaernten,1-0,Grazer Ak
Sat Oct 21 2006,Rapid Wien,2-2,SV Ried
Sat Oct 21 2006,FC Wacker Innsbruck,0-1,Scr Altach
Sat Oct 21 2006,Sturm Graz,0-0,SV Mattersburg
Sun Oct 22 2006,RB Salzburg,4-0,Austria Wien
Sat Oct 28 2006,SV Mattersburg,0-2,Sk Austria Kaernten
Sat Oct 28 2006,Austria Wien,4-1,FC Wacker Innsbruck
Sat Oct 28 2006,Scr Altach,3-1,Rapid Wien
Sat Oct 28 2006,SV Ried,2-1,Sturm Graz
Sun Oct 29 2006,Grazer Ak,0-2,RB Salzburg
Sat Nov 4 2006,FC Wacker Innsbruck,1-1,Grazer Ak
Sat Nov 4 2006,RB Salzburg,3-0,Sk Austria Kaernten
Sat Nov 4 2006,Sturm Graz,2-0,Scr Altach
Sat Nov 4 2006,SV Ried,6-2,SV Mattersburg
Sun Nov 5 2006,Rapid Wien,1-1,Austria Wien
Tue Nov 7 2006,SV Mattersburg,2-1,RB Salzburg
Wed Nov 8 2006,Sk Austria Kaernten,0-2,FC Wacker Innsbruck
Wed Nov 8 2006,Grazer Ak,1-1,Rapid Wien
Wed Nov 8 2006,Austria Wien,1-1,Sturm Graz
Wed Nov 8 2006,Scr Altach,0-0,SV Ried
