Date,Team 1,FT,Team 2
Sat May 25 2013,Vasco Da Gama,1-0,Portuguesa
Sat May 25 2013,EC Vitoria Ba,2-2,Internacional
Sun May 26 2013,Corinthians SP,1-1,Botafogo RJ
Sun May 26 2013,Gremio Porto Alegre,2-0,Clube Nautico
Sun May 26 2013,Ponte Preta,0-2,Sao Paulo FC
Sun May 26 2013,Criciuma EC,3-1,EC Bahia
Sun May 26 2013,Santos FC,0-0,Flamengo RJ
Sun May 26 2013,Fluminense RJ,2-1,Atletico Paranaense
Sun May 26 2013,Cruzeiro EC,5-0,Goias EC
Sun May 26 2013,Coritiba FC,2-1,Atletico Mineiro
Wed May 29 2013,Atletico Paranaense,2-2,Cruzeiro EC
Thu May 30 2013,Botafogo RJ,2-1,Santos FC
Thu May 30 2013,Sao Paulo FC,5-1,Vasco Da Gama
Thu May 30 2013,Flamengo RJ,0-2,Ponte Preta
Thu May 30 2013,EC Bahia,0-0,Coritiba FC
Thu May 30 2013,Clube Nautico,0-3,EC Vitoria Ba
Thu May 30 2013,Goias EC,1-1,Corinthians SP
Fri May 31 2013,Internacional,2-0,Criciuma EC
Sat Jun 1 2013,Botafogo RJ,2-1,Cruzeiro EC
Sat Jun 1 2013,Atletico Paranaense,2-2,Flamengo RJ
Sat Jun 1 2013,Santos FC,1-1,Gremio Porto Alegre
Sat Jun 1 2013,EC Vitoria Ba,2-0,Vasco Da Gama
Sat Jun 1 2013,Goias EC,1-1,Coritiba FC
Sun Jun 2 2013,Corinthians SP,1-0,Ponte Preta
Sun Jun 2 2013,Fluminense RJ,3-0,Criciuma EC
Sun Jun 2 2013,Internacional,1-2,EC Bahia
Sun Jun 2 2013,Clube Nautico,2-2,Portuguesa
Sun Jun 2 2013,Atletico Mineiro,0-0,Sao Paulo FC
Thu Jun 6 2013,Sao Paulo FC,0-1,Goias EC
Thu Jun 6 2013,Criciuma EC,3-1,Santos FC
Thu Jun 6 2013,Portuguesa,1-1,Internacional
Thu Jun 6 2013,Vasco Da Gama,2-0,Atletico Mineiro
Thu Jun 6 2013,Gremio Porto Alegre,1-0,EC Vitoria Ba
Thu Jun 6 2013,Ponte Preta,3-4,Atletico Paranaense
Thu Jun 6 2013,Flamengo RJ,0-1,Clube Nautico
Thu Jun 6 2013,EC Bahia,2-1,Botafogo RJ
Thu Jun 6 2013,Cruzeiro EC,1-0,Corinthians SP
Fri Jun 7 2013,Coritiba FC,2-1,Fluminense RJ
Sat Jun 8 2013,Criciuma EC,0-3,Flamengo RJ
Sat Jun 8 2013,Cruzeiro EC,2-2,Internacional
Sat Jun 8 2013,Vasco Da Gama,1-1,EC Bahia
Sat Jun 8 2013,Corinthians SP,0-0,Portuguesa
Sun Jun 9 2013,Ponte Preta,0-2,Botafogo RJ
Sun Jun 9 2013,Atletico Mineiro,2-0,Gremio Porto Alegre
Sun Jun 9 2013,Fluminense RJ,2-1,Goias EC
Sun Jun 9 2013,EC Vitoria Ba,3-2,Atletico Paranaense
Sun Jun 9 2013,Coritiba FC,1-0,Clube Nautico
Thu Jun 13 2013,Santos FC,1-0,Atletico Mineiro
Thu Jun 13 2013,Portuguesa,2-1,Fluminense RJ
Thu Jun 13 2013,Gremio Porto Alegre,1-1,Sao Paulo FC
Sat Jul 6 2013,Flamengo RJ,2-2,Coritiba FC
Sat Jul 6 2013,Clube Nautico,1-3,Ponte Preta
Sat Jul 6 2013,Atletico Paranaense,1-1,Gremio Porto Alegre
Sun Jul 7 2013,Portuguesa,1-1,Cruzeiro EC
Sun Jul 7 2013,Sao Paulo FC,0-2,Santos FC
Sun Jul 7 2013,EC Bahia,0-2,Corinthians SP
Sun Jul 7 2013,Internacional,5-3,Vasco Da Gama
Sun Jul 7 2013,Goias EC,1-0,EC Vitoria Ba
Sun Jul 7 2013,Botafogo RJ,1-0,Fluminense RJ
Sun Jul 7 2013,Atletico Mineiro,3-2,Criciuma EC
Thu Jul 11 2013,Sao Paulo FC,1-2,EC Bahia
Sat Jul 13 2013,Fluminense RJ,2-3,Internacional
Sat Jul 13 2013,Santos FC,4-1,Portuguesa
Sun Jul 14 2013,Ponte Preta,0-0,EC Bahia
Sun Jul 14 2013,Corinthians SP,0-1,Atletico Mineiro
Sun Jul 14 2013,EC Vitoria Ba,3-2,Sao Paulo FC
Sun Jul 14 2013,Gremio Porto Alegre,2-1,Botafogo RJ
Sun Jul 14 2013,Coritiba FC,1-0,Atletico Paranaense
Sun Jul 14 2013,Vasco Da Gama,0-1,Flamengo RJ
Sun Jul 14 2013,Criciuma EC,0-0,Goias EC
Sun Jul 14 2013,Cruzeiro EC,3-0,Clube Nautico
Sat Jul 20 2013,Botafogo RJ,2-0,Clube Nautico
Sat Jul 20 2013,Sao Paulo FC,0-3,Cruzeiro EC
Sat Jul 20 2013,Criciuma EC,2-1,Gremio Porto Alegre
Sun Jul 21 2013,EC Vitoria Ba,0-0,EC Bahia
Sun Jul 21 2013,Internacional,1-0,Flamengo RJ
Sun Jul 21 2013,Atletico Paranaense,1-1,Corinthians SP
Sun Jul 21 2013,Santos FC,2-2,Coritiba FC
Sun Jul 21 2013,Fluminense RJ,1-3,Vasco Da Gama
Sun Jul 21 2013,Goias EC,2-1,Portuguesa
Thu Jul 25 2013,Sao Paulo FC,0-1,Internacional
Sat Jul 27 2013,Vasco Da Gama,3-2,Criciuma EC
Sat Jul 27 2013,Portuguesa,2-3,Atletico Paranaense
Sun Jul 28 2013,Ponte Preta,1-0,Santos FC
Sun Jul 28 2013,Corinthians SP,0-0,Sao Paulo FC
Sun Jul 28 2013,Gremio Porto Alegre,2-0,Fluminense RJ
Sun Jul 28 2013,Clube Nautico,3-0,Internacional
Sun Jul 28 2013,Cruzeiro EC,4-1,Atletico Mineiro
Sun Jul 28 2013,Flamengo RJ,1-1,Botafogo RJ
Sun Jul 28 2013,EC Bahia,2-1,Goias EC
Sun Jul 28 2013,Coritiba FC,1-1,EC Vitoria Ba
Thu Aug 1 2013,Fluminense RJ,1-0,Cruzeiro EC
Thu Aug 1 2013,Atletico Mineiro,1-2,Atletico Paranaense
Thu Aug 1 2013,Portuguesa,1-1,Criciuma EC
Thu Aug 1 2013,Coritiba FC,5-3,Ponte Preta
Thu Aug 1 2013,Corinthians SP,2-0,Gremio Porto Alegre
Thu Aug 1 2013,EC Bahia,3-0,Flamengo RJ
Fri Aug 2 2013,Botafogo RJ,2-0,EC Vitoria Ba
Fri Aug 2 2013,Goias EC,1-1,Vasco Da Gama
Sat Aug 3 2013,Cruzeiro EC,1-0,Coritiba FC
Sun Aug 4 2013,Flamengo RJ,3-0,Atletico Mineiro
Sun Aug 4 2013,Gremio Porto Alegre,1-1,Internacional
Sun Aug 4 2013,Ponte Preta,1-1,Fluminense RJ
Sun Aug 4 2013,Criciuma EC,0-2,Corinthians SP
Sun Aug 4 2013,Atletico Paranaense,2-0,Goias EC
Sun Aug 4 2013,Vasco Da Gama,2-3,Botafogo RJ
Sun Aug 4 2013,EC Vitoria Ba,2-1,Portuguesa
Thu Aug 8 2013,EC Vitoria Ba,1-1,Fluminense RJ
Thu Aug 8 2013,Criciuma EC,1-2,Cruzeiro EC
Thu Aug 8 2013,Flamengo RJ,1-1,Portuguesa
Thu Aug 8 2013,Atletico Paranaense,1-0,EC Bahia
Thu Aug 8 2013,Goias EC,2-1,Clube Nautico
Thu Aug 8 2013,Atletico Mineiro,2-2,Botafogo RJ
Thu Aug 8 2013,Santos FC,1-1,Corinthians SP
Fri Aug 9 2013,Vasco Da Gama,1-1,Ponte Preta
Fri Aug 9 2013,Gremio Porto Alegre,0-1,Coritiba FC
Sat Aug 10 2013,Botafogo RJ,1-1,Goias EC
Sat Aug 10 2013,Clube Nautico,0-0,Atletico Mineiro
Sun Aug 11 2013,Fluminense RJ,2-3,Flamengo RJ
Sun Aug 11 2013,Corinthians SP,2-0,EC Vitoria Ba
Sun Aug 11 2013,Cruzeiro EC,0-0,Santos FC
Sun Aug 11 2013,Coritiba FC,0-1,Vasco Da Gama
Sun Aug 11 2013,EC Bahia,0-3,Gremio Porto Alegre
Sun Aug 11 2013,Internacional,2-2,Atletico Paranaense
Sun Aug 11 2013,Ponte Preta,3-1,Criciuma EC
Sun Aug 11 2013,Portuguesa,2-1,Sao Paulo FC
Thu Aug 15 2013,Criciuma EC,3-0,Clube Nautico
Thu Aug 15 2013,Atletico Mineiro,2-0,EC Bahia
Thu Aug 15 2013,Santos FC,1-1,Vasco Da Gama
Thu Aug 15 2013,EC Vitoria Ba,3-1,Ponte Preta
Thu Aug 15 2013,Coritiba FC,1-1,Portuguesa
Thu Aug 15 2013,Fluminense RJ,0-0,Corinthians SP
Thu Aug 15 2013,Gremio Porto Alegre,3-1,Cruzeiro EC
Thu Aug 15 2013,Goias EC,1-1,Flamengo RJ
Fri Aug 16 2013,Sao Paulo FC,1-1,Atletico Paranaense
Fri Aug 16 2013,Botafogo RJ,3-3,Internacional
Sat Aug 17 2013,Clube Nautico,0-1,Fluminense RJ
Sat Aug 17 2013,Cruzeiro EC,5-1,EC Vitoria Ba
Sun Aug 18 2013,Vasco Da Gama,2-3,Gremio Porto Alegre
Sun Aug 18 2013,Flamengo RJ,0-0,Sao Paulo FC
Sun Aug 18 2013,Corinthians SP,1-0,Coritiba FC
Sun Aug 18 2013,Ponte Preta,0-1,Goias EC
Sun Aug 18 2013,Portuguesa,1-3,Botafogo RJ
