Date,Team 1,FT,Team 2
Fri Jul 2 1954,LASK Linz,2-0,FC Stadlau
Sat Aug 28 1954,1. Simmeringer SC,5-0,Austria Salzburg
Sun Aug 29 1954,Rapid Wien,2-2,FC Stadlau
Sun Aug 29 1954,LASK Linz,2-3,Austria Wien
Sun Aug 29 1954,Kapfenberger SV 1919,3-2,Sportclub
Sun Aug 29 1954,Schwarz Weiss Bregenz,0-1,First Vienna FC
Sun Aug 29 1954,SK Admira Vienna,4-2,SC Wacker Wien
Sun Aug 29 1954,Grazer Ak,1-3,FC Wien
Sat Sep 4 1954,FC Stadlau,2-1,1. Simmeringer SC
Sat Sep 4 1954,First Vienna FC,3-1,LASK Linz
Sat Sep 4 1954,FC Wien,4-2,Kapfenberger SV 1919
Sun Sep 5 1954,Austria Wien,2-1,Rapid Wien
Sun Sep 5 1954,SC Wacker Wien,4-3,Grazer Ak
Sun Sep 5 1954,Schwarz Weiss Bregenz,0-4,Sportclub
Sun Sep 5 1954,Austria Salzburg,2-2,SK Admira Vienna
Sat Sep 11 1954,Rapid Wien,1-1,First Vienna FC
Sun Sep 12 1954,1. Simmeringer SC,0-4,Austria Wien
Sun Sep 12 1954,Sportclub,4-0,FC Wien
Sun Sep 12 1954,SK Admira Vienna,1-2,FC Stadlau
Sun Sep 12 1954,LASK Linz,7-0,Schwarz Weiss Bregenz
Sun Sep 12 1954,Grazer Ak,1-1,Austria Salzburg
Sun Sep 12 1954,Kapfenberger SV 1919,1-3,SC Wacker Wien
Sat Sep 18 1954,FC Stadlau,1-3,Grazer Ak
Sat Sep 18 1954,First Vienna FC,3-2,1. Simmeringer SC
Sun Sep 19 1954,LASK Linz,5-2,Rapid Wien
Sun Sep 19 1954,Austria Wien,2-3,SK Admira Vienna
Sun Sep 19 1954,SC Wacker Wien,3-6,Sportclub
Sun Sep 19 1954,Schwarz Weiss Bregenz,3-1,FC Wien
Sun Sep 19 1954,Austria Salzburg,2-2,Kapfenberger SV 1919
Sat Sep 25 1954,FC Wien,3-10,SC Wacker Wien
Sat Sep 25 1954,1. Simmeringer SC,5-1,LASK Linz
Sun Sep 26 1954,SK Admira Vienna,1-6,First Vienna FC
Sun Sep 26 1954,Rapid Wien,8-0,Schwarz Weiss Bregenz
Sun Sep 26 1954,Sportclub,4-2,Austria Salzburg
Sun Sep 26 1954,Grazer Ak,1-3,Austria Wien
Sun Sep 26 1954,Kapfenberger SV 1919,3-1,FC Stadlau
Sat Oct 9 1954,First Vienna FC,0-1,Grazer Ak
Sat Oct 9 1954,Austria Wien,3-1,Kapfenberger SV 1919
Sun Oct 10 1954,Rapid Wien,7-1,1. Simmeringer SC
Sun Oct 10 1954,FC Stadlau,2-2,Sportclub
Sun Oct 10 1954,Schwarz Weiss Bregenz,0-3,SC Wacker Wien
Sun Oct 10 1954,Austria Salzburg,1-1,FC Wien
Sun Oct 10 1954,LASK Linz,0-2,SK Admira Vienna
Sat Oct 16 1954,SC Wacker Wien,1-2,Austria Salzburg
