Date,Team 1,FT,Team 2
Sun Sep 12 1954,Real Madrid,1-2,Valencia CF
Sun Sep 12 1954,Ud Las Palmas,4-1,Atletico Madrid
Sun Sep 12 1954,FC Barcelona,4-2,Sevilla FC
Sun Sep 12 1954,Real Valladolid,1-0,Real Sociedad
Sun Sep 12 1954,Malaga CF,0-0,Celta Vigo
Sun Sep 12 1954,Deportivo La Coruna,2-1,Hercules CF
Sun Sep 12 1954,Athletic Bilbao,4-0,Cd Alaves
Sun Sep 12 1954,Racing Santander,3-1,Espanyol Barcelona
Sun Sep 19 1954,Celta Vigo,2-1,Racing Santander
Sun Sep 19 1954,Atletico Madrid,2-2,Malaga CF
Sun Sep 19 1954,Hercules CF,2-1,Real Valladolid
Sun Sep 19 1954,Real Sociedad,1-3,Real Madrid
Sun Sep 19 1954,Espanyol Barcelona,1-3,Athletic Bilbao
Sun Sep 19 1954,Cd Alaves,2-2,FC Barcelona
Sun Sep 19 1954,Valencia CF,4-0,Ud Las Palmas
Sun Sep 19 1954,Sevilla FC,3-2,Deportivo La Coruna
Sun Sep 26 1954,Racing Santander,2-4,Atletico Madrid
Sun Sep 26 1954,Deportivo La Coruna,3-0,Cd Alaves
Sun Sep 26 1954,Real Sociedad,4-0,Hercules CF
Sun Sep 26 1954,Real Madrid,7-0,Ud Las Palmas
Sun Sep 26 1954,Real Valladolid,2-5,Sevilla FC
Sun Sep 26 1954,Malaga CF,1-1,Valencia CF
Sun Sep 26 1954,FC Barcelona,1-0,Espanyol Barcelona
Sun Sep 26 1954,Athletic Bilbao,2-2,Celta Vigo
Sun Oct 3 1954,Valencia CF,8-1,Racing Santander
Sun Oct 3 1954,Cd Alaves,1-4,Real Valladolid
Sun Oct 3 1954,Espanyol Barcelona,2-2,Deportivo La Coruna
Sun Oct 3 1954,Atletico Madrid,1-2,Athletic Bilbao
Sun Oct 3 1954,Hercules CF,1-1,Real Madrid
Sun Oct 3 1954,Celta Vigo,1-1,FC Barcelona
Sun Oct 3 1954,Sevilla FC,5-2,Real Sociedad
Sun Oct 3 1954,Ud Las Palmas,2-1,Malaga CF
Sun Oct 10 1954,FC Barcelona,4-0,Atletico Madrid
Sun Oct 10 1954,Real Sociedad,2-0,Cd Alaves
Sun Oct 10 1954,Real Madrid,4-1,Malaga CF
Sun Oct 10 1954,Racing Santander,2-1,Ud Las Palmas
Sun Oct 10 1954,Hercules CF,1-1,Sevilla FC
Sun Oct 10 1954,Athletic Bilbao,7-0,Valencia CF
Sun Oct 10 1954,Real Valladolid,4-2,Espanyol Barcelona
Sun Oct 10 1954,Deportivo La Coruna,4-2,Celta Vigo
Sun Oct 17 1954,Ud Las Palmas,3-3,Athletic Bilbao
Sun Oct 17 1954,Atletico Madrid,2-1,Deportivo La Coruna
Sun Oct 17 1954,Celta Vigo,2-2,Real Valladolid
Sun Oct 17 1954,Cd Alaves,2-0,Hercules CF
Sun Oct 17 1954,Valencia CF,4-1,FC Barcelona
Sun Oct 17 1954,Sevilla FC,1-0,Real Madrid
Sun Oct 17 1954,Malaga CF,3-1,Racing Santander
Sun Oct 17 1954,Espanyol Barcelona,1-0,Real Sociedad
Sun Oct 24 1954,Real Sociedad,5-0,Celta Vigo
Sun Oct 24 1954,Sevilla FC,1-2,Cd Alaves
Sun Oct 24 1954,Athletic Bilbao,6-1,Malaga CF
Sun Oct 24 1954,FC Barcelona,1-0,Ud Las Palmas
Sun Oct 24 1954,Real Valladolid,2-2,Atletico Madrid
Sun Oct 24 1954,Deportivo La Coruna,2-1,Valencia CF
Sun Oct 24 1954,Hercules CF,0-0,Espanyol Barcelona
Sun Oct 24 1954,Real Madrid,3-0,Racing Santander
Sun Oct 31 1954,Atletico Madrid,4-0,Real Sociedad
Sun Oct 31 1954,Espanyol Barcelona,2-0,Sevilla FC
Sun Oct 31 1954,Celta Vigo,1-1,Hercules CF
Sun Oct 31 1954,Ud Las Palmas,2-1,Deportivo La Coruna
Sun Oct 31 1954,Cd Alaves,2-4,Real Madrid
Sun Oct 31 1954,Racing Santander,1-4,Athletic Bilbao
Sun Oct 31 1954,Malaga CF,1-2,FC Barcelona
Sun Oct 31 1954,Valencia CF,2-1,Real Valladolid
Sun Nov 7 1954,Hercules CF,4-0,Atletico Madrid
Sun Nov 7 1954,Deportivo La Coruna,3-2,Malaga CF
Sun Nov 7 1954,FC Barcelona,7-0,Racing Santander
Sun Nov 7 1954,Sevilla FC,5-2,Celta Vigo
Sun Nov 7 1954,Real Sociedad,3-0,Valencia CF
Sun Nov 7 1954,Cd Alaves,2-2,Espanyol Barcelona
Sun Nov 7 1954,Real Madrid,3-1,Athletic Bilbao
Sun Nov 7 1954,Real Valladolid,2-1,Ud Las Palmas
Sun Nov 14 1954,Ud Las Palmas,2-2,Real Sociedad
Sun Nov 14 1954,Malaga CF,1-2,Real Valladolid
Sun Nov 14 1954,Celta Vigo,2-0,Cd Alaves
Sun Nov 14 1954,Valencia CF,8-2,Hercules CF
Sun Nov 14 1954,Atletico Madrid,0-3,Sevilla FC
Sun Nov 14 1954,Athletic Bilbao,1-1,FC Barcelona
Sun Nov 14 1954,Espanyol Barcelona,1-3,Real Madrid
Sun Nov 14 1954,Racing Santander,2-1,Deportivo La Coruna
Sun Nov 21 1954,Cd Alaves,2-0,Atletico Madrid
Sun Nov 21 1954,Real Sociedad,1-1,Malaga CF
Sun Nov 21 1954,Real Valladolid,3-1,Racing Santander
Sun Nov 21 1954,Espanyol Barcelona,4-0,Celta Vigo
Sun Nov 21 1954,Sevilla FC,2-1,Valencia CF
Sun Nov 21 1954,Deportivo La Coruna,1-1,Athletic Bilbao
Sun Nov 21 1954,Real Madrid,3-0,FC Barcelona
Sun Nov 21 1954,Hercules CF,4-0,Ud Las Palmas
Sun Nov 28 1954,Atletico Madrid,2-1,Espanyol Barcelona
Sun Nov 28 1954,Valencia CF,6-1,Cd Alaves
Sun Nov 28 1954,Malaga CF,3-3,Hercules CF
Sun Nov 28 1954,FC Barcelona,3-1,Deportivo La Coruna
Sun Nov 28 1954,Ud Las Palmas,4-0,Sevilla FC
Sun Nov 28 1954,Athletic Bilbao,1-0,Real Valladolid
Sun Nov 28 1954,Celta Vigo,1-1,Real Madrid
Sun Nov 28 1954,Racing Santander,3-3,Real Sociedad
Sun Dec 5 1954,Celta Vigo,8-1,Atletico Madrid
Sun Dec 5 1954,Sevilla FC,6-1,Malaga CF
Sun Dec 5 1954,Real Madrid,5-1,Deportivo La Coruna
Sun Dec 5 1954,Cd Alaves,4-1,Ud Las Palmas
Sun Dec 5 1954,Espanyol Barcelona,1-1,Valencia CF
Sun Dec 5 1954,Real Sociedad,3-3,Athletic Bilbao
Sun Dec 5 1954,Real Valladolid,1-2,FC Barcelona
Sun Dec 5 1954,Hercules CF,2-0,Racing Santander
Sun Dec 12 1954,Real Madrid,1-0,Atletico Madrid
Sun Dec 12 1954,Athletic Bilbao,3-0,Hercules CF
Sun Dec 12 1954,Malaga CF,2-0,Cd Alaves
Sun Dec 12 1954,Deportivo La Coruna,2-1,Real Valladolid
Sun Dec 12 1954,Valencia CF,2-1,Celta Vigo
Sun Dec 12 1954,Racing Santander,3-1,Sevilla FC
Sun Dec 12 1954,Ud Las Palmas,2-1,Espanyol Barcelona
Sun Dec 12 1954,FC Barcelona,4-1,Real Sociedad
Sun Dec 19 1954,Espanyol Barcelona,1-1,Malaga CF
Sun Dec 19 1954,Real Valladolid,0-1,Real Madrid
Sun Dec 19 1954,Hercules CF,1-0,FC Barcelona
Sun Dec 19 1954,Sevilla FC,1-1,Athletic Bilbao
Sun Dec 19 1954,Atletico Madrid,2-3,Valencia CF
Sun Dec 19 1954,Celta Vigo,5-1,Ud Las Palmas
Sun Dec 19 1954,Cd Alaves,2-1,Racing Santander
Sun Dec 19 1954,Real Sociedad,3-0,Deportivo La Coruna
Sun Dec 26 1954,Sevilla FC,0-2,FC Barcelona
Sun Dec 26 1954,Cd Alaves,2-2,Athletic Bilbao
Sun Dec 26 1954,Atletico Madrid,2-2,Ud Las Palmas
Sun Dec 26 1954,Espanyol Barcelona,1-0,Racing Santander
Sun Dec 26 1954,Real Sociedad,3-3,Real Valladolid
Sun Dec 26 1954,Hercules CF,4-2,Deportivo La Coruna
Sun Dec 26 1954,Celta Vigo,3-0,Malaga CF
Sun Dec 26 1954,Valencia CF,1-3,Real Madrid
Sun Jan 2 1955,Real Madrid,1-1,Real Sociedad
Sun Jan 2 1955,FC Barcelona,5-2,Cd Alaves
Sun Jan 2 1955,Racing Santander,3-1,Celta Vigo
Sun Jan 2 1955,Athletic Bilbao,1-2,Espanyol Barcelona
Sun Jan 2 1955,Malaga CF,0-3,Atletico Madrid
Sun Jan 2 1955,Ud Las Palmas,1-0,Valencia CF
Sun Jan 2 1955,Deportivo La Coruna,4-2,Sevilla FC
Sun Jan 2 1955,Real Valladolid,2-0,Hercules CF
Sun Jan 9 1955,Celta Vigo,1-0,Athletic Bilbao
Sun Jan 9 1955,Valencia CF,0-2,Malaga CF
Sun Jan 9 1955,Cd Alaves,2-1,Deportivo La Coruna
Sun Jan 9 1955,Sevilla FC,5-1,Real Valladolid
Sun Jan 9 1955,Hercules CF,4-1,Real Sociedad
Sun Jan 9 1955,Espanyol Barcelona,2-4,FC Barcelona
Sun Jan 9 1955,Ud Las Palmas,1-1,Real Madrid
Sun Jan 9 1955,Atletico Madrid,3-1,Racing Santander
Sun Jan 16 1955,FC Barcelona,5-2,Celta Vigo
Sun Jan 16 1955,Malaga CF,2-0,Ud Las Palmas
