Date,Team 1,FT,Team 2
Sun Aug 22 1954,Lille OSC,6-0,Racing Club De France
Sun Aug 22 1954,Stade Reims,3-1,As Monaco
Sun Aug 22 1954,Girondins Bordeaux,2-1,RC Lens
Sun Aug 22 1954,As Saint Etienne,4-2,Nimes Olympique
Sun Aug 22 1954,OGC Nice,7-3,Olympique Lyon
Sun Aug 22 1954,As Nancy,1-5,RC Strasbourg
Sun Aug 22 1954,Olympique Marseille,3-0,FC Sochaux
Sun Aug 22 1954,As Troyes Savinienne,0-1,FC Metz
Sun Aug 22 1954,Toulouse FC,6-2,RC Roubaix
Sat Aug 28 1954,Racing Club De France,3-3,Olympique Marseille
Sun Aug 29 1954,RC Strasbourg,4-0,As Troyes Savinienne
Sun Aug 29 1954,Nimes Olympique,0-1,Lille OSC
Sun Aug 29 1954,As Saint Etienne,2-0,As Nancy
Sun Aug 29 1954,FC Metz,1-0,Girondins Bordeaux
Sun Aug 29 1954,As Monaco,1-1,Toulouse FC
Sun Aug 29 1954,RC Lens,0-0,Stade Reims
Sun Aug 29 1954,FC Sochaux,2-0,Olympique Lyon
Sun Aug 29 1954,RC Roubaix,4-2,OGC Nice
Sat Sep 4 1954,As Nancy,3-1,Nimes Olympique
Sun Sep 5 1954,Lille OSC,3-1,As Monaco
Sun Sep 5 1954,Stade Reims,2-4,As Saint Etienne
Sun Sep 5 1954,OGC Nice,2-3,FC Metz
Sun Sep 5 1954,Toulouse FC,4-1,RC Strasbourg
Sun Sep 5 1954,Girondins Bordeaux,1-2,FC Sochaux
Sun Sep 5 1954,Olympique Lyon,1-1,RC Lens
Sun Sep 5 1954,As Troyes Savinienne,3-1,Racing Club De France
Sun Sep 5 1954,Olympique Marseille,5-2,RC Roubaix
Thu Sep 9 1954,Olympique Marseille,4-0,As Saint Etienne
Thu Sep 9 1954,Toulouse FC,3-1,As Nancy
Thu Sep 9 1954,Lille OSC,3-3,RC Lens
Thu Sep 9 1954,FC Sochaux,3-2,Racing Club De France
Thu Sep 9 1954,Olympique Lyon,2-1,RC Strasbourg
Thu Sep 9 1954,OGC Nice,1-0,Nimes Olympique
Thu Sep 9 1954,Girondins Bordeaux,4-1,As Monaco
Thu Sep 9 1954,As Troyes Savinienne,2-2,Stade Reims
Thu Sep 9 1954,FC Metz,0-0,RC Roubaix
Sun Sep 12 1954,As Monaco,1-2,Olympique Marseille
Sun Sep 12 1954,As Saint Etienne,2-3,Toulouse FC
Sun Sep 12 1954,FC Metz,1-0,FC Sochaux
Sun Sep 12 1954,Stade Reims,4-2,Lille OSC
Sun Sep 12 1954,RC Strasbourg,7-1,OGC Nice
Sun Sep 12 1954,Racing Club De France,2-0,Girondins Bordeaux
Sun Sep 12 1954,RC Lens,1-1,As Nancy
Sun Sep 12 1954,Nimes Olympique,1-0,As Troyes Savinienne
Sun Sep 12 1954,RC Roubaix,2-1,Olympique Lyon
Sun Sep 19 1954,Olympique Marseille,2-0,RC Strasbourg
Sun Sep 19 1954,Toulouse FC,2-0,Nimes Olympique
Sun Sep 19 1954,Olympique Lyon,4-2,FC Metz
Sun Sep 19 1954,As Nancy,2-4,Stade Reims
Sun Sep 19 1954,Lille OSC,0-1,As Saint Etienne
Sun Sep 19 1954,FC Sochaux,1-1,RC Lens
Sun Sep 19 1954,OGC Nice,3-2,Racing Club De France
Sun Sep 19 1954,As Troyes Savinienne,1-1,As Monaco
Sun Sep 19 1954,Girondins Bordeaux,5-1,RC Roubaix
Sun Sep 26 1954,FC Metz,1-5,Toulouse FC
Sun Sep 26 1954,Olympique Lyon,3-0,Olympique Marseille
Sun Sep 26 1954,RC Strasbourg,1-1,Stade Reims
Sun Sep 26 1954,Girondins Bordeaux,7-2,OGC Nice
Sun Sep 26 1954,As Monaco,2-0,As Saint Etienne
Sun Sep 26 1954,FC Sochaux,0-0,As Troyes Savinienne
Sun Sep 26 1954,RC Lens,3-1,Nimes Olympique
Sun Sep 26 1954,Racing Club De France,0-0,As Nancy
Sun Sep 26 1954,RC Roubaix,3-1,Lille OSC
Thu Sep 30 1954,Stade Reims,2-1,Toulouse FC
Thu Sep 30 1954,Nimes Olympique,2-2,Olympique Marseille
Thu Sep 30 1954,RC Lens,2-3,FC Metz
Thu Sep 30 1954,RC Strasbourg,1-1,Girondins Bordeaux
Thu Sep 30 1954,As Saint Etienne,0-2,As Troyes Savinienne
Thu Sep 30 1954,As Nancy,1-0,Lille OSC
Thu Sep 30 1954,Racing Club De France,5-0,Olympique Lyon
Thu Sep 30 1954,As Monaco,1-1,OGC Nice
Thu Sep 30 1954,RC Roubaix,2-0,FC Sochaux
