Date,Team 1,FT,Team 2
Sun Sep 9 1990,Parma FC,1-2,Juventus
Sun Sep 9 1990,Torino FC,0-0,Lazio Roma
Sun Sep 9 1990,Sampdoria,1-0,Ac Cesena
Sun Sep 9 1990,As Roma,4-0,Acf Fiorentina
Sun Sep 9 1990,US Lecce,0-0,Ssc Napoli
Sun Sep 9 1990,Cagliari Calcio,0-3,Inter
Sun Sep 9 1990,Bologna FC,0-1,Pisa SC
Sun Sep 9 1990,Atalanta,2-0,As Bari
Sun Sep 9 1990,AC Milan,1-0,Genoa CFc
Sun Sep 16 1990,Genoa CFc,3-0,As Roma
Sun Sep 16 1990,Pisa SC,4-0,US Lecce
Sun Sep 16 1990,Ssc Napoli,1-2,Cagliari Calcio
Sun Sep 16 1990,Lazio Roma,0-0,Parma FC
Sun Sep 16 1990,Inter,1-0,Bologna FC
Sun Sep 16 1990,Acf Fiorentina,0-0,Sampdoria
Sun Sep 16 1990,Ac Cesena,0-1,AC Milan
Sun Sep 16 1990,As Bari,2-1,Torino FC
Sun Sep 16 1990,Juventus,1-1,Atalanta
Sun Sep 23 1990,As Roma,1-0,As Bari
Sun Sep 23 1990,AC Milan,2-1,Acf Fiorentina
Sun Sep 23 1990,Torino FC,2-0,Inter
Sun Sep 23 1990,Sampdoria,2-1,Bologna FC
Sun Sep 23 1990,Atalanta,2-1,Cagliari Calcio
Sun Sep 23 1990,US Lecce,1-0,Lazio Roma
Sun Sep 23 1990,Ac Cesena,1-1,Juventus
Sun Sep 23 1990,Pisa SC,0-0,Genoa CFc
Sun Sep 23 1990,Parma FC,1-0,Ssc Napoli
Sun Sep 30 1990,Acf Fiorentina,3-1,Atalanta
Sun Sep 30 1990,Ssc Napoli,2-1,Pisa SC
Sun Sep 30 1990,Lazio Roma,1-1,AC Milan
Sun Sep 30 1990,Juventus,0-0,Sampdoria
Sun Sep 30 1990,Genoa CFc,0-0,US Lecce
Sun Sep 30 1990,Cagliari Calcio,0-0,Ac Cesena
Sun Sep 30 1990,Bologna FC,1-0,Torino FC
Sun Sep 30 1990,As Bari,2-2,Parma FC
Sun Sep 30 1990,Inter,2-1,As Roma
Sun Oct 7 1990,Pisa SC,0-4,Acf Fiorentina
Sun Oct 7 1990,AC Milan,2-0,Cagliari Calcio
Sun Oct 7 1990,Torino FC,1-0,As Roma
Sun Oct 7 1990,Parma FC,0-0,Sampdoria
Sun Oct 7 1990,Lazio Roma,3-1,Bologna FC
