Date,Team 1,FT,Team 2
Fri Jul 27 1990,Sturm Graz,4-0,RB Salzburg
Fri Jul 27 1990,First Vienna FC,2-2,Kremser SC
Sat Jul 28 1990,Dsv Leoben,0-3,FC Wacker Innsbruck
Sat Jul 28 1990,Austria Wien,4-2,Wiener Sportklub
Sat Jul 28 1990,Vorwaerts Steyr,1-2,Rapid Wien
Sat Jul 28 1990,Vse St Poelten,2-1,FC Admira Wacker
Tue Jul 31 1990,FC Admira Wacker,1-1,Dsv Leoben
Tue Jul 31 1990,FC Wacker Innsbruck,1-2,Austria Wien
Tue Jul 31 1990,Kremser SC,2-1,Sturm Graz
Tue Jul 31 1990,RB Salzburg,5-1,Vse St Poelten
Tue Jul 31 1990,Wiener Sportklub,0-2,Vorwaerts Steyr
Wed Aug 1 1990,Rapid Wien,3-1,First Vienna FC
Fri Aug 3 1990,Vse St Poelten,0-2,Wiener Sportklub
Sat Aug 4 1990,Dsv Leoben,0-0,Rapid Wien
Sat Aug 4 1990,Austria Wien,6-0,Kremser SC
Sat Aug 4 1990,Sturm Graz,2-1,FC Wacker Innsbruck
Sat Aug 4 1990,First Vienna FC,2-1,FC Admira Wacker
Sat Aug 4 1990,Vorwaerts Steyr,1-0,RB Salzburg
Tue Aug 7 1990,Dsv Leoben,0-4,RB Salzburg
Tue Aug 7 1990,Austria Wien,5-0,FC Admira Wacker
Tue Aug 7 1990,Sturm Graz,1-1,Rapid Wien
Tue Aug 7 1990,Vorwaerts Steyr,3-3,FC Wacker Innsbruck
Tue Aug 7 1990,Vse St Poelten,0-0,Kremser SC
Wed Aug 8 1990,First Vienna FC,0-4,Wiener Sportklub
Sat Aug 11 1990,FC Admira Wacker,0-3,Vorwaerts Steyr
Sat Aug 11 1990,FC Wacker Innsbruck,4-1,First Vienna FC
Sat Aug 11 1990,Rapid Wien,1-1,Vse St Poelten
Sat Aug 11 1990,Kremser SC,1-1,Dsv Leoben
Sat Aug 11 1990,RB Salzburg,3-2,Austria Wien
Sun Aug 12 1990,Wiener Sportklub,2-3,Sturm Graz
Fri Aug 17 1990,RB Salzburg,2-0,Wiener Sportklub
Sat Aug 18 1990,Dsv Leoben,4-0,Vse St Poelten
Sat Aug 18 1990,Austria Wien,0-0,Sturm Graz
Sat Aug 18 1990,FC Wacker Innsbruck,3-2,Rapid Wien
Sat Aug 18 1990,Kremser SC,0-0,FC Admira Wacker
Sat Aug 18 1990,First Vienna FC,1-1,Vorwaerts Steyr
Fri Aug 24 1990,Sturm Graz,6-1,Dsv Leoben
Fri Aug 24 1990,Wiener Sportklub,2-0,Kremser SC
Sat Aug 25 1990,FC Admira Wacker,0-2,FC Wacker Innsbruck
Sat Aug 25 1990,Rapid Wien,2-4,RB Salzburg
