Date,Team 1,FT,Team 2
Sat Dec 23 2017,Vitoria Guimaraes,0-1,CD Tondela
Wed Jan 3 2018,CD Aves,1-2,Moreirense FC
Wed Jan 3 2018,Boavista Porto,1-3,Sporting Braga
Wed Jan 3 2018,CS Maritimo,1-2,GD Chaves
Wed Jan 3 2018,Cd Feirense,1-2,FC Porto
Wed Jan 3 2018,Rio Ave FC,4-2,Pacos De Ferreira
Wed Jan 3 2018,Sl Benfica,1-1,Sporting CP
Thu Jan 4 2018,Vitoria Setubal,2-2,GD Estoril
Thu Jan 4 2018,Portimonense SC,0-0,Os Belenenses
Sat Jan 6 2018,Sporting Braga,2-1,Rio Ave FC
Sun Jan 7 2018,GD Chaves,1-1,CD Aves
Sun Jan 7 2018,Moreirense FC,0-2,Sl Benfica
Sun Jan 7 2018,Sporting CP,5-0,CS Maritimo
Sun Jan 7 2018,FC Porto,4-2,Vitoria Guimaraes
Mon Jan 8 2018,Pacos De Ferreira,1-1,Portimonense SC
Mon Jan 8 2018,GD Estoril,0-2,Cd Feirense
Tue Jan 9 2018,CD Tondela,1-1,Vitoria Setubal
Tue Jan 9 2018,Os Belenenses,1-1,Boavista Porto
Fri Jan 12 2018,GD Chaves,4-3,Vitoria Guimaraes
Sat Jan 13 2018,Pacos De Ferreira,0-0,CS Maritimo
Sat Jan 13 2018,Sporting Braga,1-3,Sl Benfica
Sun Jan 14 2018,CD Tondela,3-1,Cd Feirense
Sun Jan 14 2018,Boavista Porto,2-0,Portimonense SC
Sun Jan 14 2018,Os Belenenses,1-2,Rio Ave FC
Sun Jan 14 2018,Sporting CP,3-0,CD Aves
Mon Jan 15 2018,Moreirense FC,2-2,Vitoria Setubal
Fri Jan 19 2018,Vitoria Setubal,1-1,Sporting CP
Fri Jan 19 2018,FC Porto,1-0,CD Tondela
Sat Jan 20 2018,CS Maritimo,0-0,Os Belenenses
Sat Jan 20 2018,Sl Benfica,3-0,GD Chaves
Sat Jan 20 2018,Portimonense SC,1-2,Sporting Braga
Sun Jan 21 2018,CD Aves,0-2,Pacos De Ferreira
Sun Jan 21 2018,Cd Feirense,1-0,Moreirense FC
Sun Jan 21 2018,Rio Ave FC,2-0,Boavista Porto
Sun Jan 21 2018,Vitoria Guimaraes,3-1,GD Estoril
Mon Jan 29 2018,Pacos De Ferreira,2-1,Cd Feirense
Mon Jan 29 2018,Portimonense SC,4-1,Rio Ave FC
Mon Jan 29 2018,Os Belenenses,1-1,Sl Benfica
Tue Jan 30 2018,Sporting Braga,2-0,CD Aves
Tue Jan 30 2018,GD Estoril,3-0,CD Tondela
Tue Jan 30 2018,Moreirense FC,0-0,FC Porto
Wed Jan 31 2018,Boavista Porto,2-1,CS Maritimo
Wed Jan 31 2018,GD Chaves,2-2,Vitoria Setubal
Wed Jan 31 2018,Sporting CP,1-0,Vitoria Guimaraes
Sat Feb 3 2018,Sl Benfica,5-1,Rio Ave FC
Sat Feb 3 2018,FC Porto,3-1,Sporting Braga
Sun Feb 4 2018,Cd Feirense,1-2,GD Chaves
Sun Feb 4 2018,CD Tondela,1-2,Moreirense FC
Sun Feb 4 2018,GD Estoril,2-0,Sporting CP
Sun Feb 4 2018,Vitoria Guimaraes,3-2,Pacos De Ferreira
Mon Feb 5 2018,CS Maritimo,0-3,Portimonense SC
Mon Feb 5 2018,Vitoria Setubal,3-0,Os Belenenses
Tue Feb 6 2018,CD Aves,3-0,Boavista Porto
Fri Feb 9 2018,Pacos De Ferreira,0-2,CD Tondela
Sat Feb 10 2018,Rio Ave FC,3-0,CS Maritimo
Sat Feb 10 2018,Sporting Braga,3-1,Vitoria Setubal
Sat Feb 10 2018,Portimonense SC,1-3,Sl Benfica
Sun Feb 11 2018,Os Belenenses,2-5,CD Aves
Sun Feb 11 2018,GD Chaves,0-4,FC Porto
Sun Feb 11 2018,Sporting CP,2-0,Cd Feirense
Sun Feb 11 2018,Boavista Porto,1-0,Vitoria Guimaraes
Mon Feb 12 2018,Moreirense FC,1-2,GD Estoril
Fri Feb 16 2018,Cd Feirense,1-3,Portimonense SC
Sat Feb 17 2018,CD Aves,0-0,CS Maritimo
Sat Feb 17 2018,Sl Benfica,4-0,Boavista Porto
Sat Feb 17 2018,GD Estoril,0-2,Os Belenenses
Sun Feb 18 2018,Moreirense FC,0-1,GD Chaves
Sun Feb 18 2018,Vitoria Setubal,1-0,Pacos De Ferreira
Sun Feb 18 2018,FC Porto,5-0,Rio Ave FC
Sun Feb 18 2018,Vitoria Guimaraes,0-5,Sporting Braga
Mon Feb 19 2018,CD Tondela,1-2,Sporting CP
Wed Feb 21 2018,GD Estoril,1-3,FC Porto
Fri Feb 23 2018,Rio Ave FC,0-0,CD Aves
Sat Feb 24 2018,Os Belenenses,1-0,Cd Feirense
Sat Feb 24 2018,CS Maritimo,3-2,Vitoria Guimaraes
Sat Feb 24 2018,Pacos De Ferreira,1-3,Sl Benfica
Sun Feb 25 2018,GD Chaves,2-0,GD Estoril
Sun Feb 25 2018,Boavista Porto,4-0,Vitoria Setubal
Sun Feb 25 2018,Portimonense SC,1-5,FC Porto
Mon Feb 26 2018,Sporting Braga,1-0,CD Tondela
Mon Feb 26 2018,Sporting CP,1-0,Moreirense FC
Fri Mar 2 2018,FC Porto,2-1,Sporting CP
Sat Mar 3 2018,Cd Feirense,3-0,Boavista Porto
Sat Mar 3 2018,Sl Benfica,5-0,CS Maritimo
Sat Mar 3 2018,GD Estoril,0-6,Sporting Braga
Sun Mar 4 2018,CD Tondela,2-0,GD Chaves
Sun Mar 4 2018,Moreirense FC,2-0,Pacos De Ferreira
Sun Mar 4 2018,Vitoria Setubal,1-0,Rio Ave FC
Sun Mar 4 2018,Vitoria Guimaraes,0-0,Os Belenenses
Mon Mar 5 2018,CD Aves,3-0,Portimonense SC
Fri Mar 9 2018,Sporting Braga,3-0,Moreirense FC
Sat Mar 10 2018,Rio Ave FC,2-1,Cd Feirense
Sat Mar 10 2018,Sl Benfica,2-0,CD Aves
Sat Mar 10 2018,Boavista Porto,1-0,GD Estoril
Sun Mar 11 2018,Portimonense SC,2-1,Vitoria Guimaraes
Sun Mar 11 2018,CS Maritimo,4-2,Vitoria Setubal
Sun Mar 11 2018,Os Belenenses,0-0,CD Tondela
Sun Mar 11 2018,Pacos De Ferreira,1-0,FC Porto
Mon Mar 12 2018,GD Chaves,1-2,Sporting CP
Fri Mar 16 2018,Vitoria Setubal,1-1,Portimonense SC
Sat Mar 17 2018,CD Tondela,1-2,CS Maritimo
Sat Mar 17 2018,GD Estoril,1-1,Pacos De Ferreira
Sat Mar 17 2018,Cd Feirense,0-2,Sl Benfica
Sat Mar 17 2018,FC Porto,2-0,Boavista Porto
Sun Mar 18 2018,Vitoria Guimaraes,2-1,CD Aves
Sun Mar 18 2018,Moreirense FC,2-1,Os Belenenses
Sun Mar 18 2018,GD Chaves,1-4,Sporting Braga
Sun Mar 18 2018,Sporting CP,2-0,Rio Ave FC
Thu Mar 29 2018,CD Aves,1-4,Vitoria Setubal
Fri Mar 30 2018,CS Maritimo,4-1,Cd Feirense
Fri Mar 30 2018,Rio Ave FC,2-0,GD Estoril
Fri Mar 30 2018,Boavista Porto,1-1,CD Tondela
Sat Mar 31 2018,Pacos De Ferreira,2-0,GD Chaves
Sat Mar 31 2018,Portimonense SC,4-3,Moreirense FC
Sat Mar 31 2018,Sl Benfica,2-0,Vitoria Guimaraes
Sat Mar 31 2018,Sporting Braga,1-0,Sporting CP
Mon Apr 2 2018,Os Belenenses,2-0,FC Porto
Fri Apr 6 2018,Vitoria Guimaraes,3-0,Rio Ave FC
Sat Apr 7 2018,CD Tondela,2-2,Portimonense SC
Sat Apr 7 2018,GD Estoril,1-1,CS Maritimo
Sat Apr 7 2018,Cd Feirense,2-2,Sporting Braga
Sat Apr 7 2018,Vitoria Setubal,1-2,Sl Benfica
Sun Apr 8 2018,GD Chaves,1-1,Os Belenenses
Sun Apr 8 2018,FC Porto,2-0,CD Aves
Sun Apr 8 2018,Sporting CP,2-0,Pacos De Ferreira
Mon Apr 9 2018,Moreirense FC,1-0,Boavista Porto
Fri Apr 13 2018,Pacos De Ferreira,1-5,Sporting Braga
Sat Apr 14 2018,Portimonense SC,0-1,GD Estoril
Sat Apr 14 2018,CD Aves,1-0,Cd Feirense
Sat Apr 14 2018,Boavista Porto,3-3,GD Chaves
Sat Apr 14 2018,Vitoria Guimaraes,1-1,Vitoria Setubal
Sun Apr 15 2018,CS Maritimo,1-1,Moreirense FC
Sun Apr 15 2018,Sl Benfica,0-1,FC Porto
Sun Apr 15 2018,Os Belenenses,3-4,Sporting CP
Mon Apr 16 2018,Rio Ave FC,1-1,CD Tondela
Fri Apr 20 2018,Sporting Braga,2-0,CS Maritimo
Sat Apr 21 2018,Pacos De Ferreira,1-1,Os Belenenses
Sat Apr 21 2018,Cd Feirense,2-1,Vitoria Guimaraes
Sat Apr 21 2018,GD Estoril,1-2,Sl Benfica
Sun Apr 22 2018,CD Tondela,3-0,CD Aves
Sun Apr 22 2018,GD Chaves,2-1,Portimonense SC
Sun Apr 22 2018,Moreirense FC,2-1,Rio Ave FC
Sun Apr 22 2018,Sporting CP,1-0,Boavista Porto
Mon Apr 23 2018,FC Porto,5-1,Vitoria Setubal
Fri Apr 27 2018,Vitoria Guimaraes,1-0,Moreirense FC
Sat Apr 28 2018,Vitoria Setubal,0-2,Cd Feirense
Sat Apr 28 2018,Sl Benfica,2-3,CD Tondela
Sat Apr 28 2018,Portimonense SC,1-2,Sporting CP
Sun Apr 29 2018,Rio Ave FC,2-1,GD Chaves
Sun Apr 29 2018,Boavista Porto,1-0,Pacos De Ferreira
Sun Apr 29 2018,CS Maritimo,0-1,FC Porto
Sun Apr 29 2018,Os Belenenses,0-1,Sporting Braga
Mon Apr 30 2018,CD Aves,1-0,GD Estoril
Fri May 4 2018,Sporting Braga,1-1,Boavista Porto
Sat May 5 2018,Os Belenenses,3-2,Portimonense SC
Sat May 5 2018,CD Tondela,1-4,Vitoria Guimaraes
Sat May 5 2018,Sporting CP,0-0,Sl Benfica
Sun May 6 2018,Moreirense FC,0-3,CD Aves
Sun May 6 2018,GD Estoril,2-1,Vitoria Setubal
Sun May 6 2018,GD Chaves,4-1,CS Maritimo
Sun May 6 2018,FC Porto,2-1,Cd Feirense
Mon May 7 2018,Pacos De Ferreira,0-0,Rio Ave FC
Fri May 11 2018,CD Aves,2-3,GD Chaves
Sat May 12 2018,Vitoria Guimaraes,0-1,FC Porto
Sat May 12 2018,Boavista Porto,1-0,Os Belenenses
Sun May 13 2018,Rio Ave FC,1-0,Sporting Braga
Sun May 13 2018,Cd Feirense,0-0,GD Estoril
Sun May 13 2018,Portimonense SC,3-1,Pacos De Ferreira
Sun May 13 2018,Sl Benfica,1-0,Moreirense FC
Sun May 13 2018,CS Maritimo,2-1,Sporting CP
Sun May 13 2018,Vitoria Setubal,1-0,CD Tondela
