Date,Team 1,FT,Team 2
Sat Aug 26 2017,Tigre,0-3,Velez Sarsfield
Sat Aug 26 2017,CA Banfield,2-1,Belgrano Cordoba
Sat Aug 26 2017,Defensa Y Justicia,4-4,Gye La Plata
Sat Aug 26 2017,CA Colon,1-1,Rosario Central
Sat Aug 26 2017,Talleres Cordoba,5-2,CA Lanus
Sun Aug 27 2017,Independiente,3-1,Huracan
Sun Aug 27 2017,CA San Martin,2-0,Patronato
Sun Aug 27 2017,Atletico Tucuman,2-1,CD Godoy Cruz
Sun Aug 27 2017,San Lorenzo,1-1,Racing Club
Sun Aug 27 2017,Boca Juniors,3-0,Olimpo
Mon Aug 28 2017,CA Temperley,0-1,River Plate
Tue Aug 29 2017,Newells Old Boys,1-1,Union De Santa Fe
Tue Aug 29 2017,Estudiantes,2-1,Arsenal Sarandi
Sat Sep 9 2017,Arsenal Sarandi,0-1,CA Colon
Sat Sep 9 2017,Velez Sarsfield,2-0,Atletico Tucuman
Sat Sep 9 2017,Olimpo,1-1,Independiente
Sat Sep 9 2017,Belgrano Cordoba,1-0,CA San Martin
Sat Sep 9 2017,Estudiantes,0-1,Defensa Y Justicia
Sat Sep 9 2017,Patronato,2-1,Argentinos Juniors
Sun Sep 10 2017,Racing Club,4-1,CA Temperley
Sun Sep 10 2017,Chacarita Juniors,1-1,Tigre
Sun Sep 10 2017,CD Godoy Cruz,2-1,Talleres Cordoba
Sun Sep 10 2017,Rosario Central,0-0,San Lorenzo
Sun Sep 10 2017,River Plate,3-1,CA Banfield
Mon Sep 11 2017,CA Lanus,0-1,Boca Juniors
Tue Sep 12 2017,Union De Santa Fe,1-0,Gye La Plata
Tue Sep 12 2017,Huracan,1-0,Newells Old Boys
Sat Sep 16 2017,Tigre,1-3,Patronato
Sat Sep 16 2017,CA Colon,0-0,Estudiantes
Sat Sep 16 2017,Defensa Y Justicia,1-3,Union De Santa Fe
Sat Sep 16 2017,Argentinos Juniors,1-2,Belgrano Cordoba
Sat Sep 16 2017,Newells Old Boys,2-0,Olimpo
Sat Sep 16 2017,San Lorenzo,1-0,Arsenal Sarandi
Sun Sep 17 2017,Independiente,0-1,CA Lanus
Sun Sep 17 2017,Talleres Cordoba,0-0,Velez Sarsfield
Sun Sep 17 2017,Atletico Tucuman,1-1,Chacarita Juniors
Sun Sep 17 2017,CA Banfield,1-0,Racing Club
Sun Sep 17 2017,Boca Juniors,4-1,CD Godoy Cruz
Mon Sep 18 2017,CA San Martin,1-3,River Plate
Tue Sep 19 2017,Gye La Plata,1-3,Huracan
Tue Sep 19 2017,CA Temperley,1-1,Rosario Central
Sat Sep 23 2017,Belgrano Cordoba,0-0,Tigre
Sat Sep 23 2017,Patronato,2-1,Atletico Tucuman
Sat Sep 23 2017,Arsenal Sarandi,0-1,CA Temperley
Sat Sep 23 2017,Huracan,0-0,Union De Santa Fe
Sat Sep 23 2017,Chacarita Juniors,0-1,Talleres Cordoba
Sat Sep 23 2017,Velez Sarsfield,0-4,Boca Juniors
Sun Sep 24 2017,CD Godoy Cruz,1-0,Independiente
Sun Sep 24 2017,CA Colon,3-1,Defensa Y Justicia
Sun Sep 24 2017,Olimpo,0-1,Gye La Plata
Sun Sep 24 2017,Rosario Central,0-4,CA Banfield
Sun Sep 24 2017,River Plate,1-1,Argentinos Juniors
Mon Sep 25 2017,Racing Club,0-0,CA San Martin
Tue Sep 26 2017,CA Lanus,1-0,Newells Old Boys
Tue Sep 26 2017,Estudiantes,1-3,San Lorenzo
Sat Sep 30 2017,Defensa Y Justicia,0-0,Huracan
Sat Sep 30 2017,Union De Santa Fe,2-0,Olimpo
Sat Sep 30 2017,Atletico Tucuman,0-0,Belgrano Cordoba
Sat Sep 30 2017,San Lorenzo,0-0,CA Colon
Sat Sep 30 2017,CA Temperley,0-3,Estudiantes
Sat Sep 30 2017,Gye La Plata,1-3,CA Lanus
Sun Oct 1 2017,Argentinos Juniors,2-0,Racing Club
Sun Oct 1 2017,Talleres Cordoba,1-0,Patronato
Sun Oct 1 2017,CA San Martin,3-1,Rosario Central
Sun Oct 1 2017,Independiente,1-0,Velez Sarsfield
Sun Oct 1 2017,Boca Juniors,1-0,Chacarita Juniors
Mon Oct 2 2017,Tigre,1-1,River Plate
Tue Oct 3 2017,CA Banfield,1-2,Arsenal Sarandi
Tue Oct 3 2017,Newells Old Boys,0-0,CD Godoy Cruz
Sun Oct 8 2017,Argentinos Juniors,1-0,Chacarita Juniors
Sat Oct 14 2017,CA Lanus,2-1,Union De Santa Fe
Sat Oct 14 2017,San Lorenzo,3-1,Defensa Y Justicia
Sat Oct 14 2017,CA Colon,2-0,CA Temperley
Sat Oct 14 2017,Rosario Central,1-3,Argentinos Juniors
Sat Oct 14 2017,Estudiantes,1-1,CA Banfield
Sat Oct 14 2017,Velez Sarsfield,1-0,Newells Old Boys
Sun Oct 15 2017,Racing Club,1-0,Tigre
Sun Oct 15 2017,Chacarita Juniors,1-2,Independiente
Sun Oct 15 2017,CD Godoy Cruz,3-0,Gye La Plata
Sun Oct 15 2017,Belgrano Cordoba,0-0,Talleres Cordoba
Sun Oct 15 2017,River Plate,2-2,Atletico Tucuman
