Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 9 Aug 2019 (W32),AS Monaco (1),0-3,0-2,Olympique Lyonnais (1)
?,(Sat) 10 Aug 2019 (W32),Olympique de Marseille (1),0-2,0-0,Stade de Reims (1)
?,(Sat) 10 Aug 2019 (W32),Angers SCO (1),3-1,3-1,Girondins de Bordeaux (1)
?,(Sat) 10 Aug 2019 (W32),Stade Brestois 29 (1),1-1,1-0,Toulouse FC (1)
?,(Sat) 10 Aug 2019 (W32),Dijon FCO (1),1-2,1-2,AS Saint-Étienne (1)
?,(Sat) 10 Aug 2019 (W32),Montpellier HSC (1),0-1,0-1,Stade Rennais FC (1)
?,(Sat) 10 Aug 2019 (W32),OGC Nice (1),2-1,1-0,Amiens SC (1)
?,(Sun) 11 Aug 2019 (W32),Lille OSC (1),2-1,1-0,FC Nantes (1)
?,(Sun) 11 Aug 2019 (W32),RC Strasbourg (1),1-1,1-0,FC Metz (1)
?,(Sun) 11 Aug 2019 (W32),Paris Saint-Germain (1),3-0,1-0,Nîmes Olympique (1)
?,(Fri) 16 Aug 2019 (W33),Olympique Lyonnais (2),6-0,3-0,Angers SCO (2)
?,(Sat) 17 Aug 2019 (W33),FC Nantes (2),0-0,0-0,Olympique de Marseille (2)
?,(Sat) 17 Aug 2019 (W33),Amiens SC (2),1-0,0-0,Lille OSC (2)
?,(Sat) 17 Aug 2019 (W33),Girondins de Bordeaux (2),1-1,0-1,Montpellier HSC (2)
?,(Sat) 17 Aug 2019 (W33),FC Metz (2),3-0,1-0,AS Monaco (2)
?,(Sat) 17 Aug 2019 (W33),Nîmes Olympique (2),1-2,1-2,OGC Nice (2)
?,(Sat) 17 Aug 2019 (W33),Toulouse FC (2),1-0,0-0,Dijon FCO (2)
?,(Sun) 18 Aug 2019 (W33),AS Saint-Étienne (2),1-1,0-1,Stade Brestois 29 (2)
?,(Sun) 18 Aug 2019 (W33),Stade de Reims (2),0-0,0-0,RC Strasbourg (2)
?,(Sun) 18 Aug 2019 (W33),Stade Rennais FC (2),2-1,1-1,Paris Saint-Germain (2)
?,(Sat) 24 Aug 2019 (W34),Amiens SC (3),1-2,0-0,FC Nantes (3)
?,(Sat) 24 Aug 2019 (W34),Angers SCO (3),3-0,2-0,FC Metz (3)
?,(Sat) 24 Aug 2019 (W34),Stade Brestois 29 (3),1-0,0-0,Stade de Reims (3)
?,(Sat) 24 Aug 2019 (W34),Dijon FCO (3),0-2,0-1,Girondins de Bordeaux (3)
?,(Sun) 25 Aug 2019 (W34),AS Monaco (3),2-2,2-0,Nîmes Olympique (3)
?,(Sun) 25 Aug 2019 (W34),RC Strasbourg (3),0-2,0-1,Stade Rennais FC (3)
?,(Sun) 25 Aug 2019 (W34),Paris Saint-Germain (3),4-0,0-0,Toulouse FC (3)
?,(Tue) 27 Aug 2019 (W35),Montpellier HSC (3),1-0,1-0,Olympique Lyonnais (3)
?,(Wed) 28 Aug 2019 (W35),Lille OSC (3),3-0,1-0,AS Saint-Étienne (3)
?,(Wed) 28 Aug 2019 (W35),OGC Nice (3),1-2,0-1,Olympique de Marseille (3)
?,(Fri) 30 Aug 2019 (W35),FC Metz (4),0-2,0-2,Paris Saint-Germain (4)
?,(Sat) 31 Aug 2019 (W35),Olympique Lyonnais (4),1-1,1-0,Girondins de Bordeaux (4)
?,(Sat) 31 Aug 2019 (W35),Angers SCO (4),2-0,0-0,Dijon FCO (4)
?,(Sat) 31 Aug 2019 (W35),FC Nantes (4),1-0,0-0,Montpellier HSC (4)
?,(Sat) 31 Aug 2019 (W35),Nîmes Olympique (4),3-0,2-0,Stade Brestois 29 (4)
?,(Sat) 31 Aug 2019 (W35),Toulouse FC (4),2-0,0-0,Amiens SC (4)
?,(Sun) 1 Sep 2019 (W35),Stade de Reims (4),2-0,0-0,Lille OSC (4)
?,(Sun) 1 Sep 2019 (W35),Stade Rennais FC (4),1-2,1-0,OGC Nice (4)
?,(Sun) 1 Sep 2019 (W35),RC Strasbourg (4),2-2,1-2,AS Monaco (4)
?,(Sun) 1 Sep 2019 (W35),Olympique de Marseille (4),1-0,1-0,AS Saint-Étienne (4)
?,(Fri) 13 Sep 2019 (W37),Lille OSC (5),2-1,1-0,Angers SCO (5)
?,(Fri) 13 Sep 2019 (W37),Amiens SC (5),2-2,1-2,Olympique Lyonnais (5)
?,(Sat) 14 Sep 2019 (W37),Paris Saint-Germain (5),1-0,0-0,RC Strasbourg (5)
?,(Sat) 14 Sep 2019 (W37),Girondins de Bordeaux (5),2-0,2-0,FC Metz (5)
?,(Sat) 14 Sep 2019 (W37),Stade Brestois 29 (5),0-0,0-0,Stade Rennais FC (5)
?,(Sat) 14 Sep 2019 (W37),Dijon FCO (5),0-0,0-0,Nîmes Olympique (5)
?,(Sat) 14 Sep 2019 (W37),Montpellier HSC (5),2-1,1-1,OGC Nice (5)
?,(Sun) 15 Sep 2019 (W37),FC Nantes (5),1-0,0-0,Stade de Reims (5)
?,(Sun) 15 Sep 2019 (W37),AS Saint-Étienne (5),2-2,1-2,Toulouse FC (5)
?,(Sun) 15 Sep 2019 (W37),AS Monaco (5),3-4,2-2,Olympique de Marseille (5)
?,(Fri) 20 Sep 2019 (W38),RC Strasbourg (6),2-1,0-1,FC Nantes (6)
?,(Sat) 21 Sep 2019 (W38),Olympique de Marseille (6),1-1,0-1,Montpellier HSC (6)
?,(Sat) 21 Sep 2019 (W38),Girondins de Bordeaux (6),2-2,1-2,Stade Brestois 29 (6)
?,(Sat) 21 Sep 2019 (W38),FC Metz (6),1-2,0-1,Amiens SC (6)
?,(Sat) 21 Sep 2019 (W38),OGC Nice (6),2-1,1-1,Dijon FCO (6)
?,(Sat) 21 Sep 2019 (W38),Nîmes Olympique (6),1-0,1-0,Toulouse FC (6)
?,(Sat) 21 Sep 2019 (W38),Stade de Reims (6),0-0,0-0,AS Monaco (6)
?,(Sun) 22 Sep 2019 (W38),Stade Rennais FC (6),1-1,0-0,Lille OSC (6)
?,(Sun) 22 Sep 2019 (W38),Angers SCO (6),4-1,0-1,AS Saint-Étienne (6)
?,(Sun) 22 Sep 2019 (W38),Olympique Lyonnais (6),0-1,0-0,Paris Saint-Germain (6)
?,(Tue) 24 Sep 2019 (W39),Dijon FCO (7),0-0,0-0,Olympique de Marseille (7)
?,(Tue) 24 Sep 2019 (W39),AS Monaco (7),3-1,1-0,OGC Nice (7)
?,(Wed) 25 Sep 2019 (W39),Amiens SC (7),1-3,1-2,Girondins de Bordeaux (7)
?,(Wed) 25 Sep 2019 (W39),Stade Brestois 29 (7),2-2,1-1,Olympique Lyonnais (7)
?,(Wed) 25 Sep 2019 (W39),Lille OSC (7),2-0,1-0,RC Strasbourg (7)
?,(Wed) 25 Sep 2019 (W39),Montpellier HSC (7),1-0,1-0,Nîmes Olympique (7)
?,(Wed) 25 Sep 2019 (W39),FC Nantes (7),1-0,0-0,Stade Rennais FC (7)
?,(Wed) 25 Sep 2019 (W39),AS Saint-Étienne (7),0-1,0-1,FC Metz (7)
?,(Wed) 25 Sep 2019 (W39),Toulouse FC (7),0-2,0-0,Angers SCO (7)
?,(Wed) 25 Sep 2019 (W39),Paris Saint-Germain (7),0-2,0-1,Stade de Reims (7)
?,(Sat) 28 Sep 2019 (W39),Olympique Lyonnais (8),0-1,0-0,FC Nantes (8)
?,(Sat) 28 Sep 2019 (W39),Girondins de Bordeaux (8),0-1,0-0,Paris Saint-Germain (8)
?,(Sat) 28 Sep 2019 (W39),Angers SCO (8),1-1,0-1,Amiens SC (8)
?,(Sat) 28 Sep 2019 (W39),FC Metz (8),2-2,1-0,Toulouse FC (8)
?,(Sat) 28 Sep 2019 (W39),AS Monaco (8),4-1,1-0,Stade Brestois 29 (8)
?,(Sat) 28 Sep 2019 (W39),OGC Nice (8),1-1,1-1,Lille OSC (8)
?,(Sat) 28 Sep 2019 (W39),Stade de Reims (8),1-2,1-1,Dijon FCO (8)
?,(Sun) 29 Sep 2019 (W39),RC Strasbourg (8),1-0,1-0,Montpellier HSC (8)
?,(Sun) 29 Sep 2019 (W39),Nîmes Olympique (8),0-1,0-0,AS Saint-Étienne (8)
?,(Sun) 29 Sep 2019 (W39),Olympique de Marseille (8),1-1,0-1,Stade Rennais FC (8)
?,(Fri) 4 Oct 2019 (W40),Amiens SC (9),3-1,2-1,Olympique de Marseille (9)
?,(Sat) 5 Oct 2019 (W40),Paris Saint-Germain (9),4-0,2-0,Angers SCO (9)
?,(Sat) 5 Oct 2019 (W40),Stade Brestois 29 (9),2-0,2-0,FC Metz (9)
?,(Sat) 5 Oct 2019 (W40),Dijon FCO (9),1-0,1-0,RC Strasbourg (9)
?,(Sat) 5 Oct 2019 (W40),Montpellier HSC (9),3-1,2-0,AS Monaco (9)
?,(Sat) 5 Oct 2019 (W40),FC Nantes (9),1-0,0-0,OGC Nice (9)
?,(Sat) 5 Oct 2019 (W40),Toulouse FC (9),1-3,0-2,Girondins de Bordeaux (9)
?,(Sun) 6 Oct 2019 (W40),Lille OSC (9),2-2,1-1,Nîmes Olympique (9)
?,(Sun) 6 Oct 2019 (W40),Stade Rennais FC (9),0-1,0-0,Stade de Reims (9)
?,(Sun) 6 Oct 2019 (W40),AS Saint-Étienne (9),1-0,0-0,Olympique Lyonnais (9)
?,(Fri) 18 Oct 2019 (W42),OGC Nice (10),1-4,0-2,Paris Saint-Germain (10)
?,(Sat) 19 Oct 2019 (W42),Olympique Lyonnais (10),0-0,0-0,Dijon FCO (10)
?,(Sat) 19 Oct 2019 (W42),Angers SCO (10),0-1,0-0,Stade Brestois 29 (10)
?,(Sat) 19 Oct 2019 (W42),FC Metz (10),1-0,0-0,FC Nantes (10)
?,(Sat) 19 Oct 2019 (W42),Nîmes Olympique (10),1-1,1-0,Amiens SC (10)
?,(Sat) 19 Oct 2019 (W42),Stade de Reims (10),1-0,1-0,Montpellier HSC (10)
?,(Sat) 19 Oct 2019 (W42),Toulouse FC (10),2-1,0-0,Lille OSC (10)
?,(Sun) 20 Oct 2019 (W42),Girondins de Bordeaux (10),0-1,0-0,AS Saint-Étienne (10)
?,(Sun) 20 Oct 2019 (W42),AS Monaco (10),3-2,1-1,Stade Rennais FC (10)
?,(Sun) 20 Oct 2019 (W42),Olympique de Marseille (10),2-0,1-0,RC Strasbourg (10)
?,(Fri) 25 Oct 2019 (W43),FC Nantes (11),0-1,0-1,AS Monaco (11)
?,(Sat) 26 Oct 2019 (W43),Lille OSC (11),3-0,1-0,Girondins de Bordeaux (11)
?,(Sat) 26 Oct 2019 (W43),Stade Brestois 29 (11),2-0,0-0,Dijon FCO (11)
?,(Sat) 26 Oct 2019 (W43),Olympique Lyonnais (11),2-0,2-0,FC Metz (11)
?,(Sat) 26 Oct 2019 (W43),Montpellier HSC (11),0-0,0-0,Angers SCO (11)
?,(Sat) 26 Oct 2019 (W43),Stade de Reims (11),0-0,0-0,Nîmes Olympique (11)
?,(Sat) 26 Oct 2019 (W43),RC Strasbourg (11),1-0,1-0,OGC Nice (11)
?,(Sun) 27 Oct 2019 (W43),Stade Rennais FC (11),3-2,2-1,Toulouse FC (11)
?,(Sun) 27 Oct 2019 (W43),AS Saint-Étienne (11),2-2,1-0,Amiens SC (11)
?,(Sun) 27 Oct 2019 (W43),Paris Saint-Germain (11),4-0,4-0,Olympique de Marseille (11)
?,(Fri) 1 Nov 2019 (W44),Dijon FCO (12),2-1,1-1,Paris Saint-Germain (12)
?,(Sat) 2 Nov 2019 (W44),Olympique de Marseille (12),2-1,0-0,Lille OSC (12)
?,(Sat) 2 Nov 2019 (W44),Amiens SC (12),1-0,1-0,Stade Brestois 29 (12)
?,(Sat) 2 Nov 2019 (W44),Angers SCO (12),1-0,1-0,RC Strasbourg (12)
?,(Sat) 2 Nov 2019 (W44),FC Metz (12),2-2,1-0,Montpellier HSC (12)
?,(Sat) 2 Nov 2019 (W44),Toulouse FC (12),2-3,1-1,Olympique Lyonnais (12)
?,(Sun) 3 Nov 2019 (W44),Girondins de Bordeaux (12),2-0,1-0,FC Nantes (12)
?,(Sun) 3 Nov 2019 (W44),OGC Nice (12),2-0,2-0,Stade de Reims (12)
