Date,Team 1,FT,Team 2
Sat May 14 2016,Flamengo RJ,1-0,Sport Club Recife
Sat May 14 2016,Se Palmeiras,4-0,Atletico Paranaense
Sat May 14 2016,Atletico Mineiro,1-0,Santos FC
Sun May 15 2016,Coritiba FC,1-0,Cruzeiro EC
Sun May 15 2016,Botafogo RJ,0-1,Sao Paulo FC
Sun May 15 2016,Santa Cruz FC,4-1,EC Vitoria Ba
Sun May 15 2016,Corinthians SP,0-0,Gremio Porto Alegre
Sun May 15 2016,Figueirense,0-0,Ponte Preta
Sun May 15 2016,America MG,0-1,Fluminense RJ
Sun May 15 2016,Internacional,0-0,Chapecoense
Sat May 21 2016,Ponte Preta,2-1,Se Palmeiras
Sat May 21 2016,Fluminense RJ,2-2,Santa Cruz FC
Sun May 22 2016,Cruzeiro EC,2-2,Figueirense
Sun May 22 2016,Santos FC,2-1,Coritiba FC
Sun May 22 2016,Atletico Paranaense,1-1,Atletico Mineiro
Sun May 22 2016,EC Vitoria Ba,3-2,Corinthians SP
Sun May 22 2016,Sao Paulo FC,1-2,Internacional
Sun May 22 2016,Gremio Porto Alegre,1-0,Flamengo RJ
Sun May 22 2016,Chapecoense,3-1,America MG
Sun May 22 2016,Sport Club Recife,1-1,Botafogo RJ
Thu May 26 2016,Botafogo RJ,2-1,Atletico Paranaense
Thu May 26 2016,Figueirense,2-2,Santos FC
Thu May 26 2016,Flamengo RJ,2-2,Chapecoense
Thu May 26 2016,America MG,1-1,EC Vitoria Ba
Thu May 26 2016,Se Palmeiras,2-0,Fluminense RJ
Thu May 26 2016,Coritiba FC,1-1,Sao Paulo FC
Thu May 26 2016,Santa Cruz FC,4-1,Cruzeiro EC
Thu May 26 2016,Corinthians SP,3-0,Ponte Preta
Thu May 26 2016,Internacional,1-0,Sport Club Recife
Fri May 27 2016,Atletico Mineiro,0-3,Gremio Porto Alegre
Sat May 28 2016,Cruzeiro EC,1-1,America MG
Sat May 28 2016,Atletico Paranaense,2-1,Figueirense
Sun May 29 2016,Chapecoense,1-1,Santa Cruz FC
Sun May 29 2016,Ponte Preta,1-2,Flamengo RJ
Sun May 29 2016,Sport Club Recife,0-2,Corinthians SP
Sun May 29 2016,EC Vitoria Ba,1-1,Atletico Mineiro
Sun May 29 2016,Fluminense RJ,1-0,Botafogo RJ
Sun May 29 2016,Sao Paulo FC,1-0,Se Palmeiras
Sun May 29 2016,Santos FC,0-1,Internacional
Sun May 29 2016,Gremio Porto Alegre,2-0,Coritiba FC
Thu Jun 2 2016,Internacional,1-0,Atletico Paranaense
Thu Jun 2 2016,Corinthians SP,1-0,Santos FC
Thu Jun 2 2016,Coritiba FC,3-4,Chapecoense
Thu Jun 2 2016,Santa Cruz FC,0-1,Sport Club Recife
Thu Jun 2 2016,Botafogo RJ,0-1,Cruzeiro EC
Thu Jun 2 2016,Atletico Mineiro,1-1,Fluminense RJ
Thu Jun 2 2016,Figueirense,1-0,Sao Paulo FC
Fri Jun 3 2016,America MG,1-2,Ponte Preta
Fri Jun 3 2016,Flamengo RJ,1-0,EC Vitoria Ba
Fri Jun 3 2016,Se Palmeiras,4-3,Gremio Porto Alegre
Sat Jun 4 2016,Atletico Paranaense,1-0,Santa Cruz FC
Sun Jun 5 2016,Corinthians SP,2-1,Coritiba FC
Sun Jun 5 2016,Chapecoense,0-0,Fluminense RJ
Sun Jun 5 2016,Santos FC,3-0,Botafogo RJ
Sun Jun 5 2016,America MG,1-0,Figueirense
Sun Jun 5 2016,EC Vitoria Ba,1-0,Internacional
Sun Jun 5 2016,Flamengo RJ,1-2,Se Palmeiras
Sun Jun 5 2016,Gremio Porto Alegre,1-0,Ponte Preta
Sun Jun 5 2016,Sport Club Recife,4-4,Atletico Mineiro
Sun Jun 5 2016,Cruzeiro EC,0-1,Sao Paulo FC
Sat Jun 11 2016,Internacional,3-1,America MG
Sat Jun 11 2016,Ponte Preta,2-1,Chapecoense
Sat Jun 11 2016,Fluminense RJ,1-1,Gremio Porto Alegre
Sun Jun 12 2016,Sao Paulo FC,1-2,Atletico Paranaense
Sun Jun 12 2016,Botafogo RJ,1-1,EC Vitoria Ba
Sun Jun 12 2016,Coritiba FC,3-2,Sport Club Recife
Sun Jun 12 2016,Se Palmeiras,1-0,Corinthians SP
Sun Jun 12 2016,Atletico Mineiro,2-3,Cruzeiro EC
Sun Jun 12 2016,Figueirense,1-0,Flamengo RJ
Mon Jun 13 2016,Santa Cruz FC,0-2,Santos FC
Thu Jun 16 2016,Sao Paulo FC,2-0,EC Vitoria Ba
Thu Jun 16 2016,Chapecoense,3-3,Gremio Porto Alegre
Thu Jun 16 2016,Ponte Preta,3-2,Atletico Paranaense
Thu Jun 16 2016,Botafogo RJ,3-1,America MG
Thu Jun 16 2016,Santos FC,2-0,Sport Club Recife
Thu Jun 16 2016,Santa Cruz FC,1-0,Figueirense
Thu Jun 16 2016,Cruzeiro EC,0-1,Flamengo RJ
Thu Jun 16 2016,Coritiba FC,2-2,Se Palmeiras
Fri Jun 17 2016,Internacional,2-0,Atletico Mineiro
Fri Jun 17 2016,Fluminense RJ,1-0,Corinthians SP
Sat Jun 18 2016,Se Palmeiras,3-1,Santa Cruz FC
Sat Jun 18 2016,Atletico Paranaense,1-0,Santos FC
Sun Jun 19 2016,America MG,2-1,Coritiba FC
Sun Jun 19 2016,EC Vitoria Ba,1-2,Chapecoense
Sun Jun 19 2016,Atletico Mineiro,3-0,Ponte Preta
Sun Jun 19 2016,Flamengo RJ,2-2,Sao Paulo FC
Sun Jun 19 2016,Corinthians SP,3-1,Botafogo RJ
Sun Jun 19 2016,Figueirense,3-2,Internacional
Sun Jun 19 2016,Sport Club Recife,2-1,Fluminense RJ
Mon Jun 20 2016,Gremio Porto Alegre,2-0,Cruzeiro EC
Wed Jun 22 2016,Se Palmeiras,2-0,America MG
Thu Jun 23 2016,Ponte Preta,0-4,Cruzeiro EC
Thu Jun 23 2016,Botafogo RJ,0-0,Figueirense
Thu Jun 23 2016,Santa Cruz FC,0-1,Flamengo RJ
Thu Jun 23 2016,Fluminense RJ,2-4,Santos FC
Thu Jun 23 2016,Atletico Mineiro,2-1,Corinthians SP
Thu Jun 23 2016,Chapecoense,0-0,Atletico Paranaense
Fri Jun 24 2016,Gremio Porto Alegre,1-2,EC Vitoria Ba
Fri Jun 24 2016,Sao Paulo FC,0-0,Sport Club Recife
Fri Jun 24 2016,Coritiba FC,1-1,Internacional
Sun Jun 26 2016,Cruzeiro EC,2-1,Se Palmeiras
Sun Jun 26 2016,Corinthians SP,2-1,Santa Cruz FC
Sun Jun 26 2016,America MG,0-1,Atletico Mineiro
Sun Jun 26 2016,EC Vitoria Ba,1-1,Ponte Preta
Sun Jun 26 2016,Flamengo RJ,1-2,Fluminense RJ
Sun Jun 26 2016,Santos FC,3-0,Sao Paulo FC
