Date,Team 1,FT,Team 2
Sun Nov 27 1932,Real Sociedad,2-2,FC Barcelona
Sun Nov 27 1932,Athletic Bilbao,9-1,Real Betis
Sun Nov 27 1932,Cd Alaves,8-2,Racing Santander
Sun Nov 27 1932,Valencia CF,3-2,Arenas De Getxo
Sun Nov 27 1932,Espanyol Barcelona,2-1,Real Madrid
Sun Dec 4 1932,Racing Santander,0-1,Athletic Bilbao
Sun Dec 4 1932,Arenas De Getxo,0-2,Espanyol Barcelona
Sun Dec 4 1932,Real Betis,3-2,Valencia CF
Sun Dec 4 1932,Real Madrid,6-2,Real Sociedad
Sun Dec 4 1932,FC Barcelona,2-0,Cd Alaves
Sun Dec 11 1932,Cd Alaves,0-1,Real Madrid
Sun Dec 11 1932,Athletic Bilbao,3-1,Arenas De Getxo
Sun Dec 11 1932,Valencia CF,2-2,FC Barcelona
Sun Dec 11 1932,Espanyol Barcelona,2-1,Racing Santander
Mon Dec 12 1932,Real Betis,4-2,Real Sociedad
Sun Dec 18 1932,Athletic Bilbao,0-2,Espanyol Barcelona
Sun Dec 18 1932,Racing Santander,2-0,Valencia CF
Sun Dec 18 1932,Real Madrid,4-1,Real Betis
Sun Dec 18 1932,FC Barcelona,5-2,Arenas De Getxo
Sun Dec 18 1932,Real Sociedad,3-1,Cd Alaves
Sun Dec 25 1932,Arenas De Getxo,2-1,Racing Santander
Sun Dec 25 1932,Cd Alaves,0-2,Athletic Bilbao
Sun Dec 25 1932,Real Betis,2-1,FC Barcelona
Sun Dec 25 1932,Espanyol Barcelona,3-0,Real Sociedad
Sun Dec 25 1932,Real Madrid,6-0,Valencia CF
Sun Jan 1 1933,FC Barcelona,1-1,Real Madrid
Sun Jan 1 1933,Real Sociedad,2-4,Athletic Bilbao
Sun Jan 1 1933,Valencia CF,1-1,Espanyol Barcelona
Sun Jan 1 1933,Racing Santander,2-2,Real Betis
Sun Jan 1 1933,Arenas De Getxo,3-0,Cd Alaves
Sun Jan 8 1933,Real Madrid,4-1,Racing Santander
Sun Jan 8 1933,Real Betis,1-1,Arenas De Getxo
Sun Jan 8 1933,Real Sociedad,4-1,Valencia CF
Sun Jan 8 1933,Athletic Bilbao,1-3,FC Barcelona
Sun Jan 8 1933,Espanyol Barcelona,3-1,Cd Alaves
Sun Jan 15 1933,Valencia CF,1-5,Athletic Bilbao
Tue Jan 17 1933,Arenas De Getxo,1-5,Real Madrid
Tue Jan 17 1933,FC Barcelona,1-1,Espanyol Barcelona
Tue Jan 17 1933,Racing Santander,7-1,Real Sociedad
Tue Jan 17 1933,Cd Alaves,2-0,Real Betis
Sun Jan 22 1933,Valencia CF,5-2,Cd Alaves
Sun Jan 22 1933,Athletic Bilbao,0-2,Real Madrid
Sun Jan 22 1933,Real Betis,1-2,Espanyol Barcelona
Sun Jan 22 1933,FC Barcelona,4-0,Racing Santander
Sun Jan 22 1933,Real Sociedad,2-1,Arenas De Getxo
Sun Jan 29 1933,Real Madrid,2-0,Espanyol Barcelona
Sun Jan 29 1933,Arenas De Getxo,2-2,Valencia CF
Sun Jan 29 1933,FC Barcelona,3-2,Real Sociedad
Sun Jan 29 1933,Racing Santander,9-0,Cd Alaves
Sun Jan 29 1933,Real Betis,1-5,Athletic Bilbao
Sun Feb 5 1933,Real Sociedad,1-2,Real Madrid
Sun Feb 5 1933,Cd Alaves,2-1,FC Barcelona
Sun Feb 5 1933,Valencia CF,2-1,Real Betis
Sun Feb 5 1933,Athletic Bilbao,9-5,Racing Santander
Sun Feb 5 1933,Espanyol Barcelona,3-2,Arenas De Getxo
Sun Feb 12 1933,Arenas De Getxo,4-2,Athletic Bilbao
Sun Feb 12 1933,Real Madrid,2-0,Cd Alaves
Sun Feb 12 1933,Real Sociedad,2-2,Real Betis
Sun Feb 12 1933,Racing Santander,3-1,Espanyol Barcelona
Sun Feb 12 1933,FC Barcelona,4-2,Valencia CF
Sun Feb 19 1933,Real Betis,0-0,Real Madrid
Sun Feb 19 1933,Arenas De Getxo,5-1,FC Barcelona
Sun Feb 19 1933,Espanyol Barcelona,2-5,Athletic Bilbao
Sun Feb 19 1933,Valencia CF,6-2,Racing Santander
Sun Feb 26 1933,Real Sociedad,6-1,Espanyol Barcelona
Sun Feb 26 1933,Athletic Bilbao,4-0,Cd Alaves
Sun Feb 26 1933,Racing Santander,2-1,Arenas De Getxo
Sun Feb 26 1933,Valencia CF,0-1,Real Madrid
Sun Feb 26 1933,FC Barcelona,4-1,Real Betis
Tue Feb 28 1933,Cd Alaves,1-0,Real Sociedad
Sun Mar 5 1933,Real Madrid,2-1,FC Barcelona
Sun Mar 5 1933,Espanyol Barcelona,5-2,Valencia CF
Sun Mar 5 1933,Athletic Bilbao,1-2,Real Sociedad
Sun Mar 5 1933,Real Betis,3-2,Racing Santander
Sun Mar 5 1933,Cd Alaves,1-1,Arenas De Getxo
Sun Mar 12 1933,Cd Alaves,1-0,Espanyol Barcelona
Sun Mar 12 1933,Valencia CF,2-2,Real Sociedad
Sun Mar 12 1933,FC Barcelona,2-3,Athletic Bilbao
Sun Mar 12 1933,Racing Santander,4-2,Real Madrid
Sun Mar 12 1933,Arenas De Getxo,3-3,Real Betis
Sun Mar 19 1933,Espanyol Barcelona,2-1,FC Barcelona
Sun Mar 19 1933,Athletic Bilbao,8-2,Valencia CF
Sun Mar 19 1933,Real Sociedad,8-0,Racing Santander
Sun Mar 19 1933,Real Madrid,8-2,Arenas De Getxo
Sun Mar 19 1933,Real Betis,3-1,Cd Alaves
Sun Mar 26 1933,Racing Santander,4-4,FC Barcelona
Sun Mar 26 1933,Real Madrid,0-1,Athletic Bilbao
Sun Mar 26 1933,Cd Alaves,1-1,Valencia CF
Sun Mar 26 1933,Arenas De Getxo,6-0,Real Sociedad
Tue Mar 28 1933,Espanyol Barcelona,1-2,Real Betis
