Date,Team 1,FT,Team 2
Fri Aug 11 1995,Werder Bremen,1-1,Fortuna Duesseldorf
Fri Aug 11 1995,Vfb Stuttgart,0-0,KSC Uerdingen 05
Fri Aug 11 1995,Borussia Dortmund,1-1,1 FC Kaiserslautern
Sat Aug 12 1995,Bayern Muenchen,3-2,Hamburger SV
Sat Aug 12 1995,Hansa Rostock,1-2,Bayer Leverkusen
Sat Aug 12 1995,Eintracht Frankfurt,2-2,Karlsruher SC
Sat Aug 12 1995,1 FC Koeln,0-1,FC Schalke 04
Sat Aug 12 1995,FC St Pauli,4-2,TSV 1860 Muenchen
Sun Aug 13 1995,Bor Moenchengladbach,1-0,SC Freiburg
Fri Aug 18 1995,FC Schalke 04,1-3,Hansa Rostock
Fri Aug 18 1995,Hamburger SV,3-3,Werder Bremen
Fri Aug 18 1995,SC Freiburg,0-2,FC St Pauli
Sat Aug 19 1995,Bayer Leverkusen,1-1,Borussia Dortmund
Sat Aug 19 1995,1 FC Kaiserslautern,1-3,Bor Moenchengladbach
Sat Aug 19 1995,TSV 1860 Muenchen,1-1,Vfb Stuttgart
Sat Aug 19 1995,Karlsruher SC,2-6,Bayern Muenchen
Sat Aug 19 1995,KSC Uerdingen 05,1-1,Eintracht Frankfurt
Sun Aug 20 1995,Fortuna Duesseldorf,1-1,1 FC Koeln
Tue Aug 29 1995,Werder Bremen,1-0,Karlsruher SC
Tue Aug 29 1995,Hansa Rostock,3-2,Borussia Dortmund
Tue Aug 29 1995,Bor Moenchengladbach,0-0,Bayer Leverkusen
Tue Aug 29 1995,1 FC Koeln,3-2,Hamburger SV
Tue Aug 29 1995,FC St Pauli,1-2,1 FC Kaiserslautern
Wed Aug 30 1995,Bayern Muenchen,2-0,KSC Uerdingen 05
Wed Aug 30 1995,Vfb Stuttgart,3-1,SC Freiburg
Wed Aug 30 1995,FC Schalke 04,1-1,Fortuna Duesseldorf
Wed Aug 30 1995,Eintracht Frankfurt,4-2,TSV 1860 Muenchen
Fri Sep 1 1995,Borussia Dortmund,2-1,Bor Moenchengladbach
Fri Sep 1 1995,Karlsruher SC,1-0,1 FC Koeln
Sat Sep 2 1995,Bayer Leverkusen,1-1,FC St Pauli
Sat Sep 2 1995,Hamburger SV,1-1,FC Schalke 04
Sat Sep 2 1995,SC Freiburg,2-0,Eintracht Frankfurt
Sat Sep 2 1995,1 FC Kaiserslautern,1-1,Vfb Stuttgart
Sat Sep 2 1995,TSV 1860 Muenchen,0-2,Bayern Muenchen
Sat Sep 2 1995,KSC Uerdingen 05,3-0,Werder Bremen
Sat Sep 2 1995,Fortuna Duesseldorf,2-2,Hansa Rostock
Fri Sep 8 1995,Werder Bremen,2-0,TSV 1860 Muenchen
Fri Sep 8 1995,1 FC Koeln,0-0,KSC Uerdingen 05
Sat Sep 9 1995,Bayern Muenchen,2-0,SC Freiburg
Sat Sep 9 1995,Vfb Stuttgart,1-4,Bayer Leverkusen
Sat Sep 9 1995,FC Schalke 04,2-1,Karlsruher SC
Sat Sep 9 1995,Hansa Rostock,2-3,Bor Moenchengladbach
Sat Sep 9 1995,Eintracht Frankfurt,3-1,1 FC Kaiserslautern
Sat Sep 9 1995,FC St Pauli,0-3,Borussia Dortmund
Sat Sep 9 1995,Fortuna Duesseldorf,2-2,Hamburger SV
Fri Sep 15 1995,1 FC Kaiserslautern,2-3,Bayern Muenchen
Fri Sep 15 1995,Karlsruher SC,3-1,Fortuna Duesseldorf
Sat Sep 16 1995,Bayer Leverkusen,2-0,Eintracht Frankfurt
Sat Sep 16 1995,Borussia Dortmund,6-3,Vfb Stuttgart
Sat Sep 16 1995,SC Freiburg,0-1,Werder Bremen
Sat Sep 16 1995,TSV 1860 Muenchen,2-1,1 FC Koeln
Sat Sep 16 1995,KSC Uerdingen 05,1-1,FC Schalke 04
Sun Sep 17 1995,Hamburger SV,1-1,Hansa Rostock
Sun Sep 17 1995,Bor Moenchengladbach,2-4,FC St Pauli
Fri Sep 22 1995,Eintracht Frankfurt,3-4,Borussia Dortmund
Fri Sep 22 1995,Fortuna Duesseldorf,1-0,KSC Uerdingen 05
Sat Sep 23 1995,Werder Bremen,1-1,1 FC Kaiserslautern
Sat Sep 23 1995,Bayern Muenchen,1-0,Bayer Leverkusen
Sat Sep 23 1995,Vfb Stuttgart,5-0,Bor Moenchengladbach
Sat Sep 23 1995,Hamburger SV,0-0,Karlsruher SC
Sat Sep 23 1995,Hansa Rostock,2-0,FC St Pauli
Sat Sep 23 1995,1 FC Koeln,1-1,SC Freiburg
