Date,Team 1,FT,Team 2
Fri Aug 18 1995,Fortuna Sittard,1-3,PSV Eindhoven
Sat Aug 19 1995,Roda JC Kerkrade,2-2,SC Heerenveen
Sat Aug 19 1995,Willem II,6-0,Sparta Rotterdam
Sat Aug 19 1995,Go Ahead Eagles,2-2,FC Groningen
Sun Aug 20 1995,AFC Ajax,4-0,FC Utrecht
Sun Aug 20 1995,Feyenoord,5-2,Vitesse
Sun Aug 20 1995,RKC Waalwijk,2-2,NAC Breda
Sun Aug 20 1995,FC Volendam,1-3,FC Twente
Sun Aug 20 1995,De Graafschap,2-3,NEC Nijmegen
Wed Aug 23 1995,FC Groningen,2-0,Fortuna Sittard
Fri Aug 25 1995,NEC Nijmegen,0-6,AFC Ajax
Sat Aug 26 1995,SC Heerenveen,2-1,RKC Waalwijk
Sat Aug 26 1995,Go Ahead Eagles,0-2,Willem II
Sun Aug 27 1995,FC Twente,2-2,Feyenoord
Sun Aug 27 1995,FC Utrecht,2-2,FC Volendam
Sun Aug 27 1995,NAC Breda,3-0,PSV Eindhoven
Sun Aug 27 1995,Vitesse,0-0,Roda JC Kerkrade
Sun Aug 27 1995,Sparta Rotterdam,4-1,De Graafschap
Tue Aug 29 1995,SC Heerenveen,1-0,FC Groningen
Fri Sep 8 1995,RKC Waalwijk,0-2,Vitesse
Sat Sep 9 1995,PSV Eindhoven,5-1,SC Heerenveen
Sat Sep 9 1995,Roda JC Kerkrade,0-0,FC Twente
Sat Sep 9 1995,Willem II,4-0,Fortuna Sittard
Sat Sep 9 1995,NEC Nijmegen,2-0,FC Utrecht
Sun Sep 10 1995,AFC Ajax,4-0,Sparta Rotterdam
Sun Sep 10 1995,Feyenoord,5-1,FC Volendam
Sun Sep 10 1995,De Graafschap,3-2,Go Ahead Eagles
Tue Sep 12 1995,FC Groningen,3-1,NAC Breda
Fri Sep 15 1995,Sparta Rotterdam,3-1,NEC Nijmegen
Sat Sep 16 1995,NAC Breda,0-1,Willem II
Sat Sep 16 1995,Vitesse,0-1,PSV Eindhoven
Sat Sep 16 1995,Fortuna Sittard,1-0,De Graafschap
Sun Sep 17 1995,FC Twente,0-1,RKC Waalwijk
Sun Sep 17 1995,FC Utrecht,1-0,Feyenoord
Sun Sep 17 1995,FC Volendam,1-0,Roda JC Kerkrade
Sun Sep 17 1995,Go Ahead Eagles,0-4,AFC Ajax
Tue Sep 19 1995,De Graafschap,1-1,NAC Breda
Wed Sep 20 1995,AFC Ajax,4-0,Fortuna Sittard
Wed Sep 20 1995,PSV Eindhoven,3-0,FC Twente
Wed Sep 20 1995,Roda JC Kerkrade,1-1,Feyenoord
Wed Sep 20 1995,Willem II,1-1,SC Heerenveen
Wed Sep 20 1995,RKC Waalwijk,2-0,FC Volendam
Wed Sep 20 1995,FC Groningen,2-0,Vitesse
Wed Sep 20 1995,NEC Nijmegen,0-2,Go Ahead Eagles
Wed Sep 20 1995,Sparta Rotterdam,0-0,FC Utrecht
Sat Sep 23 1995,SC Heerenveen,2-2,De Graafschap
Sat Sep 23 1995,FC Utrecht,0-1,Roda JC Kerkrade
Sat Sep 23 1995,FC Volendam,0-5,PSV Eindhoven
Sat Sep 23 1995,Go Ahead Eagles,1-3,Sparta Rotterdam
Sat Sep 23 1995,Fortuna Sittard,1-1,NEC Nijmegen
Sun Sep 24 1995,Feyenoord,4-2,RKC Waalwijk
Sun Sep 24 1995,FC Twente,2-2,FC Groningen
Sun Sep 24 1995,NAC Breda,0-1,AFC Ajax
Sun Sep 24 1995,Vitesse,2-2,Willem II
Fri Sep 29 1995,Willem II,5-2,FC Twente
Sat Sep 30 1995,NEC Nijmegen,1-3,NAC Breda
Sat Sep 30 1995,Go Ahead Eagles,2-3,FC Utrecht
Sun Oct 1 1995,PSV Eindhoven,3-0,Feyenoord
Sun Oct 1 1995,SC Heerenveen,0-4,AFC Ajax
Sun Oct 1 1995,RKC Waalwijk,2-0,Roda JC Kerkrade
Sun Oct 1 1995,FC Groningen,2-1,FC Volendam
Sun Oct 1 1995,Sparta Rotterdam,0-1,Fortuna Sittard
Sun Oct 1 1995,De Graafschap,2-3,Vitesse
Wed Oct 4 1995,AFC Ajax,3-0,Vitesse
Wed Oct 4 1995,Roda JC Kerkrade,1-1,PSV Eindhoven
Wed Oct 4 1995,NAC Breda,0-0,Sparta Rotterdam
Wed Oct 4 1995,RKC Waalwijk,1-0,FC Utrecht
Wed Oct 4 1995,NEC Nijmegen,1-3,SC Heerenveen
Wed Oct 4 1995,FC Volendam,0-0,Willem II
Wed Oct 4 1995,De Graafschap,0-3,FC Twente
Wed Oct 4 1995,Fortuna Sittard,2-2,Go Ahead Eagles
Thu Oct 5 1995,Feyenoord,4-1,FC Groningen
Sat Oct 14 1995,PSV Eindhoven,4-0,RKC Waalwijk
Sat Oct 14 1995,SC Heerenveen,4-0,Sparta Rotterdam
Sat Oct 14 1995,FC Utrecht,2-3,Fortuna Sittard
Sat Oct 14 1995,FC Groningen,0-1,Roda JC Kerkrade
Sat Oct 14 1995,Go Ahead Eagles,1-1,NAC Breda
Sun Oct 15 1995,Willem II,2-2,Feyenoord
Sun Oct 15 1995,FC Twente,0-3,AFC Ajax
Sun Oct 15 1995,Vitesse,2-2,NEC Nijmegen
Sun Oct 15 1995,FC Volendam,1-1,De Graafschap
Tue Oct 17 1995,NAC Breda,3-0,FC Utrecht
Fri Oct 20 1995,Sparta Rotterdam,4-2,FC Twente
Sat Oct 21 1995,PSV Eindhoven,7-1,FC Groningen
Sat Oct 21 1995,Willem II,1-2,RKC Waalwijk
Sat Oct 21 1995,NEC Nijmegen,2-1,FC Volendam
Sat Oct 21 1995,De Graafschap,0-2,Roda JC Kerkrade
Sat Oct 21 1995,Go Ahead Eagles,1-3,Vitesse
Sat Oct 21 1995,Fortuna Sittard,1-2,SC Heerenveen
Sun Oct 22 1995,Feyenoord,2-4,AFC Ajax
Tue Oct 24 1995,FC Utrecht,1-4,PSV Eindhoven
Wed Oct 25 1995,AFC Ajax,4-0,FC Volendam
Wed Oct 25 1995,SC Heerenveen,2-1,Go Ahead Eagles
Wed Oct 25 1995,Roda JC Kerkrade,1-1,Willem II
Wed Oct 25 1995,FC Twente,2-0,NEC Nijmegen
Wed Oct 25 1995,NAC Breda,2-0,Fortuna Sittard
Wed Oct 25 1995,RKC Waalwijk,1-3,FC Groningen
Wed Oct 25 1995,Sparta Rotterdam,3-0,Vitesse
Thu Oct 26 1995,Feyenoord,2-0,De Graafschap
Sat Oct 28 1995,AFC Ajax,6-1,Roda JC Kerkrade
Sat Oct 28 1995,PSV Eindhoven,2-0,Willem II
Sat Oct 28 1995,SC Heerenveen,1-1,NAC Breda
Sat Oct 28 1995,De Graafschap,1-1,RKC Waalwijk
Sun Oct 29 1995,FC Twente,2-1,Go Ahead Eagles
Sun Oct 29 1995,FC Groningen,0-0,FC Utrecht
