Date,Team 1,FT,Team 2
Sun Aug 27 1995,Juventus,4-1,US Cremonese
Sun Aug 27 1995,Inter,1-0,Vicenza Calcio
Sun Aug 27 1995,Lazio Roma,4-1,Piacenza Calcio
Sun Aug 27 1995,Udinese Calcio,1-0,Cagliari Calcio
Sun Aug 27 1995,Sampdoria,1-1,As Roma
Sun Aug 27 1995,Atalanta,1-1,Parma FC
Sun Aug 27 1995,Acf Fiorentina,2-0,Torino FC
Sun Aug 27 1995,Calcio Padova,1-2,AC Milan
Sun Aug 27 1995,As Bari,1-1,Ssc Napoli
Sun Sep 10 1995,AC Milan,2-1,Udinese Calcio
Sun Sep 10 1995,As Roma,0-1,Atalanta
Sun Sep 10 1995,Parma FC,2-1,Inter
Sun Sep 10 1995,Cagliari Calcio,0-1,Lazio Roma
Sun Sep 10 1995,Piacenza Calcio,0-4,Juventus
Sun Sep 10 1995,Torino FC,3-1,As Bari
Sun Sep 10 1995,Vicenza Calcio,1-0,Acf Fiorentina
Sun Sep 10 1995,Ssc Napoli,2-0,Calcio Padova
Sun Sep 10 1995,US Cremonese,0-0,Sampdoria
Sun Sep 17 1995,As Roma,1-2,AC Milan
Sun Sep 17 1995,Juventus,1-0,Vicenza Calcio
Sun Sep 17 1995,Inter,0-0,Piacenza Calcio
Sun Sep 17 1995,Udinese Calcio,3-2,US Cremonese
Sun Sep 17 1995,Sampdoria,3-0,Parma FC
Sun Sep 17 1995,Atalanta,1-3,Ssc Napoli
Sun Sep 17 1995,Acf Fiorentina,3-1,Cagliari Calcio
Sun Sep 17 1995,Calcio Padova,1-1,Torino FC
Sun Sep 17 1995,As Bari,3-3,Lazio Roma
Sun Sep 24 1995,AC Milan,3-0,Atalanta
Sun Sep 24 1995,Parma FC,3-0,Acf Fiorentina
Sun Sep 24 1995,Lazio Roma,2-2,Udinese Calcio
Sun Sep 24 1995,Cagliari Calcio,0-0,Juventus
Sun Sep 24 1995,Piacenza Calcio,3-2,As Bari
Sun Sep 24 1995,Torino FC,1-1,Sampdoria
Sun Sep 24 1995,Vicenza Calcio,2-1,Calcio Padova
Sun Sep 24 1995,Ssc Napoli,2-1,Inter
Sun Sep 24 1995,US Cremonese,0-1,As Roma
Sun Oct 1 1995,As Roma,0-0,Lazio Roma
Sun Oct 1 1995,Juventus,1-1,Ssc Napoli
Sun Oct 1 1995,Inter,4-0,Torino FC
Sun Oct 1 1995,Udinese Calcio,1-1,Vicenza Calcio
Sun Oct 1 1995,Sampdoria,1-2,Cagliari Calcio
Sun Oct 1 1995,Atalanta,2-0,Piacenza Calcio
Sun Oct 1 1995,Acf Fiorentina,3-2,US Cremonese
Sun Oct 1 1995,Calcio Padova,1-3,Parma FC
Sun Oct 1 1995,As Bari,1-0,AC Milan
Sun Oct 15 1995,AC Milan,2-1,Juventus
Sun Oct 15 1995,Parma FC,1-0,Udinese Calcio
Sun Oct 15 1995,Lazio Roma,2-0,Calcio Padova
Sun Oct 15 1995,Atalanta,1-1,Inter
Sun Oct 15 1995,Cagliari Calcio,1-0,US Cremonese
Sun Oct 15 1995,Piacenza Calcio,3-2,Sampdoria
Sun Oct 15 1995,Torino FC,2-2,As Roma
Sun Oct 15 1995,Vicenza Calcio,2-0,As Bari
Sun Oct 15 1995,Ssc Napoli,0-2,Acf Fiorentina
Sun Oct 22 1995,As Roma,1-1,Parma FC
Sun Oct 22 1995,Juventus,3-1,Calcio Padova
Sun Oct 22 1995,Inter,0-0,Lazio Roma
Sun Oct 22 1995,Udinese Calcio,1-0,Torino FC
Sun Oct 22 1995,Sampdoria,2-1,Acf Fiorentina
Sun Oct 22 1995,Piacenza Calcio,0-1,Ssc Napoli
Sun Oct 22 1995,Vicenza Calcio,1-1,AC Milan
Sun Oct 22 1995,As Bari,3-0,Cagliari Calcio
Sun Oct 22 1995,US Cremonese,1-1,Atalanta
Sun Oct 29 1995,Parma FC,3-2,Piacenza Calcio
Sun Oct 29 1995,Inter,1-1,AC Milan
Sun Oct 29 1995,Lazio Roma,4-0,Juventus
Sun Oct 29 1995,Atalanta,0-0,Udinese Calcio
Sun Oct 29 1995,Cagliari Calcio,0-2,As Roma
Sun Oct 29 1995,Acf Fiorentina,3-2,As Bari
Sun Oct 29 1995,Torino FC,1-0,Vicenza Calcio
Sun Oct 29 1995,Ssc Napoli,0-0,US Cremonese
Sun Oct 29 1995,Calcio Padova,1-1,Sampdoria
Sun Nov 5 1995,AC Milan,3-2,Cagliari Calcio
Sun Nov 5 1995,As Roma,2-0,Calcio Padova
Sun Nov 5 1995,Udinese Calcio,1-0,Juventus
Sun Nov 5 1995,Sampdoria,0-0,Inter
Sun Nov 5 1995,Acf Fiorentina,2-0,Lazio Roma
Sun Nov 5 1995,Torino FC,0-0,Ssc Napoli
Sun Nov 5 1995,Vicenza Calcio,1-1,Piacenza Calcio
Sun Nov 5 1995,As Bari,1-3,Atalanta
Sun Nov 5 1995,US Cremonese,0-2,Parma FC
Sun Nov 19 1995,Juventus,1-0,Acf Fiorentina
Sun Nov 19 1995,Parma FC,0-0,AC Milan
Sun Nov 19 1995,Inter,2-1,Udinese Calcio
Sun Nov 19 1995,Lazio Roma,2-1,US Cremonese
Sun Nov 19 1995,Atalanta,3-2,Sampdoria
Sun Nov 19 1995,Cagliari Calcio,1-0,Torino FC
Sun Nov 19 1995,Piacenza Calcio,1-0,As Roma
Sun Nov 19 1995,Ssc Napoli,1-1,Vicenza Calcio
