Date,Team 1,FT,Team 2
Sun Sep 16 1962,Athletic Bilbao,2-3,FC Barcelona
Sun Sep 16 1962,Atletico Madrid,5-1,Valencia CF
Sun Sep 16 1962,Deportivo La Coruna,1-0,Sevilla FC
Sun Sep 16 1962,Real Zaragoza,5-0,Real Oviedo
Sun Sep 16 1962,Cordoba CF,1-0,Real Valladolid
Sun Sep 16 1962,RCD Mallorca,5-0,Malaga CF
Sun Sep 16 1962,CA Osasuna,3-0,Elche CF
Sun Sep 16 1962,Real Betis,2-5,Real Madrid
Sat Sep 22 1962,Sevilla FC,2-4,Atletico Madrid
Sat Sep 22 1962,Real Madrid,2-1,Deportivo La Coruna
Sat Sep 22 1962,Valencia CF,2-1,Real Zaragoza
Sun Sep 23 1962,FC Barcelona,1-0,Real Betis
Sun Sep 23 1962,Real Oviedo,2-0,Cordoba CF
Sun Sep 23 1962,Real Valladolid,2-1,CA Osasuna
Sun Sep 23 1962,Malaga CF,2-0,Athletic Bilbao
Sun Sep 23 1962,Elche CF,2-2,RCD Mallorca
Sun Sep 30 1962,Deportivo La Coruna,1-1,Atletico Madrid
Sun Sep 30 1962,Athletic Bilbao,2-1,Elche CF
Sun Sep 30 1962,Real Betis,0-1,Malaga CF
Sun Sep 30 1962,RCD Mallorca,0-0,Real Valladolid
Sun Sep 30 1962,Real Zaragoza,2-4,Sevilla FC
Sun Sep 30 1962,Cordoba CF,1-0,Valencia CF
Sun Sep 30 1962,Real Madrid,2-0,FC Barcelona
Sun Sep 30 1962,CA Osasuna,2-3,Real Oviedo
Sun Oct 7 1962,FC Barcelona,5-2,Deportivo La Coruna
Sun Oct 7 1962,Valencia CF,4-1,CA Osasuna
Sun Oct 7 1962,Real Oviedo,2-0,RCD Mallorca
Sun Oct 7 1962,Atletico Madrid,2-1,Real Zaragoza
Sun Oct 7 1962,Malaga CF,0-4,Real Madrid
Sun Oct 7 1962,Real Valladolid,2-1,Athletic Bilbao
Sun Oct 7 1962,Elche CF,0-3,Real Betis
Sun Oct 7 1962,Sevilla FC,3-1,Cordoba CF
Sun Oct 14 1962,CA Osasuna,0-0,Sevilla FC
Sun Oct 14 1962,Real Madrid,6-1,Elche CF
Sun Oct 14 1962,FC Barcelona,4-0,Malaga CF
Sun Oct 14 1962,Real Betis,2-2,Real Valladolid
Sun Oct 14 1962,Deportivo La Coruna,0-2,Real Zaragoza
Sun Oct 14 1962,Cordoba CF,1-1,Atletico Madrid
Sun Oct 14 1962,RCD Mallorca,0-2,Valencia CF
Sun Oct 14 1962,Athletic Bilbao,3-1,Real Oviedo
Sat Oct 20 1962,Sevilla FC,2-1,RCD Mallorca
Sun Oct 21 1962,Elche CF,1-1,FC Barcelona
Sun Oct 21 1962,Atletico Madrid,3-0,CA Osasuna
Sun Oct 21 1962,Malaga CF,1-0,Deportivo La Coruna
Sun Oct 21 1962,Real Zaragoza,1-3,Cordoba CF
Sun Oct 21 1962,Real Valladolid,4-2,Real Madrid
Sun Oct 21 1962,Real Oviedo,4-3,Real Betis
Sun Oct 21 1962,Valencia CF,2-0,Athletic Bilbao
Sun Oct 28 1962,CA Osasuna,1-2,Real Zaragoza
Sun Oct 28 1962,Deportivo La Coruna,2-0,Cordoba CF
Sun Oct 28 1962,Malaga CF,4-6,Elche CF
Sun Oct 28 1962,Real Madrid,2-1,Real Oviedo
Sun Oct 28 1962,Athletic Bilbao,2-0,Sevilla FC
Sun Oct 28 1962,RCD Mallorca,4-0,Atletico Madrid
Sun Oct 28 1962,Real Betis,2-0,Valencia CF
Sun Oct 28 1962,FC Barcelona,2-1,Real Valladolid
Sun Nov 4 1962,Elche CF,3-0,Deportivo La Coruna
Sun Nov 4 1962,Sevilla FC,2-0,Real Betis
Sun Nov 4 1962,Real Zaragoza,6-1,RCD Mallorca
Sun Nov 4 1962,Cordoba CF,3-0,CA Osasuna
Sun Nov 4 1962,Valencia CF,2-1,Real Madrid
Sun Nov 4 1962,Atletico Madrid,2-0,Athletic Bilbao
Sun Nov 4 1962,Real Oviedo,3-1,FC Barcelona
Sun Nov 4 1962,Real Valladolid,2-0,Malaga CF
Sun Nov 11 1962,Athletic Bilbao,0-2,Real Zaragoza
Sun Nov 11 1962,RCD Mallorca,2-0,Cordoba CF
Sun Nov 11 1962,Deportivo La Coruna,3-1,CA Osasuna
Sun Nov 11 1962,Malaga CF,1-3,Real Oviedo
Sun Nov 11 1962,Real Madrid,2-1,Sevilla FC
Sun Nov 11 1962,Real Betis,1-0,Atletico Madrid
Sun Nov 11 1962,FC Barcelona,1-1,Valencia CF
Sun Nov 11 1962,Elche CF,2-3,Real Valladolid
Sun Nov 18 1962,Real Zaragoza,2-1,Real Betis
Sun Nov 18 1962,Real Valladolid,3-1,Deportivo La Coruna
Sun Nov 18 1962,CA Osasuna,4-1,RCD Mallorca
Sun Nov 18 1962,Real Oviedo,6-1,Elche CF
Sun Nov 18 1962,Cordoba CF,1-2,Athletic Bilbao
Sun Nov 18 1962,Sevilla FC,1-0,FC Barcelona
Sun Nov 18 1962,Atletico Madrid,1-1,Real Madrid
Sun Nov 18 1962,Valencia CF,2-0,Malaga CF
Sat Dec 8 1962,Elche CF,2-0,Valencia CF
Sun Dec 9 1962,Real Madrid,4-2,Real Zaragoza
Sun Dec 9 1962,Real Betis,1-0,Cordoba CF
Sun Dec 9 1962,Deportivo La Coruna,1-0,RCD Mallorca
Sun Dec 9 1962,Real Valladolid,2-0,Real Oviedo
Sun Dec 9 1962,Malaga CF,1-0,Sevilla FC
Sun Dec 9 1962,FC Barcelona,0-0,Atletico Madrid
Sun Dec 9 1962,Athletic Bilbao,2-2,CA Osasuna
Sun Dec 16 1962,Real Zaragoza,2-1,FC Barcelona
Sun Dec 16 1962,Sevilla FC,2-2,Elche CF
Sun Dec 16 1962,Atletico Madrid,5-0,Malaga CF
Sun Dec 16 1962,Real Oviedo,1-0,Deportivo La Coruna
Sun Dec 16 1962,RCD Mallorca,1-0,Athletic Bilbao
Sun Dec 16 1962,Valencia CF,5-3,Real Valladolid
Sun Dec 16 1962,Cordoba CF,1-1,Real Madrid
Sun Dec 16 1962,CA Osasuna,3-2,Real Betis
Sun Dec 23 1962,Real Valladolid,3-1,Sevilla FC
Sun Dec 23 1962,FC Barcelona,2-1,Cordoba CF
Sun Dec 23 1962,Real Betis,2-1,RCD Mallorca
Sun Dec 23 1962,Malaga CF,1-1,Real Zaragoza
Sun Dec 23 1962,Elche CF,2-1,Atletico Madrid
Sun Dec 23 1962,Real Oviedo,2-0,Valencia CF
Sun Dec 23 1962,Deportivo La Coruna,0-1,Athletic Bilbao
Sun Dec 23 1962,Real Madrid,5-0,CA Osasuna
Sun Dec 30 1962,CA Osasuna,3-1,FC Barcelona
Sun Dec 30 1962,Cordoba CF,3-1,Malaga CF
Sun Dec 30 1962,Real Zaragoza,1-0,Elche CF
Sun Dec 30 1962,Atletico Madrid,5-2,Real Valladolid
Sun Dec 30 1962,Sevilla FC,2-3,Real Oviedo
Sun Dec 30 1962,Deportivo La Coruna,0-0,Valencia CF
