Date,Team 1,FT,Team 2
Sat Aug 18 1962,OGC Nice,3-1,RC Strasbourg
Sat Aug 18 1962,Nimes Olympique,1-2,Girondins Bordeaux
Sat Aug 18 1962,Olympique Lyon,1-1,Olympique Marseille
Sat Aug 18 1962,Grenoble Foot 38,1-1,Valenciennes FC
Sat Aug 18 1962,Ua Sedan Torcy,0-0,Racing Club De France
Sat Aug 18 1962,As Nancy,2-2,Stade Rennes
Sun Aug 19 1962,Stade Reims,4-0,Angers Sco
Sun Aug 19 1962,FC Rouen,3-3,As Monaco
Sun Aug 19 1962,Stade Francais,5-2,Montpellier HSC
Wed Aug 22 1962,RC Lens,1-1,Toulouse FC
Sat Aug 25 1962,As Monaco,1-1,Stade Francais
Sat Aug 25 1962,Valenciennes FC,2-2,OGC Nice
Sat Aug 25 1962,Nimes Olympique,5-0,Angers Sco
Sat Aug 25 1962,RC Strasbourg,3-1,Toulouse FC
Sat Aug 25 1962,Grenoble Foot 38,1-1,FC Rouen
Sun Aug 26 1962,Stade Rennes,3-1,Montpellier HSC
Sun Aug 26 1962,Girondins Bordeaux,4-4,Ua Sedan Torcy
Sun Aug 26 1962,Olympique Marseille,2-1,As Nancy
Sun Aug 26 1962,Racing Club De France,2-1,RC Lens
Wed Aug 29 1962,Stade Reims,5-1,Olympique Lyon
Sat Sep 1 1962,Ua Sedan Torcy,0-0,OGC Nice
Sat Sep 1 1962,Valenciennes FC,0-0,Stade Rennes
Sat Sep 1 1962,As Nancy,2-2,Girondins Bordeaux
Sat Sep 1 1962,Olympique Lyon,0-0,Nimes Olympique
Sat Sep 1 1962,FC Rouen,0-0,RC Strasbourg
Sun Sep 2 1962,Montpellier HSC,3-0,Stade Reims
Sun Sep 2 1962,Stade Francais,2-2,Olympique Marseille
Sun Sep 2 1962,As Monaco,2-0,RC Lens
Sun Sep 2 1962,Toulouse FC,4-2,Grenoble Foot 38
Sun Sep 2 1962,Angers Sco,2-1,Racing Club De France
Wed Sep 5 1962,Stade Rennes,3-1,Toulouse FC
Wed Sep 5 1962,OGC Nice,1-0,FC Rouen
Wed Sep 5 1962,Girondins Bordeaux,1-0,Stade Francais
Wed Sep 5 1962,Olympique Marseille,3-2,Montpellier HSC
Wed Sep 5 1962,Stade Reims,2-2,Valenciennes FC
Wed Sep 5 1962,RC Strasbourg,2-2,As Monaco
Wed Sep 5 1962,Racing Club De France,2-0,Grenoble Foot 38
Wed Sep 5 1962,Nimes Olympique,1-2,Ua Sedan Torcy
Wed Sep 5 1962,RC Lens,0-1,As Nancy
Wed Sep 5 1962,Olympique Lyon,3-0,Angers Sco
Sat Sep 8 1962,Stade Reims,1-0,Olympique Marseille
Sat Sep 8 1962,Grenoble Foot 38,1-1,Stade Rennes
Sun Sep 9 1962,As Monaco,0-2,Girondins Bordeaux
Sun Sep 9 1962,Stade Francais,4-2,Nimes Olympique
Sun Sep 9 1962,Valenciennes FC,4-0,RC Strasbourg
Sun Sep 9 1962,As Nancy,2-0,Ua Sedan Torcy
Sun Sep 9 1962,FC Rouen,0-1,Olympique Lyon
Sun Sep 9 1962,Toulouse FC,4-0,OGC Nice
Sun Sep 9 1962,Montpellier HSC,4-1,Racing Club De France
Sun Sep 9 1962,Angers Sco,2-2,RC Lens
Sat Sep 15 1962,OGC Nice,3-2,Grenoble Foot 38
Sat Sep 15 1962,As Nancy,0-0,Angers Sco
Sat Sep 15 1962,Olympique Lyon,1-1,Montpellier HSC
Sat Sep 15 1962,RC Lens,2-1,Stade Francais
Sat Sep 15 1962,Nimes Olympique,3-1,Toulouse FC
Sun Sep 16 1962,Girondins Bordeaux,4-1,FC Rouen
Sun Sep 16 1962,Stade Rennes,2-0,Stade Reims
Sun Sep 16 1962,Olympique Marseille,1-3,Valenciennes FC
Sun Sep 16 1962,Ua Sedan Torcy,3-0,As Monaco
Sun Sep 16 1962,Racing Club De France,1-1,RC Strasbourg
Wed Sep 19 1962,Stade Rennes,2-1,Olympique Lyon
Wed Sep 19 1962,Girondins Bordeaux,0-2,OGC Nice
Wed Sep 19 1962,Stade Reims,5-1,As Nancy
Wed Sep 19 1962,FC Rouen,3-2,Valenciennes FC
Wed Sep 19 1962,Grenoble Foot 38,0-3,Olympique Marseille
Wed Sep 19 1962,Montpellier HSC,1-0,Ua Sedan Torcy
Wed Sep 19 1962,Stade Francais,1-2,Toulouse FC
Wed Sep 19 1962,As Monaco,1-1,Racing Club De France
Wed Sep 19 1962,RC Strasbourg,3-1,Angers Sco
Wed Sep 19 1962,RC Lens,2-1,Nimes Olympique
Sat Sep 22 1962,OGC Nice,3-1,Montpellier HSC
Sat Sep 22 1962,Nimes Olympique,0-0,Stade Reims
Sat Sep 22 1962,RC Strasbourg,4-0,Grenoble Foot 38
Sat Sep 22 1962,Olympique Lyon,1-1,As Monaco
Sun Sep 23 1962,Angers Sco,0-3,Girondins Bordeaux
Sun Sep 23 1962,Racing Club De France,2-1,Stade Rennes
Sun Sep 23 1962,Valenciennes FC,0-0,Stade Francais
Sun Sep 23 1962,Toulouse FC,3-1,Olympique Marseille
Sun Sep 23 1962,Ua Sedan Torcy,2-1,RC Lens
Sun Sep 23 1962,As Nancy,1-3,FC Rouen
Sat Oct 6 1962,As Monaco,3-1,Valenciennes FC
Sat Oct 6 1962,Nimes Olympique,3-0,As Nancy
Sun Oct 7 1962,Stade Rennes,4-1,RC Strasbourg
Sun Oct 7 1962,RC Lens,2-2,OGC Nice
Sun Oct 7 1962,Grenoble Foot 38,0-3,Stade Reims
Sun Oct 7 1962,Girondins Bordeaux,1-2,Olympique Lyon
Sun Oct 7 1962,Toulouse FC,2-1,Montpellier HSC
Sun Oct 7 1962,Angers Sco,0-1,Ua Sedan Torcy
Sun Oct 7 1962,Olympique Marseille,1-3,Racing Club De France
Sun Oct 7 1962,Stade Francais,1-2,FC Rouen
Wed Oct 10 1962,OGC Nice,1-0,Nimes Olympique
Wed Oct 10 1962,Stade Reims,1-1,RC Strasbourg
