Date,Team 1,FT,Team 2
Sun Sep 18 1966,Calcio Lecco 1912,0-2,Cagliari Calcio
Sun Sep 18 1966,Ssc Napoli,1-0,Vicenza Calcio
Sun Sep 18 1966,Torino FC,2-1,SPAL Ferrara
Sun Sep 18 1966,As Roma,1-0,Brescia Calcio
Sun Sep 18 1966,Atalanta,0-2,Juventus
Sun Sep 18 1966,AC Milan,2-1,Ac Venezia
Sun Sep 18 1966,US Foggia,0-4,Inter
Sun Sep 18 1966,Acf Fiorentina,5-1,Lazio Roma
Sun Sep 18 1966,Ac Mantova,1-1,Bologna FC
Sun Sep 25 1966,Inter,2-0,Vicenza Calcio
Sun Sep 25 1966,Ac Venezia,1-1,Atalanta
Sun Sep 25 1966,Ssc Napoli,1-0,SPAL Ferrara
Sun Sep 25 1966,Ac Mantova,1-0,As Roma
Sun Sep 25 1966,Juventus,3-0,Calcio Lecco 1912
Sun Sep 25 1966,Cagliari Calcio,0-0,AC Milan
Sun Sep 25 1966,Brescia Calcio,0-0,Acf Fiorentina
Sun Sep 25 1966,Bologna FC,5-0,US Foggia
Sun Sep 25 1966,Lazio Roma,0-0,Torino FC
Sun Oct 2 1966,Vicenza Calcio,3-1,US Foggia
Sun Oct 2 1966,SPAL Ferrara,1-1,Brescia Calcio
Sun Oct 2 1966,As Roma,0-2,Ssc Napoli
Sun Oct 2 1966,Torino FC,0-0,Ac Venezia
Sun Oct 2 1966,Acf Fiorentina,1-2,Juventus
Sun Oct 2 1966,Cagliari Calcio,4-0,Bologna FC
Sun Oct 2 1966,Atalanta,0-5,Inter
Sun Oct 2 1966,AC Milan,2-2,Ac Mantova
Sun Oct 2 1966,Calcio Lecco 1912,0-1,Lazio Roma
Sun Oct 9 1966,Juventus,0-0,Brescia Calcio
Sun Oct 9 1966,Ssc Napoli,3-2,AC Milan
Sun Oct 9 1966,Ac Mantova,1-1,Calcio Lecco 1912
Sun Oct 9 1966,Vicenza Calcio,0-1,As Roma
Sun Oct 9 1966,Inter,2-1,SPAL Ferrara
Sun Oct 9 1966,US Foggia,0-0,Cagliari Calcio
Sun Oct 9 1966,Bologna FC,2-1,Torino FC
Sun Oct 9 1966,Ac Venezia,2-6,Acf Fiorentina
Sun Oct 9 1966,Lazio Roma,1-3,Atalanta
Sun Oct 16 1966,AC Milan,2-2,Lazio Roma
Sun Oct 16 1966,Torino FC,0-0,Juventus
Sun Oct 16 1966,SPAL Ferrara,1-0,Bologna FC
Sun Oct 16 1966,As Roma,0-0,Cagliari Calcio
Sun Oct 16 1966,US Foggia,3-0,Ac Venezia
Sun Oct 16 1966,Acf Fiorentina,0-0,Ac Mantova
Sun Oct 16 1966,Brescia Calcio,0-0,Vicenza Calcio
Sun Oct 16 1966,Atalanta,1-1,Ssc Napoli
