Date,Team 1,FT,Team 2
Sat Sep 2 1978,Ud Las Palmas,2-1,Sevilla FC
Sat Sep 2 1978,Athletic Bilbao,2-0,Rayo Vallecano
Sat Sep 2 1978,Sporting Gijon,4-1,Atletico Madrid
Sun Sep 3 1978,Celta Vigo,0-1,Espanyol Barcelona
Sun Sep 3 1978,Real Madrid,2-1,Valencia CF
Sun Sep 3 1978,Burgos CF,1-1,Real Sociedad
Sun Sep 3 1978,Recreativo Huelva,3-0,Real Zaragoza
Sun Sep 3 1978,FC Barcelona,1-0,Racing Santander
Sun Sep 3 1978,Hercules CF,1-0,Ud Salamanca
Sat Sep 9 1978,Sevilla FC,0-0,Athletic Bilbao
Sat Sep 9 1978,Real Sociedad,2-3,Recreativo Huelva
Sat Sep 9 1978,Espanyol Barcelona,1-0,Sporting Gijon
Sat Sep 9 1978,Valencia CF,2-1,FC Barcelona
Sat Sep 9 1978,Atletico Madrid,3-0,Hercules CF
Sun Sep 10 1978,Rayo Vallecano,2-2,Burgos CF
Sun Sep 10 1978,Racing Santander,2-4,Ud Las Palmas
Sun Sep 10 1978,Real Zaragoza,2-1,Celta Vigo
Sun Sep 10 1978,Ud Salamanca,1-1,Real Madrid
Sat Sep 16 1978,Recreativo Huelva,0-0,Rayo Vallecano
Sun Sep 17 1978,Celta Vigo,1-0,Real Sociedad
Sun Sep 17 1978,Hercules CF,1-2,Real Madrid
Sun Sep 17 1978,FC Barcelona,3-0,Ud Salamanca
Sun Sep 17 1978,Athletic Bilbao,4-1,Racing Santander
Sun Sep 17 1978,Sporting Gijon,1-0,Real Zaragoza
Sun Sep 17 1978,Atletico Madrid,1-0,Espanyol Barcelona
Sun Sep 17 1978,Ud Las Palmas,2-0,Valencia CF
Sun Sep 17 1978,Burgos CF,2-2,Sevilla FC
Sat Sep 23 1978,Espanyol Barcelona,2-1,Hercules CF
Sat Sep 23 1978,Valencia CF,0-0,Athletic Bilbao
Sat Sep 23 1978,Real Madrid,3-1,FC Barcelona
Sun Sep 24 1978,Rayo Vallecano,2-0,Celta Vigo
Sun Sep 24 1978,Sevilla FC,6-1,Recreativo Huelva
Sun Sep 24 1978,Racing Santander,2-2,Burgos CF
Sun Sep 24 1978,Ud Salamanca,1-0,Ud Las Palmas
Sun Sep 24 1978,Real Zaragoza,4-3,Atletico Madrid
Sun Sep 24 1978,Real Sociedad,2-0,Sporting Gijon
Sat Oct 7 1978,Espanyol Barcelona,1-0,Real Zaragoza
Sun Oct 8 1978,Ud Las Palmas,2-2,Real Madrid
Sun Oct 8 1978,Atletico Madrid,2-2,Real Sociedad
Sun Oct 8 1978,Sporting Gijon,3-0,Rayo Vallecano
Sun Oct 8 1978,Athletic Bilbao,3-0,Ud Salamanca
Sun Oct 8 1978,Recreativo Huelva,2-1,Racing Santander
Sun Oct 8 1978,Hercules CF,0-2,FC Barcelona
Sun Oct 8 1978,Burgos CF,1-1,Valencia CF
Sun Oct 8 1978,Celta Vigo,1-1,Sevilla FC
Sat Oct 14 1978,Valencia CF,1-0,Recreativo Huelva
Sat Oct 14 1978,FC Barcelona,4-0,Ud Las Palmas
Sat Oct 14 1978,Real Madrid,2-1,Athletic Bilbao
Sun Oct 15 1978,Real Sociedad,2-1,Espanyol Barcelona
Sun Oct 15 1978,Ud Salamanca,1-1,Burgos CF
Sun Oct 15 1978,Real Zaragoza,1-2,Hercules CF
Sun Oct 15 1978,Sevilla FC,1-1,Sporting Gijon
Sun Oct 15 1978,Rayo Vallecano,1-3,Atletico Madrid
Sun Oct 15 1978,Racing Santander,2-0,Celta Vigo
Sat Oct 21 1978,Espanyol Barcelona,2-1,Rayo Vallecano
Sun Oct 22 1978,Celta Vigo,0-0,Valencia CF
Sun Oct 22 1978,Sporting Gijon,1-0,Racing Santander
Sun Oct 22 1978,Hercules CF,1-0,Ud Las Palmas
Sun Oct 22 1978,Recreativo Huelva,1-2,Ud Salamanca
Sun Oct 22 1978,Athletic Bilbao,3-1,FC Barcelona
Sun Oct 22 1978,Burgos CF,2-2,Real Madrid
Sun Oct 22 1978,Real Zaragoza,4-0,Real Sociedad
Sun Oct 22 1978,Atletico Madrid,2-2,Sevilla FC
Sat Oct 28 1978,Real Madrid,4-0,Recreativo Huelva
Sat Oct 28 1978,FC Barcelona,2-0,Burgos CF
Sat Oct 28 1978,Valencia CF,4-0,Sporting Gijon
Sun Oct 29 1978,Ud Las Palmas,1-1,Athletic Bilbao
Sun Oct 29 1978,Real Sociedad,2-1,Hercules CF
Sun Oct 29 1978,Ud Salamanca,1-0,Celta Vigo
Sun Oct 29 1978,Sevilla FC,4-3,Espanyol Barcelona
Sun Oct 29 1978,Rayo Vallecano,1-0,Real Zaragoza
Tue Oct 31 1978,Racing Santander,1-1,Atletico Madrid
Sun Nov 5 1978,Atletico Madrid,2-1,Valencia CF
Sun Nov 5 1978,Espanyol Barcelona,2-3,Racing Santander
Sun Nov 5 1978,Real Sociedad,2-0,Rayo Vallecano
Sun Nov 5 1978,Sporting Gijon,1-0,Ud Salamanca
Sun Nov 5 1978,Celta Vigo,2-2,Real Madrid
Sun Nov 5 1978,Real Zaragoza,3-2,Sevilla FC
Sun Nov 5 1978,Hercules CF,0-1,Athletic Bilbao
Sun Nov 5 1978,Recreativo Huelva,0-0,FC Barcelona
Sun Nov 5 1978,Burgos CF,1-1,Ud Las Palmas
Sat Nov 18 1978,Ud Las Palmas,3-0,Recreativo Huelva
Sat Nov 18 1978,Valencia CF,2-1,Espanyol Barcelona
Sun Nov 19 1978,Sevilla FC,1-0,Real Sociedad
Sun Nov 19 1978,Athletic Bilbao,1-2,Burgos CF
Sun Nov 19 1978,Rayo Vallecano,3-0,Hercules CF
Sun Nov 19 1978,Real Madrid,3-2,Sporting Gijon
Sun Nov 19 1978,Racing Santander,3-2,Real Zaragoza
Sun Nov 19 1978,Ud Salamanca,2-2,Atletico Madrid
Sun Nov 19 1978,FC Barcelona,6-0,Celta Vigo
Sat Nov 25 1978,Rayo Vallecano,1-0,Sevilla FC
Sun Nov 26 1978,Real Sociedad,3-0,Racing Santander
Sun Nov 26 1978,Recreativo Huelva,3-2,Athletic Bilbao
Sun Nov 26 1978,Hercules CF,1-0,Burgos CF
Sun Nov 26 1978,Espanyol Barcelona,2-1,Ud Salamanca
