Date,Team 1,FT,Team 2
Tue Aug 5 1986,Olympique Marseille,3-1,As Monaco
Tue Aug 5 1986,Le Havre Ac,1-2,Stade Brest
Tue Aug 5 1986,Girondins Bordeaux,1-0,FC Metz
Tue Aug 5 1986,FC Nantes,1-0,Lille OSC
Tue Aug 5 1986,Stade Rennes,1-0,Racing Club De France
Tue Aug 5 1986,Paris Saint Germain,1-0,Stade Laval
Tue Aug 5 1986,FC Sochaux,3-3,As Saint Etienne
Tue Aug 5 1986,OGC Nice,2-2,Sporting Toulon Var
Tue Aug 5 1986,RC Lens,1-1,Toulouse FC
Tue Aug 5 1986,As Nancy,1-1,Aj Auxerre
Fri Aug 8 1986,Aj Auxerre,1-2,Paris Saint Germain
Fri Aug 8 1986,Stade Brest,0-0,Olympique Marseille
Fri Aug 8 1986,OGC Nice,1-0,Stade Rennes
Fri Aug 8 1986,Toulouse FC,2-1,As Monaco
Fri Aug 8 1986,Sporting Toulon Var,1-1,FC Nantes
Fri Aug 8 1986,Lille OSC,0-0,Girondins Bordeaux
Fri Aug 8 1986,FC Metz,5-1,FC Sochaux
Fri Aug 8 1986,As Saint Etienne,0-0,As Nancy
Fri Aug 8 1986,Racing Club De France,2-1,Le Havre Ac
Fri Aug 8 1986,Stade Laval,1-1,RC Lens
Tue Aug 12 1986,As Nancy,0-4,Stade Brest
Tue Aug 12 1986,Olympique Marseille,2-1,Toulouse FC
Tue Aug 12 1986,Girondins Bordeaux,2-0,Racing Club De France
Tue Aug 12 1986,Paris Saint Germain,0-0,FC Metz
Tue Aug 12 1986,FC Nantes,1-0,OGC Nice
Tue Aug 12 1986,Stade Rennes,2-0,Sporting Toulon Var
Tue Aug 12 1986,RC Lens,1-1,Aj Auxerre
Tue Aug 12 1986,FC Sochaux,1-0,Lille OSC
Tue Aug 12 1986,Le Havre Ac,1-0,As Saint Etienne
Tue Aug 12 1986,As Monaco,0-0,Stade Laval
Fri Aug 15 1986,Racing Club De France,0-1,Olympique Marseille
Fri Aug 15 1986,FC Nantes,1-0,As Nancy
Fri Aug 15 1986,OGC Nice,0-0,Girondins Bordeaux
Fri Aug 15 1986,FC Metz,3-0,Le Havre Ac
Fri Aug 15 1986,Stade Brest,1-3,RC Lens
Fri Aug 15 1986,As Saint Etienne,1-0,Paris Saint Germain
Fri Aug 15 1986,Stade Laval,0-0,Toulouse FC
Fri Aug 15 1986,Lille OSC,3-0,Stade Rennes
Fri Aug 15 1986,Sporting Toulon Var,0-0,FC Sochaux
Fri Aug 15 1986,Aj Auxerre,1-1,As Monaco
Fri Aug 22 1986,Olympique Marseille,3-0,Stade Laval
Fri Aug 22 1986,Stade Rennes,1-3,FC Nantes
Fri Aug 22 1986,Girondins Bordeaux,2-1,Sporting Toulon Var
Fri Aug 22 1986,RC Lens,2-0,As Saint Etienne
Fri Aug 22 1986,Paris Saint Germain,1-0,Stade Brest
Fri Aug 22 1986,Toulouse FC,2-0,Aj Auxerre
Fri Aug 22 1986,As Monaco,2-1,FC Metz
Fri Aug 22 1986,FC Sochaux,0-0,OGC Nice
Fri Aug 22 1986,Le Havre Ac,1-1,Lille OSC
Fri Aug 22 1986,As Nancy,2-1,Racing Club De France
Tue Aug 26 1986,FC Nantes,3-0,Girondins Bordeaux
Tue Aug 26 1986,Stade Rennes,0-0,Olympique Marseille
Tue Aug 26 1986,OGC Nice,0-2,Paris Saint Germain
Tue Aug 26 1986,FC Metz,2-0,RC Lens
Tue Aug 26 1986,Stade Brest,1-0,As Monaco
Tue Aug 26 1986,As Saint Etienne,0-0,Toulouse FC
Tue Aug 26 1986,Racing Club De France,0-2,FC Sochaux
Tue Aug 26 1986,Lille OSC,4-3,As Nancy
Tue Aug 26 1986,Sporting Toulon Var,0-0,Le Havre Ac
Tue Aug 26 1986,Aj Auxerre,1-1,Stade Laval
Fri Aug 29 1986,Olympique Marseille,1-1,Aj Auxerre
Fri Aug 29 1986,FC Sochaux,3-1,FC Nantes
Fri Aug 29 1986,Girondins Bordeaux,4-1,Stade Rennes
Fri Aug 29 1986,Paris Saint Germain,1-1,Lille OSC
Fri Aug 29 1986,Toulouse FC,5-0,Stade Brest
Fri Aug 29 1986,Stade Laval,1-1,FC Metz
Fri Aug 29 1986,RC Lens,0-1,Racing Club De France
Fri Aug 29 1986,As Nancy,3-0,Sporting Toulon Var
Fri Aug 29 1986,Le Havre Ac,3-0,OGC Nice
Fri Aug 29 1986,As Monaco,0-0,As Saint Etienne
Wed Sep 3 1986,FC Metz,1-1,Olympique Marseille
Wed Sep 3 1986,FC Nantes,0-0,Le Havre Ac
Wed Sep 3 1986,Girondins Bordeaux,0-0,RC Lens
Wed Sep 3 1986,Sporting Toulon Var,1-1,Paris Saint Germain
Wed Sep 3 1986,Lille OSC,1-0,Toulouse FC
Wed Sep 3 1986,Stade Rennes,1-0,FC Sochaux
Wed Sep 3 1986,Stade Brest,0-0,Aj Auxerre
Wed Sep 3 1986,As Saint Etienne,0-0,Stade Laval
Wed Sep 3 1986,OGC Nice,1-0,As Nancy
Wed Sep 3 1986,Racing Club De France,1-1,As Monaco
Fri Sep 12 1986,Toulouse FC,2-0,OGC Nice
Sat Sep 13 1986,Olympique Marseille,3-0,Sporting Toulon Var
Sat Sep 13 1986,FC Sochaux,0-2,Girondins Bordeaux
Sat Sep 13 1986,As Monaco,3-1,FC Nantes
Sat Sep 13 1986,RC Lens,1-3,Lille OSC
Sat Sep 13 1986,Paris Saint Germain,1-2,Racing Club De France
Sat Sep 13 1986,As Nancy,0-0,FC Metz
Sat Sep 13 1986,Aj Auxerre,3-0,As Saint Etienne
Sat Sep 13 1986,Stade Laval,1-0,Stade Brest
Sat Sep 13 1986,Le Havre Ac,1-1,Stade Rennes
Fri Sep 19 1986,FC Metz,0-1,Aj Auxerre
Sat Sep 20 1986,Lille OSC,2-2,Olympique Marseille
Sat Sep 20 1986,Girondins Bordeaux,3-0,Le Havre Ac
Sat Sep 20 1986,FC Nantes,0-1,Paris Saint Germain
Sat Sep 20 1986,FC Sochaux,1-1,Toulouse FC
Sat Sep 20 1986,Sporting Toulon Var,1-3,As Monaco
Sat Sep 20 1986,As Saint Etienne,1-1,Stade Brest
Sat Sep 20 1986,Racing Club De France,1-1,Stade Laval
Sat Sep 20 1986,OGC Nice,3-1,RC Lens
Sat Sep 20 1986,Stade Rennes,0-0,As Nancy
Wed Sep 24 1986,Olympique Marseille,1-0,As Saint Etienne
Wed Sep 24 1986,As Nancy,0-1,Girondins Bordeaux
Wed Sep 24 1986,Paris Saint Germain,1-0,Stade Rennes
Wed Sep 24 1986,Toulouse FC,3-0,Racing Club De France
Wed Sep 24 1986,As Monaco,1-0,Lille OSC
Wed Sep 24 1986,Aj Auxerre,1-0,FC Nantes
Wed Sep 24 1986,Stade Brest,0-0,FC Metz
Wed Sep 24 1986,RC Lens,2-1,Sporting Toulon Var
Wed Sep 24 1986,Stade Laval,0-0,OGC Nice
Wed Sep 24 1986,Le Havre Ac,3-1,FC Sochaux
Fri Oct 3 1986,OGC Nice,1-0,As Monaco
Sat Oct 4 1986,Girondins Bordeaux,2-0,Paris Saint Germain
Sat Oct 4 1986,FC Sochaux,2-0,Olympique Marseille
Sat Oct 4 1986,FC Nantes,2-1,Toulouse FC
Sat Oct 4 1986,Lille OSC,1-1,Aj Auxerre
Sat Oct 4 1986,FC Metz,1-1,As Saint Etienne
Sat Oct 4 1986,Le Havre Ac,3-0,As Nancy
Sat Oct 4 1986,Stade Rennes,1-2,RC Lens
Sat Oct 4 1986,Racing Club De France,2-2,Stade Brest
Sat Oct 4 1986,Sporting Toulon Var,3-0,Stade Laval
Fri Oct 17 1986,Olympique Marseille,1-1,Girondins Bordeaux
Fri Oct 17 1986,Paris Saint Germain,1-1,Le Havre Ac
Fri Oct 17 1986,Toulouse FC,0-0,FC Metz
Fri Oct 17 1986,Aj Auxerre,2-0,Sporting Toulon Var
Fri Oct 17 1986,RC Lens,2-2,FC Nantes
Fri Oct 17 1986,As Monaco,1-0,Stade Rennes
Fri Oct 17 1986,As Nancy,0-1,FC Sochaux
Fri Oct 17 1986,Stade Brest,1-3,OGC Nice
Fri Oct 17 1986,As Saint Etienne,4-0,Racing Club De France
Sat Oct 18 1986,Stade Laval,2-1,Lille OSC
Fri Oct 24 1986,Lille OSC,1-0,As Saint Etienne
Sat Oct 25 1986,Girondins Bordeaux,1-1,As Monaco
Sat Oct 25 1986,Le Havre Ac,1-3,Olympique Marseille
Sat Oct 25 1986,FC Sochaux,0-1,Paris Saint Germain
Sat Oct 25 1986,Stade Rennes,0-0,Toulouse FC
Sat Oct 25 1986,FC Nantes,1-1,Stade Laval
Sat Oct 25 1986,OGC Nice,2-0,Aj Auxerre
Sat Oct 25 1986,Racing Club De France,1-1,FC Metz
Sat Oct 25 1986,As Nancy,1-1,RC Lens
Sat Oct 25 1986,Sporting Toulon Var,2-3,Stade Brest
Fri Oct 31 1986,Olympique Marseille,1-0,FC Nantes
Fri Oct 31 1986,Toulouse FC,1-1,Girondins Bordeaux
Fri Oct 31 1986,Paris Saint Germain,0-0,As Nancy
Fri Oct 31 1986,As Monaco,2-0,FC Sochaux
Fri Oct 31 1986,Aj Auxerre,2-0,Racing Club De France
Fri Oct 31 1986,FC Metz,1-1,OGC Nice
Fri Oct 31 1986,Stade Brest,0-0,Lille OSC
Fri Oct 31 1986,RC Lens,0-0,Le Havre Ac
Fri Oct 31 1986,Stade Laval,3-0,Stade Rennes
Fri Oct 31 1986,As Saint Etienne,1-0,Sporting Toulon Var
Fri Nov 7 1986,Stade Rennes,1-3,Aj Auxerre
Fri Nov 7 1986,FC Nantes,0-0,Stade Brest
Sat Nov 8 1986,As Nancy,0-0,Olympique Marseille
Sat Nov 8 1986,Girondins Bordeaux,1-1,Stade Laval
Sat Nov 8 1986,Paris Saint Germain,2-3,Toulouse FC
Sat Nov 8 1986,OGC Nice,1-0,As Saint Etienne
Sat Nov 8 1986,Le Havre Ac,1-1,As Monaco
Sat Nov 8 1986,Lille OSC,0-1,Racing Club De France
Sat Nov 8 1986,FC Sochaux,0-0,RC Lens
Sat Nov 8 1986,Sporting Toulon Var,2-0,FC Metz
Tue Nov 11 1986,Stade Brest,2-1,Stade Rennes
Wed Nov 12 1986,Olympique Marseille,3-1,OGC Nice
Wed Nov 12 1986,Aj Auxerre,0-1,Girondins Bordeaux
Wed Nov 12 1986,Toulouse FC,3-0,Le Havre Ac
Wed Nov 12 1986,As Monaco,1-0,As Nancy
Wed Nov 12 1986,RC Lens,1-0,Paris Saint Germain
Wed Nov 12 1986,As Saint Etienne,0-0,FC Nantes
Wed Nov 12 1986,FC Metz,3-0,Lille OSC
Wed Nov 12 1986,Stade Laval,1-1,FC Sochaux
Wed Nov 12 1986,Racing Club De France,2-0,Sporting Toulon Var
Sat Nov 22 1986,Girondins Bordeaux,1-2,Stade Brest
Sat Nov 22 1986,RC Lens,3-0,Olympique Marseille
Sat Nov 22 1986,Paris Saint Germain,0-1,As Monaco
Sat Nov 22 1986,As Nancy,2-0,Toulouse FC
Sat Nov 22 1986,OGC Nice,1-0,Racing Club De France
Sat Nov 22 1986,FC Sochaux,2-2,Aj Auxerre
Sat Nov 22 1986,FC Nantes,1-0,FC Metz
Sat Nov 22 1986,Le Havre Ac,2-1,Stade Laval
Sat Nov 22 1986,Sporting Toulon Var,1-0,Lille OSC
Sat Nov 22 1986,Stade Rennes,0-0,As Saint Etienne
Fri Nov 28 1986,Olympique Marseille,4-0,Paris Saint Germain
Fri Nov 28 1986,FC Metz,6-1,Stade Rennes
Sat Nov 29 1986,As Saint Etienne,2-0,Girondins Bordeaux
Sat Nov 29 1986,As Monaco,2-1,RC Lens
Sat Nov 29 1986,Toulouse FC,1-0,Sporting Toulon Var
Sat Nov 29 1986,Aj Auxerre,1-0,Le Havre Ac
Sat Nov 29 1986,Lille OSC,1-1,OGC Nice
Sat Nov 29 1986,Racing Club De France,1-1,FC Nantes
Sat Nov 29 1986,Stade Brest,0-0,FC Sochaux
Sat Nov 29 1986,Stade Laval,0-0,As Nancy
Fri Dec 5 1986,Olympique Marseille,2-2,Stade Brest
Fri Dec 5 1986,Girondins Bordeaux,3-0,Lille OSC
Fri Dec 5 1986,As Monaco,1-0,Toulouse FC
Fri Dec 5 1986,FC Nantes,1-0,Sporting Toulon Var
Fri Dec 5 1986,Paris Saint Germain,1-0,Aj Auxerre
Fri Dec 5 1986,Stade Rennes,1-0,OGC Nice
Fri Dec 5 1986,FC Sochaux,2-2,FC Metz
Fri Dec 5 1986,RC Lens,0-2,Stade Laval
Fri Dec 5 1986,Le Havre Ac,2-2,Racing Club De France
Fri Dec 5 1986,As Nancy,1-0,As Saint Etienne
Fri Dec 12 1986,Toulouse FC,0-0,Olympique Marseille
Sat Dec 13 1986,Racing Club De France,1-2,Girondins Bordeaux
Sat Dec 13 1986,Stade Laval,2-0,As Monaco
Sat Dec 13 1986,Aj Auxerre,3-1,RC Lens
Sat Dec 13 1986,OGC Nice,1-1,FC Nantes
Sat Dec 13 1986,Stade Brest,2-0,As Nancy
Sat Dec 13 1986,Lille OSC,6-0,FC Sochaux
Sat Dec 13 1986,Sporting Toulon Var,2-0,Stade Rennes
Sun Dec 14 1986,As Saint Etienne,1-1,Le Havre Ac
Sun Dec 14 1986,FC Metz,0-0,Paris Saint Germain
Wed Dec 17 1986,Olympique Marseille,2-0,Racing Club De France
Wed Dec 17 1986,Girondins Bordeaux,4-1,OGC Nice
