Date,Team 1,FT,Team 2
Sat Aug 30 1986,Ud Las Palmas,2-0,Real Valladolid
Sat Aug 30 1986,FC Barcelona,2-0,Racing Santander
Sat Aug 30 1986,Sporting Gijon,2-0,Athletic Bilbao
Sun Aug 31 1986,Real Sociedad,4-0,Cadiz CF
Sun Aug 31 1986,CA Osasuna,0-0,RCD Mallorca
Sun Aug 31 1986,Real Murcia,1-3,Real Madrid
Sun Aug 31 1986,Atletico Madrid,1-1,Espanyol Barcelona
Sun Aug 31 1986,Real Zaragoza,2-0,Sevilla FC
Sun Aug 31 1986,Real Betis,1-0,Ce Sabadell
Sat Sep 6 1986,Athletic Bilbao,1-0,Real Zaragoza
Sat Sep 6 1986,Espanyol Barcelona,2-0,Real Murcia
Sat Sep 6 1986,RCD Mallorca,1-1,FC Barcelona
Sun Sep 7 1986,Racing Santander,1-1,Atletico Madrid
Sun Sep 7 1986,Ce Sabadell,2-2,Real Sociedad
Sun Sep 7 1986,Sevilla FC,1-2,Real Betis
Sun Sep 7 1986,Real Madrid,1-1,Ud Las Palmas
Sun Sep 7 1986,Real Valladolid,2-0,Sporting Gijon
Sun Sep 7 1986,Cadiz CF,0-0,CA Osasuna
Wed Sep 10 1986,Sporting Gijon,2-2,Real Madrid
Wed Sep 10 1986,FC Barcelona,2-0,Cadiz CF
Wed Sep 10 1986,Racing Santander,1-2,RCD Mallorca
Wed Sep 10 1986,CA Osasuna,1-1,Ce Sabadell
Wed Sep 10 1986,Atletico Madrid,2-0,Real Murcia
Wed Sep 10 1986,Real Zaragoza,0-0,Real Valladolid
Wed Sep 10 1986,Real Sociedad,0-2,Sevilla FC
Wed Sep 10 1986,Ud Las Palmas,3-2,Espanyol Barcelona
Wed Sep 10 1986,Real Betis,0-0,Athletic Bilbao
Sat Sep 13 1986,Real Madrid,3-1,Real Zaragoza
Sat Sep 13 1986,Ce Sabadell,1-1,FC Barcelona
Sun Sep 14 1986,Sevilla FC,1-1,CA Osasuna
Sun Sep 14 1986,Cadiz CF,3-0,Racing Santander
Sun Sep 14 1986,Espanyol Barcelona,0-0,Sporting Gijon
Sun Sep 14 1986,Real Murcia,1-0,Ud Las Palmas
Sun Sep 14 1986,Real Valladolid,2-1,Real Betis
Sun Sep 14 1986,Athletic Bilbao,1-1,Real Sociedad
Sun Sep 14 1986,RCD Mallorca,4-3,Atletico Madrid
Sun Sep 21 1986,FC Barcelona,1-0,Sevilla FC
Sun Sep 21 1986,RCD Mallorca,0-1,Cadiz CF
Sun Sep 21 1986,Racing Santander,3-0,Ce Sabadell
Sun Sep 21 1986,Sporting Gijon,4-1,Real Murcia
Sun Sep 21 1986,Atletico Madrid,1-1,Ud Las Palmas
Sun Sep 21 1986,Real Zaragoza,0-0,Espanyol Barcelona
Sun Sep 21 1986,CA Osasuna,0-1,Athletic Bilbao
Sun Sep 21 1986,Real Betis,2-6,Real Madrid
Sun Sep 21 1986,Real Sociedad,1-2,Real Valladolid
Sat Sep 27 1986,Ud Las Palmas,3-4,Sporting Gijon
Sat Sep 27 1986,Athletic Bilbao,2-2,FC Barcelona
Sat Sep 27 1986,Real Madrid,1-0,Real Sociedad
Sun Sep 28 1986,Ce Sabadell,1-3,RCD Mallorca
Sun Sep 28 1986,Sevilla FC,2-0,Racing Santander
Sun Sep 28 1986,Real Murcia,1-2,Real Zaragoza
Sun Sep 28 1986,Cadiz CF,0-1,Atletico Madrid
Sun Sep 28 1986,Espanyol Barcelona,3-1,Real Betis
Sun Sep 28 1986,Real Valladolid,1-1,CA Osasuna
Sat Oct 4 1986,FC Barcelona,3-0,Real Valladolid
Sat Oct 4 1986,Real Sociedad,3-3,Espanyol Barcelona
Sun Oct 5 1986,Cadiz CF,3-1,Ce Sabadell
Sun Oct 5 1986,Real Betis,3-1,Real Murcia
Sun Oct 5 1986,Atletico Madrid,1-0,Sporting Gijon
Sun Oct 5 1986,Real Zaragoza,2-1,Ud Las Palmas
Sun Oct 5 1986,RCD Mallorca,1-1,Sevilla FC
Sun Oct 5 1986,CA Osasuna,1-0,Real Madrid
Sun Oct 5 1986,Racing Santander,2-1,Athletic Bilbao
Wed Oct 8 1986,Real Madrid,1-1,FC Barcelona
Wed Oct 8 1986,Real Murcia,1-2,Real Sociedad
Wed Oct 8 1986,Ce Sabadell,0-2,Atletico Madrid
Wed Oct 8 1986,Ud Las Palmas,0-0,Real Betis
Wed Oct 8 1986,Real Valladolid,2-0,Racing Santander
Wed Oct 8 1986,Espanyol Barcelona,1-0,CA Osasuna
Wed Oct 8 1986,Athletic Bilbao,2-1,RCD Mallorca
Wed Oct 8 1986,Sevilla FC,0-0,Cadiz CF
Wed Oct 8 1986,Sporting Gijon,1-0,Real Zaragoza
Sun Oct 12 1986,Ce Sabadell,2-2,Sevilla FC
Sun Oct 12 1986,Cadiz CF,1-0,Athletic Bilbao
Sun Oct 12 1986,FC Barcelona,1-0,Espanyol Barcelona
Sun Oct 12 1986,Real Sociedad,2-1,Ud Las Palmas
Sun Oct 12 1986,Real Betis,1-0,Sporting Gijon
Sun Oct 12 1986,RCD Mallorca,3-2,Real Valladolid
Sun Oct 12 1986,CA Osasuna,0-0,Real Murcia
Sun Oct 12 1986,Racing Santander,0-0,Real Madrid
Sun Oct 12 1986,Atletico Madrid,2-1,Real Zaragoza
Sat Oct 18 1986,Real Madrid,3-0,RCD Mallorca
Sat Oct 18 1986,Ud Las Palmas,2-0,CA Osasuna
Sat Oct 18 1986,Athletic Bilbao,4-2,Ce Sabadell
Sat Oct 18 1986,Real Zaragoza,2-3,Real Betis
Sun Oct 19 1986,Sevilla FC,3-0,Atletico Madrid
Sun Oct 19 1986,Sporting Gijon,0-1,Real Sociedad
Sun Oct 19 1986,Espanyol Barcelona,2-0,Racing Santander
Sun Oct 19 1986,Real Valladolid,1-1,Cadiz CF
Sun Oct 19 1986,Real Murcia,1-0,FC Barcelona
Sun Oct 26 1986,RCD Mallorca,1-1,Espanyol Barcelona
Sun Oct 26 1986,Racing Santander,1-1,Real Murcia
Sun Oct 26 1986,Ce Sabadell,1-0,Real Valladolid
Sun Oct 26 1986,CA Osasuna,0-2,Sporting Gijon
Sun Oct 26 1986,FC Barcelona,4-0,Ud Las Palmas
Sun Oct 26 1986,Real Sociedad,1-0,Real Zaragoza
Sun Oct 26 1986,Sevilla FC,3-1,Athletic Bilbao
Sun Oct 26 1986,Cadiz CF,0-0,Real Madrid
Sun Oct 26 1986,Atletico Madrid,1-1,Real Betis
Sat Nov 1 1986,Athletic Bilbao,3-0,Atletico Madrid
Sat Nov 1 1986,Real Madrid,4-0,Ce Sabadell
Sun Nov 2 1986,Espanyol Barcelona,1-0,Cadiz CF
Sun Nov 2 1986,Real Zaragoza,1-0,CA Osasuna
Sun Nov 2 1986,Real Murcia,2-0,RCD Mallorca
Sun Nov 2 1986,Real Betis,1-0,Real Sociedad
Sun Nov 2 1986,Real Valladolid,1-0,Sevilla FC
Sun Nov 2 1986,Ud Las Palmas,3-2,Racing Santander
Sun Nov 2 1986,Sporting Gijon,0-0,FC Barcelona
Sat Nov 8 1986,Racing Santander,1-2,Sporting Gijon
Sat Nov 8 1986,Athletic Bilbao,1-0,Real Valladolid
Sat Nov 8 1986,RCD Mallorca,4-0,Ud Las Palmas
Sat Nov 8 1986,CA Osasuna,2-1,Real Betis
Sat Nov 8 1986,Atletico Madrid,1-0,Real Sociedad
Sat Nov 8 1986,Ce Sabadell,1-1,Espanyol Barcelona
Sat Nov 8 1986,Cadiz CF,0-1,Real Murcia
Sat Nov 8 1986,Sevilla FC,0-1,Real Madrid
Sat Nov 8 1986,FC Barcelona,0-0,Real Zaragoza
Sat Nov 15 1986,Ud Las Palmas,5-0,Cadiz CF
Sun Nov 16 1986,Espanyol Barcelona,5-1,Sevilla FC
Sun Nov 16 1986,Sporting Gijon,2-2,RCD Mallorca
Sun Nov 16 1986,Real Murcia,2-0,Ce Sabadell
Sun Nov 16 1986,Real Betis,0-1,FC Barcelona
Sun Nov 16 1986,Real Zaragoza,4-1,Racing Santander
Sun Nov 16 1986,Real Valladolid,0-0,Atletico Madrid
Sun Nov 16 1986,Real Madrid,2-4,Athletic Bilbao
Sun Nov 16 1986,Real Sociedad,2-0,CA Osasuna
Sat Nov 22 1986,Athletic Bilbao,2-1,Espanyol Barcelona
Sat Nov 22 1986,FC Barcelona,1-0,Real Sociedad
Sun Nov 23 1986,Cadiz CF,2-0,Sporting Gijon
Sun Nov 23 1986,Real Valladolid,1-1,Real Madrid
Sun Nov 23 1986,Sevilla FC,4-0,Real Murcia
Sun Nov 23 1986,Atletico Madrid,1-0,CA Osasuna
Sun Nov 23 1986,RCD Mallorca,2-0,Real Zaragoza
Sun Nov 23 1986,Racing Santander,2-0,Real Betis
Sun Nov 23 1986,Ce Sabadell,1-0,Ud Las Palmas
Sat Dec 6 1986,Real Betis,1-0,RCD Mallorca
Sat Dec 6 1986,Ud Las Palmas,2-1,Sevilla FC
Sat Dec 6 1986,CA Osasuna,0-2,FC Barcelona
Sun Dec 7 1986,Sporting Gijon,2-1,Ce Sabadell
Sun Dec 7 1986,Real Zaragoza,1-0,Cadiz CF
Sun Dec 7 1986,Espanyol Barcelona,1-0,Real Valladolid
Sun Dec 7 1986,Real Sociedad,1-1,Racing Santander
Sun Dec 7 1986,Real Murcia,2-0,Athletic Bilbao
Sun Dec 7 1986,Atletico Madrid,1-1,Real Madrid
Sat Dec 13 1986,Athletic Bilbao,3-0,Ud Las Palmas
Sat Dec 13 1986,RCD Mallorca,1-0,Real Sociedad
Sun Dec 14 1986,Real Madrid,1-0,Espanyol Barcelona
Sun Dec 14 1986,Real Valladolid,4-0,Real Murcia
Sun Dec 14 1986,FC Barcelona,1-1,Atletico Madrid
Sun Dec 14 1986,Ce Sabadell,1-0,Real Zaragoza
Sun Dec 14 1986,Cadiz CF,1-1,Real Betis
Sun Dec 14 1986,Sevilla FC,3-0,Sporting Gijon
Sun Dec 14 1986,Racing Santander,1-1,CA Osasuna
Wed Dec 17 1986,RCD Mallorca,0-0,CA Osasuna
Wed Dec 17 1986,Espanyol Barcelona,2-1,Atletico Madrid
Wed Dec 17 1986,Cadiz CF,1-0,Real Sociedad
Wed Dec 17 1986,Sevilla FC,3-0,Real Zaragoza
