Date,Team 1,FT,Team 2
Tue Jul 22 1986,FC Kaernten,0-1,LASK Linz
Tue Jul 22 1986,FC Wacker Innsbruck,5-0,First Vienna FC
Tue Jul 22 1986,Rapid Wien,4-4,FC Admira Wacker
Tue Jul 22 1986,Sturm Graz,1-0,Grazer Ak
Tue Jul 22 1986,FC Blau Weiss Linz,3-1,SC Eisenstadt
Tue Jul 22 1986,Wiener Sportklub,3-5,Austria Wien
Fri Jul 25 1986,FC Admira Wacker,4-1,FC Kaernten
Fri Jul 25 1986,Grazer Ak,2-0,FC Blau Weiss Linz
Fri Jul 25 1986,LASK Linz,2-1,Sturm Graz
Fri Jul 25 1986,SC Eisenstadt,2-0,Wiener Sportklub
Sat Jul 26 1986,First Vienna FC,1-1,Rapid Wien
Sun Jul 27 1986,Austria Wien,1-2,FC Wacker Innsbruck
Fri Aug 1 1986,FC Kaernten,1-2,First Vienna FC
Fri Aug 1 1986,Austria Wien,6-3,SC Eisenstadt
Fri Aug 1 1986,FC Wacker Innsbruck,3-1,Rapid Wien
Fri Aug 1 1986,Sturm Graz,2-0,FC Admira Wacker
Fri Aug 1 1986,FC Blau Weiss Linz,0-1,LASK Linz
Sat Aug 2 1986,Wiener Sportklub,5-0,Grazer Ak
Tue Aug 5 1986,Grazer Ak,2-0,Austria Wien
Tue Aug 5 1986,LASK Linz,0-2,Wiener Sportklub
Tue Aug 5 1986,Rapid Wien,8-1,FC Kaernten
Tue Aug 5 1986,SC Eisenstadt,3-5,FC Wacker Innsbruck
Tue Aug 5 1986,First Vienna FC,1-0,Sturm Graz
Wed Aug 6 1986,FC Admira Wacker,2-2,FC Blau Weiss Linz
Fri Aug 8 1986,Austria Wien,5-1,LASK Linz
Fri Aug 8 1986,FC Wacker Innsbruck,4-1,FC Kaernten
Fri Aug 8 1986,SC Eisenstadt,2-1,Grazer Ak
Fri Aug 8 1986,Sturm Graz,3-5,Rapid Wien
Fri Aug 8 1986,FC Blau Weiss Linz,4-1,First Vienna FC
Sun Aug 10 1986,Wiener Sportklub,2-1,FC Admira Wacker
Thu Aug 14 1986,First Vienna FC,3-1,Wiener Sportklub
Fri Aug 15 1986,FC Admira Wacker,1-3,Austria Wien
Fri Aug 15 1986,FC Kaernten,0-0,Sturm Graz
Fri Aug 15 1986,Grazer Ak,0-2,FC Wacker Innsbruck
Fri Aug 15 1986,LASK Linz,3-1,SC Eisenstadt
Fri Aug 15 1986,Rapid Wien,4-1,FC Blau Weiss Linz
Fri Aug 22 1986,FC Wacker Innsbruck,4-1,Sturm Graz
Fri Aug 22 1986,Grazer Ak,1-4,LASK Linz
Fri Aug 22 1986,SC Eisenstadt,2-0,FC Admira Wacker
Fri Aug 22 1986,FC Blau Weiss Linz,3-0,FC Kaernten
Fri Aug 22 1986,Wiener Sportklub,0-4,Rapid Wien
Sun Aug 24 1986,Austria Wien,1-0,First Vienna FC
Fri Aug 29 1986,FC Admira Wacker,5-0,Grazer Ak
Fri Aug 29 1986,FC Kaernten,2-2,Wiener Sportklub
Fri Aug 29 1986,First Vienna FC,1-4,SC Eisenstadt
Sat Aug 30 1986,LASK Linz,1-0,FC Wacker Innsbruck
Sat Aug 30 1986,Rapid Wien,2-2,Austria Wien
Sat Aug 30 1986,Sturm Graz,2-0,FC Blau Weiss Linz
Tue Sep 2 1986,FC Wacker Innsbruck,1-0,FC Blau Weiss Linz
Tue Sep 2 1986,Grazer Ak,0-0,First Vienna FC
Tue Sep 2 1986,LASK Linz,1-1,FC Admira Wacker
Tue Sep 2 1986,SC Eisenstadt,0-0,Rapid Wien
Tue Sep 2 1986,Wiener Sportklub,1-2,Sturm Graz
Wed Sep 3 1986,Austria Wien,4-1,FC Kaernten
Fri Sep 5 1986,FC Kaernten,0-0,SC Eisenstadt
Fri Sep 5 1986,First Vienna FC,0-2,LASK Linz
Sat Sep 6 1986,FC Admira Wacker,2-0,FC Wacker Innsbruck
Sat Sep 6 1986,Rapid Wien,2-0,Grazer Ak
Sat Sep 6 1986,Sturm Graz,0-2,Austria Wien
Sat Sep 6 1986,FC Blau Weiss Linz,2-4,Wiener Sportklub
Fri Sep 12 1986,FC Admira Wacker,1-0,First Vienna FC
Fri Sep 12 1986,SC Eisenstadt,0-0,Sturm Graz
Fri Sep 12 1986,Wiener Sportklub,1-1,FC Wacker Innsbruck
Sat Sep 13 1986,Austria Wien,3-0,FC Blau Weiss Linz
Sat Sep 13 1986,Grazer Ak,5-1,FC Kaernten
Sat Sep 13 1986,LASK Linz,1-1,Rapid Wien
Fri Sep 19 1986,FC Kaernten,1-3,Grazer Ak
Fri Sep 19 1986,First Vienna FC,1-0,FC Admira Wacker
Sat Sep 20 1986,FC Wacker Innsbruck,3-2,Wiener Sportklub
Sat Sep 20 1986,Rapid Wien,7-1,LASK Linz
Sat Sep 20 1986,Sturm Graz,0-0,SC Eisenstadt
Sat Sep 20 1986,FC Blau Weiss Linz,1-1,Austria Wien
Fri Sep 26 1986,FC Admira Wacker,0-3,Rapid Wien
Fri Sep 26 1986,SC Eisenstadt,2-1,FC Blau Weiss Linz
Sat Sep 27 1986,Grazer Ak,2-3,Sturm Graz
Sat Sep 27 1986,LASK Linz,3-0,FC Kaernten
Sat Sep 27 1986,First Vienna FC,3-1,FC Wacker Innsbruck
Sun Sep 28 1986,Austria Wien,4-1,Wiener Sportklub
Fri Oct 3 1986,FC Kaernten,1-2,FC Admira Wacker
Fri Oct 3 1986,FC Blau Weiss Linz,4-2,Grazer Ak
Fri Oct 3 1986,Wiener Sportklub,5-0,SC Eisenstadt
Sat Oct 4 1986,FC Wacker Innsbruck,2-4,Austria Wien
Sat Oct 4 1986,Rapid Wien,4-1,First Vienna FC
Sat Oct 4 1986,Sturm Graz,1-0,LASK Linz
Fri Oct 10 1986,Rapid Wien,2-1,FC Wacker Innsbruck
Fri Oct 10 1986,SC Eisenstadt,1-5,Austria Wien
Sat Oct 11 1986,FC Admira Wacker,5-2,Sturm Graz
Sat Oct 11 1986,Grazer Ak,2-1,Wiener Sportklub
Sat Oct 11 1986,LASK Linz,2-3,FC Blau Weiss Linz
Sat Oct 11 1986,First Vienna FC,3-1,FC Kaernten
Fri Oct 17 1986,Wiener Sportklub,3-0,LASK Linz
Sat Oct 18 1986,FC Kaernten,1-0,Rapid Wien
