Date,Team 1,FT,Team 2
Sun Sep 14 1986,Udinese Calcio,0-2,Juventus
Sun Sep 14 1986,US Avellino,2-1,Acf Fiorentina
Sun Sep 14 1986,Brescia Calcio,0-1,Ssc Napoli
Sun Sep 14 1986,Empoli FC,1-0,Inter
Sun Sep 14 1986,AC Milan,0-1,Ascoli Calcio
Sun Sep 14 1986,As Roma,0-0,Calcio Como
Sun Sep 14 1986,Sampdoria,1-0,Atalanta
Sun Sep 14 1986,Torino FC,2-1,Hellas Verona
Sun Sep 21 1986,Hellas Verona,1-0,AC Milan
Sun Sep 21 1986,Ssc Napoli,1-1,Udinese Calcio
Sun Sep 21 1986,Juventus,3-0,US Avellino
Sun Sep 21 1986,Inter,4-0,Brescia Calcio
Sun Sep 21 1986,Acf Fiorentina,2-0,Sampdoria
Sun Sep 21 1986,Calcio Como,1-1,Torino FC
Sun Sep 21 1986,Ascoli Calcio,0-1,Empoli FC
Sun Sep 21 1986,Atalanta,0-1,As Roma
Sun Sep 28 1986,As Roma,0-0,Hellas Verona
Sun Sep 28 1986,US Avellino,0-0,Ssc Napoli
Sun Sep 28 1986,Torino FC,0-2,Ascoli Calcio
Sun Sep 28 1986,Sampdoria,0-1,Calcio Como
Sun Sep 28 1986,Udinese Calcio,0-0,Inter
Sun Sep 28 1986,Brescia Calcio,0-0,Acf Fiorentina
Sun Sep 28 1986,Empoli FC,0-1,Juventus
Sun Sep 28 1986,AC Milan,2-1,Atalanta
Sun Oct 5 1986,Inter,4-1,As Roma
Sun Oct 5 1986,Hellas Verona,1-1,Sampdoria
Sun Oct 5 1986,Juventus,0-0,AC Milan
Sun Oct 5 1986,Acf Fiorentina,0-1,Udinese Calcio
Sun Oct 5 1986,Calcio Como,1-0,Brescia Calcio
Sun Oct 5 1986,Atalanta,1-0,Empoli FC
Sun Oct 5 1986,Ascoli Calcio,0-1,US Avellino
Sun Oct 5 1986,Ssc Napoli,3-1,Torino FC
Sun Oct 12 1986,Torino FC,1-0,Empoli FC
Sun Oct 12 1986,Udinese Calcio,2-2,Hellas Verona
Sun Oct 12 1986,Atalanta,0-0,Ascoli Calcio
Sun Oct 12 1986,US Avellino,1-1,Calcio Como
Sun Oct 12 1986,Acf Fiorentina,1-1,Juventus
Sun Oct 12 1986,AC Milan,0-0,Inter
Sun Oct 12 1986,As Roma,2-1,Brescia Calcio
Sun Oct 12 1986,Sampdoria,1-2,Ssc Napoli
Sun Oct 19 1986,Ssc Napoli,2-2,Atalanta
Sun Oct 19 1986,Torino FC,0-2,As Roma
Sun Oct 19 1986,Inter,1-0,Sampdoria
Sun Oct 19 1986,Empoli FC,0-3,AC Milan
Sun Oct 19 1986,Calcio Como,0-0,Acf Fiorentina
Sun Oct 19 1986,Brescia Calcio,1-0,Udinese Calcio
Sun Oct 19 1986,Ascoli Calcio,0-5,Juventus
Sun Oct 19 1986,Hellas Verona,2-2,US Avellino
Sun Oct 26 1986,Acf Fiorentina,0-1,Hellas Verona
Sun Oct 26 1986,Sampdoria,3-0,Empoli FC
Sun Oct 26 1986,Ascoli Calcio,0-0,Calcio Como
Sun Oct 26 1986,US Avellino,1-1,Udinese Calcio
Sun Oct 26 1986,Juventus,1-1,Inter
Sun Oct 26 1986,AC Milan,2-0,Brescia Calcio
Sun Oct 26 1986,As Roma,0-1,Ssc Napoli
Sun Oct 26 1986,Atalanta,0-2,Torino FC
Sun Nov 2 1986,Brescia Calcio,0-1,Sampdoria
Sun Nov 2 1986,Hellas Verona,2-1,Atalanta
Sun Nov 2 1986,Udinese Calcio,3-0,Ascoli Calcio
Sun Nov 2 1986,Torino FC,4-1,US Avellino
Sun Nov 2 1986,Ssc Napoli,0-0,Inter
Sun Nov 2 1986,AC Milan,3-0,Acf Fiorentina
Sun Nov 2 1986,Empoli FC,1-3,As Roma
Sun Nov 2 1986,Calcio Como,0-0,Juventus
Sun Nov 9 1986,Juventus,1-3,Ssc Napoli
Sun Nov 9 1986,Inter,2-1,Torino FC
Sun Nov 9 1986,As Roma,4-0,Udinese Calcio
Sun Nov 9 1986,Empoli FC,1-0,Hellas Verona
Sun Nov 9 1986,Atalanta,0-0,Calcio Como
Sun Nov 9 1986,US Avellino,0-0,Brescia Calcio
Sun Nov 9 1986,Ascoli Calcio,0-1,Acf Fiorentina
Sun Nov 9 1986,Sampdoria,3-0,AC Milan
Sun Nov 23 1986,Acf Fiorentina,2-1,As Roma
Sun Nov 23 1986,Udinese Calcio,0-0,Sampdoria
Sun Nov 23 1986,Ssc Napoli,4-0,Empoli FC
Sun Nov 23 1986,AC Milan,2-0,US Avellino
Sun Nov 23 1986,Juventus,2-0,Atalanta
Sun Nov 23 1986,Calcio Como,1-1,Inter
Sun Nov 23 1986,Brescia Calcio,2-0,Torino FC
