Date,Team 1,FT,Team 2
Sun Sep 16 1984,Hellas Verona,3-1,Ssc Napoli
Sun Sep 16 1984,Torino FC,1-0,Ascoli Calcio
Sun Sep 16 1984,AC Milan,2-2,Udinese Calcio
Sun Sep 16 1984,Sampdoria,1-0,US Cremonese
Sun Sep 16 1984,Calcio Como,0-0,Juventus
Sun Sep 16 1984,Atalanta,1-1,Inter
Sun Sep 16 1984,Lazio Roma,0-1,Acf Fiorentina
Sun Sep 16 1984,US Avellino,0-0,As Roma
Sun Sep 23 1984,Inter,2-1,US Avellino
Sun Sep 23 1984,Udinese Calcio,5-0,Lazio Roma
Sun Sep 23 1984,As Roma,1-1,Calcio Como
Sun Sep 23 1984,Juventus,5-1,Atalanta
Sun Sep 23 1984,Acf Fiorentina,0-0,AC Milan
Sun Sep 23 1984,US Cremonese,2-1,Torino FC
Sun Sep 23 1984,Ascoli Calcio,1-3,Hellas Verona
Sun Sep 23 1984,Ssc Napoli,1-1,Sampdoria
Sun Sep 30 1984,Lazio Roma,1-1,Inter
Sun Sep 30 1984,AC Milan,2-1,US Cremonese
Sun Sep 30 1984,Hellas Verona,1-0,Udinese Calcio
Sun Sep 30 1984,Torino FC,3-0,Ssc Napoli
Sun Sep 30 1984,Atalanta,0-0,As Roma
Sun Sep 30 1984,Calcio Como,0-0,Acf Fiorentina
Sun Sep 30 1984,US Avellino,0-0,Juventus
Sun Sep 30 1984,Sampdoria,2-0,Ascoli Calcio
Sun Oct 7 1984,Inter,0-0,Hellas Verona
Sun Oct 7 1984,Udinese Calcio,0-1,Torino FC
Sun Oct 7 1984,As Roma,1-1,Sampdoria
Sun Oct 7 1984,Juventus,1-1,AC Milan
Sun Oct 7 1984,Acf Fiorentina,5-0,Atalanta
Sun Oct 7 1984,US Cremonese,0-0,US Avellino
Sun Oct 7 1984,Ascoli Calcio,0-0,Lazio Roma
Sun Oct 7 1984,Ssc Napoli,3-0,Calcio Como
Sun Oct 14 1984,Lazio Roma,1-1,Ssc Napoli
Sun Oct 14 1984,AC Milan,2-1,As Roma
Sun Oct 14 1984,Hellas Verona,2-0,Juventus
Sun Oct 14 1984,Torino FC,1-1,Inter
Sun Oct 14 1984,Atalanta,1-0,US Cremonese
Sun Oct 14 1984,Calcio Como,2-0,Udinese Calcio
Sun Oct 14 1984,US Avellino,2-0,Ascoli Calcio
Sun Oct 14 1984,Sampdoria,2-0,Acf Fiorentina
Sun Oct 21 1984,Inter,1-0,Calcio Como
Sun Oct 21 1984,Udinese Calcio,1-0,Sampdoria
Sun Oct 21 1984,Torino FC,1-0,Lazio Roma
Sun Oct 21 1984,Ssc Napoli,0-0,AC Milan
Sun Oct 21 1984,Acf Fiorentina,1-0,US Avellino
Sun Oct 21 1984,US Cremonese,1-3,Juventus
Sun Oct 21 1984,Ascoli Calcio,0-0,Atalanta
Sun Oct 21 1984,As Roma,0-0,Hellas Verona
Sun Oct 28 1984,Juventus,1-1,As Roma
Sun Oct 28 1984,Lazio Roma,2-1,US Cremonese
Sun Oct 28 1984,Hellas Verona,2-1,Acf Fiorentina
Sun Oct 28 1984,Sampdoria,2-2,Torino FC
Sun Oct 28 1984,Calcio Como,1-0,Ascoli Calcio
Sun Oct 28 1984,US Avellino,4-1,Udinese Calcio
Sun Oct 28 1984,Atalanta,1-0,Ssc Napoli
Sun Oct 28 1984,AC Milan,2-1,Inter
Sun Nov 11 1984,Ssc Napoli,0-0,US Avellino
Sun Nov 11 1984,Torino FC,2-0,AC Milan
Sun Nov 11 1984,As Roma,0-0,Lazio Roma
Sun Nov 11 1984,Udinese Calcio,2-0,Atalanta
Sun Nov 11 1984,Inter,4-0,Juventus
Sun Nov 11 1984,Acf Fiorentina,1-1,Ascoli Calcio
Sun Nov 11 1984,US Cremonese,0-2,Hellas Verona
Sun Nov 11 1984,Sampdoria,1-0,Calcio Como
Sun Nov 18 1984,Hellas Verona,0-0,Sampdoria
Sun Nov 18 1984,As Roma,2-1,Acf Fiorentina
Sun Nov 18 1984,Inter,1-0,Udinese Calcio
Sun Nov 18 1984,Juventus,1-2,Torino FC
Sun Nov 18 1984,US Avellino,0-0,AC Milan
Sun Nov 18 1984,Ascoli Calcio,1-1,Ssc Napoli
Sun Nov 18 1984,Atalanta,1-0,Lazio Roma
Sun Nov 18 1984,Calcio Como,1-0,US Cremonese
Sun Nov 25 1984,Lazio Roma,3-2,Calcio Como
Sun Nov 25 1984,Udinese Calcio,0-3,Juventus
Sun Nov 25 1984,Torino FC,1-2,Hellas Verona
Sun Nov 25 1984,AC Milan,0-1,Sampdoria
Sun Nov 25 1984,Acf Fiorentina,1-1,Inter
Sun Nov 25 1984,Atalanta,3-3,US Avellino
Sun Nov 25 1984,Ascoli Calcio,0-0,As Roma
Sun Nov 25 1984,Ssc Napoli,1-0,US Cremonese
Sun Dec 2 1984,Inter,2-1,Ssc Napoli
Sun Dec 2 1984,Juventus,2-2,Ascoli Calcio
Sun Dec 2 1984,Hellas Verona,0-0,AC Milan
Sun Dec 2 1984,Sampdoria,2-2,Lazio Roma
Sun Dec 2 1984,US Avellino,1-3,Torino FC
Sun Dec 2 1984,US Cremonese,1-1,Acf Fiorentina
Sun Dec 2 1984,Calcio Como,0-0,Atalanta
Sun Dec 2 1984,As Roma,2-1,Udinese Calcio
Sun Dec 16 1984,AC Milan,2-2,Atalanta
Sun Dec 16 1984,Torino FC,3-1,Calcio Como
Sun Dec 16 1984,Ssc Napoli,1-2,As Roma
Sun Dec 16 1984,Udinese Calcio,1-1,Ascoli Calcio
Sun Dec 16 1984,Lazio Roma,0-1,Hellas Verona
Sun Dec 16 1984,Acf Fiorentina,0-0,Juventus
Sun Dec 16 1984,US Cremonese,1-2,Inter
Sun Dec 16 1984,Sampdoria,1-0,US Avellino
Sun Dec 23 1984,Inter,2-0,Sampdoria
Sun Dec 23 1984,As Roma,3-2,US Cremonese
Sun Dec 23 1984,Udinese Calcio,2-2,Acf Fiorentina
Sun Dec 23 1984,Juventus,2-0,Ssc Napoli
Sun Dec 23 1984,US Avellino,1-0,Lazio Roma
Sun Dec 23 1984,Ascoli Calcio,0-1,AC Milan
Sun Dec 23 1984,Atalanta,0-0,Torino FC
Sun Dec 23 1984,Calcio Como,0-0,Hellas Verona
Sun Jan 6 1985,Lazio Roma,0-1,AC Milan
Sun Jan 6 1985,Torino FC,2-2,Acf Fiorentina
Sun Jan 6 1985,Ssc Napoli,4-3,Udinese Calcio
Sun Jan 6 1985,Hellas Verona,1-1,Atalanta
Sun Jan 6 1985,Inter,0-0,As Roma
Sun Jan 6 1985,US Cremonese,2-0,Ascoli Calcio
Sun Jan 6 1985,Calcio Como,2-1,US Avellino
Sun Jan 6 1985,Sampdoria,1-1,Juventus
Sun Jan 13 1985,Juventus,1-0,Lazio Roma
Sun Jan 13 1985,As Roma,1-0,Torino FC
Sun Jan 13 1985,Udinese Calcio,2-0,US Cremonese
Sun Jan 13 1985,AC Milan,0-2,Calcio Como
Sun Jan 13 1985,Acf Fiorentina,0-1,Ssc Napoli
