Date,Team 1,FT,Team 2
Fri Aug 17 1984,Paris Saint Germain,2-4,As Nancy
Fri Aug 17 1984,Olympique Marseille,3-1,FC Sochaux
Fri Aug 17 1984,FC Nantes,3-1,Sporting Toulon Var
Fri Aug 17 1984,Aj Auxerre,2-0,RC Strasbourg
Fri Aug 17 1984,FC Metz,2-0,Racing Club De France
Fri Aug 17 1984,Girondins Bordeaux,2-1,Toulouse FC
Fri Aug 17 1984,RC Lens,1-0,FC Rouen
Fri Aug 17 1984,SC Bastia,1-0,As Monaco
Fri Aug 17 1984,Tours FC,1-1,Stade Laval
Fri Aug 17 1984,Stade Brest,0-0,Lille OSC
Tue Aug 21 1984,FC Nantes,3-0,Olympique Marseille
Tue Aug 21 1984,As Nancy,0-1,Girondins Bordeaux
Tue Aug 21 1984,Lille OSC,3-1,Paris Saint Germain
Tue Aug 21 1984,Stade Laval,2-1,Aj Auxerre
Tue Aug 21 1984,As Monaco,4-0,Tours FC
Tue Aug 21 1984,Toulouse FC,3-0,SC Bastia
Tue Aug 21 1984,RC Strasbourg,4-1,FC Metz
Tue Aug 21 1984,Racing Club De France,2-1,RC Lens
Tue Aug 21 1984,Sporting Toulon Var,2-1,Stade Brest
Tue Aug 21 1984,FC Rouen,1-1,FC Sochaux
Fri Aug 24 1984,Girondins Bordeaux,2-0,Lille OSC
Fri Aug 24 1984,FC Metz,0-2,Stade Laval
Fri Aug 24 1984,Stade Brest,4-2,FC Nantes
Fri Aug 24 1984,Aj Auxerre,2-0,As Monaco
Fri Aug 24 1984,Olympique Marseille,3-2,FC Rouen
Fri Aug 24 1984,FC Sochaux,6-1,Racing Club De France
Fri Aug 24 1984,Tours FC,2-2,Toulouse FC
Fri Aug 24 1984,SC Bastia,1-1,As Nancy
Fri Aug 24 1984,RC Lens,0-0,RC Strasbourg
Fri Aug 24 1984,Paris Saint Germain,0-0,Sporting Toulon Var
Tue Aug 28 1984,Sporting Toulon Var,1-2,Girondins Bordeaux
Tue Aug 28 1984,FC Nantes,2-0,Paris Saint Germain
Tue Aug 28 1984,Toulouse FC,1-3,Aj Auxerre
Tue Aug 28 1984,Stade Brest,3-0,Olympique Marseille
Tue Aug 28 1984,RC Strasbourg,4-2,FC Sochaux
Tue Aug 28 1984,As Nancy,1-0,Tours FC
Tue Aug 28 1984,Stade Laval,1-3,RC Lens
Tue Aug 28 1984,Lille OSC,1-2,SC Bastia
Tue Aug 28 1984,As Monaco,7-0,FC Metz
Tue Aug 28 1984,Racing Club De France,1-0,FC Rouen
Fri Aug 31 1984,Girondins Bordeaux,2-1,FC Nantes
Fri Aug 31 1984,Aj Auxerre,1-0,As Nancy
Fri Aug 31 1984,SC Bastia,3-2,Sporting Toulon Var
Fri Aug 31 1984,Paris Saint Germain,1-1,Stade Brest
Fri Aug 31 1984,RC Lens,2-2,As Monaco
Fri Aug 31 1984,Olympique Marseille,0-2,Racing Club De France
Fri Aug 31 1984,FC Sochaux,2-0,Stade Laval
Fri Aug 31 1984,FC Rouen,1-0,RC Strasbourg
